green_channel,red_channel,ir_channel,Anomaly
28343,40903,30408,0
28351,40912,30419,0
28353,40911,30416,0
28346,40898,30397,0
28327,40875,30365,0
28295,40842,30317,0
28250,40800,30253,0
28194,40747,30171,0
28127,40680,30072,0
28048,40602,29959,0
27958,40515,29832,0
27858,40422,29692,0
27748,40322,29541,0
27631,40215,29382,0
27508,40108,29216,0
27384,40003,29044,0
27261,39899,28869,0
27140,39795,28693,0
27020,39687,28516,0
26900,39579,28342,0
26782,39473,28175,0
26665,39371,28013,0
26549,39270,27852,0
26433,39167,27691,0
26317,39062,27532,0
26200,38959,27373,0
26082,38856,27213,0
25964,38751,27054,0
25847,38645,26896,0
25729,38539,26738,0
25612,38434,26579,0
25497,38333,26420,0
25385,38233,26263,0
25276,38134,26109,0
25170,38038,25959,0
25066,37946,25813,0
24963,37860,25672,0
24863,37778,25538,0
24768,37701,25411,0
24681,37631,25292,0
24603,37568,25184,0
24532,37510,25088,0
24469,37459,25004,0
24413,37414,24929,0
24361,37371,24862,0
24310,37327,24799,0
24260,37282,24735,0
24209,37236,24669,0
24156,37187,24600,0
24101,37133,24527,0
24043,37075,24449,0
23982,37016,24365,0
23918,36959,24274,0
23850,36900,24178,0
23782,36838,24078,0
23711,36771,23973,0
23639,36701,23866,0
23565,36629,23757,0
23492,36557,23647,0
23416,36486,23535,0
23337,36418,23422,0
23255,36350,23312,0
23172,36284,23210,0
23094,36220,23115,0
23020,36161,23025,0
22952,36108,22939,0
22888,36055,22856,0
22826,36001,22773,0
22764,35945,22689,0
22703,35886,22601,0
22641,35827,22509,0
22579,35768,22417,0
22519,35712,22324,0
22458,35657,22232,0
22396,35604,22142,0
22332,35553,22056,0
22267,35504,21972,0
22203,35455,21888,0
22141,35408,21802,0
22083,35364,21719,0
22032,35322,21641,0
21986,35281,21568,0
21946,35242,21501,0
21909,35205,21441,0
21874,35171,21384,0
21841,35138,21328,0
21805,35105,21273,0
21764,35071,21216,0
21718,35032,21155,0
21668,34989,21088,0
21612,34942,21013,0
21549,34891,20931,0
21482,34834,20842,0
21413,34772,20751,0
21341,34707,20659,0
21265,34642,20563,0
21188,34578,20462,0
21113,34512,20360,0
21039,34445,20257,0
20965,34376,20155,0
20896,34310,20055,0
20836,34251,19960,0
20780,34197,19872,0
20727,34147,19788,0
20678,34104,19708,0
20634,34068,19633,0
20593,34034,19564,0
20552,33999,19499,0
20515,33965,19441,0
20484,33933,19391,0
20458,33905,19350,0
20438,33884,19322,0
20430,33876,19315,0
20443,33890,19343,0
20489,33933,19417,0
20580,34020,19556,0
20729,34162,19783,0
20951,34373,20116,0
21258,34660,20567,0
21653,35028,21141,0
22134,35474,21830,0
22693,35988,22618,0
23316,36556,23490,0
23989,37167,24427,0
24699,37810,25412,0
25429,38469,26422,0
26162,39127,27432,0
26881,39767,28418,0
27565,40371,29351,0
28196,40924,30210,0
28760,41412,30975,0
29248,41828,31635,0
29656,42170,32184,0
29980,42440,32620,0
30223,42641,32950,0
30390,42780,33183,0
30492,42863,33328,0
30539,42898,33395,0
30537,42888,33398,0
30496,42844,33346,0
30419,42770,33249,0
30312,42674,33118,0
30186,42561,32959,0
30048,42437,32778,0
29902,42305,32583,0
29752,42171,32381,0
29602,42040,32181,0
29458,41914,31991,0
29324,41797,31819,0
29206,41693,31665,0
29103,41604,31532,0
29020,41533,31425,0
28955,41479,31348,0
28911,41443,31300,0
28887,41426,31280,0
28885,41429,31284,0
28898,41445,31307,0
28922,41465,31337,0
28946,41484,31364,0
28963,41498,31379,0
28969,41501,31375,0
28959,41490,31349,0
28928,41460,31294,0
28873,41410,31213,0
28799,41342,31107,0
28707,41260,30978,0
28599,41164,30830,0
28479,41058,30672,0
28354,40948,30509,0
28232,40838,30345,0
28118,40736,30189,0
28015,40645,30046,0
27924,40564,29918,0
27848,40496,29809,0
27788,40442,29719,0
27744,40403,29653,0
27716,40380,29608,0
27703,40368,29584,0
27704,40369,29577,0
27715,40380,29584,0
27733,40398,29603,0
27757,40419,29633,0
27789,40443,29669,0
27826,40471,29711,0
27864,40499,29756,0
27903,40530,29799,0
27937,40559,29836,0
27964,40584,29864,0
27982,40603,29882,0
27992,40614,29890,0
27992,40616,29884,0
27983,40607,29866,0
27961,40589,29834,0
27929,40560,29784,0
27885,40520,29718,0
27827,40467,29636,0
27756,40403,29539,0
27674,40327,29427,0
27583,40243,29299,0
27483,40152,29158,0
27374,40052,29005,0
27254,39943,28838,0
27125,39827,28657,0
26991,39704,28470,0
26854,39579,28279,0
26716,39454,28092,0
26579,39335,27913,0
26447,39223,27742,0
26321,39117,27575,0
26201,39012,27411,0
26085,38910,27255,0
25974,38814,27107,0
25865,38722,26966,0
25761,38630,26827,0
25663,38540,26687,0
25566,38451,26548,0
25467,38364,26408,0
25370,38278,26269,0
25277,38192,26135,0
25184,38105,26001,0
25092,38018,25867,0
25002,37934,25734,0
24916,37852,25606,0
24833,37774,25486,0
24755,37703,25376,0
24686,37642,25276,0
24625,37589,25187,0
24569,37539,25108,0
24516,37493,25037,0
24467,37449,24975,0
24420,37407,24919,0
24375,37370,24867,0
24334,37335,24814,0
24299,37302,24760,0
24265,37271,24707,0
24227,37238,24653,0
24183,37201,24593,0
24134,37160,24526,0
24080,37115,24455,0
24023,37065,24380,0
23963,37011,24300,0
23903,36954,24216,0
23839,36895,24129,0
23768,36833,24037,0
23693,36772,23942,0
23616,36712,23845,0
23536,36649,23745,0
23457,36582,23643,0
23379,36514,23540,0
23304,36449,23436,0
23229,36385,23333,0
23154,36322,23235,0
23080,36257,23137,0
23009,36189,23035,0
22939,36120,22931,0
22866,36049,22823,0
22788,35979,22715,0
22708,35907,22606,0
22623,35833,22496,0
22535,35760,22383,0
22449,35691,22270,0
22366,35626,22159,0
22289,35560,22050,0
22214,35490,21943,0
22142,35421,21837,0
22068,35351,21732,0
21994,35279,21627,0
21919,35207,21521,0
21845,35138,21415,0
21771,35073,21310,0
21696,35009,21208,0
21624,34948,21109,0
21559,34891,21013,0
21498,34835,20921,0
21439,34780,20832,0
21382,34728,20748,0
21325,34679,20667,0
21270,34633,20589,0
21219,34591,20513,0
21173,34550,20444,0
21133,34510,20381,0
21096,34472,20320,0
21060,34436,20261,0
21024,34404,20201,0
20988,34376,20140,0
20953,34350,20078,0
20915,34321,20014,0
20871,34289,19948,0
20824,34252,19877,0
20777,34212,19804,0
20730,34167,19731,0
20679,34118,19659,0
20627,34068,19587,0
20575,34022,19516,0
20528,33980,19449,0
20485,33941,19386,0
20444,33904,19328,0
20405,33868,19271,0
20365,33831,19214,0
20325,33793,19159,0
20285,33756,19104,0
20247,33720,19050,0
20207,33684,18997,0
20166,33648,18942,0
20123,33611,18885,0
20081,33572,18826,0
20038,33533,18764,0
19993,33492,18697,0
19948,33449,18626,0
19902,33405,18551,0
19855,33360,18475,0
19809,33317,18400,0
19766,33277,18331,0
19729,33240,18272,0
19699,33212,18227,0
19684,33199,18206,0
19692,33211,18225,0
19733,33258,18298,0
19818,33352,18440,0
19964,33501,18667,0
20183,33715,18999,0
20488,34002,19450,0
20882,34368,20026,0
21365,34808,20719,0
21926,35314,21515,0
22550,35874,22393,0
23222,36476,23328,0
23923,37104,24297,0
24636,37742,25279,0
25342,38370,26254,0
26028,38977,27201,0
26681,39553,28101,0
27286,40086,28938,0
27832,40562,29693,0
28307,40972,30352,0
28707,41311,30904,0
29026,41579,31343,0
29266,41777,31673,0
29431,41909,31900,0
29527,41980,32032,0
29562,41999,32079,0
29543,41976,32054,0
29478,41919,31971,0
29379,41833,31843,0
29255,41727,31682,0
29115,41606,31500,0
