green_channel,red_channel,ir_channel,Anomaly
58429,45536,57641,0
58443,45543,57691,0
58454,45551,57735,0
58465,45558,57774,0
58471,45560,57796,0
58474,45558,57806,0
58480,45560,57820,0
58489,45564,57837,0
58495,45566,57845,0
58499,45566,57848,0
58508,45572,57862,0
58520,45581,57882,0
58526,45584,57893,0
58531,45586,57903,0
58541,45591,57925,0
58554,45600,57956,0
58563,45605,57982,0
58570,45608,58009,0
58584,45616,58047,0
58601,45627,58089,0
58616,45635,58124,0
58629,45641,58159,0
58647,45647,58203,0
58663,45653,58246,0
58673,45654,58277,0
58682,45657,58304,0
58694,45664,58337,0
58705,45670,58363,0
58710,45673,58374,0
58713,45677,58381,0
58716,45684,58391,0
58714,45687,58392,0
58707,45683,58375,0
58702,45677,58354,0
58700,45671,58333,0
58695,45662,58299,0
58685,45650,58253,0
58675,45640,58211,0
58667,45631,58177,0
58656,45620,58138,0
58639,45607,58091,0
58623,45597,58051,0
58612,45590,58019,0
58600,45583,57983,0
58589,45576,57942,0
58584,45571,57912,0
58582,45569,57890,0
58575,45562,57862,0
58564,45554,57832,0
58560,45549,57815,0
58559,45548,57806,0
58555,45544,57789,0
58549,45539,57771,0
58549,45538,57763,0
58551,45540,57760,0
58549,45540,57750,0
58543,45537,57736,0
58539,45536,57729,0
58537,45536,57723,0
58531,45531,57706,0
58524,45525,57686,0
58520,45524,57674,0
58517,45523,57659,0
58510,45517,57634,0
58501,45509,57607,0
58495,45504,57587,0
58489,45499,57564,0
58480,45490,57530,0
58470,45483,57497,0
58466,45479,57471,0
58458,45474,57442,0
58442,45464,57401,0
58425,45454,57361,0
58414,45447,57328,0
58402,45440,57292,0
58388,45430,57247,0
58376,45422,57206,0
58369,45417,57173,0
58359,45409,57136,0
58344,45399,57092,0
58333,45391,57055,0
58327,45386,57027,0
58321,45381,56997,0
58312,45374,56964,0
58305,45370,56938,0
58300,45369,56919,0
58290,45363,56892,0
58274,45354,56858,0
58261,45347,56831,0
58251,45341,56809,0
58237,45332,56781,0
58221,45321,56750,0
58209,45315,56728,0
58200,45312,56709,0
58187,45306,56684,0
58174,45299,56654,0
58166,45296,56632,0
58160,45294,56611,0
58149,45287,56581,0
58137,45278,56551,0
58130,45272,56528,0
58123,45268,56505,0
58112,45259,56473,0
58101,45250,56442,0
58094,45246,56421,0
58088,45242,56398,0
58077,45235,56367,0
58065,45228,56338,0
58057,45225,56320,0
58049,45222,56300,0
58040,45214,56270,0
58032,45208,56241,0
58029,45206,56222,0
58025,45204,56199,0
58016,45197,56168,0
58007,45191,56141,0
58001,45188,56121,0
57994,45184,56098,0
57985,45178,56068,0
57979,45171,56041,0
57976,45168,56019,0
57969,45164,55991,0
57956,45157,55957,0
57943,45152,55932,0
57933,45149,55913,0
57920,45142,55888,0
57907,45132,55858,0
57899,45124,55834,0
57895,45119,55815,0
57888,45110,55789,0
57877,45101,55759,0
57871,45096,55739,0
57867,45093,55721,0
57857,45088,55695,0
57844,45082,55667,0
57835,45077,55648,0
57828,45074,55630,0
57817,45067,55603,0
57804,45060,55575,0
57796,45057,55557,0
57790,45055,55540,0
57780,45048,55515,0
57769,45041,55487,0
57761,45037,55466,0
57755,45032,55444,0
57743,45023,55412,0
57730,45013,55382,0
57722,45008,55361,0
57713,45005,55340,0
57700,44998,55312,0
57690,44992,55283,0
57685,44989,55262,0
57678,44985,55240,0
57666,44978,55212,0
57656,44972,55189,0
57652,44967,55175,0
57648,44961,55157,0
57637,44951,55132,0
57627,44944,55111,0
57620,44942,55096,0
57612,44937,55077,0
57602,44929,55055,0
57595,44925,55042,0
57594,44923,55034,0
57591,44919,55019,0
57582,44911,54997,0
57576,44907,54980,0
57573,44906,54966,0
57567,44901,54944,0
57559,44895,54918,0
57555,44894,54900,0
57553,44897,54889,0
57545,44896,54871,0
57535,44894,54850,0
57529,44892,54835,0
57526,44889,54821,0
57517,44881,54799,0
57506,44872,54770,0
57498,44866,54745,0
57490,44861,54722,0
57476,44853,54692,0
57461,44844,54663,0
57451,44839,54644,0
57444,44834,54626,0
57433,44827,54606,0
57424,44820,54591,0
57423,44821,54589,0
57423,44824,54595,0
57424,44825,54603,0
57429,44830,54627,0
57446,44844,54674,0
57467,44861,54733,0
57489,44877,54799,0
57518,44896,54881,0
57556,44921,54984,0
57598,44949,55093,0
57638,44976,55204,0
57684,45005,55327,0
57737,45038,55466,0
57791,45067,55604,0
57842,45092,55738,0
57893,45120,55874,0
57945,45150,56011,0
57992,45178,56134,0
58030,45201,56243,0
58063,45223,56347,0
58091,45245,56443,0
58111,45261,56518,0
58127,45273,56574,0
58145,45286,56627,0
58163,45300,56675,0
58175,45309,56705,0
58182,45316,56725,0
58193,45325,56749,0
58205,45333,56774,0
58210,45335,56787,0
58210,45335,56794,0
58213,45336,56809,0
58217,45339,56825,0
58218,45338,56831,0
58218,45338,56837,0
58222,45340,56855,0
58229,45345,56878,0
58235,45346,56894,0
58241,45349,56914,0
58251,45356,56947,0
58262,45365,56983,0
58269,45369,57012,0
58279,45376,57045,0
58294,45389,57091,0
58309,45402,57136,0
58318,45408,57172,0
58326,45413,57206,0
58339,45418,57245,0
58350,45420,57274,0
58355,45418,57289,0
58360,45418,57301,0
58366,45423,57316,0
58369,45427,57321,0
58364,45426,57313,0
58358,45424,57302,0
58354,45425,57294,0
58348,45423,57277,0
58340,45417,57252,0
58338,45412,57232,0
58339,45408,57217,0
58337,45403,57196,0
58331,45397,57170,0
58327,45395,57151,0
58325,45396,57136,0
58316,45393,57113,0
58304,45389,57085,0
58297,45389,57066,0
58293,45390,57051,0
58284,45385,57030,0
58274,45378,57010,0
58267,45373,57000,0
58263,45369,56993,0
58256,45363,56977,0
58250,45357,56959,0
58248,45355,56949,0
58248,45352,56944,0
58243,45346,56933,0
58236,45340,56922,0
58234,45341,56922,0
58233,45343,56921,0
58229,45340,56908,0
58225,45338,56895,0
58225,45338,56890,0
58223,45337,56882,0
58216,45330,56863,0
58208,45324,56844,0
58203,45323,56832,0
58198,45322,56816,0
58190,45315,56789,0
58184,45308,56762,0
58180,45303,56741,0
58175,45297,56716,0
58165,45288,56684,0
58158,45283,56655,0
58154,45283,56632,0
58148,45281,56603,0
58136,45275,56568,0
58127,45271,56540,0
58122,45269,56520,0
58116,45264,56496,0
58106,45257,56468,0
58097,45251,56450,0
58089,45249,56437,0
58079,45245,56416,0
58066,45239,56389,0
58057,45236,56370,0
58050,45233,56355,0
58038,45227,56330,0
58024,45218,56298,0
58018,45212,56272,0
58016,45208,56250,0
58008,45202,56222,0
57998,45195,56192,0
57992,45192,56172,0
57988,45191,56155,0
57980,45188,56132,0
57971,45182,56110,0
57966,45180,56097,0
57962,45179,56088,0
57955,45174,56071,0
57947,45168,56052,0
57942,45165,56041,0
57936,45161,56029,0
57926,45153,56009,0
57916,45145,55990,0
57911,45143,55979,0
57908,45142,55966,0
57901,45137,55945,0
57896,45131,55923,0
57896,45128,55905,0
57892,45122,55879,0
57882,45113,55845,0
57873,45105,55817,0
57868,45099,55798,0
57861,45092,55776,0
57851,45082,55750,0
57840,45075,55730,0
57832,45071,55717,0
57823,45067,55698,0
57812,45061,55672,0
57805,45058,55653,0
57800,45058,55639,0
57789,45055,55616,0
57775,45048,55587,0
57765,45044,55566,0
57759,45042,55549,0
57750,45036,55526,0
57740,45029,55500,0
57734,45026,55484,0
57731,45025,55470,0
57724,45022,55446,0
57717,45017,55420,0
57715,45014,55401,0
57714,45013,55384,0
57708,45009,55359,0
57699,45005,55333,0
57694,45004,55315,0
57690,45003,55299,0
57679,44997,55277,0
57666,44990,55255,0
57658,44988,55242,0
57652,44986,55230,0
57642,44980,55208,0
57634,44973,55187,0
57630,44971,55174,0
57625,44969,55161,0
57617,44965,55140,0
57612,44961,55122,0
57612,44960,55111,0
57608,44958,55098,0
57599,44951,55076,0
57592,44942,55055,0
57589,44938,55039,0
57585,44934,55021,0
57578,44927,54999,0
57573,44922,54984,0
57572,44920,54977,0
57568,44917,54964,0
57559,44910,54945,0
57554,44907,54931,0
57553,44906,54923,0
57548,44904,54906,0
57540,44899,54885,0
57534,44896,54870,0
57531,44894,54860,0
57522,44888,54841,0
57509,44879,54817,0
57499,44874,54801,0
57491,44870,54788,0
57481,44863,54766,0
57469,44854,54739,0
57463,44850,54720,0
57462,44848,54705,0
57459,44844,54684,0
57454,44839,54659,0
57454,44836,54643,0
57455,44833,54628,0
57450,44828,54607,0
57443,44824,54587,0
57439,44824,54578,0
57435,44827,54572,0
57428,44827,54561,0
57422,44826,54552,0
57421,44826,54554,0
57422,44827,54559,0
57422,44825,54565,0
57427,44827,54581,0
57441,44837,54616,0
57459,44851,54663,0
57479,44864,54717,0
57505,44882,54789,0
57540,44906,54880,0
57578,44933,54978,0
57615,44958,55078,0
57658,44986,55193,0
57709,45018,55323,0
57760,45048,55452,0
57807,45075,55577,0
57854,45105,55705,0
57903,45136,55836,0
57947,45163,55956,0
57985,45185,56063,0
58023,45209,56168,0
58063,45233,56267,0
58096,45252,56349,0
58122,45266,56415,0
58146,45282,56477,0
58167,45297,56535,0
58180,45307,56574,0
58188,45315,56602,0
58197,45325,56631,0
58205,45335,56659,0
58208,45340,56676,0
58209,45342,56687,0
58213,45347,56704,0
58219,45351,56723,0
58222,45351,56734,0
58225,45351,56744,0
58233,45357,56764,0
58242,45366,56789,0
58249,45371,56808,0
58258,45375,56828,0
58273,45382,56859,0
58288,45390,56889,0
58299,45395,56914,0
58311,45401,56943,0
58330,45412,56985,0
58348,45422,57025,0
58360,45426,57056,0
58370,45427,57087,0
58384,45432,57124,0
58395,45435,57156,0
58399,45436,57178,0
58401,45438,57198,0
58406,45443,57217,0
58408,45444,57224,0
58407,45442,57217,0
58409,45442,57212,0
58414,45445,57211,0
58415,45446,57203,0
58412,45443,57187,0
58411,45442,57177,0
58412,45443,57170,0
58408,45440,57152,0
58401,45434,57131,0
58395,45432,57119,0
58390,45433,57115,0
58379,45430,57106,0
58366,45423,57094,0
58362,45420,57091,0
58364,45417,57092,0
58364,45413,57084,0
58363,45410,57073,0
58366,45411,57072,0
58371,45412,57075,0
58369,45412,57070,0
58366,45410,57065,0
58368,45413,57071,0
58371,45417,57080,0
58371,45418,57080,0
58370,45419,57079,0
58372,45423,57084,0
58374,45426,57086,0
58371,45424,57076,0
58367,45422,57065,0
58366,45421,57063,0
58364,45419,57058,0
58356,45415,57040,0
58348,45412,57023,0
58345,45412,57013,0
58341,45411,57001,0
58333,45406,56980,0
58327,45401,56960,0
58324,45398,56947,0
58320,45394,56929,0
58314,45387,56902,0
58310,45382,56880,0
58310,45380,56866,0
58304,45376,56846,0
58292,45368,56818,0
58281,45362,56797,0
58273,45360,56782,0
58263,45356,56758,0
58253,45350,56728,0
58247,45348,56704,0
58244,45348,56686,0
58234,45344,56663,0
58221,45337,56637,0
58214,45333,56621,0
58211,45329,56609,0
58206,45324,56589,0
58201,45318,56568,0
58200,45316,56557,0
58203,45315,56550,0
58203,45309,56534,0
58201,45302,56516,0
58201,45299,56507,0
58201,45298,56499,0
58198,45294,56482,0
58192,45291,56465,0
58189,45292,56456,0
58184,45293,56446,0
58173,45290,56426,0
58162,45286,56407,0
58156,45284,56398,0
58152,45282,56386,0
58145,45278,56366,0
58140,45277,56348,0
58140,45279,56339,0
58138,45279,56326,0
58131,45275,56307,0
58126,45273,56292,0
58125,45275,56286,0
58121,45276,56275,0
58114,45274,56255,0
58106,45271,56239,0
58103,45269,56227,0
58098,45264,56209,0
58090,45253,56185,0
58083,45244,56166,0
58080,45239,56154,0
58075,45233,56136,0
58066,45227,56114,0
58059,45224,56099,0
58055,45223,56087,0
58048,45219,56066,0
58039,45213,56040,0
58033,45211,56025,0
58029,45210,56016,0
58022,45205,56000,0
58013,45199,55981,0
58009,45197,55967,0
58008,45196,55955,0
58000,45191,55934,0
57990,45184,55911,0
57984,45182,55898,0
57982,45181,55887,0
57975,45177,55868,0
57967,45171,55846,0
57962,45169,55832,0
57958,45167,55819,0
57950,45162,55799,0
57943,45157,55781,0
57940,45156,55772,0
57935,45154,55762,0
57925,45147,55740,0
57915,45139,55718,0
57907,45135,55703,0
57899,45132,55687,0
57886,45125,55662,0
57877,45120,55642,0
57876,45119,55631,0
57875,45118,55617,0
57869,45115,55595,0
57865,45114,55576,0
57864,45117,55565,0
57860,45118,55550,0
57852,45114,55529,0
57844,45110,55512,0
57841,45109,55501,0
57834,45105,55485,0
57825,45097,55464,0
57819,45091,55449,0
57817,45086,55439,0
57812,45079,55422,0
57802,45070,55401,0
57795,45065,55388,0
57790,45062,55380,0
57781,45058,55364,0
57771,45053,55343,0
57768,45053,55329,0
57770,45056,55318,0
57769,45056,55299,0
57764,45053,55275,0
57762,45050,55257,0
57760,45046,55240,0
57752,45038,55216,0
57742,45030,55192,0
57735,45028,55176,0
57731,45026,55163,0
57726,45021,55144,0
57721,45015,55125,0
57719,45014,55117,0
57719,45014,55112,0
57716,45010,55104,0
57714,45010,55104,0
57722,45018,55124,0
57733,45028,55154,0
57745,45036,55188,0
57761,45047,55239,0
57786,45065,55312,0
57815,45085,55396,0
57846,45107,55485,0
57885,45133,55591,0
57934,45164,55713,0
57985,45196,55840,0
58033,45226,55964,0
58082,45258,56097,0
58134,45291,56238,0
58182,45322,56373,0
58225,45349,56501,0
58269,45377,56630,0
58313,45405,56757,0
58349,45430,56867,0
58379,45450,56963,0
58409,45472,57057,0
58438,45491,57144,0
58459,45503,57210,0
58474,45510,57259,0
58489,45519,57309,0
58505,45530,57355,0
58514,45537,57388,0
58519,45542,57414,0
58529,45547,57445,0
58540,45551,57474,0
58547,45550,57491,0
58551,45551,57505,0
58561,45557,57531,0
58573,45564,57561,0
58582,45568,57586,0
58592,45572,57613,0
58608,45583,57652,0
58624,45595,57693,0
58638,45604,57730,0
58651,45614,57772,0
58669,45627,57829,0
58687,45641,57887,0
58701,45652,57935,0
58718,45662,57983,0
58741,45675,58040,0
58764,45687,58092,0
58782,45695,58134,0
58798,45703,58176,0
58815,45714,58223,0
58828,45721,58259,0
58834,45724,58279,0
58841,45728,58297,0
58850,45736,58318,0
58854,45740,58326,0
58852,45737,58320,0
58851,45735,58315,0
58851,45733,58315,0
58846,45727,58306,0
58837,45720,58288,0
58830,45718,58276,0
58826,45719,58270,0
58819,45717,58256,0
58809,45714,58236,0
58804,45714,58226,0
58801,45716,58222,0
58794,45713,58209,0
58786,45709,58193,0
58785,45707,58187,0
58786,45707,58184,0
58782,45703,58173,0
58774,45698,58159,0
58771,45697,58154,0
58770,45697,58152,0
58766,45695,58143,0
58763,45692,58134,0
58766,45693,58134,0
58770,45695,58133,0
58770,45691,58123,0
58769,45686,58114,0
58773,45684,58114,0
58775,45681,58113,0
58772,45676,58100,0
58768,45673,58088,0
58770,45675,58086,0
58768,45675,58082,0
58760,45670,58067,0
58750,45665,58052,0
58743,45664,58042,0
58733,45663,58024,0
58719,45659,57994,0
58708,45657,57966,0
58700,45656,57945,0
58690,45652,57918,0
58675,45645,57884,0
58665,45637,57855,0
58661,45633,57833,0
58657,45626,57806,0
58648,45616,57773,0
58640,45608,57747,0
58633,45602,57728,0
58623,45594,57700,0
58611,45585,57668,0
58603,45580,57645,0
58598,45577,57627,0
58590,45571,57602,0
58579,45565,57573,0
58573,45563,57557,0
58570,45561,57546,0
58560,45556,57525,0
58548,45548,57497,0
58542,45544,57477,0
58540,45543,57458,0
58533,45539,57429,0
58524,45534,57399,0
58517,45532,57380,0
58511,45532,57363,0
58499,45529,57336,0
58486,45526,57311,0
58479,45526,57298,0
58472,45524,57286,0
58462,45517,57263,0
58453,45509,57240,0
58451,45506,57228,0
58450,45502,57216,0
58444,45493,57194,0
58438,45486,57173,0
58437,45483,57159,0
58433,45481,57140,0
58425,45476,57111,0
