green_channel,red_channel,ir_channel,Anomaly
32119,56801,28192,0
32054,56749,28108,0
31977,56688,28011,0
31888,56617,27903,0
31789,56536,27783,0
31684,56448,27652,0
31574,56354,27509,0
31459,56254,27356,0
31341,56150,27195,0
31221,56046,27029,0
31100,55943,26862,0
30977,55839,26696,0
30854,55732,26530,0
30731,55625,26364,0
30609,55519,26199,0
30484,55413,26033,0
30357,55308,25865,0
30230,55203,25695,0
30103,55096,25526,0
29976,54988,25360,0
29852,54884,25196,0
29732,54783,25038,0
29615,54687,24888,0
29501,54594,24743,0
29392,54504,24599,0
29288,54418,24460,0
29186,54336,24327,0
29088,54258,24200,0
28999,54184,24080,0
28916,54116,23966,0
28834,54049,23855,0
28755,53983,23747,0
28678,53918,23642,0
28603,53855,23542,0
28531,53795,23445,0
28459,53741,23350,0
28388,53692,23255,0
28317,53642,23164,0
28249,53590,23078,0
28180,53536,22992,0
28110,53480,22902,0
28040,53422,22808,0
27968,53361,22711,0
27897,53299,22614,0
27831,53237,22514,0
27766,53177,22413,0
27703,53119,22314,0
27642,53063,22217,0
27582,53013,22122,0
27521,52963,22029,0
27457,52912,21935,0
27388,52857,21837,0
27314,52798,21733,0
27235,52735,21623,0
27152,52667,21512,0
27071,52597,21401,0
26994,52526,21292,0
26919,52458,21184,0
26845,52392,21079,0
26774,52331,20977,0
26705,52274,20878,0
26641,52223,20788,0
26587,52181,20714,0
26553,52156,20663,0
26549,52157,20648,0
26584,52193,20684,0
26667,52269,20785,0
26804,52391,20958,0
26996,52558,21200,0
27237,52769,21503,0
27524,53022,21863,0
27849,53307,22272,0
28203,53614,22718,0
28574,53931,23189,0
28948,54252,23669,0
29318,54565,24145,0
29676,54865,24612,0
30016,55152,25064,0
30335,55422,25495,0
30629,55672,25899,0
30896,55898,26271,0
31133,56097,26605,0
31341,56272,26899,0
31520,56422,27150,0
31669,56545,27355,0
31784,56638,27513,0
31863,56701,27626,0
31908,56734,27698,0
31920,56742,27724,0
31900,56723,27708,0
31851,56681,27655,0
31776,56616,27569,0
31673,56527,27450,0
31547,56417,27303,0
31407,56293,27129,0
31257,56161,26931,0
31094,56019,26712,0
30917,55868,26477,0
30729,55709,26225,0
30530,55543,25961,0
30321,55370,25689,0
30103,55189,25410,0
29880,55005,25127,0
29651,54817,24837,0
29416,54623,24540,0
29173,54418,24237,0
28925,54209,23930,0
28678,54000,23623,0
28436,53795,23318,0
28204,53599,23021,0
27989,53418,22740,0
27796,53258,22487,0
27630,53123,22269,0
27497,53012,22088,0
27398,52930,21944,0
27331,52878,21843,0
27295,52856,21788,0
27291,52861,21776,0
27319,52893,21802,0
27374,52946,21861,0
27448,53014,21944,0
27539,53094,22049,0
27642,53184,22173,0
27751,53282,22311,0
27865,53382,22457,0
27981,53484,22604,0
28097,53586,22752,0
28214,53687,22900,0
28325,53782,23039,0
28427,53868,23166,0
28517,53945,23280,0
28596,54012,23381,0
28662,54068,23469,0
28714,54112,23541,0
28752,54143,23594,0
28773,54163,23624,0
28779,54171,23636,0
28770,54165,23628,0
28745,54143,23596,0
28703,54109,23543,0
28647,54066,23474,0
28579,54015,23390,0
28503,53955,23293,0
28418,53884,23181,0
28323,53798,23055,0
28219,53703,22915,0
28108,53601,22765,0
27989,53495,22610,0
27867,53388,22454,0
27741,53282,22292,0
27611,53175,22125,0
27473,53063,21955,0
27330,52948,21784,0
27189,52832,21613,0
27053,52720,21444,0
26921,52612,21278,0
26790,52508,21117,0
26665,52409,20962,0
26544,52312,20812,0
26428,52217,20667,0
26317,52126,20525,0
26210,52039,20386,0
26105,51957,20252,0
25999,51876,20121,0
25895,51796,19993,0
25797,51719,19869,0
25707,51647,19751,0
25623,51580,19641,0
25548,51519,19537,0
25478,51463,19438,0
25410,51409,19344,0
25342,51355,19253,0
25274,51298,19162,0
25206,51237,19071,0
25137,51174,18980,0
25069,51112,18888,0
25002,51053,18798,0
24935,50999,18712,0
24869,50948,18631,0
24804,50897,18551,0
24743,50845,18470,0
24687,50798,18391,0
24633,50755,18320,0
24579,50717,18252,0
24525,50680,18185,0
24473,50642,18120,0
24422,50602,18055,0
24371,50561,17991,0
24319,50522,17925,0
24268,50483,17860,0
24214,50443,17795,0
24156,50399,17727,0
24099,50354,17658,0
24042,50310,17589,0
23985,50267,17521,0
23932,50225,17456,0
23888,50188,17397,0
23854,50159,17350,0
23832,50141,17321,0
23835,50146,17321,0
23874,50181,17361,0
23958,50253,17452,0
24090,50368,17602,0
24268,50528,17815,0
24496,50731,18095,0
24770,50972,18436,0
25085,51244,18832,0
25432,51541,19272,0
25802,51853,19743,0
26182,52169,20232,0
26557,52486,20728,0
26924,52800,21220,0
27281,53107,21701,0
27622,53400,22162,0
27940,53672,22597,0
28235,53924,22999,0
28507,54153,23367,0
28750,54355,23698,0
28957,54528,23990,0
29128,54671,24240,0
29266,54784,24447,0
29373,54869,24608,0
29447,54927,24724,0
29486,54960,24795,0
29494,54970,24825,0
29470,54954,24814,0
29416,54914,24764,0
29339,54852,24676,0
29239,54770,24554,0
29118,54667,24403,0
28976,54545,24227,0
28819,54409,24029,0
28650,54262,23811,0
28467,54101,23575,0
28272,53930,23323,0
28067,53752,23059,0
27855,53567,22787,0
27638,53376,22508,0
27413,53178,22222,0
27181,52978,21927,0
26940,52776,21623,0
26692,52573,21314,0
26442,52371,21005,0
26200,52173,20698,0
25968,51979,20399,0
25748,51794,20113,0
25545,51624,19846,0
25366,51477,19606,0
25214,51354,19404,0
25092,51256,19246,0
25005,51186,19132,0
24955,51145,19063,0
24941,51135,19039,0
24960,51154,19058,0
25008,51201,19114,0
25084,51270,19202,0
25184,51359,19320,0
25301,51465,19463,0
25432,51582,19621,0
25575,51707,19793,0
25724,51834,19972,0
25872,51960,20152,0
26014,52082,20328,0
26150,52198,20500,0
26275,52304,20664,0
26383,52397,20810,0
26477,52480,20936,0
26560,52553,21042,0
26632,52613,21129,0
26690,52657,21196,0
26732,52688,21241,0
26758,52708,21268,0
26768,52715,21277,0
26763,52708,21267,0
26744,52688,21238,0
26709,52654,21192,0
26657,52609,21129,0
