green_channel,red_channel,ir_channel,Anomaly
61121,32972,39720,0
61089,32929,39655,0
61057,32891,39593,0
61021,32857,39529,0
60983,32825,39464,0
60951,32794,39401,0
60918,32763,39341,0
60875,32727,39281,0
60831,32688,39218,0
60795,32653,39154,0
60764,32620,39093,0
60728,32581,39030,0
60689,32539,38962,0
60657,32498,38896,0
60626,32458,38837,0
60593,32417,38786,0
60564,32377,38738,0
60541,32339,38688,0
60517,32302,38638,0
60487,32268,38588,0
60459,32242,38542,0
60437,32223,38499,0
60415,32207,38459,0
60390,32193,38419,0
60370,32183,38379,0
60354,32172,38339,0
60331,32155,38299,0
60302,32133,38257,0
60279,32115,38219,0
60262,32101,38184,0
60245,32084,38151,0
60225,32063,38117,0
60210,32043,38081,0
60200,32030,38050,0
60190,32020,38025,0
60175,32007,38001,0
60161,31992,37977,0
60148,31976,37957,0
60129,31957,37939,0
60106,31938,37922,0
60088,31927,37905,0
60076,31920,37888,0
60060,31910,37867,0
60042,31894,37837,0
60026,31875,37805,0
60014,31855,37772,0
59993,31831,37736,0
59969,31808,37697,0
59951,31791,37657,0
59936,31780,37622,0
59919,31766,37589,0
59905,31750,37556,0
59899,31738,37526,0
59892,31726,37498,0
59880,31706,37466,0
59866,31684,37434,0
59854,31666,37408,0
59840,31655,37387,0
59825,31650,37369,0
59820,31653,37358,0
59825,31662,37363,0
59833,31679,37392,0
59847,31706,37448,0
59883,31750,37537,0
59946,31817,37661,0
60024,31902,37814,0
60113,31995,37989,0
60222,32101,38183,0
60352,32225,38404,0
60491,32361,38650,0
60629,32498,38906,0
60771,32640,39166,0
60918,32787,39431,0
61059,32930,39693,0
61190,33064,39947,0
61318,33197,40192,0
61444,33330,40423,0
61556,33450,40628,0
61655,33551,40803,0
61748,33639,40951,0
61828,33714,41074,0
61881,33772,41172,0
61914,33817,41248,0
61942,33855,41308,0
61966,33885,41354,0
61976,33900,41380,0
61979,33906,41388,0
61985,33909,41389,0
61988,33907,41385,0
61980,33896,41375,0
61967,33878,41356,0
61954,33862,41332,0
61938,33845,41304,0
61912,33823,41273,0
61885,33801,41241,0
61868,33782,41213,0
61858,33765,41189,0
61847,33748,41166,0
61837,33734,41140,0
61830,33722,41110,0
61820,33709,41080,0
61802,33689,41049,0
61783,33663,41011,0
61766,33638,40967,0
61742,33612,40916,0
61708,33580,40858,0
61669,33541,40796,0
61631,33503,40734,0
61589,33465,40671,0
61542,33425,40606,0
61501,33388,40545,0
61465,33357,40487,0
61429,33330,40428,0
61394,33304,40370,0
61370,33285,40321,0
61354,33272,40283,0
61335,33259,40253,0
61316,33248,40229,0
61309,33241,40213,0
61310,33240,40207,0
61312,33241,40210,0
61316,33243,40217,0
61330,33255,40230,0
61353,33271,40255,0
61375,33283,40290,0
61387,33293,40325,0
61397,33307,40359,0
61415,33323,40388,0
61426,33335,40403,0
61424,33343,40406,0
61427,33349,40408,0
61437,33353,40412,0
61443,33352,40414,0
61443,33348,40412,0
61442,33345,40408,0
61436,33342,40401,0
61423,33330,40385,0
61406,33314,40362,0
61393,33302,40339,0
61379,33290,40314,0
61356,33270,40281,0
61329,33242,40241,0
61306,33213,40201,0
61278,33182,40159,0
61242,33147,40112,0
61210,33115,40063,0
61186,33087,40012,0
61159,33059,39956,0
61123,33027,39891,0
61085,32998,39825,0
61053,32974,39767,0
61018,32950,39712,0
60978,32919,39654,0
60944,32882,39593,0
60916,32846,39536,0
60886,32808,39476,0
60847,32764,39409,0
60809,32721,39342,0
60778,32684,39280,0
60744,32651,39224,0
60708,32616,39168,0
60678,32583,39111,0
60652,32553,39055,0
60619,32520,38999,0
60579,32481,38939,0
60546,32444,38878,0
60521,32413,38821,0
60496,32386,38767,0
60471,32361,38712,0
60449,32341,38660,0
60429,32323,38614,0
60406,32300,38572,0
60387,32276,38534,0
60379,32255,38497,0
60372,32236,38461,0
60353,32214,38425,0
60327,32190,38385,0
60306,32169,38347,0
60290,32152,38314,0
60271,32136,38280,0
60248,32121,38242,0
60227,32107,38206,0
60206,32093,38178,0
60183,32076,38157,0
60166,32059,38137,0
60156,32043,38118,0
60140,32027,38097,0
60120,32005,38069,0
60103,31985,38036,0
60091,31971,38004,0
60075,31956,37975,0
60054,31936,37945,0
60038,31920,37915,0
60032,31910,37889,0
60027,31902,37868,0
60017,31890,37842,0
60010,31881,37810,0
60008,31874,37778,0
59998,31863,37745,0
59979,31845,37712,0
59962,31830,37681,0
59945,31814,37652,0
59919,31789,37619,0
59888,31760,37581,0
59863,31734,37543,0
59844,31714,37508,0
59823,31696,37475,0
59800,31676,37441,0
59782,31661,37406,0
59765,31649,37378,0
59741,31633,37350,0
59719,31615,37321,0
59708,31605,37298,0
59702,31604,37289,0
59700,31612,37296,0
59707,31632,37324,0
59730,31666,37377,0
59768,31715,37457,0
59821,31779,37568,0
59897,31859,37710,0
59999,31962,37887,0
60114,32080,38091,0
60234,32204,38312,0
60369,32335,38549,0
60518,32475,38800,0
60668,32616,39058,0
60809,32749,39311,0
60946,32878,39553,0
61078,33005,39785,0
61192,33122,40005,0
61285,33221,40207,0
61371,33306,40389,0
61453,33387,40551,0
61522,33459,40687,0
61575,33519,40797,0
61622,33571,40885,0
61662,33619,40957,0
61689,33651,41008,0
61705,33670,41035,0
61721,33684,41046,0
61732,33693,41049,0
61728,33689,41041,0
61718,33679,41022,0
61711,33670,41001,0
61704,33660,40978,0
61687,33644,40949,0
61666,33623,40913,0
61651,33604,40876,0
61645,33588,40844,0
61636,33572,40813,0
61623,33554,40781,0
61615,33541,40750,0
61602,33530,40722,0
61574,33511,40690,0
61539,33482,40651,0
61510,33452,40607,0
61482,33426,40563,0
61444,33397,40511,0
61401,33361,40447,0
61362,33322,40376,0
61320,33278,40303,0
61271,33230,40229,0
61224,33182,40153,0
61189,33140,40083,0
61158,33100,40018,0
61120,33059,39955,0
61089,33022,39897,0
61071,32998,39848,0
61059,32982,39806,0
61042,32966,39772,0
61031,32952,39748,0
61028,32946,39735,0
61027,32947,39729,0
61026,32953,39729,0
61033,32966,39733,0
61047,32981,39742,0
61056,32994,39752,0
61063,33005,39760,0
61077,33020,39777,0
61095,33035,39804,0
61108,33047,39835,0
61117,33058,39863,0
61132,33073,39887,0
61147,33091,39909,0
61152,33100,39927,0
61151,33100,39936,0
61156,33099,39944,0
61164,33102,39951,0
61167,33104,39951,0
61161,33101,39941,0
61152,33091,39923,0
61141,33077,39898,0
61125,33059,39866,0
61110,33040,39828,0
61102,33021,39784,0
61090,33002,39734,0
61063,32976,39681,0
61030,32945,39629,0
60998,32917,39581,0
60964,32891,39534,0
60927,32860,39481,0
60890,32823,39423,0
60856,32785,39363,0
60821,32745,39305,0
60779,32701,39248,0
60744,32656,39190,0
60720,32620,39135,0
60696,32590,39077,0
60664,32558,39012,0
60634,32529,38943,0
60611,32505,38875,0
60586,32480,38810,0
60557,32448,38749,0
60530,32417,38692,0
60507,32389,38637,0
60479,32361,38583,0
60446,32332,38529,0
60415,32306,38478,0
60388,32284,38428,0
60358,32258,38381,0
60324,32224,38334,0
60291,32187,38287,0
60258,32154,38241,0
60223,32126,38195,0
60190,32096,38149,0
60169,32069,38106,0
60161,32049,38068,0
60149,32035,38034,0
60123,32024,37998,0
60096,32012,37961,0
60075,31999,37925,0
60056,31981,37889,0
60038,31961,37853,0
60029,31939,37822,0
60025,31921,37799,0
60015,31908,37782,0
60002,31897,37766,0
59991,31885,37750,0
59979,31871,37735,0
59960,31849,37715,0
59940,31824,37686,0
59927,31803,37654,0
59916,31786,37621,0
59900,31770,37587,0
59885,31756,37549,0
59873,31746,37511,0
59859,31734,37474,0
59839,31716,37435,0
59822,31697,37403,0
59813,31684,37381,0
59800,31672,37360,0
59781,31656,37331,0
59768,31640,37296,0
59760,31629,37267,0
59751,31621,37244,0
59737,31611,37222,0
59724,31601,37199,0
59718,31592,37179,0
59714,31583,37164,0
59712,31578,37161,0
59724,31587,37175,0
59747,31608,37208,0
59771,31634,37259,0
59802,31670,37330,0
59856,31724,37428,0
59930,31797,37558,0
60016,31884,37714,0
60112,31979,37891,0
60223,32088,38084,0
60343,32209,38293,0
60462,32337,38513,0
60580,32465,38737,0
60701,32594,38965,0
60822,32723,39196,0
60934,32845,39416,0
61040,32960,39621,0
61149,33072,39815,0
61249,33174,39992,0
61330,33258,40148,0
61399,33329,40284,0
61464,33394,40401,0
61518,33451,40498,0
61556,33496,40575,0
61582,33525,40629,0
61602,33541,40660,0
61609,33547,40673,0
61605,33542,40670,0
61598,33529,40655,0
61594,33512,40631,0
61584,33490,40599,0
61565,33463,40561,0
61549,33437,40523,0
61538,33414,40485,0
61517,33389,40441,0
61485,33355,40388,0
61453,33319,40334,0
61426,33287,40283,0
61398,33257,40232,0
61364,33227,40177,0
61331,33197,40117,0
61298,33170,40053,0
61257,33141,39988,0
61210,33105,39915,0
61167,33064,39838,0
61127,33025,39760,0
61082,32985,39679,0
61032,32937,39591,0
60987,32886,39502,0
60947,32836,39418,0
60903,32786,39336,0
60855,32737,39258,0
60816,32697,39190,0
60789,32666,39134,0
60768,32641,39088,0
60753,32621,39050,0
60750,32612,39025,0
60755,32613,39013,0
60759,32619,39014,0
60767,32626,39021,0
60784,32635,39036,0
60805,32648,39058,0
60820,32662,39086,0
60836,32680,39117,0
60862,32703,39153,0
60887,32727,39193,0
60906,32747,39234,0
60928,32768,39275,0
60956,32795,39318,0
60981,32821,39360,0
60996,32837,39395,0
61011,32849,39419,0
61030,32861,39436,0
61042,32872,39447,0
61043,32876,39447,0
61041,32876,39438,0
61039,32875,39425,0
61026,32870,39408,0
61000,32857,39382,0
60971,32837,39348,0
60944,32814,39310,0
60913,32788,39266,0
60880,32759,39218,0
60859,32733,39168,0
60845,32706,39117,0
60822,32667,39058,0
60791,32624,38995,0
60764,32588,38937,0
60742,32557,38886,0
60712,32524,38833,0
60678,32489,38776,0
60651,32456,38720,0
60629,32427,38669,0
60601,32397,38617,0
60568,32368,38562,0
60538,32343,38507,0
60508,32318,38453,0
60472,32287,38401,0
60436,32255,38348,0
60413,32229,38296,0
60397,32206,38249,0
60376,32183,38201,0
