green_channel,red_channel,ir_channel
20507,5577,13656
20415,5536,13574
20332,5499,13494
20249,5465,13413
20157,5427,13324
20068,5389,13234
19992,5354,13153
19921,5321,13079
19846,5284,13004
19771,5245,12930
19703,5209,12864
19632,5174,12802
19554,5136,12740
19482,5100,12684
19427,5073,12633
19377,5049,12583
19327,5022,12530
19291,4997,12475
19272,4980,12427
19255,4967,12384
19226,4952,12339
19189,4935,12296
19150,4919,12257
19102,4900,12217
19041,4875,12172
18984,4848,12123
18930,4820,12074
18865,4788,12017
18791,4753,11950
18728,4723,11883
18678,4699,11824
18625,4677,11769
18574,4657,11720
18541,4645,11689
18531,4646,11682
18540,4658,11697
18573,4683,11729
18646,4725,11791
18756,4780,11891
18888,4843,12020
19045,4915,12173
19237,5001,12359
19457,5102,12577
19690,5213,12815
19938,5335,13068
20206,5469,13338
20480,5609,13624
20749,5749,13914
21022,5889,14208
21302,6031,14507
21576,6170,14801
21831,6298,15079
22071,6414,15337
22301,6521,15577
22507,6617,15789
22677,6694,15966
22820,6754,16109
22939,6802,16226
23028,6839,16317
23078,6862,16380
23104,6876,16420
23113,6886,16444
23098,6887,16448
23062,6875,16433
23023,6856,16406
22990,6837,16379
22954,6818,16352
22919,6795,16324
22899,6778,16300
22894,6772,16288
22887,6771,16280
22878,6771,16271
22882,6776,16266
22896,6787,16272
22903,6797,16281
22904,6801,16285
22906,6804,16291
22903,6803,16296
22882,6792,16293
22850,6775,16279
22824,6760,16262
22807,6751,16249
22788,6743,16236
22767,6735,16217
22753,6730,16196
22744,6730,16175
22728,6728,16148
22710,6723,16115
22694,6715,16082
22678,6705,16053
22655,6689,16020
22631,6671,15984
22614,6659,15956
22598,6649,15937
22575,6638,15923
22556,6630,15915
22544,6628,15917
22531,6629,15920
22511,6625,15918
22494,6619,15914
22492,6617,15915
22489,6612,15912
22477,6601,15901
22466,6589,15890
22459,6582,15883
22451,6576,15878
22439,6569,15871
22436,6569,15866
22438,6573,15864
22427,6566,15858
22403,6550,15842
22376,6533,15819
22350,6515,15794
22310,6492,15763
22256,6462,15722
22201,6428,15671
22150,6394,15616
22095,6360,15553
22041,6328,15486
21994,6304,15426
21946,6284,15372
21886,6262,15317
21820,6240,15259
21759,6221,15201
21702,6200,15141
21639,6171,15077
21578,6139,15009
21531,6113,14945
21489,6087,14888
21442,6059,14832
21399,6033,14773
21365,6012,14717
21326,5991,14661
21272,5964,14598
21211,5936,14532
21147,5909,14465
21073,5879,14395
20991,5842,14319
20915,5803,14242
20855,5769,14172
20798,5736,14108
20738,5702,14044
20686,5673,13988
20648,5657,13942
20609,5648,13900
20562,5637,13851
20519,5622,13800
20480,5606,13752
20430,5586,13704
20373,5558,13650
20321,5529,13591
20280,5504,13534
20239,5480,13481
20199,5455,13431
20173,5439,13386
20157,5430,13348
20134,5422,13314
20101,5408,13279
20070,5396,13249
20038,5386,13220
19990,5371,13179
19925,5347,13127
19854,5319,13072
19777,5285,13013
19691,5245,12942
19603,5201,12863
19522,5161,12783
19450,5125,12704
19383,5091,12628
19328,5059,12556
19291,5034,12498
19272,5016,12453
19261,5001,12420
19262,4995,12410
19286,5006,12430
19331,5034,12476
19393,5072,12548
19487,5124,12650
19619,5196,12782
19768,5283,12938
19931,5375,13117
20124,5468,13323
20348,5573,13563
20589,5685,13829
20835,5803,14109
21093,5931,14400
21370,6070,14700
21651,6209,15004
21923,6343,15303
22189,6473,15595
22450,6601,15876
22691,6722,16135
22913,6833,16367
23121,6934,16576
23306,7025,16762
23450,7098,16913
23554,7151,17028
23633,7190,17115
23686,7221,17178
23704,7239,17218
23695,7245,17234
23677,7244,17237
23653,7237,17233
23617,7221,17219
23575,7195,17190
23543,7166,17157
23519,7140,17125
23500,7119,17094
23498,7108,17070
23523,7113,17061
23558,7131,17062
23581,7152,17066
23601,7171,17075
23622,7187,17090
23631,7197,17104
23620,7197,17108
23598,7190,17103
23568,7179,17089
23525,7162,17063
23463,7137,17025
23397,7110,16982
23342,7087,16942
23293,7065,16901
23248,7041,16856
23224,7021,16814
23224,7013,16783
23231,7014,16759
23234,7014,16736
23238,7015,16712
23241,7019,16694
23229,7020,16678
23202,7010,16659
23172,6992,16638
23142,6970,16618
23101,6940,16587
23050,6907,16543
23009,6880,16498
22979,6861,16457
22948,6845,16420
22915,6828,16385
22894,6816,16361
22878,6810,16351
22853,6806,16346
22825,6802,16338
22806,6803,16333
22788,6805,16331
22755,6794,16321
22706,6770,16295
22655,6739,16259
22604,6709,16217
22549,6680,16172
22497,6653,16126
22455,6633,16086
22415,6618,16048
22363,6602,16004
22308,6584,15953
22256,6565,15902
22198,6544,15852
22128,6517,15794
22053,6486,15729
21985,6455,15660
21914,6418,15586
21839,6376,15504
21774,6339,15422
21721,6310,15350
21666,6285,15284
21606,6255,15218
21552,6228,15157
21512,6208,15103
21466,6188,15050
21406,6159,14994
21346,6125,14935
21294,6095,14875
21245,6066,14810
21196,6037,14740
21157,6015,14675
21121,5999,14619
21074,5976,14566
21018,5949,14510
20969,5924,14454
20922,5900,14400
20862,5871,14340
20792,5837,14271
20732,5806,14204
20685,5778,14142
20639,5751,14081
20600,5728,14029
20582,5715,13992
20576,5709,13968
20567,5704,13947
20555,5695,13921
20544,5686,13890
20532,5677,13857
20512,5665,13822
20490,5654,13784
20476,5648,13750
20458,5642,13716
20422,5627,13677
20383,5609,13638
20347,5594,13601
20304,5576,13562
20248,5551,13515
20193,5524,13466
20147,5501,13417
20100,5479,13366
20053,5458,13312
20018,5440,13260
19997,5427,13215
19976,5416,13175
19944,5403,13136
19914,5392,13101
19889,5383,13069
19852,5367,13035
19800,5343,12989
19746,5316,12936
19697,5289,12882
19644,5261,12828
19594,5232,12779
19563,5213,12743
19559,5210,12728
19576,5222,12740
19617,5248,12785
19700,5294,12870
19822,5359,12999
19967,5433,13160
20137,5516,13348
20340,5618,13568
20565,5735,13818
20797,5857,14085
21035,5983,14361
21285,6118,14647
21545,6260,14939
21801,6402,15230
22049,6539,15513
22298,6673,15787
22543,6799,16046
22765,6910,16285
22962,7007,16502
23139,7095,16698
23290,7171,16868
23405,7228,17003
23494,7270,17105
23566,7301,17184
23608,7315,17237
23619,7314,17263
23619,7305,17274
23619,7297,17276
23607,7288,17269
23579,7276,17248
23550,7268,17219
23523,7262,17189
23494,7251,17156
