green_channel,red_channel,ir_channel
60006,60902,29731
60453,61024,30360
60864,61137,30941
61239,61242,31473
61577,61337,31954
61878,61420,32382
62144,61493,32758
62378,61557,33085
62579,61612,33366
62748,61658,33603
62885,61697,33801
62994,61728,33959
63079,61752,34079
63140,61771,34165
63179,61783,34221
63202,61790,34251
63207,61792,34254
63192,61787,34228
63156,61775,34176
63105,61758,34105
63044,61737,34016
62977,61713,33912
62904,61688,33798
62825,61663,33677
62744,61637,33551
62661,61610,33422
62581,61585,33298
62506,61563,33182
62435,61540,33071
62365,61518,32961
62292,61497,32852
62218,61476,32748
62142,61456,32644
62066,61438,32538
61987,61422,32428
61906,61405,32316
61822,61386,32203
61737,61364,32090
61656,61341,31982
61585,61318,31884
61520,61296,31794
61461,61276,31712
61407,61258,31639
61360,61244,31577
61321,61235,31527
61294,61229,31489
61283,61225,31467
61285,61224,31462
61298,61229,31469
61319,61238,31486
61345,61249,31515
61378,61262,31556
61417,61278,31609
61459,61295,31668
61502,61309,31729
61544,61321,31791
61584,61332,31854
61622,61342,31913
61656,61353,31967
61688,61364,32012
61711,61374,32044
61722,61379,32063
61723,61382,32071
61719,61384,32072
61710,61383,32064
61695,61382,32044
61671,61377,32011
61636,61368,31968
61592,61356,31915
61540,61341,31846
61483,61324,31759
61415,61305,31659
61337,61282,31550
61253,61257,31435
61166,61230,31314
61072,61201,31184
60971,61170,31046
60868,61138,30902
60763,61110,30753
60657,61082,30599
60547,61053,30438
60438,61022,30276
60334,60993,30117
60233,60966,29962
60134,60937,29812
60037,60907,29666
59940,60876,29524
59846,60846,29386
59755,60818,29255
59667,60795,29133
59581,60775,29019
59499,60756,28910
59417,60738,28805
59335,60718,28700
59252,60699,28594
59171,60679,28485
59092,60661,28375
59013,60643,28267
58936,60625,28161
58859,60607,28054
58783,60589,27948
58706,60570,27841
58633,60553,27738
58564,60535,27639
58498,60518,27541
58434,60500,27444
58371,60481,27346
58307,60461,27251
58247,60440,27163
58194,60420,27083
58150,60404,27012
58114,60390,26949
58084,60378,26892
58057,60367,26839
58034,60357,26790
58012,60349,26744
57986,60343,26700
57953,60338,26655
57918,60332,26608
57881,60326,26558
57842,60319,26505
57797,60310,26449
57746,60299,26389
57692,60286,26325
57635,60273,26258
57577,60258,26191
57518,60245,26122
57456,60232,26047
57393,60217,25967
57327,60200,25882
57258,60181,25791
57185,60158,25694
57108,60137,25593
57028,60115,25490
56947,60094,25388
56864,60072,25284
56778,60050,25177
56690,60028,25068
56602,60009,24957
56516,59993,24844
56436,59976,24731
56362,59961,24623
56295,59945,24528
56241,59931,24457
56213,59923,24423
56224,59926,24442
56286,59943,24531
56411,59976,24711
56607,60028,24993
56876,60100,25379
57213,60190,25858
57607,60296,26413
58043,60414,27020
58501,60539,27657
58966,60667,28305
59423,60792,28945
59863,60914,29563
60281,61029,30148
60672,61134,30693
61029,61228,31196
61352,61310,31658
61641,61384,32074
61898,61450,32443
62123,61509,32767
62316,61561,33045
62478,61605,33278
62611,61643,33468
62720,61673,33615
62806,61693,33724
62867,61706,33797
62904,61713,33838
62920,61714,33850
62917,61710,33835
62896,61702,33795
62858,61691,33735
62804,61677,33656
62737,61656,33559
62661,61630,33445
62577,61599,33320
62486,61567,33186
62390,61534,33042
62294,61502,32894
62197,61470,32744
62096,61439,32593
61996,61410,32446
61898,61382,32301
61803,61354,32158
61712,61327,32019
61623,61300,31883
61527,61271,31743
61424,61240,31599
61318,61209,31452
61208,61178,31304
61097,61148,31158
60989,61121,31016
60886,61098,30884
60793,61079,30764
60712,61063,30657
60647,61050,30563
60597,61040,30486
60558,61032,30426
60527,61027,30386
60507,61023,30366
60502,61022,30368
60510,61024,30387
60532,61030,30420
60568,61040,30465
60613,61052,30523
60660,61066,30592
60710,61080,30666
60761,61096,30743
60815,61111,30820
60870,61126,30897
60922,61140,30970
60972,61153,31037
61017,61168,31099
61056,61182,31150
61087,61194,31188
61112,61204,31217
61127,61212,31234
61129,61214,31237
61119,61212,31227
61097,61206,31204
61061,61198,31167
61012,61186,31113
60950,61169,31041
60872,61147,30950
60786,61122,30845
60697,61096,30731
60604,61067,30613
60508,61037,30490
60408,61007,30361
60302,60975,30224
60192,60942,30078
60083,60909,29929
59977,60879,29780
59871,60851,29628
59764,60825,29473
59660,60800,29319
59558,60775,29165
59452,60748,29006
59343,60718,28847
59231,60687,28691
59119,60659,28535
59010,60633,28378
58904,60608,28225
58799,60581,28078
58695,60551,27937
58594,60522,27801
58499,60496,27670
58410,60473,27545
58328,60452,27429
58251,60435,27321
58181,60419,27220
