green_channel,red_channel,ir_channel
27800,3445,53481
27709,3352,53312
27620,3263,53151
27543,3187,53010
27483,3130,52897
27435,3086,52805
27396,3054,52734
27370,3037,52686
27353,3032,52661
27340,3029,52650
27336,3029,52652
27344,3038,52670
27363,3058,52704
27385,3081,52742
27409,3102,52776
27435,3120,52806
27454,3134,52826
27462,3137,52829
27462,3130,52813
27458,3119,52786
27449,3106,52749
27427,3087,52703
27397,3068,52655
27371,3057,52612
27347,3049,52577
27326,3039,52549
27314,3035,52532
27319,3044,52534
27338,3062,52552
27362,3084,52582
27388,3111,52625
27421,3147,52687
27459,3186,52760
27498,3222,52834
27540,3260,52914
27588,3304,52996
27636,3347,53072
27677,3380,53134
27712,3407,53189
27743,3431,53238
27765,3447,53274
27777,3456,53292
27783,3461,53299
27783,3465,53299
27774,3463,53288
27759,3455,53264
27746,3445,53231
27733,3433,53192
27711,3412,53144
27680,3380,53085
27647,3345,53017
27611,3306,52941
27566,3257,52851
27513,3197,52751
27458,3135,52648
27401,3072,52544
27336,3005,52431
27265,2933,52306
27192,2862,52175
27118,2795,52042
27041,2726,51908
26966,2659,51776
26899,2600,51652
26834,2543,51534
26766,2484,51415
26698,2427,51297
26637,2378,51189
26582,2334,51087
26525,2288,50982
26469,2240,50883
26418,2192,50791
26368,2144,50703
26321,2096,50616
26281,2054,50534
26250,2023,50462
26222,1995,50394
26194,1968,50327
26174,1943,50267
26156,1920,50216
26130,1894,50170
26098,1863,50123
26069,1835,50078
26045,1811,50038
26020,1786,50002
25993,1758,49964
25968,1735,49928
25947,1720,49900
25925,1703,49874
25901,1681,49840
25878,1661,49802
25860,1646,49764
25837,1630,49724
25809,1609,49681
25783,1589,49642
25760,1572,49607
25734,1552,49568
25707,1529,49526
25685,1505,49484
25664,1478,49443
25637,1446,49402
25607,1412,49359
25583,1386,49319
25564,1365,49282
25541,1341,49242
25515,1313,49202
25491,1289,49168
25464,1268,49136
25432,1245,49100
25403,1223,49062
25382,1208,49033
25366,1195,49012
25348,1177,48986
25328,1154,48955
25308,1134,48929
25287,1115,48902
25265,1096,48870
25251,1084,48839
25245,1078,48815
