green_channel,red_channel,ir_channel
11742,38432,43870
11748,38428,43878
11748,38425,43881
11750,38432,43884
11759,38451,43892
11774,38475,43904
11789,38494,43913
11806,38506,43918
11822,38514,43919
11830,38518,43916
11827,38516,43910
11821,38514,43901
11816,38513,43891
11802,38509,43876
11778,38498,43853
11756,38482,43823
11743,38465,43798
11727,38445,43778
11702,38420,43753
11684,38401,43731
11680,38395,43718
11681,38398,43712
11683,38401,43708
11690,38407,43707
11701,38418,43710
11710,38428,43712
11714,38433,43709
11722,38435,43709
11736,38440,43719
11744,38446,43738
11743,38451,43760
11741,38455,43783
11741,38461,43804
11743,38463,43815
11743,38456,43813
11743,38446,43805
11734,38436,43794
11709,38421,43777
11676,38400,43754
11649,38381,43735
11631,38371,43722
11619,38364,43707
11615,38356,43687
11619,38351,43673
11623,38351,43663
11623,38349,43652
11625,38348,43638
11633,38353,43622
11636,38362,43603
11631,38368,43580
11625,38370,43555
11618,38369,43532
11602,38362,43510
11578,38352,43488
11552,38342,43467
11527,38329,43446
11494,38312,43424
11454,38288,43394
11417,38259,43359
11385,38231,43326
11348,38199,43292
11309,38166,43249
11279,38138,43200
11255,38117,43156
11234,38094,43112
11214,38068,43063
11201,38043,43015
11194,38026,42976
11185,38019,42948
11170,38014,42921
11157,38008,42894
11144,38002,42876
11128,37992,42859
11106,37976,42834
11086,37960,42809
11065,37949,42788
11033,37934,42763
10997,37915,42732
10972,37900,42703
10953,37893,42680
10925,37882,42656
10890,37866,42625
10854,37850,42593
10818,37832,42563
10780,37812,42531
10746,37790,42491
10719,37769,42447
10695,37746,42406
10673,37724,42371
10660,37704,42342
10658,37694,42324
10659,37690,42311
10657,37685,42294
10655,37678,42272
10654,37677,42254
10649,37676,42242
10638,37670,42226
10632,37663,42207
10631,37661,42190
10619,37656,42177
10597,37644,42160
10579,37628,42139
10569,37615,42119
10556,37606,42094
10533,37595,42063
10504,37584,42028
10472,37572,41995
10432,37554,41960
10390,37528,41922
10356,37504,41886
10324,37485,41856
10288,37464,41825
10250,37437,41793
10217,37409,41761
10189,37383,41732
10161,37360,41701
10132,37337,41669
10110,37319,41643
10098,37308,41622
10089,37298,41600
10079,37289,41573
10079,37283,41543
10083,37280,41517
10080,37272,41488
10073,37259,41454
10069,37252,41423
10062,37249,41394
10046,37244,41360
10026,37239,41323
10009,37238,41292
9993,37239,41265
9974,37233,41239
9957,37225,41217
9948,37222,41202
9941,37219,41192
9930,37212,41178
9921,37205,41160
9913,37201,41141
9895,37195,41122
9868,37183,41098
9850,37169,41075
9848,37160,41064
9850,37158,41066
9854,37161,41080
9870,37173,41109
9903,37197,41157
9949,37230,41223
10004,37268,41305
10075,37318,41411
10162,37380,41539
10250,37446,41683
10341,37514,41838
10445,37586,42005
