green_channel,red_channel,ir_channel
59272,20709,9995
59176,20640,9868
59087,20574,9741
58995,20506,9613
58890,20429,9473
58786,20347,9326
58696,20275,9187
58607,20208,9050
58510,20140,8905
58413,20074,8758
58320,20017,8619
58222,19962,8478
58117,19902,8329
58015,19841,8182
57924,19785,8047
57831,19727,7916
57730,19662,7781
57635,19599,7644
57549,19541,7513
57460,19479,7383
57357,19408,7247
57253,19337,7110
57162,19277,6981
57072,19218,6854
56973,19152,6717
56871,19085,6578
56776,19023,6439
56682,18963,6298
56585,18900,6155
56489,18839,6015
56397,18783,5883
56304,18725,5756
56212,18665,5635
56130,18610,5525
56053,18559,5422
55973,18505,5317
55899,18453,5217
55837,18408,5129
55774,18366,5047
55703,18320,4957
55635,18276,4868
55583,18242,4787
55533,18209,4704
55476,18170,4613
55421,18131,4524
55366,18098,4442
55301,18063,4356
55226,18022,4257
55152,17977,4152
55078,17934,4046
54997,17887,3931
54906,17829,3799
54812,17766,3664
54715,17704,3535
54610,17638,3403
54500,17565,3261
54401,17495,3123
54318,17436,3004
54243,17384,2902
54185,17340,2821
54170,17325,2793
54210,17355,2853
54312,17429,3008
54489,17552,3264
54763,17743,3643
55132,18004,4152
55571,18312,4764
56065,18647,5451
56608,19011,6200
57176,19393,6988
57733,19768,7775
58263,20125,8536
58776,20464,9266
59267,20784,9953
59707,21071,10578
60090,21327,11137
60427,21555,11639
60713,21751,12075
60941,21906,12430
61123,22027,12716
61270,22126,12946
61379,22199,13117
61447,22239,13221
61486,22257,13270
61505,22266,13287
61502,22262,13275
61474,22241,13232
61437,22213,13169
61397,22182,13101
61348,22147,13026
61292,22103,12943
61242,22058,12858
61197,22021,12783
61151,21988,12713
61103,21952,12640
61063,21919,12573
61037,21897,12521
61012,21877,12476
60980,21852,12427
60955,21832,12387
60940,21821,12366
60916,21808,12345
60881,21785,12310
60855,21767,12270
60840,21756,12233
60817,21736,12185
60771,21698,12115
60716,21655,12033
60656,21612,11944
60580,21562,11838
60485,21502,11709
60381,21436,11567
60272,21367,11421
60160,21295,11269
60052,21223,11117
59951,21155,10971
59855,21091,10833
59762,21027,10699
59678,20967,10575
59610,20919,10473
59555,20880,10389
59513,20850,10322
59494,20835,10278
59492,20832,10258
59492,20833,10253
59490,20831,10253
59499,20835,10261
59520,20848,10284
59540,20862,10314
59556,20873,10335
59575,20888,10349
59595,20906,10361
59604,20917,10368
59595,20912,10358
59574,20895,10333
59550,20878,10306
59513,20858,10269
59463,20824,10210
59413,20784,10136
59366,20748,10057
59307,20708,9966
59228,20655,9850
59134,20591,9719
59038,20528,9592
58936,20463,9462
58825,20392,9314
58714,20320,9159
58604,20251,9004
58489,20179,8846
58367,20099,8683
58247,20015,8521
58132,19936,8363
58019,19860,8205
57906,19785,8043
57794,19711,7885
57680,19638,7731
57563,19559,7575
57448,19476,7419
57340,19399,7273
57242,19331,7137
57144,19265,6996
57047,19201,6849
56954,19143,6712
56859,19086,6582
56758,19025,6443
56661,18964,6301
56578,18913,6175
56502,18867,6063
56424,18812,5948
56349,18755,5829
56284,18710,5722
56221,18671,5626
56152,18626,5527
56081,18579,5430
56017,18538,5345
55951,18499,5262
55880,18457,5173
55812,18412,5082
55750,18371,4994
55684,18327,4907
55612,18279,4816
55547,18235,4730
55494,18201,4650
55441,18168,4563
55380,18130,4463
55316,18091,4363
55251,18052,4265
55177,18004,4162
55090,17947,4052
55000,17888,3939
54913,17832,3829
54823,17772,3716
54728,17708,3595
54640,17649,3479
54564,17601,3379
54505,17567,3302
54476,17554,3265
54496,17574,3295
54580,17637,3413
54739,17744,3626
54980,17900,3944
