green_channel,red_channel,ir_channel
17921,41854,24262
17943,41872,24294
17958,41884,24314
17968,41890,24324
17973,41890,24328
17970,41888,24325
17960,41879,24315
17941,41863,24294
17915,41840,24264
17883,41812,24226
17847,41781,24181
17808,41746,24132
17764,41704,24075
17716,41659,24010
17667,41612,23938
17616,41563,23859
17562,41511,23776
17505,41456,23692
17445,41397,23604
17384,41337,23513
17322,41274,23422
17259,41211,23337
17198,41150,23256
17138,41090,23175
17079,41030,23092
17022,40971,23009
16966,40915,22926
16909,40865,22844
16852,40820,22766
16798,40779,22690
16746,40737,22617
16695,40692,22545
16644,40648,22472
16594,40605,22400
16543,40560,22327
16489,40511,22253
16435,40460,22178
16386,40416,22107
16339,40377,22040
16293,40340,21977
16247,40303,21917
16204,40269,21862
16165,40235,21811
16132,40202,21765
16103,40169,21722
16077,40138,21679
16052,40110,21635
16027,40084,21591
16004,40060,21546
15979,40037,21500
15953,40015,21454
15927,39993,21410
15899,39971,21370
15870,39947,21331
15841,39922,21291
15810,39898,21250
15777,39874,21209
15745,39849,21169
15714,39822,21127
15685,39792,21084
15656,39760,21041
15624,39726,20996
15590,39692,20951
15556,39656,20907
15521,39621,20862
15487,39587,20815
15453,39557,20769
15422,39530,20724
15394,39506,20683
15365,39483,20643
15333,39458,20603
15299,39430,20564
15267,39402,20529
15235,39375,20496
15205,39353,20463
15178,39335,20431
15154,39317,20398
15132,39298,20365
15109,39281,20332
15085,39264,20298
15059,39246,20263
15033,39224,20228
15006,39201,20192
14982,39179,20157
14961,39159,20123
14941,39141,20085
14919,39122,20043
14894,39099,19997
14869,39072,19949
14841,39041,19900
14811,39006,19851
14779,38973,19806
14747,38941,19763
14719,38913,19720
14694,38887,19678
14670,38861,19639
14647,38835,19601
14621,38811,19562
14593,38789,19523
14562,38767,19484
14531,38747,19447
14501,38725,19410
14472,38701,19372
14441,38675,19331
14405,38647,19287
14367,38615,19239
14328,38582,19188
14292,38547,19134
14257,38509,19080
14220,38469,19024
14182,38428,18966
14143,38389,18907
14102,38349,18850
14061,38307,18794
14021,38266,18736
13982,38228,18678
13944,38189,18620
13907,38151,18565
13872,38115,18514
13840,38084,18466
13810,38058,18421
13781,38034,18383
13755,38012,18348
13729,37989,18312
13702,37965,18275
13676,37936,18234
13648,37905,18192
13618,37875,18152
13585,37847,18114
13549,37819,18074
13509,37786,18031
13464,37751,17983
13415,37713,17928
13364,37671,17866
13312,37625,17802
13260,37575,17738
13208,37522,17672
13156,37470,17607
13106,37421,17545
13058,37371,17484
13011,37322,17421
12966,37276,17360
12923,37235,17302
12883,37198,17248
12845,37167,17197
12813,37140,17151
12787,37119,17109
12770,37105,17078
12766,37107,17067
12780,37127,17086
12817,37169,17144
12883,37237,17245
12982,37336,17394
13116,37470,17595
13289,37641,17847
13497,37844,18151
13737,38076,18503
14007,38333,18898
14298,38614,19332
14604,38913,19798
14923,39224,20284
15248,39541,20778
15572,39854,21270
15888,40159,21756
16194,40453,22228
16486,40730,22678
16756,40985,23099
17000,41214,23484
17218,41415,23829
17409,41591,24134
17573,41744,24401
17713,41873,24632
17828,41980,24825
17919,42064,24979
17983,42122,25096
18025,42154,25179
18046,42166,25231
18051,42165,25256
18042,42153,25258
18019,42131,25238
17988,42101,25202
17953,42070,25157
17918,42037,25104
17881,42004,25044
17843,41971,24980
17806,41937,24916
17770,41900,24852
17736,41863,24787
17703,41829,24723
17672,41800,24663
17642,41775,24611
17614,41752,24564
17585,41731,24519
17559,41714,24478
17538,41703,24440
17519,41695,24407
17503,41688,24376
17486,41676,24345
17467,41660,24310
17442,41637,24269
17412,41606,24220
17375,41567,24163
17334,41520,24098
17288,41467,24026
17239,41411,23948
17188,41352,23866
17131,41290,23779
17069,41227,23688
17008,41167,23596
16951,41111,23506
16898,41058,23419
16849,41009,23336
16802,40964,23259
16759,40925,23187
16723,40890,23122
16695,40862,23066
16674,40841,23023
16660,40828,22993
16652,40822,22975
16651,40822,22969
16658,40827,22976
16672,40835,22992
16690,40848,23016
16710,40867,23045
16734,40891,23078
16759,40916,23113
16785,40941,23149
16809,40962,23187
16831,40979,23225
16851,40994,23259
16870,41008,23289
16886,41020,23314
16898,41029,23335
16903,41032,23346
16903,41028,23347
16897,41022,23341
16884,41014,23331
16864,41002,23314
16837,40981,23286
16804,40954,23250
16766,40924,23205
16721,40891,23151
16673,40853,23089
16624,40812,23022
16574,40769,22952
16523,40723,22879
16471,40678,22803
16419,40632,22728
16368,40584,22653
16318,40537,22580
16270,40489,22506
16223,40443,22433
16177,40397,22362
16130,40352,22291
16082,40307,22221
16035,40263,22152
15989,40219,22083
15941,40173,22007
15891,40126,21924
15844,40079,21837
15800,40031,21751
15758,39983,21669
15716,39938,21593
15674,39893,21520
15629,39843,21447
15576,39791,21372
15519,39739,21296
15461,39688,21222
15406,39640,21150
15352,39595,21078
15299,39553,21005
15247,39511,20936
15198,39469,20870
15149,39426,20806
15103,39385,20746
15064,39349,20693
15033,39319,20644
15007,39295,20598
14984,39275,20555
14965,39259,20516
14950,39245,20480
14934,39229,20446
14916,39211,20414
14895,39191,20382
14874,39169,20347
14854,39147,20313
14836,39126,20282
14818,39106,20254
14800,39088,20227
14783,39070,20196
14766,39051,20163
14747,39032,20130
14725,39013,20098
14703,38997,20069
14682,38984,20042
14661,38969,20012
14637,38953,19981
14612,38936,19952
14588,38920,19924
14567,38905,19895
14548,38891,19865
14529,38875,19834
14513,38858,19807
14500,38843,19781
14486,38829,19752
14473,38813,19721
14458,38795,19689
14439,38776,19656
14415,38753,19624
14387,38728,19592
14358,38702,19559
14331,38675,19526
14307,38648,19493
14283,38626,19461
14261,38608,19426
14240,38590,19388
14217,38569,19345
14191,38545,19298
14161,38516,19247
14127,38482,19194
14090,38445,19137
14054,38409,19081
14019,38373,19026
13986,38339,18974
13949,38307,18923
13910,38277,18871
13869,38245,18818
13830,38210,18762
13791,38176,18707
13754,38142,18651
13715,38108,18595
13677,38073,18541
13638,38036,18490
13597,37997,18440
13560,37960,18391
13527,37926,18343
13493,37895,18292
13458,37867,18240
13423,37840,18188
13389,37813,18139
13357,37786,18089
13326,37758,18038
13293,37731,17988
13261,37703,17940
13230,37674,17894
13202,37645,17852
13176,37616,17811
13151,37586,17771
13127,37555,17730
13104,37525,17691
13079,37495,17651
13050,37466,17607
13022,37438,17561
12993,37411,17517
12965,37383,17475
12937,37353,17430
12909,37323,17379
12878,37294,17325
12844,37264,17268
12808,37229,17212
12770,37192,17155
12731,37152,17098
12691,37114,17040
12651,37076,16984
12611,37039,16931
12571,37003,16877
12530,36968,16823
12489,36934,16772
12448,36904,16724
12409,36875,16676
12371,36847,16629
12338,36817,16581
12308,36791,16536
12285,36770,16498
12272,36758,16471
12273,36759,16465
12292,36777,16490
12335,36819,16552
12409,36888,16656
12517,36989,16810
12661,37127,17020
12839,37304,17286
13048,37512,17602
13284,37744,17964
13544,37998,18364
13826,38270,18794
14118,38553,19241
14414,38840,19700
14713,39128,20165
15011,39415,20629
15303,39695,21086
15584,39963,21527
15851,40214,21944
16098,40445,22332
16322,40649,22686
16520,40827,23004
16693,40980,23287
16840,41110,23532
16961,41216,23741
17057,41302,23915
17131,41370,24053
17184,41422,24156
17219,41456,24226
17238,41474,24267
17242,41481,24283
17231,41477,24275
17206,41459,24245
17171,41430,24197
17129,41395,24137
17081,41354,24068
17030,41308,23992
16980,41262,23911
16930,41216,23828
16878,41169,23744
16826,41120,23658
16776,41068,23572
16727,41017,23489
16680,40968,23409
16638,40922,23337
16597,40878,23272
16558,40839,23214
16520,40803,23159
16484,40770,23107
16451,40736,23056
16419,40703,23003
16385,40670,22948
16350,40634,22890
16312,40596,22825
16270,40555,22752
16222,40506,22668
16167,40452,22575
16107,40392,22474
16041,40330,22369
15970,40266,22261
15895,40198,22153
15822,40130,22048
15752,40065,21950
15688,40005,21857
15632,39955,21774
15586,39915,21702
15551,39885,21642
15528,39862,21592
15514,39845,21556
15508,39834,21535
15509,39831,21529
15519,39837,21534
15538,39849,21550
15559,39867,21575
15583,39887,21605
15608,39908,21640
15634,39928,21679
15659,39948,21720
15684,39967,21760
15709,39986,21801
15732,40007,21843
15754,40030,21885
15773,40052,21924
15787,40073,21956
15796,40090,21982
15798,40101,21999
15796,40104,22008
15789,40100,22005
15775,40091,21995
15755,40077,21978
15731,40060,21956
15704,40040,21928
15674,40018,21890
15641,39992,21842
15605,39959,21789
15568,39919,21729
15527,39876,21663
15482,39830,21590
15433,39779,21513
15382,39726,21433
15329,39675,21349
15275,39624,21265
15219,39572,21179
15161,39520,21092
15102,39470,21008
15045,39422,20927
14990,39377,20850
14936,39332,20779
14883,39289,20711
14831,39244,20640
14782,39196,20564
14737,39147,20486
14692,39100,20410
14643,39056,20333
14591,39010,20252
14539,38965,20171
14489,38921,20090
14440,38876,20011
14395,38830,19936
14350,38782,19867
14304,38732,19800
14258,38681,19733
14211,38632,19664
14166,38587,19591
