green_channel,red_channel,ir_channel
9511,57608,26567
9478,57568,26515
9449,57532,26471
9426,57503,26428
9401,57479,26380
9373,57459,26332
9350,57444,26288
9331,57429,26247
9309,57415,26204
9287,57399,26169
9264,57385,26146
9237,57369,26123
9206,57346,26090
9171,57315,26051
9138,57284,26009
9107,57253,25961
9078,57221,25905
9048,57191,25848
9021,57164,25796
8993,57142,25748
8963,57125,25709
8938,57111,25681
8917,57097,25655
8897,57083,25626
8874,57062,25589
8847,57034,25552
8817,57004,25510
8785,56975,25462
8755,56948,25414
8727,56923,25372
8706,56905,25340
8696,56899,25323
8708,56909,25337
8759,56949,25399
8856,57029,25513
9003,57155,25687
9200,57328,25932
9446,57549,26253
9735,57807,26632
10052,58084,27045
10388,58371,27483
10731,58657,27929
11069,58936,28362
11397,59204,28776
11713,59459,29175
12019,59702,29559
12306,59933,29915
12568,60146,30244
12804,60340,30552
13019,60515,30834
13205,60668,31080
13360,60793,31289
13490,60890,31468
13598,60964,31615
13681,61017,31728
13734,61048,31805
13760,61061,31857
13768,61059,31885
13756,61041,31884
13726,61006,31854
13690,60961,31805
13655,60916,31747
13613,60869,31678
13556,60814,31594
13489,60753,31500
13415,60689,31405
13333,60623,31308
13244,60556,31206
13157,60488,31108
13075,60421,31016
12993,60355,30921
12909,60285,30816
12826,60213,30710
12748,60146,30611
12676,60087,30517
12609,60034,30429
12551,59985,30355
12502,59943,30291
12459,59905,30227
12420,59868,30165
12386,59836,30109
12355,59806,30055
12322,59772,29995
12281,59732,29929
12237,59694,29862
12189,59657,29797
12132,59616,29725
12069,59569,29647
12012,59522,29570
11964,59480,29498
11918,59440,29430
11872,59398,29370
11835,59364,29325
11808,59345,29290
11788,59332,29264
11775,59324,29249
11771,59322,29244
11773,59321,29241
11778,59322,29242
11791,59328,29249
11817,59343,29270
11856,59369,29303
11902,59403,29342
11953,59438,29387
12005,59473,29440
12055,59512,29497
12106,59550,29551
12161,59586,29603
12221,59623,29658
12282,59660,29711
12336,59698,29760
12384,59738,29810
12423,59778,29857
12452,59813,29897
12470,59839,29930
12479,59854,29956
12479,59859,29971
12465,59856,29972
12441,59843,29962
12416,59824,29947
12390,59801,29921
12358,59772,29881
12322,59735,29834
12287,59697,29785
12251,59658,29732
12214,59619,29676
12177,59579,29622
12143,59542,29570
12111,59512,29518
12077,59488,29463
12042,59466,29407
12010,59447,29351
11980,59426,29295
11943,59397,29236
11893,59356,29175
11835,59307,29108
11773,59252,29030
11708,59193,28944
11648,59134,28858
11594,59075,28773
11536,59013,28681
11471,58953,28586
11405,58897,28501
11347,58854,28431
11294,58818,28364
11243,58780,28296
11195,58740,28230
11153,58704,28165
11114,58674,28100
11074,58644,28035
11030,58613,27974
10986,58580,27917
10938,58542,27859
10885,58499,27803
10835,58458,27748
10787,58419,27690
10735,58373,27624
10678,58320,27555
10622,58267,27484
10573,58221,27413
10529,58180,27343
10488,58139,27273
10452,58102,27205
10421,58072,27139
10388,58046,27075
10357,58024,27023
10334,58007,26987
10314,57996,26959
10292,57984,26928
10271,57969,26903
10253,57954,26888
10234,57939,26875
10214,57925,26857
10189,57906,26831
10159,57877,26796
10126,57843,26748
10091,57809,26696
10058,57777,26648
10029,57748,26605
10003,57723,26562
9979,57701,26518
9962,57683,26479
9953,57673,26450
9944,57668,26422
9934,57660,26389
9926,57650,26362
9918,57641,26343
9901,57632,26324
9877,57615,26304
9852,57595,26288
9825,57574,26269
9794,57550,26238
9759,57524,26200
9724,57492,26159
9690,57461,26113
9655,57430,26057
9618,57394,25997
9580,57359,25937
9540,57330,25876
9494,57301,25813
9449,57265,25747
9412,57227,25685
9380,57191,25630
9345,57155,25577
9307,57119,25532
9265,57083,25495
9219,57048,25458
9169,57015,25409
9116,56978,25350
9065,56936,25290
9010,56891,25223
8951,56844,25150
8898,56797,25083
8859,56754,25027
8835,56724,24988
8840,56722,24986
8895,56772,25044
9019,56883,25182
9211,57054,25403
9468,57279,25707
9789,57554,26099
10165,57870,26567
10572,58212,27082
10992,58566,27623
11412,58921,28172
11820,59268,28709
12207,59595,29219
12566,59896,29692
12896,60169,30130
13197,60417,30535
13467,60641,30901
13712,60842,31231
13934,61019,31530
14128,61169,31791
14293,61297,32014
14431,61401,32204
14543,61480,32357
14624,61538,32472
14676,61577,32557
14707,61599,32622
14724,61607,32668
14730,61606,32691
14724,61594,32684
14701,61566,32645
14666,61527,32583
14624,61482,32509
14571,61427,32421
14509,61361,32330
14440,61294,32241
14363,61226,32147
14276,61151,32045
14183,61073,31944
14092,60991,31848
14007,60907,31754
13924,60824,31657
13845,60748,31560
13778,60684,31470
13722,60637,31389
13673,60602,31320
13632,60576,31268
13598,60555,31226
13568,60536,31184
13535,60515,31146
13502,60494,31119
13472,60468,31088
13437,60433,31040
13393,60393,30979
13343,60354,30915
13295,60319,30848
13244,60283,30773
13190,60241,30694
13143,60200,30621
13104,60165,30560
13065,60133,30504
13019,60100,30450
12973,60071,30400
12931,60044,30358
12894,60017,30320
12862,59994,30289
12843,59979,30268
12839,59973,30259
12845,59974,30261
12860,59981,30274
12886,59996,30298
12923,60020,30330
12964,60049,30370
13007,60082,30420
13053,60121,30478
13099,60163,30534
13138,60199,30584
13166,60228,30627
13188,60249,30656
13209,60267,30674
13230,60285,30690
13250,60301,30709
13276,60318,30735
13304,60341,30761
13326,60362,30782
13341,60379,30799
13350,60390,30812
13351,60398,30822
13340,60397,30827
13325,60387,30827
13310,60370,30819
13290,60346,30794
13266,60318,30755
13245,60288,30715
13217,60258,30670
13178,60229,30611
13136,60203,30546
13097,60183,30495
13057,60163,30447
13011,60135,30396
12958,60099,30339
12902,60058,30275
12848,60013,30206
12789,59962,30133
12727,59902,30052
12666,59841,29966
12606,59785,29879
12544,59727,29791
12481,59669,29705
12424,59617,29626
12372,59573,29555
12319,59533,29489
12268,59493,29426
12221,59456,29369
12171,59417,29311
12113,59368,29247
12050,59312,29180
11987,59256,29111
11920,59201,29038
11852,59144,28958
11790,59086,28874
11743,59034,28790
11704,58987,28709
11665,58944,28630
11628,58906,28558
11597,58878,28498
11567,58856,28443
11536,58836,28389
11502,58815,28338
11464,58791,28284
11423,58762,28226
11379,58731,28164
11334,58697,28104
11290,58663,28050
11252,58630,27997
11221,58598,27944
11193,58566,27892
11166,58535,27842
11142,58509,27795
11121,58484,27753
11105,58461,27721
11088,58440,27696
11065,58418,27668
11034,58390,27632
10997,58357,27593
10956,58326,27550
10914,58293,27504
10875,58261,27460
10841,58229,27419
10811,58198,27377
10784,58165,27331
10760,58134,27287
10742,58109,27247
10725,58094,27207
10705,58082,27168
10684,58072,27134
10664,58063,27107
10641,58055,27079
10611,58043,27048
10571,58023,27013
10524,57995,26974
10472,57965,26926
10420,57930,26867
10371,57887,26800
10323,57837,26728
10271,57783,26650
10220,57732,26574
