green_channel,red_channel,ir_channel
54287,26835,5505
54248,26792,5413
54206,26744,5323
54141,26683,5250
54087,26637,5200
54080,26630,5186
54110,26659,5228
54164,26718,5330
54258,26817,5478
54412,26967,5673
54597,27148,5920
54787,27343,6209
55000,27565,6531
55253,27820,6887
55522,28090,7284
55794,28367,7707
56080,28657,8129
56380,28952,8548
56662,29231,8967
56911,29487,9378
57150,29731,9765
57393,29971,10129
57618,30195,10482
57823,30397,10815
58030,30590,11108
58232,30769,11361
58388,30905,11578
58498,31001,11755
58595,31079,11887
58684,31145,11991
58735,31184,12078
58755,31204,12135
58782,31227,12158
58810,31243,12157
58804,31228,12138
58767,31188,12093
58725,31140,12021
58683,31091,11944
58617,31035,11877
58543,30984,11810
58497,30957,11737
58470,30940,11659
58431,30912,11583
58384,30877,11505
58346,30845,11430
58306,30808,11370
58253,30763,11328
58210,30725,11292
58200,30707,11263
58197,30692,11248
58177,30669,11238
58157,30646,11216
58151,30632,11189
58139,30615,11169
58104,30582,11149
58070,30552,11119
58054,30535,11085
58034,30514,11054
57996,30483,11016
57955,30454,10962
57923,30426,10903
57879,30385,10855
57827,30337,10814
57798,30309,10775
57791,30305,10749
57787,30307,10748
57786,30311,10761
57812,30331,10772
57855,30361,10794
57881,30383,10833
57899,30408,10881
57944,30456,10932
58007,30516,10994
58057,30566,11072
58098,30609,11149
58151,30658,11214
58203,30705,11274
58229,30732,11329
58242,30753,11371
58267,30783,11404
58298,30815,11438
58315,30833,11477
58330,30848,11502
58360,30870,11508
58378,30876,11501
58359,30849,11480
58324,30808,11435
58292,30769,11379
58250,30724,11330
58189,30669,11284
58136,30619,11225
58104,30580,11158
58066,30533,11090
58004,30470,11011
57939,30409,10914
57883,30354,10809
57816,30291,10715
57737,30223,10629
57676,30176,10544
57639,30143,10460
57593,30098,10384
57530,30038,10308
57475,29985,10219
57432,29936,10126
57369,29870,10037
57291,29793,9946
57230,29727,9851
57186,29667,9760
57129,29599,9683
57066,29532,9600
57026,29488,9507
56994,29447,9416
56932,29384,9329
56854,29310,9238
56791,29250,9145
56741,29203,9064
56682,29157,9000
56623,29117,8938
56591,29094,8876
56566,29072,8823
56519,29033,8771
56463,28989,8706
56417,28948,8632
56364,28900,8566
56293,28841,8510
56232,28795,8457
56199,28766,8404
56170,28739,8363
56131,28706,8332
56103,28674,8288
56093,28650,8236
56072,28617,8192
56029,28571,8151
55993,28539,8105
55975,28525,8063
55954,28509,8035
55926,28490,8010
55916,28482,7972
55918,28480,7928
55900,28459,7890
55864,28424,7848
55842,28398,7795
55832,28379,7743
55807,28348,7701
55767,28307,7659
55746,28281,7609
55736,28263,7562
55702,28228,7518
55650,28184,7469
55614,28148,7412
55589,28122,7364
55550,28091,7328
55504,28060,7288
