green_channel,red_channel,ir_channel
59415,28591,11006
59402,28580,10972
59399,28576,10934
59406,28577,10896
59408,28574,10860
59404,28569,10825
59415,28570,10792
59435,28575,10758
59443,28577,10724
59440,28574,10690
59443,28572,10657
59452,28572,10625
59447,28570,10592
59433,28565,10554
59425,28560,10515
59421,28554,10480
59411,28547,10451
59405,28541,10425
59415,28542,10403
59428,28545,10385
59427,28543,10368
59427,28546,10350
59443,28557,10335
59462,28571,10328
59475,28584,10328
59502,28603,10332
59554,28633,10342
59616,28667,10360
59676,28703,10381
59745,28743,10403
59827,28786,10426
59905,28830,10449
59973,28870,10472
60047,28914,10494
60130,28960,10518
60202,29003,10547
60258,29041,10578
60318,29082,10613
60387,29130,10661
60455,29181,10729
60528,29239,10823
60637,29320,10958
60793,29432,11152
60988,29578,11416
61235,29767,11759
61558,30007,12183
61955,30300,12694
62404,30636,13288
61588,31015,13959
57457,31434,14697
50268,31883,15491
41733,32350,16329
33075,32831,17189
25093,33324,18059
18224,33816,18925
12647,34292,19774
8384,34747,20589
5350,35181,21358
3374,35586,22076
2250,35954,22734
1791,36284,23325
1827,36581,23847
2181,36839,24307
2711,37055,24703
3329,37238,25036
3971,37396,25316
4575,37530,25553
5099,37637,25748
5546,37723,25904
5920,37790,26027
6209,37839,26126
6414,37869,26202
6563,37890,26258
6675,37907,26301
6743,37917,26337
6775,37920,26369
6798,37925,26399
6825,37937,26429
6840,37952,26464
6848,37971,26506
6872,38000,26552
6918,38040,26606
6961,38081,26669
7001,38117,26734
7055,38154,26799
7119,38190,26867
7171,38220,26934
7214,38248,26995
7265,38280,27055
7319,38313,27109
7357,38337,27151
7379,38354,27173
7399,38366,27174
7410,38370,27155
7397,38360,27117
7366,38340,27061
7336,38313,26990
7297,38278,26911
7237,38231,26823
7173,38177,26731
7121,38126,26642
7068,38075,26559
7004,38022,26478
6942,37973,26400
6896,37935,26332
6851,37902,26276
6799,37865,26226
6753,37829,26179
6723,37801,26136
6698,37778,26104
6671,37758,26081
6659,37746,26064
6665,37745,26057
6670,37746,26060
6669,37743,26073
6672,37741,26089
6683,37740,26104
6683,37736,26117
6670,37728,26122
6664,37720,26113
6665,37714,26093
6651,37703,26067
6623,37685,26033
6601,37666,25990
6579,37642,25937
6536,37606,25876
6477,37562,25804
6419,37516,25723
6359,37467,25630
6278,37408,25526
6182,37341,25409
6089,37272,25283
5999,37201,25155
5901,37124,25026
5798,37043,24894
5706,36966,24760
5616,36889,24627
5513,36809,24495
5408,36729,24359
5314,36652,24224
5224,36578,24097
5127,36503,23974
5036,36431,23852
4961,36365,23729
4887,36301,23611
4802,36236,23497
4727,36178,23391
4674,36131,23297
4624,36091,23216
4565,36055,23141
4514,36021,23068
4476,35990,22997
4432,35955,22927
4376,35917,22853
4326,35883,22776
4290,35853,22701
4246,35821,22626
4192,35783,22549
4145,35744,22470
4107,35708,22393
4059,35668,22319
4000,35625,22242
3945,35585,22163
3895,35548,22086
3832,35507,22007
3762,35460,21924
3703,35413,21841
3656,35372,21761
3601,35333,21683
3538,35295,21600
3484,35260,21515
3433,35224,21429
3366,35177,21339
3287,35123,21243
3214,35068,21146
3144,35010,21052
3063,34947,20957
2982,34885,20860
2915,34828,20762
2851,34773,20668
2778,34719,20576
2705,34666,20481
2644,34616,20387
2582,34564,20295
2504,34509,20199
2422,34453,20095
2351,34397,19987
2275,34336,19880
2183,34265,19768
2089,34190,19648
2003,34116,19529
1912,34041,19412
1810,33964,19299
1712,33893,19188
1625,33827,19075
1529,33757,18960
1420,33681,18839
1321,33608,18715
1239,33541,18591
1153,33473,18471
1059,33405,18351
976,33343,18232
906,33288,18119
825,33233,18010
732,33175,17898
649,33121,17785
1891,33068,17675
6486,33011,17564
12850,32943,17446
18528,32869,17323
24616,32789,17197
31767,32699,17071
39017,32606,16940
45758,32516,16805
51619,32429,16670
56423,32338,16533
60154,32246,16389
62904,32160,16241
64785,32073,16093
396,31980,15944
972,31881,15790
1131,31782,15628
991,31676,15458
646,31560,15282
192,31439,15098
65242,31320,14911
64758,31204,14734
64300,31095,14575
63903,31002,14446
63596,30938,14360
63371,30903,14329
63222,30900,14361
63164,30940,14465
63203,31029,14650
63323,31160,14920
63513,31333,15273
62462,31554,15697
58111,31818,16186
50697,32108,16729
41942,32414,17311
33078,32738,17913
24883,33072,18526
17787,33397,19135
11986,33706,19726
7522,34004,20290
4298,34289,20825
2130,34549,21322
823,34782,21775
202,34995,22183
82,35186,22545
279,35346,22855
668,35475,23110
1168,35581,23317
1704,35669,23488
2212,35738,23627
2670,35791,23735
3075,35836,23818
3415,35877,23887
3674,35907,23945
3867,35931,23989
4013,35956,24024
4108,35979,24056
4150,35993,24080
4162,36000,24095
4166,36008,24104
4156,36012,24110
4126,36006,24112
4097,36000,24106
4087,36000,24098
4084,36006,24099
4080,36014,24110
4095,36029,24130
4133,36054,24160
4175,36082,24201
4208,36110,24243
4243,36137,24279
4280,36161,24309
4302,36178,24330
4305,36183,24338
4308,36183,24329
4313,36179,24304
4298,36163,24258
4259,36133,24193
4215,36095,24111
4167,36050,24019
4098,35995,23916
4015,35933,23803
3942,35874,23685
3884,35822,23575
3828,35774,23478
3778,35733,23394
3755,35707,23325
3754,35699,23280
3759,35702,23259
3771,35715,23256
3805,35740,23269
3847,35771,23297
3879,35801,23333
3912,35831,23371
3955,35866,23412
3998,35901,23457
4030,35933,23506
4065,35964,23554
4113,35999,23598
4160,36032,23642
4191,36058,23681
4217,36081,23713
4248,36101,23734
4271,36112,23746
4278,36114,23749
4282,36116,23744
4294,36117,23733
4297,36115,23715
4287,36109,23688
4281,36104,23655
4284,36103,23620
4279,36097,23583
4264,36084,23543
4253,36070,23499
4247,36053,23450
4222,36026,23389
