green_channel,red_channel,ir_channel
32333,41142,23791
32246,41062,23689
32157,40981,23583
32070,40903,23476
31988,40827,23371
31908,40754,23268
31827,40681,23164
31747,40610,23062
31669,40541,22964
31592,40474,22868
31519,40412,22776
31449,40353,22690
31382,40296,22611
31318,40239,22536
31256,40185,22462
31195,40133,22389
31130,40083,22315
31062,40032,22240
30993,39981,22165
30924,39928,22090
30857,39876,22021
30797,39827,21956
30741,39779,21890
30685,39730,21821
30627,39676,21750
30570,39623,21679
30514,39572,21608
30462,39524,21539
30415,39478,21472
30371,39437,21411
30330,39399,21354
30289,39359,21299
30247,39321,21247
30205,39288,21197
30163,39257,21146
30119,39225,21095
30077,39191,21046
30039,39158,21001
30004,39128,20956
29967,39099,20908
29927,39065,20854
29884,39027,20795
29841,38987,20734
29793,38945,20671
29738,38901,20605
29678,38853,20538
29613,38801,20469
29544,38746,20396
29471,38685,20317
29396,38621,20236
29323,38557,20156
29256,38496,20083
29201,38448,20026
29165,38418,19992
29161,38418,19993
29198,38462,20045
29288,38555,20165
29439,38700,20360
29655,38902,20633
29935,39162,20983
30272,39472,21401
30647,39814,21868
31043,40174,22362
31447,40540,22864
31847,40897,23357
32228,41234,23827
32583,41543,24265
32906,41822,24663
33192,42066,25014
33441,42275,25317
33652,42452,25576
33828,42597,25791
33967,42712,25964
34070,42799,26095
34142,42860,26191
34186,42898,26254
34209,42917,26289
34215,42920,26300
34206,42911,26291
34185,42890,26267
34154,42857,26228
34114,42814,26178
34067,42762,26121
34014,42706,26057
33962,42651,25989
33912,42597,25917
33862,42544,25845
33811,42492,25776
33760,42441,25710
33707,42391,25645
33655,42342,25578
33605,42296,25512
33558,42253,25448
33512,42212,25381
33465,42169,25310
33417,42122,25234
33364,42072,25155
33304,42017,25072
33233,41953,24981
33149,41881,24880
33060,41805,24775
32970,41731,24671
32879,41657,24564
32787,41580,24457
32697,41504,24352
32613,41435,24257
32535,41373,24171
32465,41315,24096
32407,41263,24033
32365,41219,23982
32339,41188,23944
32324,41169,23919
32319,41161,23909
32322,41162,23910
32336,41173,23924
32362,41194,23953
32397,41223,23993
32435,41260,24040
32476,41304,24090
32521,41351,24142
32566,41394,24193
32609,41434,24239
32649,41471,24282
32684,41504,24323
32713,41530,24359
32734,41549,24385
32749,41563,24401
32760,41572,24407
32761,41574,24402
32754,41565,24386
32739,41549,24362
32718,41529,24332
32689,41503,24297
32650,41470,24251
32601,41428,24193
32544,41379,24129
32481,41322,24059
32413,41258,23980
32339,41188,23892
32263,41115,23801
32186,41040,23707
32107,40963,23608
32026,40885,23506
31946,40811,23406
31867,40741,23309
31786,40674,23214
31703,40606,23121
31621,40537,23031
31542,40469,22939
31467,40403,22847
31392,40337,22757
31319,40272,22670
31249,40208,22583
31179,40145,22495
31108,40082,22406
31040,40019,22314
30973,39956,22222
30908,39894,22133
30844,39837,22051
30781,39782,21972
30716,39725,21895
30655,39671,21820
30598,39620,21749
30544,39575,21680
30490,39532,21612
30438,39492,21548
30393,39458,21490
30354,39427,21435
30316,39396,21380
30276,39364,21327
30233,39331,21275
30189,39296,21224
30141,39259,21173
30092,39219,21119
30044,39176,21063
29994,39131,21005
29939,39082,20941
29879,39030,20873
29819,38979,20804
29758,38929,20734
29698,38878,20664
29638,38829,20596
29581,38784,20531
29527,38740,20466
29473,38694,20400
29420,38647,20335
29368,38599,20269
29316,38552,20201
29264,38503,20133
29213,38452,20063
29160,38399,19993
29107,38346,19921
29053,38295,19846
28996,38245,19768
28935,38193,19687
28871,38140,19606
28806,38088,19524
28742,38035,19440
28678,37979,19359
28615,37925,19282
28556,37875,19213
28508,37835,19154
28476,37810,19112
28468,37808,19102
28491,37834,19136
28561,37905,19232
28696,38033,19411
28906,38230,19686
29190,38493,20055
29541,38816,20506
29945,39184,21020
30386,39584,21575
30845,39998,22149
31301,40406,22717
31740,40794,23261
32150,41156,23769
32527,41487,24237
32867,41781,24657
33164,42036,25026
33420,42254,25344
33635,42440,25612
33811,42593,25833
33950,42711,26010
34059,42799,26148
34142,42865,26254
34201,42912,26329
34236,42939,26377
34256,42949,26402
34263,42948,26407
34259,42938,26399
34244,42919,26380
34222,42890,26348
34193,42855,26307
34157,42814,26258
34113,42770,26204
34065,42725,26148
34015,42680,26090
33966,42637,26029
33919,42597,25967
33875,42560,25906
33831,42524,25848
33789,42487,25793
33752,42450,25741
33720,42414,25692
33691,42379,25644
33661,42345,25596
33628,42312,25544
33592,42281,25491
33551,42248,25436
33503,42209,25373
33448,42161,25301
33385,42104,25220
33315,42039,25133
33240,41968,25042
33163,41896,24949
33088,41827,24858
33021,41765,24774
32963,41712,24704
32914,41669,24644
32875,41633,24591
32845,41605,24549
32825,41589,24521
32815,41581,24506
32815,41580,24502
32824,41588,24507
32844,41603,24522
32870,41624,24545
32895,41647,24575
32921,41671,24612
32948,41697,24652
32973,41722,24688
32996,41744,24721
33017,41762,24749
33033,41777,24772
33044,41787,24787
33052,41795,24799
33058,41802,24808
33061,41806,24813
33059,41806,24808
33052,41801,24794
33037,41788,24769
33014,41766,24735
32983,41738,24693
32946,41706,24647
32904,41670,24598
32859,41628,24542
32809,41583,24480
32754,41536,24415
32694,41485,24347
32631,41429,24273
32564,41369,24191
32494,41307,24105
32421,41243,24017
32342,41175,23926
32260,41103,23830
32179,41030,23732
32100,40954,23629
32019,40875,23525
31936,40795,23421
31853,40716,23321
31771,40635,23224
31687,40554,23128
31603,40478,23031
31519,40405,22935
31438,40333,22838
31359,40264,22741
31283,40198,22650
31208,40134,22560
31134,40072,22469
31064,40012,22380
30997,39954,22292
30932,39899,22207
30867,39845,22126
30804,39793,22048
30745,39741,21970
30686,39690,21896
30626,39637,21822
30563,39584,21747
30499,39530,21666
30437,39475,21582
30378,39419,21499
30315,39362,21419
30251,39305,21344
30191,39252,21274
30136,39203,21210
30080,39156,21147
30023,39109,21082
29966,39064,21014
29912,39022,20946
29860,38980,20878
29806,38935,20807
29751,38888,20737
29699,38842,20673
29650,38798,20614
29603,38755,20557
29558,38711,20498
29516,38669,20440
29473,38627,20381
29428,38585,20321
29382,38541,20262
29339,38502,20207
29301,38468,20155
29263,38434,20104
29223,38401,20050
29182,38367,19996
29139,38331,19939
29092,38294,19880
29039,38255,19817
28982,38213,19750
28926,38169,19680
28869,38122,19608
28813,38071,19538
28755,38019,19471
28698,37967,19404
28641,37918,19337
28586,37873,19273
28538,37834,19218
28500,37808,19183
28480,37802,19177
28491,37825,19214
28549,37888,19309
28668,38004,19478
28858,38183,19734
29120,38426,20078
29449,38728,20502
29836,39079,20990
30265,39466,21525
30715,39868,22080
31165,40268,22636
31603,40653,23172
32015,41017,23677
32393,41351,24141
32732,41650,24560
33030,41911,24930
33287,42133,25252
33506,42320,25524
33690,42472,25750
33840,42594,25931
33955,42688,26073
34038,42757,26180
34093,42806,26256
34125,42834,26304
34139,42844,26326
34138,42838,26330
34126,42823,26318
34103,42800,26292
34070,42769,26253
34032,42731,26208
33991,42691,26159
33946,42651,26106
33897,42609,26049
33846,42562,25990
33796,42514,25930
33747,42465,25872
33699,42417,25816
33653,42368,25762
33608,42321,25708
33565,42278,25656
33522,42236,25603
33479,42191,25545
33435,42143,25482
33391,42095,25416
33346,42050,25349
33295,42005,25279
33236,41956,25202
33171,41900,25118
33100,41836,25027
33022,41765,24932
32937,41692,24831
32850,41619,24726
32767,41546,24622
32689,41472,24521
32614,41400,24424
32544,41332,24336
32484,41272,24261
32438,41224,24201
32404,41188,24157
32379,41167,24131
32367,41162,24123
32368,41169,24129
32379,41185,24149
32397,41205,24180
32423,41233,24220
32457,41268,24265
32498,41309,24314
32543,41354,24367
32588,41396,24418
32632,41433,24464
32669,41464,24504
32696,41490,24540
32714,41507,24566
32726,41515,24582
32730,41516,24586
32728,41511,24579
32716,41500,24565
32694,41483,24543
32664,41462,24513
32630,41435,24475
32595,41403,24431
32556,41366,24380
32510,41322,24319
32456,41273,24251
32396,41221,24179
32331,41165,24103
32261,41104,24020
32191,41039,23930
32121,40972,23835
32051,40905,23738
31982,40839,23640
31912,40772,23544
31843,40708,23451
31774,40647,23363
31705,40588,23279
31637,40527,23194
31569,40466,23110
31500,40409,23029
31430,40355,22951
31358,40300,22869
31284,40241,22784
31210,40179,22698
31136,40114,22612
31059,40043,22520
30979,39969,22424
30904,39899,22331
30835,39834,22243
30769,39772,22159
30704,39713,22080
30643,39656,22003
30587,39602,21928
30532,39551,21857
30477,39501,21791
30423,39453,21727
30371,39409,21666
30321,39369,21612
30272,39334,21560
30223,39299,21506
30174,39261,21449
30125,39223,21390
30075,39184,21327
30025,39142,21263
29974,39097,21195
29921,39050,21126
29866,39004,21056
29810,38960,20987
29753,38915,20916
29696,38869,20846
29642,38824,20780
29591,38778,20718
29539,38729,20654
29484,38677,20585
29427,38622,20512
29372,38567,20442
29315,38512,20374
29254,38456,20305
29188,38400,20233
29121,38343,20155
29052,38284,20074
28982,38226,19991
28913,38167,19908
28846,38108,19827
28783,38055,19753
28727,38010,19685
28680,37973,19627
28644,37947,19588
28631,37943,19580
28652,37970,19615
28717,38039,19705
28837,38159,19864
29018,38332,20101
29260,38562,20418
29561,38845,20805
29914,39169,21247
30301,39520,21727
30706,39883,22228
31111,40245,22728
31505,40596,23211
31878,40925,23668
32223,41226,24094
32534,41497,24479
32811,41737,24822
33050,41945,25121
33253,42117,25377
33420,42254,25589
33553,42361,25762
33654,42444,25897
33726,42503,25996
33773,42541,26062
33800,42565,26103
33812,42574,26122
33808,42569,26119
33787,42548,26095
33754,42517,26056
33714,42482,26007
33668,42443,25951
33618,42399,25890
33564,42351,25824
33509,42301,25754
33453,42250,25682
33399,42198,25610
33350,42150,25538
33304,42105,25468
33260,42062,25401
33216,42022,25337
33169,41983,25274
33118,41941,25209
33067,41894,25143
33011,41844,25070
32948,41787,24989
32876,41724,24900
32800,41656,24805
32721,41584,24704
32635,41507,24595
32546,41427,24482
32458,41346,24369
32371,41264,24259
32288,41185,24155
32210,41111,24057
32138,41046,23967
32073,40992,23887
32017,40947,23818
31973,40911,23761
31942,40883,23720
31927,40868,23695
31922,40865,23686
31928,40872,23692
31945,40891,23712
31975,40923,23745
32016,40964,23792
32061,41008,23848
32108,41053,23907
32155,41099,23968
32201,41145,24031
32244,41186,24088
32281,41220,24141
32313,41250,24187
32339,41273,24224
32357,41286,24250
32366,41291,24264
32373,41292,24269
32377,41288,24265
32374,41278,24250
32360,41263,24226
32337,41241,24196
32306,41213,24159
32270,41178,24113
32227,41138,24058
32176,41092,23996
32120,41043,23927
32058,40990,23851
31992,40930,23770
31919,40863,23680
31838,40789,23581
31753,40711,23475
31665,40631,23369
31577,40551,23264
31489,40474,23161
31405,40402,23060
31324,40332,22963
31249,40266,22871
31181,40201,22785
31119,40138,22703
31059,40080,22625
31002,40026,22550
30948,39977,22480
30894,39931,22413
30840,39884,22345
30785,39838,22278
30728,39793,22213
30669,39747,22147
30606,39697,22076
30537,39643,22000
30466,39584,21920
30391,39521,21837
30311,39455,21749
30229,39386,21655
30153,39318,21562
30081,39254,21471
30009,39189,21378
29939,39125,21285
29870,39065,21197
29807,39010,21112
29746,38959,21030
29688,38910,20951
29638,38864,20881
29596,38822,20821
29558,38782,20768
29520,38742,20718
29483,38706,20669
29448,38674,20623
29415,38648,20581
29385,38624,20544
29357,38602,20510
29329,38579,20478
29300,38555,20444
29268,38527,20403
29229,38494,20355
29179,38454,20296
29124,38411,20230
29065,38365,20159
29000,38314,20084
28931,38259,20006
28861,38203,19928
28792,38150,19854
28729,38102,19787
28674,38063,19727
28629,38033,19677
28602,38015,19647
28604,38018,19646
28644,38055,19692
28728,38137,19800
28872,38275,19985
29081,38474,20255
29352,38729,20607
29676,39033,21029
30042,39371,21500
30438,39729,22001
30847,40091,22514
31255,40446,23022
31649,40785,23509
32020,41103,23966
32360,41397,24388
32669,41666,24773
32941,41906,25115
33176,42114,25413
33377,42288,25665
33545,42431,25875
33685,42548,26046
33799,42639,26181
33888,42706,26283
33954,42752,26356
33998,42781,26405
34021,42793,26432
34027,42791,26443
34020,42780,26438
34004,42761,26420
33980,42736,26391
33950,42705,26354
33914,42672,26310
33872,42636,26261
33826,42596,26207
33775,42555,26150
33724,42514,26093
33676,42474,26038
33628,42432,25985
33582,42387,25930
33540,42343,25875
33501,42300,25820
33462,42259,25762
33424,42220,25703
33386,42181,25641
33349,42141,25577
33305,42098,25510
33255,42054,25439
33198,42010,25361
33137,41961,25278
33071,41910,25194
33002,41856,25108
32933,41797,25022
32866,41735,24936
32800,41672,24854
32738,41609,24780
32680,41548,24712
32626,41491,24648
32579,41441,24590
32543,41403,24546
32522,41378,24515
32514,41366,24495
32516,41366,24488
32526,41377,24494
32540,41394,24510
32560,41415,24532
32587,41439,24561
32618,41466,24598
32652,41494,24635
32684,41520,24671
32713,41547,24707
32741,41574,24740
32769,41599,24770
32791,41620,24797
32807,41636,24818
32818,41645,24832
32824,41651,24842
32823,41651,24844
32814,41642,24834
32797,41625,24813
32777,41605,24784
32754,41583,24750
32723,41558,24711
32684,41527,24666
32639,41487,24615
32590,41440,24557
32539,41388,24491
32481,41329,24417
32417,41266,24338
32351,41203,24259
32286,41140,24177
32222,41082,24093
32158,41027,24010
32095,40975,23927
32033,40925,23842
31971,40877,23760
31910,40831,23682
31848,40785,23607
31785,40736,23533
31723,40686,23462
31660,40637,23393
31594,40585,23322
31525,40528,23247
31456,40466,23169
31388,40403,23089
31318,40340,23009
31247,40277,22929
31175,40217,22849
31107,40157,22770
31043,40098,22691
30982,40041,22611
30924,39984,22533
