green_channel,red_channel,ir_channel
56994,33686,10484
56963,33651,10426
56928,33627,10372
56880,33613,10322
56852,33612,10281
56870,33617,10252
56915,33622,10229
56966,33621,10209
57037,33609,10195
57132,33586,10185
57221,33552,10170
57284,33508,10148
57343,33456,10123
57401,33400,10090
57422,33341,10041
57399,33283,9979
57365,33228,9912
57333,33179,9846
57285,33139,9780
57225,33114,9717
57182,33105,9655
57166,33108,9593
57159,33117,9529
57166,33135,9470
57208,33159,9417
57279,33178,9367
57356,33184,9319
57439,33175,9276
57542,33151,9239
57654,33119,9205
57742,33087,9172
57801,33063,9137
57846,33045,9101
57873,33033,9061
57862,33032,9019
57827,33044,8974
57800,33067,8927
57774,33095,8879
57733,33116,8833
57696,33127,8786
57688,33124,8734
57695,33107,8681
57703,33079,8631
57734,33050,8584
57803,33022,8537
57868,32994,8489
57898,32972,8440
57906,32959,8393
57900,32955,8348
57852,32960,8303
57756,32971,8257
57644,32993,8209
57533,33019,8155
57402,33047,8097
57253,33078,8044
57129,33115,8006
57049,33161,7982
56982,33210,7976
56923,33261,7991
56894,33315,8035
56894,33373,8103
56895,33435,8189
56899,33504,8292
56922,33582,8410
56941,33667,8541
56915,33755,8683
56851,33842,8833
56773,33929,8990
56673,34011,9151
56534,34087,9313
56389,34153,9477
56276,34209,9639
56197,34254,9797
56142,34291,9948
56131,34318,10085
56187,34342,10202
56294,34363,10298
56413,34377,10372
56533,34384,10428
56648,34386,10470
56732,34384,10494
56758,34384,10503
56726,34392,10505
56643,34409,10504
56503,34432,10501
56301,34454,10498
56065,34472,10497
55822,34485,10499
55576,34492,10502
55336,34498,10512
55131,34510,10533
54985,34527,10564
54883,34545,10597
54813,34568,10633
54782,34597,10673
54783,34631,10714
54786,34662,10746
54781,34682,10771
54780,34690,10790
54778,34689,10793
54762,34679,10778
54731,34662,10755
54702,34638,10730
54668,34609,10701
54611,34575,10668
54535,34539,10632
54460,34506,10592
54385,34478,10548
54293,34459,10499
54186,34448,10449
54091,34442,10404
54019,34436,10360
53961,34431,10319
53925,34425,10281
53928,34416,10241
53969,34403,10201
54034,34383,10165
54128,34362,10131
54251,34341,10099
54386,34319,10069
54515,34297,10046
54650,34283,10026
54805,34284,10001
54971,34296,9968
55147,34311,9933
55344,34320,9894
55561,34321,9849
55770,34313,9799
55955,34299,9749
56125,34281,9702
56278,34261,9655
56393,34239,9608
56464,34212,9567
56509,34181,9530
56536,34148,9498
56534,34111,9468
56499,34074,9439
56455,34040,9407
56412,34009,9360
56359,33978,9294
56303,33946,9214
56272,33917,9127
56270,33895,9033
56280,33875,8935
56307,33858,8835
56374,33844,8735
56473,33834,8636
56575,33828,8536
56675,33828,8439
56787,33827,8346
56898,33821,8257
56984,33809,8176
57049,33793,8100
57106,33776,8026
57143,33752,7954
57143,33719,7891
57124,33679,7836
57106,33634,7788
57079,33580,7748
57039,33523,7718
57010,33467,7699
57006,33415,7684
57010,33367,7667
57008,33323,7644
57021,33284,7615
57056,33256,7580
57091,33237,7533
57113,33221,7475
57128,33210,7408
57140,33200,7331
57131,33188,7249
57103,33175,7170
57074,33165,7096
57042,33155,7023
56981,33141,6951
56898,33125,6886
56827,33107,6825
56777,33083,6763
56735,33052,6695
56708,33014,6622
56721,32974,6541
56762,32936,6456
56796,32900,6373
56817,32864,6295
56830,32836,6223
56813,32812,6159
56741,32790,6108
56630,32771,6075
56512,32754,6061
56387,32735,6071
56252,32712,6107
56141,32680,6167
56078,32649,6247
56038,32625,6345
55998,32610,6456
55971,32607,6580
55966,32620,6713
55947,32649,6856
55898,32700,7013
55843,32770,7178
55795,32852,7344
55728,32942,7512
55639,33035,7685
55563,33130,7861
55512,33226,8034
55461,33325,8204
55414,33425,8374
55407,33525,8543
55450,33627,8702
55517,33727,8848
55603,33824,8983
55726,33917,9102
55878,34004,9203
56024,34077,9284
56155,34133,9346
56287,34175,9388
56406,34209,9407
56474,34238,9415
56486,34266,9426
56461,34296,9440
56398,34331,9455
56283,34369,9479
56138,34411,9512
56000,34451,9551
55871,34483,9593
55742,34510,9638
55635,34536,9679
55578,34563,9714
55568,34592,9742
55582,34619,9761
55621,34644,9768
55684,34674,9763
55743,34707,9747
55766,34739,9726
55756,34773,9701
55714,34809,9672
55619,34841,9641
55466,34868,9611
55285,34888,9584
