green_channel,red_channel,ir_channel
21249,27623,44981
21179,27552,44853
21111,27485,44730
21041,27419,44610
20971,27352,44488
20904,27286,44369
20832,27224,44253
20754,27160,44135
20675,27093,44013
20600,27027,43893
20527,26965,43779
20453,26902,43661
20380,26834,43538
20312,26767,43415
20249,26705,43294
20188,26642,43173
20129,26580,43056
20069,26522,42944
20002,26461,42834
19928,26398,42719
19857,26336,42606
19792,26283,42503
19729,26233,42403
19660,26178,42296
19589,26118,42187
19522,26064,42088
19460,26017,41997
19397,25966,41903
19332,25913,41804
19270,25864,41705
19214,25819,41605
19159,25769,41498
19101,25714,41386
19042,25661,41279
18980,25610,41173
18911,25554,41062
18844,25500,40955
18786,25458,40863
18734,25422,40782
18689,25388,40709
18663,25369,40662
18669,25379,40661
18716,25424,40717
18812,25505,40841
18952,25624,41040
19131,25780,41312
19346,25969,41647
19599,26185,42036
19884,26426,42475
20188,26689,42955
20498,26960,43453
20814,27231,43957
21133,27502,44464
21451,27774,44972
21755,28037,45464
22041,28283,45929
22310,28514,46370
22558,28729,46780
22780,28922,47149
22974,29090,47475
23143,29238,47763
23290,29368,48016
23413,29473,48227
23514,29553,48401
23599,29621,48549
23666,29679,48668
23718,29720,48756
23759,29751,48823
23790,29780,48875
23804,29802,48908
23801,29811,48921
23795,29815,48928
23795,29823,48944
23794,29827,48960
23788,29823,48969
23785,29822,48975
23788,29827,48984
23793,29833,48994
23798,29837,49001
23805,29843,49006
23812,29847,49008
23813,29845,49003
23810,29838,48988
23800,29827,48962
23779,29811,48927
23743,29782,48874
23699,29737,48801
23648,29685,48714
23591,29632,48622
23525,29573,48518
23453,29503,48400
23380,29434,48280
23309,29372,48163
23237,29312,48046
23165,29248,47930
23102,29187,47825
23048,29134,47734
22997,29083,47652
22951,29033,47578
22912,28991,47516
22880,28959,47463
22855,28932,47419
22841,28911,47387
22834,28900,47369
22828,28894,47359
22818,28886,47344
22807,28877,47326
22798,28874,47313
22789,28873,47304
22772,28865,47285
22752,28851,47256
22737,28839,47228
22728,28831,47203
22717,28816,47171
22700,28792,47126
22677,28768,47075
22648,28741,47019
22611,28706,46948
22565,28661,46866
22515,28616,46784
22462,28568,46694
22400,28513,46590
22333,28453,46482
22267,28396,46383
22199,28339,46283
22128,28278,46171
22062,28217,46057
22005,28157,45947
21942,28094,45835
21869,28026,45713
21796,27962,45590
21725,27903,45470
21650,27843,45348
21572,27780,45224
21493,27718,45103
21412,27660,44987
21331,27601,44870
21254,27538,44746
21183,27478,44624
21117,27420,44504
21047,27357,44378
20975,27289,44247
20910,27225,44126
20851,27166,44016
20788,27102,43903
20721,27031,43783
20658,26963,43670
20598,26901,43568
20534,26836,43467
20466,26767,43364
20402,26705,43265
20344,26652,43171
20284,26596,43070
20219,26538,42964
20153,26486,42858
20091,26441,42755
20030,26398,42651
19969,26354,42548
19906,26313,42449
19845,26272,42351
19784,26227,42245
19721,26180,42137
19659,26134,42037
19595,26084,41938
19529,26024,41832
19466,25963,41730
19411,25911,41639
19356,25862,41551
19302,25818,41469
19269,25792,41417
19271,25797,41415
19309,25831,41466
19384,25893,41572
19506,25994,41746
19677,26139,41993
19889,26319,42305
20136,26529,42676
20409,26765,43099
20699,27021,43563
20998,27288,44049
21303,27557,44546
21611,27831,45052
21917,28102,45554
22210,28361,46035
22486,28603,46490
22744,28835,46926
22983,29051,47336
23195,29242,47704
23382,29406,48025
23549,29552,48306
23696,29682,48550
23816,29786,48751
23909,29865,48913
23986,29931,49050
24050,29987,49166
24098,30027,49253
24132,30050,49315
24156,30066,49363
24169,30075,49396
24172,30072,49410
24173,30063,49416
24177,30057,49423
24174,30051,49426
24161,30041,49418
24149,30036,49413
24146,30046,49419
24143,30057,49426
24136,30059,49423
24129,30057,49414
24120,30053,49399
24110,30040,49375
24096,30020,49339
24077,29995,49293
24045,29966,49236
24002,29926,49162
23951,29875,49069
23896,29821,48967
23833,29764,48860
23762,29702,48741
23685,29633,48613
23609,29563,48487
23538,29494,48367
23467,29426,48253
23395,29359,48140
23325,29298,48035
23264,29247,47942
23215,29205,47859
23177,29173,47793
23151,29150,47744
23130,29131,47708
23112,29114,47679
23100,29103,47659
23096,29103,47650
23093,29104,47642
23089,29100,47631
23092,29095,47622
23102,29095,47621
23105,29093,47618
23096,29083,47604
23084,29073,47587
23075,29070,47572
23061,29064,47552
23040,29046,47521
23016,29023,47479
22989,29001,47432
22953,28971,47375
22910,28928,47304
22861,28878,47223
22805,28826,47135
22744,28770,47040
22681,28711,46940
22617,28655,46839
22550,28600,46743
22481,28542,46642
22413,28477,46533
22344,28410,46418
22269,28345,46301
22188,28278,46179
22105,28206,46050
22025,28137,45926
21952,28077,45808
21877,28012,45685
21795,27940,45555
21715,27869,45427
21641,27805,45302
21570,27739,45175
21502,27670,45044
21434,27601,44915
21363,27530,44792
21290,27456,44672
21222,27388,44559
21156,27330,44453
21086,27275,44348
21010,27216,44235
20939,27156,44119
20876,27104,44008
20813,27054,43898
20742,26997,43781
20667,26935,43658
20598,26880,43542
20537,26832,43439
20477,26781,43340
20413,26724,43239
20346,26669,43141
20279,26617,43043
20212,26561,42941
20147,26504,42837
20084,26450,42737
20017,26394,42630
19944,26331,42515
19872,26268,42403
19805,26210,42300
19738,26154,42200
19673,26098,42099
19621,26053,42012
19587,26023,41951
19574,26011,41922
19592,26026,41937
19650,26077,42009
19754,26167,42149
19899,26294,42357
20082,26451,42630
20302,26642,42969
20554,26868,43370
20826,27116,43810
21111,27377,44276
21406,27649,44769
21707,27928,45277
22005,28199,45783
22293,28455,46275
22570,28697,46751
22831,28927,47205
23072,29141,47630
23295,29340,48022
23496,29522,48383
23668,29681,48704
23812,29813,48977
23937,29926,49210
24048,30026,49413
24139,30110,49583
24209,30169,49711
24264,30211,49808
24311,30249,49886
24350,30282,49951
24376,30306,49997
24389,30321,50027
24393,30332,50049
24393,30343,50063
24388,30345,50065
24381,30341,50063
24374,30337,50064
24364,30330,50058
24349,30315,50038
24339,30301,50021
24338,30297,50016
24333,30292,50009
24318,30279,49993
24301,30262,49973
24286,30245,49952
24266,30220,49920
24237,30183,49873
24197,30141,49811
24143,30093,49734
24073,30034,49639
23993,29964,49526
23914,29894,49404
23840,29827,49280
23764,29752,49145
23685,29671,49002
23609,29594,48866
23536,29527,48741
23466,29465,48625
23401,29405,48519
23346,29353,48425
23302,29310,48343
23263,29274,48269
23228,29247,48208
23201,29230,48166
23181,29221,48137
23168,29212,48114
23161,29206,48099
23160,29204,48092
23158,29202,48085
23154,29192,48070
23151,29183,48054
23149,29176,48045
23137,29165,48031
23113,29143,47998
23088,29122,47958
23069,29106,47919
23044,29089,47875
23012,29062,47819
22977,29032,47758
22936,29002,47694
22885,28966,47622
22828,28921,47540
22766,28871,47451
22699,28820,47358
22629,28764,47256
22562,28702,47146
22496,28635,47033
22424,28565,46919
22347,28490,46798
22270,28414,46669
22195,28342,46539
22122,28275,46407
22046,28204,46270
21966,28129,46127
21890,28060,45992
21818,28000,45867
21745,27937,45740
21668,27868,45608
21592,27799,45480
21515,27730,45356
21434,27661,45229
21349,27588,45098
21266,27517,44969
21186,27450,44841
21108,27385,44710
21036,27321,44578
20968,27265,44453
20900,27208,44329
20828,27142,44200
20757,27071,44076
20688,27002,43965
20611,26935,43855
20527,26865,43739
20452,26801,43625
20390,26749,43525
20328,26698,43429
20261,26642,43328
20196,26588,43223
20134,26539,43121
20070,26490,43018
20007,26437,42911
19947,26381,42802
19888,26324,42692
19827,26264,42580
19768,26202,42467
19707,26144,42357
19642,26090,42256
19574,26036,42155
19509,25979,42052
19451,25924,41958
19401,25883,41884
19367,25858,41834
19360,25857,41823
19391,25891,41874
19466,25966,42000
19582,26078,42195
19739,26225,42457
19939,26408,42787
20183,26628,43179
20460,26875,43618
20761,27139,44094
21074,27418,44601
21395,27705,45131
21715,27991,45666
22029,28272,46196
22332,28545,46716
22616,28800,47213
22880,29033,47671
23124,29245,48098
23349,29446,48500
23548,29630,48865
23720,29787,49183
23873,29925,49460
24009,30052,49706
24120,30161,49915
24205,30247,50083
24272,30310,50216
24328,30358,50326
24373,30395,50413
24407,30422,50476
24430,30441,50523
24444,30454,50559
24453,30465,50583
24461,30471,50596
24466,30474,50604
24464,30473,50611
24457,30471,50610
24450,30465,50604
24449,30459,50601
24451,30459,50602
24447,30456,50598
24437,30449,50589
24427,30440,50586
24422,30435,50590
24416,30423,50588
24401,30398,50570
24377,30361,50539
24339,30318,50491
24286,30270,50420
24224,30217,50331
24160,30164,50230
24092,30110,50118
24020,30048,49993
23945,29980,49860
23871,29915,49732
23794,29848,49606
23715,29776,49477
23642,29707,49353
23579,29651,49250
23522,29605,49161
23467,29561,49078
23419,29521,49004
23382,29493,48945
23353,29472,48898
23325,29451,48852
23302,29434,48810
23286,29424,48777
23276,29419,48754
23268,29413,48735
23259,29408,48717
23249,29405,48701
23234,29399,48680
23216,29386,48652
23196,29365,48618
23170,29338,48578
23142,29306,48532
23115,29273,48479
23085,29239,48424
23046,29203,48368
22997,29162,48297
22942,29116,48209
22885,29067,48116
22825,29019,48023
22763,28968,47926
22702,28915,47820
22643,28863,47715
22582,28811,47610
22515,28748,47493
22444,28674,47365
22375,28600,47238
22308,28531,47118
22236,28462,46996
22161,28389,46868
22086,28318,46739
22013,28250,46610
21936,28181,46475
21854,28105,46336
21775,28033,46200
21699,27967,46071
21621,27901,45942
21540,27835,45814
21461,27772,45693
21385,27712,45574
21312,27649,45445
21241,27586,45316
21173,27527,45197
21101,27466,45080
21022,27400,44956
20948,27335,44832
20885,27277,44714
20823,27220,44599
20755,27156,44483
20685,27089,44370
20615,27025,44260
20550,26965,44153
20492,26904,44043
20433,26844,43935
20370,26788,43830
20300,26733,43722
20229,26676,43613
20160,26625,43507
20100,26581,43406
20040,26533,43300
19977,26477,43184
19916,26418,43070
19860,26365,42964
19801,26309,42858
19736,26246,42746
19671,26184,42637
19609,26128,42538
19549,26078,42448
19496,26035,42367
19453,26009,42307
19428,26001,42278
19427,26011,42285
19462,26050,42344
19546,26131,42476
19678,26255,42685
19849,26412,42957
20055,26598,43286
20301,26820,43677
20581,27070,44123
20878,27335,44603
21183,27608,45106
21493,27891,45627
21800,28175,46152
22101,28446,46663
22396,28705,47160
22678,28954,47641
22935,29186,48090
23162,29391,48495
23370,29575,48864
23561,29745,49202
23728,29894,49500
23867,30015,49755
23983,30115,49971
24075,30200,50151
24146,30270,50296
24203,30323,50411
24245,30362,50504
24271,30392,50582
24286,30410,50642
24295,30415,50680
24306,30418,50707
24317,30420,50732
24323,30418,50750
24322,30412,50756
24320,30412,50761
24321,30416,50768
24321,30417,50767
24318,30411,50756
24314,30405,50743
24308,30400,50729
24297,30392,50711
24284,30380,50694
24271,30368,50680
24250,30351,50657
24214,30319,50612
24169,30278,50548
24121,30238,50477
24066,30194,50394
23995,30138,50287
23912,30067,50159
23830,29994,50030
23753,29925,49903
23675,29854,49769
23593,29778,49630
23512,29705,49499
23442,29642,49381
23379,29585,49270
23320,29530,49166
23268,29482,49080
23228,29443,49009
23197,29407,48944
23172,29375,48890
23154,29354,48852
23136,29338,48820
23113,29316,48781
23094,29298,48745
23081,29285,48720
23066,29270,48696
23046,29250,48669
23029,29235,48639
23015,29226,48613
22999,29217,48586
22981,29202,48556
22962,29184,48521
22939,29165,48483
22909,29139,48433
22872,29101,48365
22834,29059,48286
22792,29015,48205
22742,28965,48114
22684,28909,48012
22625,28855,47909
22563,28803,47807
22492,28743,47696
22418,28678,47576
22346,28616,47454
22276,28554,47333
22204,28486,47207
22128,28413,47076
22051,28345,46946
21974,28278,46815
21896,28207,46679
21823,28137,46545
21752,28068,46417
21674,27994,46286
21588,27911,46146
21504,27827,46003
21429,27754,45869
21355,27687,45738
21276,27614,45601
21192,27535,45458
21109,27459,45319
21026,27387,45185
20940,27314,45048
20850,27239,44907
20757,27168,44763
20667,27098,44620
20582,27025,44478
20504,26956,44346
20433,26895,44227
20361,26833,44110
20286,26769,43987
20220,26713,43869
20166,26667,43761
20110,26618,43650
20046,26563,43532
19978,26504,43411
19908,26445,43292
19835,26382,43171
19763,26315,43050
19692,26252,42934
19623,26194,42824
19556,26135,42711
19489,26075,42594
19422,26021,42481
19352,25969,42370
19274,25907,42250
19192,25835,42120
19114,25768,41995
19038,25707,41879
18960,25643,41764
18888,25580,41657
18833,25535,41576
18804,25515,41533
18803,25516,41531
18834,25546,41579
18908,25614,41694
19028,25722,41881
19189,25861,42129
19388,26030,42439
19622,26233,42812
19883,26460,43231
20164,26704,43679
20466,26967,44154
20781,27246,44656
21090,27525,45162
21381,27791,45655
21659,28049,46136
21926,28299,46605
22170,28528,47052
22388,28730,47464
22587,28912,47841
22765,29077,48185
22917,29219,48485
23046,29335,48737
23155,29431,48949
23244,29508,49124
23315,29568,49262
23373,29613,49368
23421,29651,49453
23461,29684,49525
23487,29706,49576
23502,29713,49606
23511,29716,49626
23514,29721,49640
23507,29721,49642
23496,29714,49632
23484,29706,49620
23473,29699,49608
23459,29684,49590
23441,29660,49567
23423,29638,49544
23405,29620,49522
23387,29602,49496
23372,29584,49464
23353,29567,49430
23326,29545,49386
23290,29513,49323
23250,29475,49246
23205,29436,49168
23148,29389,49081
23078,29328,48974
23005,29263,48855
22932,29197,48731
22853,29128,48598
22768,29051,48455
22685,28975,48311
22608,28909,48176
22533,28847,48050
22465,28787,47932
22407,28734,47826
22354,28685,47732
22305,28637,47649
22265,28589,47575
22231,28550,47515
22201,28521,47473
22173,28500,47439
22151,28482,47409
22136,28471,47388
22127,28468,47374
22115,28463,47357
22100,28452,47334
22089,28445,47314
22081,28442,47298
22069,28435,47274
22052,28420,47239
22033,28405,47201
22015,28389,47161
21990,28367,47110
21960,28341,47051
21925,28315,46989
21882,28285,46922
21825,28241,46842
21764,28185,46749
21704,28127,46654
21644,28070,46556
