green_channel,red_channel,ir_channel
22726,46864,57748
22529,46693,57515
22380,46579,57343
22322,46559,57262
22203,46474,57106
21991,46299,56863
21846,46187,56701
21790,46152,56620
21660,46038,56445
21444,45846,56182
21303,45735,56005
21235,45696,55896
21076,45564,55680
20839,45360,55393
20690,45250,55215
20607,45202,55099
20429,45059,54877
20200,44867,54613
20086,44787,54482
20042,44766,54416
19908,44650,54247
19744,44505,54061
19708,44486,54017
19733,44519,54025
19664,44456,53935
19585,44383,53848
19642,44436,53909
19741,44517,54004
19740,44495,53994
19736,44476,54000
19854,44580,54144
19987,44694,54300
20011,44700,54347
20040,44717,54415
20181,44845,54601
20313,44960,54759
20334,44966,54798
20372,44996,54865
20508,45128,55029
20605,45217,55132
20587,45193,55114
20597,45203,55137
20693,45297,55243
20723,45320,55259
20640,45235,55156
20599,45201,55114
20639,45249,55153
20604,45221,55099
20469,45101,54944
20393,45048,54861
20388,45064,54850
20297,44990,54738
20124,44838,54543
20031,44769,54439
20008,44764,54394
19893,44666,54238
19708,44504,54019
19614,44438,53909
19579,44427,53853
19445,44317,53685
19254,44159,53470
19164,44101,53367
19118,44079,53298
18965,43946,53105
18770,43778,52878
18683,43719,52770
18628,43683,52681
18458,43534,52468
18261,43368,52243
18177,43317,52144
18114,43282,52056
17944,43141,51855
17772,43002,51667
17725,42981,51607
17688,42961,51543
17541,42835,51368
17407,42725,51225
17392,42732,51205
17367,42722,51155
17238,42611,50995
17138,42536,50883
17143,42562,50884
17110,42541,50829
16975,42420,50667
16889,42351,50574
16906,42376,50587
16865,42341,50527
16726,42213,50370
16655,42157,50294
16681,42194,50317
16641,42165,50265
16518,42059,50133
16478,42035,50094
16524,42088,50135
16486,42055,50080
16370,41947,49951
16340,41926,49920
16379,41969,49951
16322,41917,49872
16196,41806,49731
16164,41792,49691
16185,41827,49697
16100,41757,49586
15963,41641,49429
15935,41631,49391
15953,41664,49394
15864,41593,49284
15747,41500,49160
15758,41531,49175
15822,41599,49234
15802,41575,49206
15801,41565,49217
15963,41705,49409
16191,41893,49670
16363,42013,49887
16590,42179,50193
16987,42501,50693
17434,42856,51242
17817,43140,51734
18249,43474,52301
18818,43939,53018
19377,44386,53712
19830,44727,54297
20306,45099,54923
20863,45557,55630
21345,45940,56236
21685,46192,56691
22036,46469,57161
22445,46811,57672
22749,47050,58047
22912,47161,58273
23098,47310,58525
23330,47511,58808
23448,47598,58948
23443,47573,58956
23476,47602,59012
23552,47677,59100
23516,47642,59051
23383,47521,58904
23321,47478,58836
23313,47487,58805
23196,47387,58647
23005,47222,58423
22901,47151,58304
22848,47126,58227
22693,46996,58037
22492,46826,57813
22396,46766,57710
22338,46742,57638
22172,46607,57451
21976,46445,57245
21892,46392,57156
21833,46358,57079
21666,46215,56883
21487,46065,56682
21421,46026,56594
21366,45988,56496
21199,45842,56279
21030,45698,56077
20970,45660,55992
20907,45614,55890
20748,45476,55693
20622,45376,55551
20615,45387,55531
20595,45370,55479
20487,45263,55340
20425,45210,55273
20467,45260,55321
20465,45263,55314
20376,45181,55224
20355,45173,55220
20440,45267,55323
20474,45300,55357
20433,45255,55317
20475,45294,55376
20607,45418,55525
20666,45463,55591
20652,45437,55589
20725,45498,55684
20871,45620,55841
20923,45644,55890
20896,45599,55864
20945,45643,55926
21038,45731,56024
21016,45709,55997
20929,45629,55913
20934,45643,55934
20973,45687,55979
20897,45613,55892
20774,45498,55761
20757,45491,55739
20771,45509,55729
20668,45412,55590
20531,45293,55430
20501,45282,55386
20484,45279,55343
20351,45161,55178
20204,45036,55010
20161,45018,54953
20110,44989,54877
19937,44843,54676
19759,44705,54487
19686,44671,54404
19594,44611,54284
19396,44442,54049
19226,44302,53857
19162,44261,53771
19067,44179,53633
18873,44003,53395
18725,43883,53222
18675,43860,53150
18570,43780,53008
18369,43611,52772
18231,43509,52615
18186,43496,52548
18076,43414,52401
17882,43253,52175
17765,43168,52041
17733,43161,51984
17630,43079,51838
17461,42935,51635
17381,42882,51539
17374,42893,51513
17284,42816,51393
17137,42686,51227
17087,42654,51176
17096,42674,51177
17010,42597,51071
16879,42482,50930
16854,42474,50912
16873,42506,50932
16787,42435,50837
16667,42335,50718
16658,42345,50719
16682,42382,50739
16605,42315,50643
16513,42235,50544
16534,42262,50564
16570,42293,50583
16498,42216,50480
16421,42140,50381
16451,42171,50394
16474,42190,50387
16385,42104,50267
16300,42031,50172
16315,42057,50184
16311,42057,50160
16203,41960,50032
16123,41899,49950
16137,41933,49965
16108,41920,49920
15981,41811,49775
15898,41749,49688
15901,41770,49686
15842,41729,49610
15695,41606,49449
15615,41549,49365
15621,41567,49358
15573,41525,49288
15479,41436,49182
15484,41440,49195
15588,41533,49318
15673,41600,49434
15780,41677,49591
16055,41907,49942
16465,42248,50436
16848,42544,50911
17231,42831,51412
17750,43249,52078
18349,43733,52824
18861,44129,53473
19331,44490,54090
19898,44954,54816
20487,45439,55550
20947,45799,56136
21346,46108,56661
21813,46490,57252
22258,46852,57796
22549,47068,58165
22776,47237,58472
23060,47474,58836
23301,47670,59133
23388,47718,59253
23429,47735,59330
23535,47826,59469
23597,47876,59544
23529,47801,59476
23459,47735,59413
23471,47756,59425
23439,47733,59370
23298,47608,59199
23186,47522,59071
23161,47524,59034
23083,47468,58928
22907,47321,58724
22780,47232,58583
22735,47223,58520
22623,47144,58376
22427,46983,58147
22301,46892,58002
22257,46877,57937
22142,46786,57787
21957,46627,57574
21855,46553,57461
21825,46545,57412
21711,46450,57263
21535,46297,57054
21447,46238,56949
21418,46231,56893
21287,46118,56720
21102,45954,56502
21025,45898,56409
21000,45889,56360
20874,45773,56198
20719,45631,56019
20694,45617,55985
20722,45649,55995
20648,45579,55897
20556,45500,55801
20592,45550,55847
20661,45621,55916
20627,45581,55874
20591,45546,55847
20675,45631,55951
20763,45711,56047
20738,45675,56028
20719,45653,56033
20811,45741,56151
20890,45807,56236
20864,45768,56209
20862,45763,56227
20961,45859,56349
21022,45911,56412
20979,45861,56362
20972,45856,56364
21051,45936,56452
21068,45947,56457
20982,45860,56359
20940,45822,56317
20970,45854,56339
20923,45808,56266
20788,45678,56102
20711,45612,56008
20695,45607,55972
20593,45514,55833
20414,45352,55620
20308,45272,55498
20267,45251,55434
20145,45144,55271
19968,44990,55059
19885,44939,54959
19859,44943,54912
19740,44850,54759
19576,44716,54571
19510,44679,54497
19480,44674,54453
19343,44560,54290
19169,44412,54096
19095,44364,54008
19041,44334,53926
18873,44194,53723
18681,44038,53508
18595,43987,53404
18524,43944,53299
18354,43796,53081
18184,43650,52876
18123,43608,52788
18063,43563,52691
17904,43425,52496
17765,43311,52338
17735,43304,52299
17695,43276,52232
17564,43157,52070
17469,43079,51962
17469,43096,51957
17429,43072,51897
17300,42959,51745
17221,42900,51657
17232,42924,51655
17186,42887,51579
17054,42768,51416
16986,42715,51331
17007,42741,51330
16968,42699,51250
16859,42589,51107
16825,42566,51064
16863,42618,51098
16826,42586,51044
16731,42492,50936
16724,42487,50933
16775,42542,50986
16736,42505,50931
16640,42418,50823
16632,42425,50819
16668,42473,50849
16600,42416,50759
16486,42318,50628
16468,42318,50608
16481,42346,50615
16384,42265,50505
16254,42158,50377
16232,42156,50361
16236,42171,50356
16139,42082,50236
16033,41986,50117
16035,41998,50116
16046,42014,50115
15952,41930,50007
15856,41854,49915
15860,41877,49926
15851,41879,49909
15741,41781,49786
15654,41711,49700
15677,41744,49726
15696,41761,49732
15654,41715,49683
15694,41750,49746
15881,41921,49978
16092,42095,50235
16293,42242,50494
16625,42507,50909
17109,42905,51490
17586,43278,52067
18021,43607,52617
18547,44027,53286
19160,44526,54043
19692,44938,54708
20135,45266,55283
20628,45654,55915
21147,46077,56563
21539,46378,57063
21823,46585,57452
22146,46848,57886
22479,47124,58310
22676,47268,58570
22783,47336,58739
22948,47480,58975
23122,47639,59200
23163,47669,59269
23138,47644,59269
23189,47703,59345
23246,47765,59408
23177,47698,59325
23065,47595,59203
23040,47584,59170
23008,47566,59116
22849,47423,58923
22665,47264,58717
22580,47206,58612
22491,47142,58487
22298,46975,58250
22117,46826,58040
22048,46783,57944
21970,46723,57823
21800,46570,57607
21661,46456,57443
21619,46440,57383
21539,46379,57269
21364,46223,57055
21234,46118,56901
21198,46104,56840
21107,46032,56707
20925,45871,56481
20801,45769,56328
20756,45745,56255
20641,45650,56103
20449,45485,55884
20339,45406,55765
20316,45404,55730
20225,45326,55614
20079,45193,55450
20034,45164,55405
