green_channel,red_channel,ir_channel
41048,3892,23251
40998,3845,23178
40949,3802,23115
40896,3754,23051
40839,3697,22980
40782,3634,22905
40729,3573,22831
40682,3519,22762
40642,3475,22696
40600,3435,22636
40559,3396,22580
40522,3362,22525
40482,3329,22468
40439,3294,22414
40400,3261,22362
40371,3235,22314
40345,3209,22266
40317,3179,22218
40290,3152,22176
40264,3129,22142
40240,3108,22112
40218,3089,22083
40197,3069,22050
40175,3046,22007
40154,3019,21958
40134,2990,21911
40115,2964,21869
40094,2939,21828
40068,2908,21785
40034,2871,21739
39995,2831,21687
39958,2795,21631
39926,2765,21579
39906,2746,21541
39903,2747,21528
39920,2769,21543
39960,2816,21591
40037,2899,21690
40159,3027,21853
40332,3209,22093
40557,3444,22409
40831,3730,22807
41156,4073,23299
41534,4472,23894
41954,4919,24584
42402,5400,25346
42861,5892,26146
43315,6371,26944
43753,6825,27708
44161,7248,28414
44530,7628,29043
44856,7959,29585
45130,8233,30034
45343,8444,30383
45496,8594,30634
45596,8692,30798
45652,8741,30879
45668,8747,30888
45650,8721,30841
45604,8665,30752
45537,8584,30628
45458,8489,30479
45376,8391,30318
45288,8292,30155
45195,8190,29999
45106,8090,29849
45023,7994,29699
44941,7902,29556
44858,7813,29424
44778,7728,29304
44704,7650,29195
44636,7581,29100
44573,7520,29013
44514,7464,28931
44457,7411,28850
44402,7360,28767
44348,7308,28681
44291,7254,28588
44223,7189,28477
44141,7106,28339
44040,6997,28171
43923,6870,27982
43794,6732,27779
43655,6589,27563
43514,6445,27341
43377,6304,27117
43243,6164,26888
43109,6025,26658
42977,5887,26435
42854,5753,26224
42744,5624,26028
42643,5503,25849
42557,5400,25692
42490,5318,25562
42439,5253,25461
42402,5207,25390
42380,5181,25348
42373,5170,25324
42371,5166,25310
42370,5166,25308
42371,5172,25318
42375,5181,25331
42379,5194,25345
42384,5207,25357
42388,5220,25368
42392,5231,25375
42392,5235,25372
42382,5226,25354
42362,5206,25319
42332,5172,25268
42288,5120,25196
42233,5056,25108
42177,4993,25014
42121,4931,24916
42055,4863,24810
41980,4787,24696
41900,4710,24582
41817,4630,24470
41730,4546,24351
41642,4460,24226
41554,4376,24100
41464,4293,23972
41372,4203,23837
41279,4103,23696
41185,3998,23551
41091,3893,23407
41000,3789,23268
40917,3689,23137
40840,3600,23017
40770,3523,22909
40703,3453,22811
40638,3388,22722
40571,3328,22637
40501,3268,22550
40435,3209,22466
40382,3158,22392
40337,3112,22323
40295,3069,22259
40253,3029,22200
40210,2990,22142
40168,2953,22079
40121,2916,22014
40072,2884,21955
40030,2859,21904
39999,2839,21860
39974,2820,21823
39945,2791,21785
39913,2753,21742
39884,2717,21694
39858,2686,21643
39833,2660,21595
39807,2638,21548
39779,2612,21496
39748,2580,21439
39715,2546,21381
39680,2511,21327
39641,2477,21278
39596,2439,21224
39549,2400,21169
39505,2358,21111
39460,2314,21048
39413,2266,20980
39370,2223,20913
39331,2185,20852
39295,2153,20793
39264,2125,20740
39234,2098,20698
39204,2071,20659
39177,2046,20624
39152,2023,20593
39129,2002,20566
39116,1992,20543
39121,1998,20529
39150,2022,20537
39210,2073,20582
39310,2166,20680
39462,2314,20850
39669,2524,21109
39925,2788,21460
40224,3102,21891
40557,3457,22392
40920,3843,22962
41306,4253,23593
41706,4680,24267
42110,5113,24958
42505,5531,25640
42875,5923,26293
43210,6281,26895
43499,6589,27428
43734,6837,27879
43911,7021,28230
44033,7141,28476
44105,7203,28622
44132,7218,28682
44118,7192,28665
44070,7131,28581
43999,7049,28450
43912,6954,28287
43813,6848,28106
43708,6736,27913
43602,6623,27716
43498,6511,27520
43399,6403,27333
43299,6299,27155
43197,6198,26988
43101,6103,26833
43020,6019,26695
42957,5949,26578
42903,5890,26477
42856,5834,26387
42814,5787,26310
42776,5744,26243
42734,5695,26180
42685,5642,26114
42635,5587,26041
42584,5526,25958
42521,5453,25864
42445,5373,25756
42360,5287,25634
42272,5191,25495
42175,5083,25342
42067,4967,25176
41951,4849,25001
41829,4732,24822
41706,4616,24644
41592,4506,24477
41495,4407,24324
41415,4318,24188
41348,4241,24071
41292,4178,23974
41244,4130,23895
41204,4092,23833
41174,4063,23790
41157,4045,23761
41151,4037,23741
41158,4037,23732
41175,4041,23730
41195,4051,23736
41217,4068,23749
41232,4083,23767
41239,4091,23781
41243,4097,23788
41243,4103,23786
41235,4103,23776
41217,4091,23757
41196,4070,23727
41171,4044,23685
41139,4011,23632
41098,3970,23573
41051,3922,23507
40997,3869,23435
40933,3805,23354
40861,3730,23263
40790,3652,23167
40719,3575,23070
40646,3500,22973
40574,3428,22879
40504,3360,22785
40433,3291,22683
40361,3220,22573
40285,3145,22460
40207,3068,22343
40133,2993,22228
40066,2926,22122
40002,2865,22028
39941,2806,21938
39882,2749,21853
39827,2697,21776
39776,2648,21708
39728,2605,21644
39684,2568,21584
39641,2531,21524
39603,2494,21464
39570,2460,21408
39538,2426,21356
39510,2393,21307
39482,2361,21258
39450,2328,21207
39414,2292,21154
39380,2255,21101
39351,2220,21044
39328,2189,20989
39304,2162,20937
39276,2134,20889
39242,2103,20838
39204,2069,20780
39161,2029,20718
39115,1984,20656
39071,1942,20597
39033,1908,20543
39001,1880,20492
38971,1853,20446
38942,1828,20406
38908,1799,20364
38867,1762,20313
38822,1727,20261
38783,1697,20214
38752,1670,20170
38724,1644,20125
38706,1628,20085
38701,1626,20055
