green_channel,red_channel,ir_channel
14381,5159,46645
14280,5107,46503
14187,5061,46371
14107,5022,46252
14040,4989,46148
13987,4961,46064
13944,4940,45995
13910,4924,45937
13884,4913,45888
13866,4905,45849
13855,4900,45818
13846,4897,45789
13834,4893,45759
13818,4884,45722
13798,4871,45681
13772,4856,45637
13741,4840,45588
13708,4823,45531
13673,4803,45464
13632,4779,45389
13577,4749,45303
13510,4712,45208
13432,4672,45111
13347,4629,45012
13259,4586,44911
13174,4543,44815
13102,4506,44727
13045,4478,44649
12999,4458,44579
12959,4444,44516
12926,4432,44460
12896,4419,44405
12862,4403,44347
12826,4385,44285
12784,4365,44221
12737,4343,44154
12687,4318,44082
12632,4292,44005
12572,4263,43922
12505,4229,43829
12431,4194,43727
12357,4158,43620
12286,4125,43516
12220,4095,43415
12155,4067,43318
12094,4038,43229
12044,4013,43159
12015,4000,43121
12015,4005,43134
12055,4029,43210
12145,4077,43361
12287,4152,43593
12487,4252,43909
12742,4377,44308
13052,4531,44784
13413,4712,45330
13816,4917,45935
14245,5140,46582
14685,5372,47253
15124,5605,47928
15554,5834,48590
15971,6054,49227
16365,6260,49824
16724,6445,50370
17043,6610,50854
17322,6754,51272
17558,6875,51621
17753,6975,51903
17910,7055,52123
18036,7120,52288
18135,7171,52407
18209,7209,52485
18260,7233,52528
18288,7244,52541
18290,7242,52529
18268,7229,52494
18231,7207,52439
18185,7180,52370
18139,7150,52295
18101,7123,52220
18077,7103,52154
18063,7088,52094
18056,7075,52038
18053,7063,51984
18054,7052,51932
18053,7043,51882
18046,7032,51831
18034,7019,51774
18018,7004,51711
17994,6984,51641
17956,6957,51557
17902,6923,51457
17836,6882,51341
17764,6837,51216
17690,6791,51087
17618,6742,50956
17554,6693,50829
17500,6649,50716
17456,6612,50621
17421,6583,50543
17394,6561,50481
17375,6544,50438
17362,6533,50414
17355,6526,50405
17346,6520,50406
17337,6516,50413
17334,6515,50430
17338,6518,50453
17347,6524,50477
17362,6532,50502
17384,6541,50526
17412,6552,50550
17441,6564,50568
17467,6576,50578
17490,6583,50577
17509,6587,50568
17520,6587,50553
17522,6582,50531
17514,6570,50496
17499,6551,50449
17477,6527,50392
17445,6500,50326
17400,6465,50248
17344,6423,50156
17278,6378,50048
17202,6331,49923
17115,6281,49786
17017,6226,49637
16908,6166,49476
16792,6102,49307
16673,6037,49133
16552,5970,48956
16434,5905,48781
16322,5842,48611
16221,5783,48454
16135,5730,48317
16063,5686,48198
15999,5645,48088
15943,5608,47983
15894,5576,47888
15849,5548,47803
15808,5522,47724
15769,5496,47650
15728,5468,47580
15681,5438,47509
15628,5404,47431
15574,5368,47347
15518,5331,47259
15454,5290,47165
15381,5246,47063
15301,5202,46957
15218,5160,46852
15138,5119,46746
15062,5079,46639
14991,5039,46536
14925,5001,46439
14866,4965,46347
14815,4933,46260
14775,4908,46182
14743,4888,46116
14718,4871,46059
14702,4855,46010
14693,4841,45968
14684,4827,45930
14670,4814,45892
14649,4798,45850
14622,4779,45804
14593,4758,45752
14559,4735,45694
14519,4709,45627
14471,4681,45551
14419,4651,45468
14364,4620,45384
14311,4589,45302
14263,4560,45224
14219,4532,45150
14177,4503,45076
14135,4474,45000
14094,4447,44925
14055,4424,44852
14015,4400,44776
13970,4374,44692
13918,4345,44601
13861,4312,44506
13797,4277,44408
13730,4244,44311
13667,4213,44222
13619,4188,44149
13591,4173,44107
13594,4175,44116
13637,4200,44193
13727,4251,44345
13873,4329,44583
14081,4436,44912
14354,4572,45332
14684,4737,45837
15066,4929,46418
15491,5144,47058
15947,5376,47736
16415,5617,48431
16878,5856,49120
17325,6087,49781
17744,6303,50397
18127,6499,50957
18465,6673,51454
18760,6826,51883
19010,6955,52242
19212,7060,52533
19370,7141,52762
19494,7203,52939
19589,7248,53066
19658,7279,53150
19706,7299,53202
19736,7313,53228
19755,7320,53236
19764,7320,53227
19765,7312,53202
19761,7302,53169
19754,7289,53131
19738,7271,53086
19713,7247,53029
19680,7220,52963
19638,7189,52889
19585,7152,52802
19519,7108,52696
19443,7058,52575
19353,7002,52439
19249,6941,52284
19132,6872,52110
19009,6800,51920
18882,6725,51720
18754,6650,51517
18628,6577,51316
18509,6506,51124
18398,6438,50940
18296,6376,50770
18206,6321,50619
18132,6275,50494
18079,6242,50396
18049,6221,50328
18036,6210,50287
18037,6208,50269
18049,6213,50270
18068,6221,50283
18088,6230,50299
18106,6238,50316
18116,6240,50330
18117,6236,50337
18109,6230,50338
18099,6220,50335
18090,6209,50327
18080,6197,50314
18065,6185,50297
18047,6171,50274
18027,6157,50247
18006,6142,50214
17983,6124,50175
17955,6104,50128
17922,6084,50069
17885,6061,49998
17841,6034,49913
17792,6003,49819
17740,5971,49722
17688,5940,49626
17636,5908,49532
17581,5877,49438
17520,5843,49341
17458,5805,49237
17397,5766,49132
17339,5729,49028
17276,5692,48920
17208,5655,48805
17138,5618,48690
17072,5582,48577
17009,5549,48469
16951,5518,48370
