green_channel,red_channel,ir_channel
32739,47367,59525
33051,47407,59767
33336,47444,59988
33546,47470,60167
33758,47497,60347
33998,47531,60539
34181,47556,60692
34279,47567,60799
34385,47577,60910
34521,47591,61026
34596,47596,61095
34600,47591,61116
34623,47591,61147
34675,47598,61184
34666,47596,61175
34608,47586,61133
34592,47585,61114
34595,47589,61106
34523,47582,61058
34409,47570,60988
34361,47569,60949
34349,47573,60925
34273,47566,60869
34163,47556,60800
34111,47555,60763
34080,47553,60736
33986,47539,60676
33876,47521,60611
33841,47516,60585
33832,47516,60567
33766,47506,60518
33693,47496,60472
33694,47499,60466
33707,47504,60464
33652,47497,60429
33594,47491,60397
33603,47494,60399
33605,47494,60391
33532,47479,60345
33463,47466,60306
33462,47466,60298
33453,47466,60278
33378,47455,60227
33318,47447,60192
33325,47451,60190
33315,47452,60176
33249,47440,60135
33207,47432,60113
33220,47436,60118
33207,47438,60106
33145,47432,60074
33122,47431,60068
33154,47437,60088
33153,47437,60084
33110,47431,60060
33112,47431,60064
33159,47439,60091
33162,47438,60092
33126,47429,60076
33139,47428,60091
33182,47434,60119
33161,47429,60111
33102,47418,60083
33105,47419,60085
33138,47424,60098
33103,47418,60074
33039,47408,60038
33035,47411,60035
33047,47417,60037
32988,47410,59999
32902,47399,59951
32877,47399,59935
32863,47403,59921
32779,47394,59870
32677,47383,59812
32633,47383,59782
32596,47382,59749
32500,47367,59682
32409,47353,59617
32385,47352,59587
32357,47350,59550
32263,47337,59478
32178,47325,59411
32161,47324,59377
32132,47319,59335
32035,47304,59265
31954,47294,59209
31935,47296,59184
31895,47293,59146
31800,47282,59084
31736,47276,59038
31727,47277,59019
31682,47274,58986
31582,47262,58930
31515,47256,58895
31497,47258,58878
31441,47251,58836
31346,47237,58778
31298,47230,58748
31291,47228,58734
31233,47218,58691
31140,47200,58632
31107,47192,58606
31117,47190,58602
31070,47180,58573
30992,47168,58531
30980,47168,58520
31004,47176,58523
30968,47173,58496
30906,47162,58459
30904,47160,58452
30920,47162,58452
30869,47153,58418
30797,47141,58378
30788,47142,58371
30793,47148,58366
30735,47143,58329
30666,47134,58290
30657,47136,58283
30645,47137,58274
30566,47127,58231
30485,47115,58191
30468,47115,58184
30445,47114,58170
30359,47101,58125
30286,47089,58085
30277,47090,58071
30257,47089,58048
30176,47079,57998
30111,47073,57958
30101,47074,57943
30070,47068,57913
29988,47054,57860
29946,47049,57828
29971,47055,57829
29979,47057,57823
29951,47052,57808
29975,47055,57826
30068,47070,57882
30151,47084,57937
30221,47097,57997
30367,47123,58109
30584,47158,58261
30778,47185,58406
30959,47206,58554
31215,47238,58749
31517,47276,58973
31772,47302,59175
31999,47324,59369
32283,47356,59595
32580,47391,59825
32797,47414,60007
32975,47434,60166
33194,47463,60345
33403,47493,60511
33514,47505,60620
33581,47508,60700
33690,47519,60792
33791,47532,60864
33805,47532,60880
33788,47528,60881
33817,47534,60902
33829,47541,60904
33757,47535,60855
33674,47527,60800
33647,47528,60771
33600,47525,60728
33477,47508,60646
33362,47491,60574
33316,47487,60535
33259,47480,60484
33145,47462,60408
33053,47447,60351
33024,47442,60328
32976,47433,60294
32879,47418,60238
32819,47411,60205
32819,47414,60201
32793,47412,60178
32721,47403,60131
32688,47402,60105
32701,47408,60098
32670,47406,60065
32590,47395,60010
32551,47389,59982
32551,47387,59969
32495,47377,59924
32400,47363,59863
32362,47360,59835
32357,47363,59821
32292,47356,59775
32197,47344,59717
32165,47343,59692
32168,47347,59680
32117,47340,59639
32048,47331,59594
32042,47330,59585
32052,47331,59587
32002,47322,59562
31944,47313,59540
31955,47317,59553
31985,47325,59569
31961,47325,59555
31938,47326,59547
31980,47336,59573
32022,47344,59597
31999,47338,59586
31976,47332,59580
32013,47337,59604
32036,47339,59620
31993,47330,59605
31960,47325,59593
31991,47330,59603
32005,47332,59594
31951,47323,59552
31905,47316,59522
31907,47320,59518
31877,47319,59496
31792,47307,59445
31738,47301,59411
31732,47303,59399
31691,47296,59365
31604,47281,59307
31552,47274,59270
31543,47275,59250
31495,47269,59206
31413,47259,59150
31385,47257,59127
31396,47262,59122
31353,47258,59086
31277,47247,59035
31264,47246,59015
31287,47250,59010
31249,47244,58978
31176,47235,58935
31160,47236,58920
31167,47240,58913
31107,47235,58872
31027,47225,58823
31009,47225,58804
31006,47227,58791
30940,47219,58747
30859,47209,58697
30841,47211,58675
30829,47212,58654
30752,47201,58603
30668,47187,58556
30648,47182,58544
30628,47177,58530
30545,47162,58484
30470,47150,58443
30461,47152,58431
30445,47152,58411
30360,47141,58358
30283,47130,58312
30264,47126,58292
30225,47116,58259
30125,47096,58203
30049,47082,58162
30028,47080,58147
29982,47073,58116
29885,47060,58062
29825,47054,58028
29823,47058,58017
29788,47058,57988
29705,47051,57940
29656,47050,57914
29649,47055,57907
29604,47052,57875
29527,47044,57826
29507,47048,57807
29522,47057,57805
29472,47054,57772
29384,47043,57723
29355,47041,57701
29356,47041,57691
29294,47027,57653
29201,47008,57604
29166,47000,57583
29156,46998,57569
29088,46986,57528
29001,46973,57480
28972,46971,57457
28954,46974,57435
28870,46966,57381
28775,46954,57326
28741,46953,57300
28714,46951,57274
28629,46937,57222
28547,46924,57179
28543,46922,57178
28558,46921,57189
28536,46913,57188
28553,46911,57210
28671,46926,57284
28815,46946,57374
28926,46959,57457
29077,46979,57572
29313,47009,57733
29551,47035,57898
29750,47053,58054
29992,47078,58239
30300,47117,58460
30580,47151,58668
30803,47176,58851
31054,47208,59051
31345,47247,59267
31580,47276,59446
31746,47291,59588
31929,47312,59738
32123,47338,59884
32233,47351,59973
32277,47353,60021
32349,47361,60079
32423,47371,60131
32404,47368,60128
32330,47358,60090
32303,47355,60069
32298,47356,60052
32224,47348,59996
32114,47335,59922
32059,47330,59875
32019,47326,59835
31913,47312,59764
31793,47298,59689
31742,47296,59647
31709,47296,59610
31616,47287,59541
31520,47278,59474
31495,47280,59441
31478,47284,59412
31396,47274,59354
31313,47261,59301
31300,47259,59287
31287,47260,59271
31206,47249,59223
31130,47238,59181
31123,47238,59172
31108,47237,59157
31030,47227,59113
30966,47222,59080
30958,47226,59072
30925,47223,59044
30832,47208,58985
30768,47199,58942
30764,47201,58927
30738,47197,58896
30661,47186,58845
30621,47182,58816
30634,47187,58812
30616,47186,58790
30563,47177,58755
30554,47174,58752
30586,47177,58770
30572,47169,58764
30529,47157,58746
30544,47155,58764
30594,47162,58800
30591,47160,58808
30562,47155,58801
30598,47162,58823
30665,47173,58851
30668,47173,58844
30635,47169,58824
30654,47175,58837
30686,47184,58854
30653,47179,58837
30603,47169,58811
30610,47168,58810
30622,47169,58806
30566,47159,58767
30494,47149,58725
30478,47151,58711
30464,47153,58693
30380,47144,58642
30292,47137,58591
30263,47138,58568
30223,47135,58534
30114,47119,58466
30011,47105,58399
29974,47103,58359
29921,47098,58309
29803,47081,58231
29704,47066,58169
29664,47060,58136
29598,47051,58090
29480,47033,58020
29396,47020,57964
29368,47017,57930
29312,47011,57880
29212,46999,57813
29153,46994,57773
29145,46995,57755
29093,46988,57715
28992,46973,57658
28933,46968,57627
28914,46971,57612
28847,46966,57573
28750,46954,57518
28713,46953,57492
28714,46959,57480
28658,46955,57443
28573,46948,57392
28549,46952,57366
28552,46958,57349
28497,46951,57308
28420,46940,57262
28403,46939,57246
28404,46940,57238
28336,46930,57202
28248,46917,57163
28224,46914,57156
