green_channel,red_channel,ir_channel
26598,43095,22282
26590,43087,22254
26597,43101,22251
26603,43118,22244
26612,43126,22221
26639,43145,22210
26670,43177,22219
26677,43195,22216
26664,43187,22184
26653,43179,22152
26641,43175,22129
26608,43147,22088
26560,43091,22024
26512,43036,21966
26455,42987,21914
26373,42921,21837
26284,42839,21739
26208,42770,21651
26143,42715,21572
26075,42651,21480
26014,42587,21383
25971,42551,21307
25931,42532,21237
25875,42494,21138
25822,42446,21024
25788,42422,20937
25760,42412,20866
25723,42387,20782
25693,42358,20698
25679,42348,20635
25651,42335,20570
25596,42289,20475
25539,42234,20376
25495,42198,20299
25445,42166,20225
25380,42113,20131
25311,42053,20036
25249,42010,19962
25183,41969,19890
25114,41914,19794
25064,41868,19703
25032,41849,19639
24991,41828,19571
24939,41789,19478
24901,41763,19391
24871,41759,19326
24832,41748,19255
24793,41719,19169
24766,41699,19092
24739,41688,19034
24694,41653,18964
24637,41588,18869
24590,41529,18786
24550,41484,18727
24500,41432,18669
24459,41378,18617
24450,41358,18610
24467,41375,18650
24499,41403,18707
24561,41445,18792
24669,41531,18944
24810,41659,19158
24974,41800,19400
25174,41959,19676
25415,42154,20011
25676,42371,20385
25938,42581,20763
26212,42793,21153
26508,43031,21576
26805,43277,22012
27085,43502,22422
27356,43713,22812
27627,43932,23204
27879,44142,23572
28103,44321,23887
28315,44488,24173
28522,44667,24458
28701,44834,24709
28850,44968,24903
28991,45088,25070
29123,45213,25232
29234,45324,25363
29327,45404,25451
29418,45473,25529
29503,45545,25614
29554,45592,25674
29574,45601,25692
29595,45605,25703
29617,45617,25722
29619,45612,25721
29609,45586,25695
29605,45571,25684
29602,45573,25695
29582,45564,25691
29554,45539,25664
29536,45524,25645
29518,45522,25635
29479,45498,25598
29432,45454,25538
29397,45422,25490
29360,45401,25448
29303,45358,25377
29238,45299,25284
29177,45250,25198
29100,45197,25101
28999,45113,24969
28901,45019,24828
28830,44951,24716
28767,44895,24617
28690,44820,24503
28612,44740,24381
28549,44682,24282
28487,44635,24194
28419,44574,24091
28371,44518,23995
28349,44492,23932
28326,44473,23879
28295,44441,23817
28272,44415,23769
28264,44415,23752
28255,44420,23738
28244,44411,23709
28246,44408,23692
28260,44427,23701
28256,44435,23701
28232,44416,23676
28215,44401,23655
28201,44399,23646
28172,44381,23620
28135,44339,23567
28103,44297,23520
28064,44262,23487
28002,44208,23435
27927,44132,23355
27866,44070,23280
27816,44031,23218
27762,43986,23143
27712,43937,23059
27681,43910,22998
27656,43904,22953
27623,43888,22889
27587,43863,22810
27564,43854,22750
27542,43852,22695
27507,43831,22620
27476,43807,22544
27463,43810,22501
27449,43823,22464
27418,43813,22397
27382,43793,22315
27357,43790,22250
27328,43786,22186
27286,43751,22094
27251,43709,21999
27233,43688,21934
27209,43673,21877
27170,43637,21798
27131,43598,21719
27098,43579,21663
27057,43562,21605
27005,43526,21520
26965,43493,21443
26937,43479,21391
26890,43454,21328
26829,43400,21237
26775,43344,21149
26722,43297,21076
26655,43240,20994
26587,43167,20894
26538,43111,20812
26504,43085,20766
26470,43062,20733
26446,43038,20706
26460,43045,20723
26507,43093,20796
26574,43155,20897
26671,43229,21027
26817,43348,21223
27003,43508,21487
27212,43677,21787
27450,43859,22126
27723,44075,22525
28013,44312,22964
28303,44540,23403
28603,44773,23849
28921,45034,24328
29238,45304,24817
29531,45543,25271
29806,45755,25691
30069,45964,26099
30301,46155,26469
30495,46304,26770
30674,46432,27025
30850,46569,27266
31006,46701,27481
31132,46804,27652
31243,46895,27801
31344,46994,27952
31421,47076,28077
31471,47120,28155
31520,47157,28224
31573,47205,28303
31610,47238,28366
31632,47247,28399
31655,47256,28436
31672,47271,28484
31662,47266,28503
31633,47229,28483
31614,47197,28463
31603,47186,28458
31582,47168,28443
31557,47134,28410
31542,47110,28385
31528,47101,28372
31495,47079,28336
31452,47041,28275
31418,47016,28223
31392,47005,28179
31355,46978,28111
31309,46933,28024
31260,46894,27947
31198,46852,27872
31115,46779,27765
31024,46686,27634
30945,46610,27513
30866,46546,27401
30771,46461,27271
30671,46367,27137
30584,46298,27031
