green_channel,red_channel,ir_channel
21575,48860,15637
22045,49339,16453
22494,49805,17219
22883,50208,17880
23203,50539,18430
23484,50834,18909
23720,51091,19309
23891,51276,19596
24010,51406,19794
24105,51519,19952
24169,51603,20061
24181,51622,20090
24160,51598,20061
24139,51576,20018
24104,51541,19951
24036,51462,19833
23953,51364,19690
23881,51285,19560
23808,51205,19426
23714,51092,19255
23611,50969,19068
23522,50871,18903
23436,50779,18741
23333,50661,18554
23223,50535,18364
23124,50431,18196
23027,50329,18027
22925,50213,17842
22831,50107,17669
22748,50022,17522
22659,49932,17364
22560,49818,17179
22467,49709,16998
22381,49618,16833
22280,49513,16647
22162,49381,16429
22052,49257,16216
21953,49152,16024
21844,49036,15823
21722,48902,15610
21617,48790,15426
21536,48709,15280
21457,48626,15140
21378,48536,15006
21320,48471,14913
21284,48434,14853
21249,48396,14797
21222,48360,14756
21223,48361,14761
21241,48389,14798
21254,48402,14831
21270,48407,14868
21307,48440,14939
21353,48488,15022
21380,48511,15073
21398,48525,15111
21428,48563,15173
21464,48608,15242
21482,48624,15277
21488,48624,15290
21501,48644,15314
21515,48665,15332
21507,48654,15309
21482,48625,15264
21460,48602,15219
21429,48568,15151
21379,48505,15045
21325,48440,14931
21275,48388,14827
21209,48319,14704
21119,48220,14550
21032,48127,14399
20957,48056,14262
20867,47972,14101
20754,47858,13907
20648,47753,13721
20559,47669,13559
20457,47573,13382
20335,47451,13184
20223,47341,13002
20127,47252,12841
20021,47149,12664
19900,47023,12468
19792,46913,12290
19699,46825,12132
19591,46720,11953
19468,46598,11756
19360,46498,11585
19265,46414,11439
19154,46308,11278
19039,46189,11110
18954,46105,10977
18890,46047,10867
18815,45972,10736
18737,45890,10595
18685,45837,10486
18641,45796,10392
18576,45730,10280
18511,45662,10173
18469,45624,10102
18425,45585,10036
18353,45511,9941
18284,45438,9853
18240,45407,9801
18197,45382,9749
18137,45327,9665
18080,45275,9582
18043,45250,9528
18001,45216,9461
17937,45152,9357
17876,45094,9258
17831,45059,9188
17779,45013,9111
17716,44942,9010
17670,44886,8924
17645,44861,8868
17614,44830,8805
17572,44786,8736
17551,44770,8713
17563,44795,8751
17593,44838,8828
17657,44905,8962
17794,45051,9217
18016,45291,9607
18291,45576,10090
18617,45896,10660
19011,46288,11342
19449,46736,12109
19886,47185,12898
20326,47638,13707
20788,48128,14557
21250,48623,15406
21677,49075,16184
22076,49488,16893
22460,49890,17555
22803,50253,18139
23080,50539,18603
23305,50770,18974
23502,50980,19288
23657,51151,19528
23751,51254,19666
23798,51304,19737
23825,51337,19780
23829,51344,19776
23799,51299,19702
23745,51228,19596
23686,51164,19487
23612,51084,19349
23517,50974,19170
23421,50862,18990
23332,50768,18830
23234,50667,18657
23125,50544,18459
23030,50433,18274
22953,50348,18121
22873,50254,17963
22781,50138,17784
22698,50037,17619
22627,49960,17473
22546,49871,17310
22447,49758,17123
22351,49653,16943
22259,49559,16772
22150,49445,16576
22025,49310,16357
21908,49194,16149
21802,49093,15954
21685,48969,15737
21559,48826,15513
21456,48710,15322
21372,48621,15159
21278,48523,14994
21181,48422,14837
21112,48360,14725
21070,48326,14654
21028,48280,14583
20991,48234,14524
20983,48225,14514
20997,48245,14544
21007,48256,14575
21021,48267,14613
21059,48306,14680
21108,48356,14763
21146,48390,14835
21185,48422,14915
21235,48474,15019
21280,48523,15117
21308,48547,15183
21340,48576,15243
21383,48626,15313
21411,48665,15360
21415,48669,15367
21420,48670,15362
21432,48683,15359
21424,48674,15326
21389,48625,15255
21356,48574,15184
21336,48539,15121
21301,48483,15024
21242,48397,14891
21177,48318,14763
21111,48252,14639
21029,48167,14485
20934,48064,14309
20849,47980,14153
20770,47914,14010
20675,47829,13844
20572,47733,13666
20483,47658,13514
20396,47589,13368
20291,47488,13193
20189,47376,13014
20112,47298,12872
20043,47235,12741
19957,47145,12580
19868,47047,12415
19797,46973,12284
19726,46902,12158
19635,46802,12002
19546,46705,11850
19482,46649,11740
19422,46600,11640
19344,46522,11515
19273,46445,11397
19230,46401,11319
19190,46362,11247
19134,46302,11153
19086,46254,11076
19061,46242,11034
19026,46218,10979
18967,46158,10891
18913,46106,10813
18876,46084,10760
18831,46051,10691
18774,45991,10595
18731,45942,10512
18702,45917,10453
18661,45877,10376
18603,45812,10273
18556,45763,10188
18524,45743,10130
18481,45707,10056
18427,45650,9962
18392,45613,9896
18378,45601,9864
18359,45578,9833
18344,45556,9814
18374,45589,9871
18457,45682,10016
18565,45798,10221
18717,45951,10503
18951,46189,10913
19252,46498,11436
19583,46831,12026
19950,47200,12685
20373,47639,13441
20831,48123,14260
21289,48604,15082
21753,49089,15898
22232,49594,16713
22686,50075,17476
23081,50485,18140
23431,50847,18722
23754,51188,19244
24025,51472,19679
24225,51674,20005
24384,51829,20257
24522,51969,20464
24613,52061,20599
24645,52085,20648
24652,52083,20656
24655,52082,20651
24632,52056,20609
24579,51993,20523
24526,51934,20428
24484,51897,20340
24424,51840,20226
24341,51748,20080
24263,51659,19942
24199,51587,19822
24123,51498,19690
24029,51387,19538
23947,51291,19399
23881,51217,19278
23802,51129,19141
23714,51026,18988
23649,50951,18858
