green_channel,red_channel,ir_channel
50221,46340,49902
50073,46241,49752
49969,46170,49594
49865,46094,49436
49724,45992,49278
49582,45886,49108
49468,45790,48930
49342,45690,48755
49179,45576,48582
49030,45475,48411
48923,45396,48250
48811,45309,48107
48678,45213,47977
48574,45139,47848
48510,45084,47719
48432,45022,47597
48328,44951,47476
48248,44893,47344
48193,44843,47210
48102,44765,47077
47972,44666,46944
47861,44578,46808
47766,44496,46671
47640,44398,46544
47498,44299,46425
47400,44225,46303
47331,44163,46183
47232,44082,46066
47110,43991,45937
47017,43918,45789
46940,43846,45640
46825,43748,45495
46699,43651,45356
46621,43587,45237
46569,43534,45150
46488,43469,45087
46408,43414,45028
46374,43394,44971
46347,43378,44920
46287,43346,44869
46229,43317,44800
46208,43301,44712
46178,43268,44621
46101,43197,44524
46006,43119,44407
45921,43049,44272
45813,42966,44137
45664,42866,43999
45527,42782,43858
45436,42729,43738
45363,42683,43657
45303,42649,43622
45310,42663,43631
45408,42733,43704
45554,42840,43865
45740,42987,44116
46015,43204,44447
46383,43492,44875
46786,43816,45404
47217,44171,46010
47731,44583,46674
48311,45031,47393
48885,45479,48158
49448,45930,48942
50050,46409,49724
50677,46898,50494
51256,47350,51239
51784,47766,51939
52309,48170,52588
52814,48550,53198
53241,48879,53772
53613,49178,54305
53990,49476,54796
54349,49750,55249
54637,49974,55659
54883,50166,56005
55130,50344,56285
55343,50486,56518
55479,50572,56700
55567,50630,56823
55647,50675,56893
55692,50688,56936
55675,50666,56962
55644,50645,56965
55638,50642,56955
55624,50631,56947
55580,50602,56936
55539,50577,56905
55521,50562,56859
55479,50535,56806
55396,50483,56741
55321,50437,56659
55271,50402,56574
55199,50353,56504
55102,50290,56439
55031,50242,56363
54990,50204,56279
54919,50143,56187
54802,50055,56079
54692,49966,55946
54600,49885,55808
54480,49793,55683
54341,49706,55555
54235,49650,55413
54158,49607,55286
54067,49552,55187
53972,49496,55101
53927,49469,55020
53910,49453,54948
53864,49412,54879
53799,49355,54799
53761,49304,54710
53724,49249,54623
53638,49167,54540
53539,49085,54457
53485,49031,54382
53451,48990,54329
53395,48939,54293
53348,48899,54257
53345,48891,54221
53344,48886,54195
53307,48864,54170
53271,48846,54130
53264,48844,54081
53252,48832,54044
53207,48797,54011
53167,48770,53973
53153,48762,53941
53124,48754,53931
53068,48734,53931
53034,48725,53920
53034,48733,53897
53012,48723,53868
52948,48684,53818
52885,48638,53726
52824,48583,53601
52712,48489,53461
52554,48364,53305
52419,48253,53137
52317,48159,52974
52192,48055,52830
52053,47955,52703
51961,47895,52586
51908,47857,52490
51834,47804,52411
51743,47736,52323
51683,47677,52211
51630,47612,52084
51515,47512,51942
51359,47394,51780
51221,47288,51598
51088,47183,51416
50917,47059,51246
50741,46939,51080
50613,46851,50914
50507,46770,50757
50376,46676,50604
50242,46582,50441
50144,46501,50265
50048,46410,50096
49917,46292,49936
49781,46176,49775
49671,46078,49614
49560,45985,49467
49427,45889,49336
49310,45810,49208
49231,45752,49086
49149,45690,48982
49041,45617,48887
48953,45566,48790
48905,45540,48694
48838,45495,48594
48734,45419,48481
48637,45340,48348
48556,45267,48207
48445,45181,48077
48300,45086,47948
48188,45012,47816
48114,44959,47695
48014,44889,47584
47883,44804,47465
47774,44733,47331
47683,44663,47192
47552,44563,47056
47399,44453,46914
47289,44367,46767
47207,44295,46633
47096,44211,46515
46975,44130,46402
46899,44078,46291
46844,44033,46188
46760,43972,46093
46671,43910,45987
46621,43861,45858
46576,43808,45725
46487,43727,45595
46383,43641,45464
46316,43575,45341
46264,43518,45245
46194,43460,45174
46133,43423,45111
46114,43416,45054
46097,43406,45007
46052,43372,44952
46000,43328,44866
45956,43284,44751
45873,43216,44623
45734,43118,44488
45599,43023,44344
45494,42942,44201
45379,42855,44080
45260,42773,43992
45205,42735,43943
45227,42752,43953
45282,42800,44040
45378,42887,44205
45573,43040,44439
45868,43255,44748
46195,43499,45139
46541,43777,45601
46959,44116,46128
47445,44500,46725
47940,44892,47388
48448,45298,48090
49013,45739,48811
49608,46196,49543
50168,46632,50272
50695,47045,50973
51235,47453,51636
51767,47845,52270
52232,48191,52874
52649,48503,53430
