green_channel,red_channel,ir_channel
34048,15547,40857
34062,15567,40877
34100,15609,40933
34163,15676,41030
34255,15779,41178
34370,15914,41375
34499,16062,41603
34646,16218,41858
34825,16394,42155
35033,16599,42491
35247,16816,42844
35467,17033,43210
35702,17260,43596
35942,17498,43993
36174,17728,44377
36404,17947,44745
36645,18170,45115
36886,18392,45481
37104,18595,45817
37296,18778,46125
37471,18950,46417
37622,19101,46677
37741,19217,46889
37843,19314,47073
37945,19414,47253
38039,19509,47419
38106,19574,47546
38145,19612,47635
38175,19639,47702
38189,19652,47742
38179,19645,47747
38167,19634,47744
38165,19633,47748
38158,19627,47747
38135,19601,47730
38106,19569,47706
38084,19552,47691
38065,19540,47675
38040,19519,47648
38027,19510,47633
38038,19533,47648
38050,19562,47667
38054,19580,47677
38064,19598,47692
38081,19615,47711
38088,19619,47715
38081,19608,47701
38082,19605,47694
38096,19615,47704
38103,19620,47708
38099,19615,47698
38104,19621,47698
38122,19646,47714
38142,19674,47727
38162,19700,47733
38190,19732,47744
38217,19763,47753
38222,19768,47732
38200,19738,47681
38163,19692,47617
38120,19635,47541
38065,19563,47444
38005,19490,47345
37952,19432,47269
37899,19382,47205
37846,19332,47140
37814,19298,47085
37815,19297,47057
37832,19316,47049
37841,19328,47041
37837,19330,47029
37836,19336,47025
37835,19343,47022
37826,19336,47005
37816,19326,46992
37814,19328,46999
37807,19327,47002
37790,19311,46985
37784,19302,46971
37802,19315,46971
37828,19337,46977
37852,19355,46982
37875,19372,46992
37898,19389,47011
37907,19387,47010
37893,19358,46974
37871,19326,46928
37852,19304,46892
37818,19268,46843
37766,19214,46771
37719,19163,46696
37687,19123,46626
37658,19080,46553
37625,19032,46481
37596,18990,46423
37572,18955,46376
37541,18912,46318
37505,18869,46247
37482,18844,46188
37465,18832,46140
37434,18806,46076
37389,18766,46001
37344,18728,45936
37297,18687,45869
37243,18630,45784
37189,18569,45693
37141,18519,45613
37084,18463,45528
37006,18382,45417
36923,18287,45294
36856,18207,45186
36801,18139,45089
36744,18065,44983
36685,17988,44874
36635,17929,44783
36593,17882,44702
36547,17833,44615
36504,17789,44539
36477,17761,44484
36445,17724,44421
36392,17663,44332
36340,17600,44244
36300,17545,44169
36250,17475,44082
36180,17386,43976
36103,17300,43868
36021,17221,43764
35932,17140,43655
35850,17054,43538
35786,16980,43436
35739,16924,43352
35688,16864,43260
35631,16793,43155
35585,16732,43064
35550,16685,42990
35515,16638,42919
35479,16595,42855
35451,16566,42812
35427,16543,42780
35396,16512,42737
35361,16480,42686
35338,16463,42642
35324,16456,42599
35299,16438,42535
35262,16410,42453
35224,16379,42364
35175,16334,42259
35109,16272,42133
35046,16208,42005
34995,16160,41893
34942,16113,41783
34885,16054,41665
34841,16003,41560
34821,15983,41496
34816,15991,41470
34812,16008,41463
34812,16034,41473
34828,16085,41510
34864,16157,41572
34914,16239,41651
34981,16338,41758
35068,16457,41897
35157,16572,42037
35238,16669,42155
35324,16770,42268
35419,16884,42387
35508,16993,42494
35588,17089,42582
35665,17184,42661
35734,17276,42736
35782,17347,42790
35813,17396,42820
35846,17441,42840
35886,17488,42853
35914,17519,42850
35928,17535,42839
35945,17553,42836
35966,17577,42840
35981,17590,42834
35998,17604,42831
36039,17647,42867
36108,17722,42949
36192,17808,43062
36292,17909,43209
36424,18046,43407
36590,18213,43644
36785,18393,43910
37010,18597,44220
37264,18838,44587
37530,19096,44988
37797,19349,45395
38079,19611,45814
38383,19895,46262
38688,20189,46725
38976,20470,47177
39246,20736,47605
39505,20994,48014
39749,21235,48399
39967,21440,48744
40155,21614,49055
40320,21772,49342
40455,21895,49584
40551,21969,49763
40623,22017,49909
40685,22059,50039
40723,22077,50132
40733,22061,50181
40739,22035,50212
40742,22005,50231
40724,21962,50228
40689,21908,50203
40647,21856,50169
40599,21804,50129
40542,21743,50077
40482,21676,50019
40435,21621,49973
40402,21583,49944
40363,21542,49910
40314,21491,49861
40273,21450,49818
40242,21423,49785
40206,21392,49746
40160,21355,49702
40111,21318,49663
40058,21272,49619
39998,21214,49561
39953,21172,49510
39937,21165,49486
39932,21171,49473
39915,21162,49452
39904,21152,49431
39917,21164,49431
39938,21179,49440
39939,21170,49430
39918,21139,49394
39891,21109,49346
39863,21082,49289
39826,21044,49214
39789,21004,49141
39753,20974,49079
39701,20931,49006
39631,20866,48918
39572,20807,48839
