green_channel,red_channel,ir_channel
24841,28374,16144
24781,28323,16061
24721,28272,15971
24664,28224,15883
24606,28174,15796
24543,28123,15706
24476,28076,15608
24404,28034,15504
24326,27983,15391
24245,27924,15273
24159,27864,15155
24071,27805,15042
23984,27746,14929
23897,27688,14811
23817,27635,14694
23748,27585,14587
23688,27535,14487
23633,27488,14388
23583,27446,14290
23532,27407,14198
23476,27368,14109
23419,27328,14014
23363,27286,13916
23307,27241,13825
23247,27193,13736
23178,27145,13641
23104,27092,13538
23032,27034,13437
22963,26974,13338
22892,26914,13236
22815,26855,13131
22733,26795,13023
22647,26733,12910
22559,26670,12793
22474,26611,12679
22400,26556,12572
22328,26501,12467
22257,26447,12361
22192,26396,12258
22133,26346,12164
22074,26299,12076
22011,26258,11990
21949,26219,11901
21887,26178,11804
21823,26137,11702
21758,26101,11598
21694,26060,11495
21627,26005,11389
21557,25945,11276
21485,25887,11157
21409,25827,11035
21325,25764,10910
21236,25698,10783
21147,25633,10657
21066,25572,10545
20996,25519,10453
20944,25476,10384
20918,25454,10351
20928,25459,10369
20983,25501,10451
21090,25588,10611
21262,25725,10862
21505,25913,11212
21818,26153,11657
22198,26446,12192
22643,26791,12823
23143,27179,13549
23679,27594,14347
24241,28029,15190
24823,28481,16061
25414,28935,16942
25991,29379,17810
26541,29805,18648
27058,30207,19442
27535,30576,20177
27968,30911,20841
28356,31212,21432
28691,31471,21946
28965,31681,22378
29181,31845,22726
29349,31970,22996
29472,32056,23203
29549,32109,23353
29583,32137,23442
29586,32143,23472
29566,32129,23459
29524,32095,23412
29460,32045,23334
29377,31985,23230
29289,31922,23113
29206,31858,22994
29127,31796,22874
29054,31738,22758
28988,31680,22653
28927,31627,22562
28875,31582,22482
28833,31547,22420
28800,31518,22375
28767,31490,22336
28734,31467,22295
28708,31452,22260
28691,31444,22241
28675,31436,22230
28648,31424,22206
28611,31403,22163
28568,31372,22105
28523,31333,22040
28472,31283,21962
28410,31224,21868
28339,31159,21760
28261,31094,21642
28177,31033,21515
28087,30970,21378
27994,30901,21236
27902,30831,21092
27811,30766,20949
27724,30706,20819
27645,30649,20706
27570,30590,20602
27492,30528,20501
27421,30469,20410
27361,30415,20333
27302,30364,20259
27245,30320,20186
27197,30283,20122
27160,30250,20063
27123,30224,20006
27084,30205,19950
27043,30186,19896
27005,30159,19846
26966,30128,19799
26930,30102,19754
26897,30082,19711
26863,30060,19666
26823,30034,19616
26778,30003,19560
26731,29968,19498
26680,29929,19428
26618,29884,19339
26547,29835,19234
26472,29781,19127
26396,29725,19022
26316,29669,18911
26233,29611,18794
26143,29546,18670
26050,29472,18540
25958,29398,18404
25864,29326,18262
25763,29248,18113
25656,29163,17956
25547,29073,17792
25433,28978,17622
25313,28878,17447
25182,28775,17260
25046,28673,17065
24914,28575,16876
24789,28476,16693
24662,28378,16511
24535,28286,16330
24409,28197,16153
24283,28109,15980
24159,28020,15812
24040,27935,15651
23927,27855,15496
23818,27779,15344
23713,27704,15192
23615,27630,15042
23524,27558,14904
23437,27487,14776
23347,27417,14645
23255,27350,14510
23170,27288,14382
23094,27228,14265
23019,27172,14156
22943,27120,14050
22869,27071,13948
22798,27020,13854
22727,26968,13762
22657,26918,13669
22587,26870,13577
22516,26821,13482
22451,26776,13390
22391,26739,13308
22340,26705,13241
22291,26668,13175
22237,26627,13099
22182,26588,13017
22136,26552,12937
22093,26516,12858
22044,26476,12774
21988,26432,12688
21931,26388,12601
21873,26345,12512
21814,26300,12421
21754,26250,12327
21691,26194,12234
21620,26135,12137
21544,26081,12036
21469,26031,11938
21395,25985,11846
21318,25936,11749
21235,25881,11639
21152,25823,11525
21073,25764,11411
20992,25702,11294
20910,25640,11175
20828,25578,11060
20740,25513,10944
20649,25448,10825
20559,25385,10703
20474,25322,10585
20391,25259,10472
20310,25197,10358
20230,25140,10244
20157,25091,10139
20093,25048,10042
20034,25007,9946
19973,24962,9849
19911,24917,9758
19850,24873,9672
19792,24832,9585
19735,24797,9499
19681,24760,9416
19626,24717,9331
19564,24669,9237
19494,24616,9131
19425,24560,9024
19360,24507,8924
19295,24458,8828
19226,24410,8729
19152,24359,8624
19075,24305,8514
18998,24252,8401
18920,24201,8290
18843,24145,8182
18757,24081,8065
18659,24014,7937
18561,23948,7805
18470,23883,7673
18382,23821,7542
18295,23760,7415
18211,23698,7291
18129,23631,7173
18045,23565,7057
17960,23504,6948
17877,23450,6851
17799,23402,6764
17738,23369,6689
17705,23360,6641
17711,23382,6646
17766,23435,6717
17875,23519,6860
18043,23641,7087
18276,23807,7411
18572,24023,7838
18930,24289,8362
19345,24602,8976
19808,24951,9668
20310,25327,10423
20843,25724,11222
21392,26136,12044
21945,26550,12871
22486,26954,13682
23000,27338,14455
23483,27701,15176
23930,28036,15839
24332,28335,16435
24677,28592,16953
24963,28807,17392
25195,28983,17764
25380,29123,18071
25521,29230,18305
25612,29300,18462
25652,29334,18549
25648,29334,18572
25610,29309,18541
25549,29268,18472
25468,29210,18368
25365,29132,18234
25250,29041,18079
25129,28942,17914
25006,28840,17745
24882,28742,17576
24763,28653,17413
24650,28572,17259
24547,28495,17117
24455,28425,16988
24378,28367,16872
24313,28320,16771
24255,28278,16684
24202,28240,16602
24152,28208,16523
24109,28178,16451
24073,28143,16386
24034,28104,16318
23985,28065,16239
23925,28020,16151
23856,27966,16057
23778,27908,15950
23693,27849,15829
23606,27788,15699
23515,27718,15567
23424,27646,15431
23335,27580,15295
23245,27518,15169
23154,27459,15053
23067,27404,14945
22990,27353,14843
22926,27309,14754
22872,27271,14677
22822,27237,14613
22777,27207,14564
22738,27181,14531
22710,27159,14505
22696,27146,14486
22696,27141,14480
22705,27144,14491
22714,27153,14508
22723,27166,14523
22739,27180,14540
22755,27189,14561
22766,27195,14579
22771,27198,14589
22769,27194,14587
22760,27181,14571
22745,27165,14542
22719,27145,14494
22682,27122,14432
22635,27092,14361
22578,27054,14277
22514,27010,14177
22447,26963,14070
22379,26912,13960
22301,26851,13841
22213,26781,13712
22119,26708,13583
22022,26632,13456
21923,26556,13322
21825,26483,13179
21730,26407,13034
21628,26325,12887
21519,26244,12732
21413,26164,12573
21311,26084,12418
21207,26004,12267
21099,25928,12118
20993,25854,11973
20891,25780,11832
20794,25705,11692
20700,25631,11549
20607,25565,11408
20514,25507,11271
20418,25449,11136
20321,25389,10996
20234,25330,10855
20156,25272,10723
20080,25214,10602
20000,25157,10487
19923,25100,10381
19852,25043,10287
19784,24991,10201
19721,24948,10117
19666,24913,10038
