green_channel,red_channel,ir_channel
44407,11734,51847
44420,11741,51861
44430,11743,51874
44435,11742,51886
44440,11742,51900
44444,11741,51911
44449,11739,51917
44449,11738,51914
44442,11734,51902
44435,11732,51889
44433,11733,51880
44430,11731,51867
44424,11728,51844
44413,11723,51817
44398,11711,51790
44384,11694,51763
44372,11676,51739
44365,11664,51726
44362,11657,51725
44355,11647,51718
44345,11632,51698
44332,11616,51668
44311,11598,51630
44291,11582,51588
44279,11572,51546
44273,11568,51510
44269,11563,51479
44257,11542,51443
44232,11510,51403
44204,11482,51371
44178,11461,51346
44153,11442,51316
44130,11419,51280
44110,11394,51243
44089,11369,51208
44074,11347,51175
44066,11334,51147
44061,11330,51124
44050,11326,51100
44028,11313,51068
44003,11297,51035
43980,11287,51012
43960,11276,50993
43944,11264,50973
43930,11253,50952
43914,11239,50931
43897,11221,50906
43879,11195,50872
43861,11169,50831
43849,11152,50790
43835,11134,50746
43817,11109,50691
43798,11084,50638
43776,11057,50590
43752,11033,50548
43734,11021,50514
43714,11012,50483
43689,10993,50449
43656,10962,50410
43617,10929,50366
43587,10905,50326
43567,10890,50292
43543,10873,50250
43517,10851,50197
43489,10826,50146
43458,10796,50100
43428,10767,50056
43400,10743,50012
43373,10723,49966
43347,10697,49914
43312,10668,49855
43271,10642,49799
43239,10622,49753
43212,10601,49711
43183,10571,49664
43155,10537,49615
43127,10500,49566
43096,10465,49519
43061,10435,49475
43028,10413,49433
43003,10397,49393
42979,10377,49350
42947,10346,49293
42915,10311,49232
42886,10282,49178
42861,10256,49133
42840,10235,49093
42824,10213,49053
42805,10184,49007
42784,10155,48957
42761,10136,48908
42739,10128,48863
42722,10122,48824
42697,10104,48778
42658,10073,48721
42623,10044,48672
42594,10021,48632
42568,10001,48591
42545,9987,48550
42519,9973,48512
42487,9948,48468
42449,9916,48421
42414,9885,48377
42388,9860,48339
42369,9839,48303
42348,9814,48260
42321,9785,48213
42287,9756,48166
42249,9725,48117
42212,9694,48068
42179,9670,48023
42142,9648,47975
42101,9626,47921
42063,9601,47869
42031,9572,47825
42011,9546,47787
41996,9521,47748
41972,9487,47698
41940,9446,47636
41905,9407,47567
41869,9369,47500
41829,9334,47440
41788,9304,47382
41750,9276,47324
41712,9249,47273
41676,9226,47234
41653,9211,47211
41654,9213,47206
41669,9224,47215
41696,9243,47241
41740,9279,47292
41801,9331,47371
41877,9400,47483
41965,9484,47629
42059,9577,47801
42164,9674,47989
42277,9774,48194
42394,9881,48413
42524,10001,48644
42670,10134,48883
42821,10268,49121
42970,10398,49352
43114,10521,49583
43250,10636,49811
43377,10746,50028
43498,10853,50231
43612,10957,50420
43717,11049,50590
43805,11122,50739
43878,11179,50869
43940,11232,50991
43995,11285,51108
44045,11338,51213
44093,11392,51303
44141,11439,51380
44188,11476,51444
44234,11511,51502
44278,11552,51560
44328,11602,51627
44380,11653,51703
44428,11697,51784
44481,11740,51874
44542,11793,51975
44606,11853,52082
44669,11912,52194
44736,11971,52307
44803,12030,52416
44868,12089,52527
44926,12147,52639
