green_channel,red_channel,ir_channel
22310,9718,43957
22266,9675,43873
22220,9628,43788
22175,9583,43707
22135,9548,43634
22092,9516,43561
22043,9477,43482
21995,9441,43408
21954,9411,43345
21915,9383,43281
21874,9348,43209
21839,9313,43139
21813,9285,43078
21786,9256,43020
21753,9221,42962
21719,9189,42908
21691,9165,42862
21663,9143,42819
21637,9118,42782
21618,9097,42756
21605,9086,42740
21592,9078,42727
21580,9072,42718
21574,9072,42719
21574,9078,42728
21576,9080,42740
21579,9078,42756
21590,9084,42784
21604,9098,42818
21613,9108,42847
21620,9117,42872
21636,9137,42904
21658,9164,42940
21678,9184,42970
21695,9195,42998
21718,9212,43034
21746,9232,43071
21764,9243,43094
21772,9247,43107
21777,9252,43120
21775,9251,43125
21763,9235,43112
21747,9210,43089
21734,9186,43065
21719,9162,43036
21695,9131,42992
21663,9096,42941
21630,9069,42895
21595,9044,42845
21557,9016,42785
21519,8992,42724
21488,8975,42667
21457,8956,42608
21423,8926,42544
21392,8897,42486
21370,8878,42437
21344,8857,42387
21311,8828,42330
21278,8799,42276
21249,8774,42225
21216,8742,42169
21178,8705,42111
21142,8674,42056
21111,8649,42003
21076,8621,41945
21038,8588,41884
21005,8558,41830
20981,8533,41784
20959,8508,41739
20938,8482,41694
20920,8459,41655
20900,8436,41617
20872,8409,41572
20843,8383,41530
20824,8368,41500
20810,8359,41475
20789,8343,41444
20767,8323,41410
20754,8314,41387
20747,8313,41370
20739,8309,41351
20731,8302,41331
20730,8297,41315
20729,8291,41300
20719,8278,41279
20703,8262,41257
20688,8252,41238
20669,8243,41218
20639,8227,41192
20608,8210,41164
20585,8201,41139
20566,8193,41116
20544,8176,41091
20528,8162,41073
20523,8158,41066
20521,8153,41061
20515,8141,41051
20513,8136,41042
20520,8140,41038
20525,8141,41029
20523,8134,41019
20523,8130,41021
20535,8141,41040
20554,8159,41069
20580,8187,41112
20624,8238,41184
20690,8316,41294
20776,8409,41439
20886,8520,41628
21027,8657,41875
21200,8820,42177
21397,9000,42523
21615,9195,42907
21857,9412,43332
22117,9645,43788
22380,9875,44256
22639,10101,44720
22896,10328,45174
23138,10540,45602
23350,10722,45979
23535,10877,46304
23701,11016,46583
23844,11129,46812
23947,11207,46980
24015,11255,47092
24058,11284,47158
24074,11289,47177
24059,11264,47146
24018,11219,47077
23964,11166,46980
23895,11104,46859
23810,11028,46715
23719,10947,46556
23627,10866,46391
23530,10781,46220
23426,10689,46042
23322,10600,45866
23224,10524,45703
23129,10450,45545
23033,10369,45384
22941,10290,45228
22858,10220,45083
22784,10154,44946
22713,10091,44817
22652,10035,44700
22600,9985,44596
22546,9934,44498
22487,9882,44401
22430,9835,44309
22378,9794,44220
22325,9749,44127
22268,9696,44035
22217,9648,43955
22175,9610,43883
22130,9573,43808
22083,9534,43732
22040,9498,43659
21997,9462,43586
21953,9422,43510
21915,9383,43437
21891,9358,43378
21870,9344,43330
21845,9327,43285
21821,9313,43246
21810,9310,43219
21807,9311,43198
21803,9311,43180
21800,9313,43172
21804,9321,43178
21809,9326,43187
21812,9327,43195
21818,9332,43209
21830,9350,43236
21846,9371,43269
21859,9389,43301
21875,9409,43335
21896,9437,43372
21915,9461,43409
21929,9475,43444
21947,9489,43483
21970,9509,43528
21991,9529,43570
22005,9542,43602
22019,9553,43627
22035,9564,43649
22043,9570,43661
22039,9571,43662
22030,9572,43655
22019,9570,43640
21999,9557,43610
21970,9532,43570
21946,9507,43535
21929,9487,43501
21911,9466,43459
21888,9444,43411
21864,9423,43367
21838,9403,43326
21805,9374,43276
21770,9340,43219
21742,9311,43163
21713,9280,43102
21676,9239,43030
21634,9196,42955
21602,9166,42894
21580,9147,42841
21555,9125,42784
21530,9099,42725
21509,9077,42673
21487,9054,42625
21457,9026,42572
21424,8998,42520
21397,8978,42474
21369,8956,42427
21336,8927,42373
21304,8897,42320
21280,8876,42279
21259,8857,42244
21235,8829,42207
21215,8800,42169
21203,8776,42134
21188,8754,42099
21167,8731,42062
21148,8712,42028
21134,8701,42001
21117,8688,41971
21092,8668,41935
21069,8650,41903
21053,8639,41877
21036,8628,41851
21017,8612,41823
21005,8596,41800
21000,8584,41780
20989,8568,41752
20969,8547,41715
20948,8530,41681
20928,8518,41653
20903,8501,41622
20874,8480,41589
20852,8470,41561
20838,8467,41534
20822,8455,41500
20807,8441,41472
20806,8437,41460
20810,8439,41460
20813,8444,41467
20824,8459,41494
20859,8496,41553
20919,8555,41645
20998,8628,41773
21101,8722,41949
21238,8849,42184
21403,9006,42474
21593,9184,42812
21810,9384,43199
22055,9614,43634
22318,9860,44101
22586,10105,44583
22851,10347,45069
23111,10587,45551
23356,10811,46006
23574,11007,46416
23768,11180,46780
23940,11333,47097
24080,11458,47360
24184,11545,47559
24258,11603,47702
24312,11642,47792
24337,11657,47823
24332,11646,47801
24308,11619,47743
24271,11583,47658
24214,11529,47542
24134,11459,47403
24042,11385,47254
23948,11311,47101
23852,11229,46937
23754,11140,46765
23662,11060,46598
23575,10987,46438
23487,10913,46278
23400,10837,46122
23321,10768,45981
23250,10709,45851
23180,10652,45727
23111,10596,45611
23053,10547,45510
23006,10503,45417
22954,10458,45326
22902,10416,45241
22856,10383,45166
22814,10354,45097
22765,10316,45025
22713,10275,44953
22672,10244,44887
22636,10217,44820
22594,10184,44746
22551,10148,44672
22512,10116,44603
22472,10084,44534
22425,10046,44462
22381,10006,44395
22345,9975,44334
22311,9950,44279
22274,9922,44226
22241,9895,44178
22216,9875,44137
22190,9856,44101
22164,9836,44069
22144,9825,44048
22136,9823,44039
22134,9821,44036
22138,9815,44038
22153,9818,44054
22180,9835,44080
22207,9856,44107
22229,9874,44133
22252,9895,44167
22277,9922,44210
22298,9946,44254
22316,9967,44296
22341,9996,44346
22369,10030,44399
22390,10056,44441
22404,10075,44471
