green_channel,red_channel,ir_channel
58272,30958,46993
58355,31039,47149
58413,31102,47270
58467,31156,47352
58501,31192,47408
58500,31202,47443
58490,31202,47456
58488,31203,47451
58472,31195,47438
58432,31169,47418
58393,31139,47381
58372,31115,47333
58350,31087,47285
58315,31050,47239
58295,31021,47186
58296,31006,47135
58291,30989,47096
58273,30963,47066
58264,30949,47034
58273,30949,47004
58276,30946,46985
58270,30935,46973
58277,30928,46957
58291,30924,46937
58281,30909,46922
58253,30884,46905
58235,30866,46876
58224,30851,46838
58190,30822,46798
58141,30783,46748
58107,30751,46683
58083,30728,46617
58038,30697,46554
57985,30658,46491
57952,30624,46426
57928,30594,46369
57891,30556,46323
57852,30523,46280
57839,30509,46239
57842,30506,46211
57837,30497,46199
57837,30491,46192
57861,30498,46186
57888,30512,46189
57901,30523,46199
57915,30536,46209
57944,30557,46217
57968,30573,46235
57970,30578,46255
57972,30582,46268
57987,30592,46273
57994,30595,46280
57979,30583,46290
57968,30575,46292
57974,30579,46285
57976,30580,46279
57963,30571,46272
57956,30565,46253
57959,30566,46227
57947,30560,46208
57918,30543,46188
57899,30532,46159
57892,30528,46127
57871,30517,46101
57836,30497,46074
57811,30482,46040
57799,30471,46006
57774,30450,45973
57737,30418,45932
57715,30389,45876
57701,30361,45817
57665,30322,45764
57617,30278,45709
57583,30244,45645
57558,30216,45582
57518,30181,45529
57473,30144,45479
57449,30121,45428
57432,30099,45380
57391,30063,45336
57343,30023,45286
57316,29989,45226
57298,29955,45163
57266,29913,45100
57236,29872,45032
57225,29842,44960
57213,29813,44897
57182,29775,44843
57156,29745,44792
57152,29730,44742
57144,29717,44701
57118,29695,44671
57095,29675,44638
57089,29662,44602
57082,29648,44573
57060,29626,44549
57044,29609,44521
57044,29601,44490
57034,29589,44463
57007,29571,44440
56993,29559,44412
56996,29554,44384
56989,29541,44361
56965,29519,44339
56954,29504,44314
56959,29498,44288
56947,29479,44262
56916,29447,44231
56898,29418,44190
56891,29394,44150
56868,29365,44122
56833,29329,44094
56809,29303,44057
56796,29287,44020
56769,29266,43989
56735,29243,43954
56719,29231,43910
56718,29224,43869
56702,29209,43839
56681,29193,43809
56676,29186,43777
56679,29180,43751
56671,29162,43732
56664,29142,43707
56676,29136,43678
56689,29130,43651
56680,29113,43623
56665,29095,43587
56663,29084,43543
56656,29066,43503
56627,29034,43468
56597,28997,43424
56583,28970,43372
56560,28940,43322
56515,28901,43278
56474,28871,43240
56461,28864,43216
56459,28869,43222
56460,28885,43261
56491,28931,43331
56563,29011,43440
56653,29111,43598
56752,29225,43797
56886,29365,44025
57055,29532,44281
57228,29708,44564
57399,29886,44863
57589,30077,45162
57796,30283,45461
57988,30484,45764
58164,30672,46061
58354,30862,46341
58548,31049,46608
