green_channel,red_channel,ir_channel
12590,31644,49508
12560,31611,49455
12526,31576,49400
12486,31537,49342
12445,31500,49278
12403,31465,49210
12358,31426,49136
12309,31380,49053
12255,31328,48966
12198,31273,48879
12136,31213,48792
12072,31149,48704
12008,31080,48614
11944,31006,48519
11874,30925,48416
11800,30842,48307
11725,30764,48197
11649,30692,48086
11573,30623,47977
11498,30554,47869
11425,30486,47763
11353,30415,47658
11283,30342,47557
11214,30270,47463
11150,30206,47379
11090,30144,47298
11030,30083,47217
10970,30026,47135
10914,29976,47056
10866,29929,46982
10821,29885,46914
10777,29840,46848
10731,29795,46786
10681,29749,46722
10628,29702,46653
10573,29655,46579
10521,29611,46502
10469,29565,46422
10420,29519,46342
10376,29475,46265
10335,29433,46193
10294,29392,46123
10252,29351,46051
10208,29308,45980
10166,29264,45915
10129,29221,45854
10094,29179,45796
10060,29137,45739
10024,29096,45685
9982,29051,45627
9935,29005,45560
9887,28960,45490
9838,28914,45416
9785,28864,45336
9734,28817,45260
9693,28781,45201
9671,28762,45172
9675,28769,45187
9718,28817,45265
9818,28920,45421
9980,29084,45661
10204,29305,45988
10481,29576,46391
10804,29889,46855
11159,30234,47363
11535,30598,47897
11924,30974,48447
12315,31352,48995
12692,31712,49522
13038,32042,50008
13346,32335,50445
13616,32589,50827
13846,32801,51150
14034,32970,51412
14180,33104,51616
14290,33205,51769
14364,33272,51876
14408,33307,51940
14432,33319,51968
14438,33313,51966
14427,33293,51940
14403,33259,51894
14366,33211,51834
14321,33155,51764
14270,33093,51689
14215,33031,51615
14163,32976,51540
14119,32930,51468
14080,32891,51402
14048,32857,51345
14024,32830,51304
14010,32812,51277
14005,32805,51262
14011,32805,51257
14023,32810,51264
14038,32821,51278
14055,32835,51293
14071,32850,51308
14083,32860,51320
14088,32860,51326
14083,32848,51318
14069,32825,51293
14045,32792,51249
14010,32751,51193
13967,32702,51129
13916,32647,51053
13862,32592,50971
13808,32536,50886
13754,32476,50798
13697,32417,50713
13641,32363,50632
13589,32311,50555
13546,32262,50484
13510,32219,50421
13480,32179,50365
13453,32141,50315
13428,32108,50269
13407,32079,50229
13388,32058,50198
13370,32039,50172
13352,32021,50152
13335,32006,50137
13319,31993,50125
13305,31980,50114
13294,31969,50105
13285,31964,50098
13278,31962,50089
13273,31957,50077
13270,31953,50066
13267,31949,50057
13260,31939,50043
13247,31921,50020
13229,31894,49987
13211,31864,49951
13190,31835,49909
13160,31805,49860
13118,31772,49807
13073,31734,49747
13029,31695,49680
12989,31653,49606
12949,31610,49529
12905,31564,49450
12857,31513,49372
12805,31458,49291
12754,31399,49210
12700,31335,49129
12639,31263,49043
12568,31185,48946
12493,31106,48844
12414,31029,48742
12330,30953,48632
12244,30872,48515
12157,30788,48396
12067,30707,48277
11974,30626,48158
11880,30546,48038
11788,30466,47920
11698,30388,47806
11611,30311,47696
11529,30238,47591
11456,30169,47488
11390,30102,47387
11326,30034,47287
11262,29967,47188
11197,29903,47090
11135,29840,46996
11076,29781,46905
11018,29724,46814
10962,29667,46728
10908,29612,46651
10855,29556,46575
10801,29499,46495
10749,29443,46416
10697,29387,46338
10642,29331,46257
10583,29277,46174
10527,29228,46096
10476,29181,46021
10425,29135,45944
10375,29088,45868
10327,29041,45794
10280,28990,45719
10233,28937,45642
10185,28879,45564
10133,28822,45487
10078,28769,45411
10023,28717,45338
9969,28665,45264
9915,28615,45190
9863,28568,45122
9814,28527,45064
9777,28496,45024
9758,28483,45013
9767,28497,45043
9818,28552,45136
9926,28661,45309
10097,28831,45571
10330,29062,45920
10619,29346,46343
10954,29673,46822
11317,30030,47337
11695,30402,47870
12080,30777,48413
12461,31149,48954
12831,31508,49478
13179,31842,49971
13496,32143,50420
13776,32407,50814
14012,32626,51149
14205,32800,51422
14356,32932,51634
14464,33025,51791
14530,33082,51895
14564,33108,51954
14574,33109,51976
14563,33093,51969
14535,33065,51939
14494,33025,51887
14442,32975,51815
14384,32918,51731
14321,32857,51640
14256,32792,51545
14190,32728,51452
14127,32670,51367
14070,32617,51289
14020,32569,51221
13981,32526,51166
13952,32492,51126
13931,32468,51097
13919,32450,51076
13914,32435,51065
13913,32425,51062
13911,32419,51064
13908,32414,51065
13904,32409,51060
13896,32403,51050
13881,32393,51033
13855,32375,51003
13822,32349,50959
13781,32314,50902
13734,32267,50835
13677,32207,50760
13608,32138,50675
13530,32063,50580
13447,31982,50477
13363,31901,50366
13283,31822,50254
13208,31745,50143
13140,31670,50037
13077,31598,49939
13020,31536,49853
12971,31484,49782
12928,31441,49723
12892,31406,49676
12863,31381,49642
12840,31362,49620
12822,31346,49602
12810,31331,49587
12806,31321,49575
12803,31316,49565
12799,31312,49557
12793,31307,49551
12786,31302,49544
12776,31297,49535
12765,31290,49521
12754,31283,49503
12744,31271,49481
12729,31255,49458
12709,31235,49432
12684,31212,49400
12658,31186,49363
12628,31157,49318
12594,31123,49266
12554,31082,49208
12510,31035,49141
12461,30981,49065
12407,30921,48981
12348,30859,48892
12284,30794,48797
12216,30724,48693
12145,30650,48582
12072,30577,48467
11997,30504,48353
11916,30427,48237
11832,30347,48119
11746,30265,48000
11657,30179,47878
11563,30088,47751
11469,29997,47622
11377,29907,47495
11286,29817,47371
11197,29725,47247
11110,29635,47125
11024,29549,47006
10937,29467,46889
10848,29387,46771
10761,29310,46650
10677,29236,46529
10597,29160,46411
10519,29078,46294
10441,28993,46181
10365,28914,46078
10293,28842,45984
10225,28776,45896
10163,28717,45816
10109,28663,45741
10060,28614,45670
10015,28572,45600
9972,28536,45532
9931,28500,45470
9890,28461,45411
9848,28418,45350
9803,28370,45286
9756,28317,45218
9704,28264,45150
9647,28209,45080
9588,28156,45006
9526,28105,44931
9465,28053,44853
9407,28000,44773
9356,27954,44695
9309,27911,44615
9259,27867,44533
9205,27818,44451
9149,27767,44370
9096,27717,44291
9042,27662,44208
8984,27600,44120
8923,27535,44026
8857,27470,43928
8791,27406,43830
8728,27346,43739
8679,27298,43672
8658,27274,43650
8678,27290,43692
8753,27362,43823
8898,27506,44064
9117,27728,44417
9403,28021,44867
9746,28372,45395
10133,28766,45979
10546,29183,46596
10970,29606,47223
11392,30021,47840
11799,30418,48428
12184,30787,48974
12543,31126,49474
12870,31435,49923
13160,31708,50317
13405,31935,50654
13604,32115,50930
13761,32251,51145
13879,32350,51304
13959,32416,51410
14002,32452,51469
14015,32461,51486
14005,32449,51471
13977,32419,51432
13933,32370,51371
13878,32312,51294
13821,32254,51212
13766,32195,51128
13713,32139,51046
13663,32090,50967
13621,32048,50897
13586,32010,50838
13558,31977,50793
13540,31952,50763
13533,31939,50749
13537,31938,50748
13553,31944,50758
13575,31956,50775
13599,31971,50792
13621,31984,50808
13638,31992,50818
13651,31997,50821
13656,31993,50814
13647,31977,50794
13624,31949,50759
13596,31917,50716
13564,31878,50664
13524,31830,50597
13476,31775,50516
13419,31712,50424
13354,31645,50325
13283,31575,50220
13210,31504,50114
13138,31433,50014
13068,31365,49924
13004,31303,49844
12949,31249,49775
12902,31204,49715
12857,31165,49662
12816,31128,49615
12777,31095,49570
12744,31070,49533
12717,31056,49504
12696,31048,49482
12680,31044,49472
12671,31044,49471
12671,31050,49476
12682,31060,49487
12694,31070,49501
12703,31078,49513
12704,31075,49511
12699,31060,49494
12691,31036,49468
12676,31006,49436
12653,30974,49396
12626,30940,49349
12597,30902,49293
12563,30862,49232
12522,30819,49165
12472,30774,49096
12415,30728,49022
12354,30676,48942
12292,30617,48858
12230,30554,48773
12167,30492,48688
12098,30430,48598
12024,30362,48498
11946,30286,48388
11862,30206,48271
11775,30125,48150
11687,30044,48026
11600,29962,47901
11512,29878,47772
11422,29793,47639
