green_channel,red_channel,ir_channel
6464,53052,18148
6678,53232,18485
6846,53374,18749
6967,53476,18939
7050,53543,19068
7105,53584,19149
7135,53604,19188
7143,53601,19190
7134,53577,19165
7112,53542,19120
7074,53502,19056
7023,53456,18974
6963,53404,18882
6905,53348,18788
6851,53291,18687
6794,53228,18582
6734,53164,18479
6678,53106,18384
6627,53053,18298
6581,53001,18223
6544,52960,18163
6516,52933,18118
6493,52914,18078
6472,52895,18039
6456,52877,18005
6444,52865,17978
6428,52853,17952
6406,52836,17921
6383,52814,17889
6362,52794,17855
6343,52774,17813
6320,52752,17764
6297,52729,17714
6275,52708,17666
6252,52688,17622
6226,52668,17584
6204,52649,17552
6189,52635,17529
6179,52622,17512
6174,52611,17504
6176,52607,17506
6183,52615,17516
6193,52629,17529
6209,52647,17550
6231,52671,17577
6256,52699,17603
6281,52724,17629
6305,52743,17660
6332,52762,17698
6359,52784,17734
6384,52805,17765
6408,52821,17795
6429,52834,17816
6442,52838,17818
6445,52829,17807
6440,52812,17787
6432,52790,17756
6417,52759,17710
6389,52717,17650
6351,52671,17583
6303,52625,17510
6246,52575,17422
6179,52515,17320
6106,52449,17211
6031,52383,17099
5949,52313,16978
5860,52237,16848
5771,52161,16717
5682,52086,16583
5589,52009,16443
5494,51929,16298
5404,51852,16155
5319,51780,16014
5232,51705,15871
5145,51623,15729
5063,51544,15591
4985,51471,15458
4908,51399,15324
4832,51326,15192
4760,51260,15065
4688,51199,14943
4607,51134,14823
4521,51065,14708
4439,51002,14599
4363,50944,14494
4290,50887,14393
4222,50829,14295
4164,50775,14203
4114,50726,14116
4064,50678,14029
4011,50632,13948
3959,50589,13873
3909,50547,13798
3857,50503,13718
3807,50462,13638
3761,50424,13561
3716,50384,13485
3669,50341,13408
3626,50296,13335
3589,50255,13268
3552,50218,13201
3513,50179,13129
3474,50145,13058
3438,50116,12993
3398,50085,12929
3349,50047,12861
3294,50009,12794
3243,49975,12730
3192,49943,12662
3139,49911,12590
3092,49878,12521
3053,49846,12453
3017,49812,12384
2974,49772,12314
2927,49730,12249
2882,49687,12185
2838,49643,12119
2792,49598,12050
2748,49559,11982
2711,49526,11914
2676,49494,11843
2640,49460,11770
2602,49427,11703
2561,49396,11639
2515,49365,11569
2464,49329,11494
2412,49291,11417
2362,49255,11338
2314,49220,11258
2268,49180,11182
2220,49136,11109
2172,49090,11032
2122,49043,10949
2072,48992,10861
2023,48942,10772
1974,48891,10680
1917,48836,10583
1854,48779,10487
1792,48725,10394
1724,48669,10295
1645,48605,10182
1562,48536,10061
1482,48468,9941
1405,48403,9821
1331,48339,9705
1267,48281,9605
1218,48237,9530
1185,48212,9481
1172,48212,9471
1197,48252,9528
1284,48346,9680
1445,48500,9945
1683,48722,10339
2002,49019,10874
2405,49388,11540
2883,49818,12316
3417,50299,13178
3990,50813,14096
4581,51335,15025
5160,51839,15923
5701,52306,16760
6189,52726,17517
