green_channel,red_channel,ir_channel
4614,60092,26415
4698,60159,26518
4757,60207,26586
4795,60238,26622
4815,60250,26633
4816,60243,26616
4797,60222,26574
4768,60193,26517
4734,60156,26452
4687,60111,26377
4626,60056,26293
4556,59994,26201
4491,59934,26108
4432,59881,26022
4377,59834,25941
4322,59787,25863
4269,59740,25786
4221,59697,25717
4174,59658,25659
4129,59619,25604
4089,59578,25548
4053,59541,25494
4020,59505,25438
3984,59467,25379
3943,59425,25317
3896,59384,25252
3849,59346,25186
3804,59309,25123
3763,59274,25065
3722,59238,25010
3678,59199,24957
3637,59161,24910
3608,59134,24876
3590,59119,24854
3577,59110,24836
3570,59106,24823
3573,59111,24821
3581,59127,24831
3593,59144,24848
3610,59161,24869
3632,59181,24897
3660,59206,24937
3690,59231,24983
3721,59255,25027
3753,59276,25070
3786,59299,25110
3820,59323,25147
3853,59347,25181
3881,59366,25209
3898,59379,25227
3910,59389,25235
3921,59397,25239
3926,59401,25236
3918,59395,25224
3899,59383,25197
3874,59366,25161
3843,59341,25116
3804,59307,25063
3760,59266,25004
3716,59225,24941
3668,59182,24874
3612,59133,24800
3550,59077,24718
3485,59018,24629
3420,58960,24541
3352,58905,24454
3282,58852,24364
3212,58795,24272
3143,58737,24181
3073,58678,24086
3001,58614,23989
2927,58549,23894
2856,58489,23801
2787,58431,23708
2719,58371,23615
2651,58313,23522
2585,58259,23431
2521,58207,23341
2460,58156,23256
2401,58109,23176
2344,58066,23101
2291,58025,23029
2242,57984,22961
2194,57943,22897
2146,57903,22837
2097,57865,22774
2049,57826,22709
2004,57790,22650
1962,57760,22601
1918,57727,22550
1874,57691,22496
1838,57661,22446
1806,57638,22402
1776,57613,22358
1745,57587,22313
1718,57562,22271
1688,57538,22225
1655,57511,22180
1622,57482,22141
1593,57454,22107
1565,57428,22073
1537,57405,22036
1506,57382,21997
1475,57361,21958
1440,57337,21916
1402,57309,21866
1364,57281,21816
1327,57253,21771
1287,57222,21725
1242,57188,21671
1197,57153,21612
1157,57122,21555
1118,57093,21498
1077,57061,21438
1035,57029,21377
996,57001,21319
960,56974,21265
921,56946,21212
878,56914,21157
837,56879,21102
800,56844,21056
770,56813,21025
754,56795,21015
759,56799,21037
792,56830,21103
861,56895,21222
971,57000,21406
1125,57149,21657
1330,57338,21970
1588,57562,22342
1889,57823,22770
2224,58113,23238
2578,58415,23722
2943,58721,24207
3307,59025,24683
3656,59318,25135
3974,59586,25549
4256,59823,25919
4504,60030,26244
4718,60210,26522
4896,60359,26752
5038,60475,26936
5150,60564,27079
5233,60629,27183
5292,60671,27252
5331,60691,27290
5348,60696,27300
5348,60686,27286
5333,60662,27249
5304,60627,27197
5261,60586,27134
5210,60540,27064
5158,60492,26989
5109,60447,26917
5061,60405,26850
5010,60362,26784
4964,60322,26720
4927,60292,26660
4898,60270,26607
4870,60250,26557
4847,60230,26510
4833,60214,26472
4823,60201,26443
4811,60188,26417
4795,60169,26389
4778,60147,26357
4759,60125,26321
4735,60101,26281
4708,60073,26239
4680,60044,26196
4647,60016,26152
4611,59988,26105
4577,59961,26059
4548,59936,26020
4522,59914,25986
4497,59893,25953
4477,59876,25930
4465,59868,25918
4459,59866,25911
4460,59866,25906
4470,59873,25907
4489,59887,25917
4509,59905,25935
4534,59924,25957
4562,59946,25986
4593,59975,26021
4625,60006,26059
4655,60030,26093
4684,60049,26122
4713,60072,26150
4740,60097,26176
4764,60116,26197
4785,60130,26210
4803,60142,26220
4817,60150,26224
4828,60151,26220
4831,60148,26212
4826,60140,26199
4811,60124,26177
4788,60098,26145
4762,60071,26107
4731,60045,26066
4692,60012,26014
4649,59972,25950
4604,59934,25884
4555,59898,25816
4499,59856,25741
4441,59807,25662
4386,59757,25585
4332,59708,25511
4279,59656,25435
4229,59604,25362
4180,59558,25292
4127,59515,25219
4070,59471,25144
4015,59429,25074
3959,59389,25007
3900,59347,24937
3840,59302,24863
3786,59255,24788
3739,59213,24716
3695,59175,24649
3651,59136,24582
3607,59096,24517
3563,59061,24459
3520,59031,24406
3479,59000,24354
3441,58966,24303
3404,58934,24253
3367,58903,24204
3330,58871,24157
3295,58840,24112
3264,58808,24072
3237,58776,24035
3211,58747,23999
3187,58722,23965
3160,58700,23933
3131,58679,23900
3102,58660,23870
3077,58648,23846
3053,58640,23822
3026,58627,23790
2995,58605,23752
2968,58583,23713
2944,58563,23676
2918,58542,23637
2887,58516,23592
2851,58484,23541
2808,58448,23485
2763,58410,23429
2721,58374,23375
2678,58337,23318
2632,58295,23256
2583,58252,23191
2535,58212,23127
2490,58175,23067
2444,58138,23009
2396,58094,22946
2346,58046,22876
2297,58000,22805
2247,57956,22730
2193,57908,22647
2138,57859,22565
