green_channel,red_channel,ir_channel
11319,40520,60818
11273,40479,60749
11229,40434,60681
11188,40390,60614
11146,40349,60544
11100,40306,60466
11052,40260,60383
11004,40215,60299
10950,40166,60215
10890,40113,60129
10825,40061,60039
10757,40011,59943
10686,39960,59844
10612,39904,59742
10536,39846,59635
10459,39788,59523
10381,39729,59411
10303,39669,59302
10226,39609,59194
10153,39550,59086
10083,39491,58975
10015,39430,58860
9948,39367,58739
9880,39301,58613
9808,39231,58489
9733,39159,58366
9658,39089,58241
9583,39025,58121
9511,38966,58011
9446,38917,57917
9398,38884,57849
9378,38872,57821
9396,38891,57849
9461,38953,57947
9585,39068,58131
9778,39240,58416
10045,39472,58810
10384,39764,59314
10793,40112,59923
11266,40513,60630
11787,40955,60103
12343,41429,56263
12918,41922,49353
13496,42419,41088
14059,42905,32668
14595,43371,24864
15092,43806,18116
15540,44194,12611
15933,44531,8362
16271,44819,5279
16557,45062,3203
16789,45259,1949
16968,45411,1326
17104,45525,1159
17205,45605,1302
17277,45657,1634
17319,45687,2059
17341,45703,2513
17354,45713,2952
17358,45718,3348
17355,45720,3685
17347,45719,3959
17339,45715,4169
17332,45708,4323
17326,45704,4431
17323,45703,4502
17325,45705,4543
17327,45705,4558
17330,45703,4557
17336,45703,4548
17343,45702,4532
17346,45700,4510
17340,45696,4478
17321,45683,4432
17288,45655,4367
17238,45610,4280
17172,45552,4169
17091,45480,4037
16996,45396,3888
16890,45303,3724
16776,45206,3551
16664,45109,3375
16554,45014,3207
16450,44923,3050
16359,44843,2905
16282,44777,2777
16223,44722,2671
16179,44679,2590
16144,44644,2530
16118,44620,2488
16100,44606,2465
16092,44598,2455
16087,44593,2450
16083,44585,2445
16078,44575,2437
16071,44563,2423
16059,44549,2399
16041,44531,2362
16014,44506,2314
15976,44474,2256
15929,44435,2187
15875,44390,2108
15817,44338,2020
15755,44281,1923
15688,44220,1819
15615,44157,1708
15539,44089,1590
15459,44016,1463
15374,43940,1330
15281,43858,1193
15182,43770,1053
15079,43680,907
14971,43588,756
14865,43497,1918
14760,43404,6449
14653,43311,14079
14548,43222,23071
14446,43133,32203
14342,43040,40678
14238,42947,48039
14136,42858,54081
14035,42772,58783
13936,42688,62236
13839,42604,64596
13746,42521,520
13656,42440,1279
13565,42361,1517
13475,42284,1392
