green_channel,red_channel,ir_channel
51447,54991,50122
51353,54925,50004
51255,54859,49885
51149,54786,49757
51043,54710,49629
50945,54637,49505
50846,54562,49378
50741,54481,49245
50638,54402,49116
50539,54328,48993
50437,54247,48867
50329,54158,48737
50223,54073,48611
50122,53992,48495
50017,53906,48378
49907,53816,48259
49805,53737,48148
49709,53669,48045
49608,53601,47938
49504,53530,47829
49409,53464,47725
49321,53401,47624
49232,53331,47514
49142,53257,47401
49059,53192,47295
48979,53133,47193
48894,53072,47086
48809,53009,46979
48733,52954,46885
48659,52898,46794
48577,52833,46696
48490,52764,46594
48405,52699,46497
48318,52636,46400
48224,52566,46297
48128,52492,46192
48037,52419,46091
47945,52344,45987
47847,52265,45876
47754,52194,45769
47674,52138,45674
47601,52086,45581
47525,52029,45485
47447,51971,45393
47369,51915,45306
47283,51853,45212
47187,51783,45109
47094,51712,45005
47007,51647,44905
46916,51579,44800
46818,51508,44689
46722,51442,44582
46632,51378,44474
46540,51307,44355
46443,51231,44231
46347,51159,44112
46254,51089,43995
46155,51015,43869
46051,50936,43738
45950,50863,43612
45853,50793,43489
45751,50717,43362
45647,50637,43235
45549,50564,43116
45454,50496,43001
45353,50421,42882
45247,50342,42765
45142,50266,42653
45037,50191,42541
44925,50106,42420
44812,50015,42292
44708,49930,42165
44608,49848,42039
44504,49765,41911
44405,49685,41791
44320,49617,41686
44247,49559,41595
44185,49511,41517
44147,49485,41466
44149,49492,41458
44191,49531,41497
44275,49603,41586
44420,49717,41742
44634,49880,41973
44908,50085,42272
45233,50326,42632
45607,50604,43051
46029,50918,43526
46481,51255,44042
46953,51608,44591
47449,51985,45178
47968,52383,45796
48494,52785,46429
49015,53182,47061
49528,53573,47692
50026,53953,48312
50494,54309,48904
50929,54639,49461
51339,54954,49991
51719,55249,50489
52057,55510,50937
52356,55740,51338
52628,55951,51703
52876,56140,52033
53095,56304,52326
53290,56449,52589
53467,56586,52833
53625,56711,53054
53763,56820,53244
53890,56921,53417
54017,57023,53585
54138,57122,53746
54248,57213,53895
54354,57305,54042
54464,57405,54197
54573,57505,54348
54674,57598,54491
54774,57692,54635
54878,57789,54784
54980,57883,54926
55073,57967,55054
55160,58044,55171
55241,58114,55277
55306,58170,55359
55352,58206,55413
55382,58227,55445
55398,58237,55461
55390,58227,55452
55359,58196,55414
55313,58153,55358
55253,58098,55288
55171,58027,55197
55070,57944,55087
54966,57860,54973
54862,57779,54857
54755,57698,54735
54651,57620,54613
54564,57557,54506
54493,57506,54416
54425,57459,54333
54360,57415,54257
54305,57383,54196
54260,57361,54143
54212,57335,54088
54165,57309,54032
54129,57290,53987
54101,57274,53948
54069,57251,53905
54034,57226,53861
54000,57204,53820
53964,57180,53778
53920,57148,53727
53874,57115,53677
53836,57090,53636
53798,57063,53591
53750,57026,53535
53700,56987,53478
53654,56952,53427
53607,56917,53376
53555,56877,53316
53502,56839,53251
53452,56805,53188
53394,56764,53118
53323,56716,53037
53246,56665,52951
53166,56614,52862
53078,56552,52763
52978,56480,52656
52877,56406,52548
52777,56332,52437
52671,56251,52312
52556,56163,52180
52443,56079,52053
52337,56004,51930
52230,55930,51801
52120,55855,51668
52019,55787,51541
51922,55723,51413
51817,55649,51278
51705,55568,51143
51601,55494,51016
51500,55421,50894
51390,55339,50764
51273,55249,50629
51161,55160,50495
51051,55068,50357
50933,54964,50208
50809,54857,50059
50689,54759,49922
50572,54665,49789
50450,54567,49650
50331,54471,49513
50220,54385,49388
50116,54304,49271
50014,54226,49154
49918,54154,49040
49832,54091,48935
49745,54029,48832
49656,53966,48725
49571,53907,48622
49494,53853,48527
49413,53794,48429
49319,53726,48321
49220,53657,48213
49127,53589,48107
49030,53517,47991
48927,53437,47867
48825,53357,47740
48724,53273,47611
48614,53181,47473
48498,53082,47329
48387,52987,47192
48283,52899,47060
48177,52810,46925
48068,52721,46788
47966,52639,46662
47870,52564,46547
47773,52486,46435
47677,52411,46327
47591,52348,46231
47509,52292,46141
47420,52228,46042
47329,52161,45937
47248,52104,45838
47172,52049,45739
47089,51989,45630
47004,51927,45519
46921,51866,45410
46835,51800,45298
46741,51723,45173
46643,51641,45044
46549,51564,44923
46453,51484,44802
46350,51398,44676
46248,51315,44555
46152,51242,44444
46054,51169,44332
45947,51089,44211
45839,51010,44090
45739,50937,43976
45643,50865,43861
45545,50789,43741
45449,50717,43625
45357,50651,43514
45262,50583,43398
45163,50510,43276
45070,50444,43160
44983,50386,43051
44894,50324,42941
44800,50255,42825
44705,50184,42710
44612,50115,42594
44515,50041,42471
44414,49960,42344
44317,49885,42224
44224,49816,42111
44128,49744,41991
44033,49670,41870
43946,49604,41758
43865,49542,41652
43780,49475,41542
43698,49409,41434
43628,49355,41339
43570,49308,41258
43520,49269,41190
43496,49251,41151
43519,49274,41165
43596,49337,41234
43724,49436,41357
43910,49578,41546
44163,49771,41810
44478,50007,42142
44839,50274,42530
45238,50572,42972
45675,50903,43468
46139,51254,44002
46616,51611,44557
47105,51974,45131
47604,52345,45719
48097,52710,46304
48572,53061,46879
49033,53404,47451
49484,53741,48012
49907,54057,48546
50296,54348,49041
50656,54619,49506
50992,54874,49940
51297,55103,50334
51566,55306,50689
51812,55493,51018
52042,55673,51324
52252,55838,51600
52437,55986,51847
52610,56126,52077
52776,56257,52296
52926,56373,52498
53062,56476,52685
53196,56577,52867
53324,56676,53040
53436,56766,53198
53539,56852,53344
53646,56940,53487
53754,57027,53623
53850,57104,53745
53938,57172,53859
54027,57241,53976
54112,57309,54090
54182,57369,54192
54249,57425,54286
54322,57485,54381
54393,57540,54469
54448,57583,54538
54491,57621,54594
54530,57659,54642
54555,57689,54674
54559,57701,54681
54553,57703,54673
54541,57699,54655
54512,57677,54616
54462,57637,54552
54402,57589,54476
54337,57540,54393
54262,57481,54297
54177,57412,54192
54091,57341,54089
54005,57273,53990
53915,57203,53885
53826,57135,53776
53750,57078,53678
53689,57034,53597
53632,56991,53520
53577,56947,53445
53533,56913,53383
53499,56887,53334
53463,56857,53287
53426,56826,53242
53397,56803,53205
53371,56785,53173
53341,56763,53137
53312,56743,53100
53291,56727,53065
53267,56708,53025
53229,56676,52973
53182,56636,52915
53138,56598,52859
53090,56556,52798
53027,56501,52725
52956,56442,52644
52888,56390,52563
52814,56337,52480
52731,56275,52385
52646,56210,52284
52561,56148,52183
52469,56080,52077
52368,56003,51957
52263,55924,51834
52162,55848,51713
52062,55769,51588
51958,55681,51456
51855,55595,51324
51754,55516,51196
51645,55435,51065
51529,55349,50928
51418,55267,50791
51317,55191,50658
51213,55111,50522
51100,55021,50380
50989,54931,50242
50880,54847,50111
50767,54762,49978
50652,54677,49844
50543,54598,49720
50442,54523,49604
50342,54444,49487
50245,54366,49370
50158,54300,49260
50077,54241,49153
49991,54176,49040
49900,54108,48926
49813,54045,48819
49726,53980,48711
49631,53906,48594
49532,53832,48473
49439,53767,48355
49348,53700,48237
49252,53624,48111
49155,53547,47986
49063,53477,47870
48973,53408,47759
48879,53333,47647
48786,53258,47535
48699,53190,47430
48612,53122,47324
48518,53045,47211
48425,52969,47100
48340,52901,46992
48252,52831,46882
48154,52752,46767
48054,52673,46655
47964,52599,46549
47876,52525,46440
47788,52451,46329
47711,52387,46226
47646,52337,46132
47581,52288,46038
47514,52236,45944
47450,52187,45859
47390,52141,45775
47323,52089,45681
47247,52030,45578
47167,51971,45472
47079,51908,45360
46981,51831,45234
46878,51746,45101
46779,51666,44975
46681,51586,44850
46572,51497,44719
46457,51404,44588
46348,51318,44464
46246,51236,44340
46145,51149,44211
46043,51062,44082
45945,50983,43961
45849,50910,43844
45749,50834,43721
45648,50759,43597
45558,50692,43484
45474,50631,43375
45386,50566,43262
45300,50503,43153
45220,50445,43051
45139,50383,42944
45048,50311,42825
44953,50237,42704
44861,50166,42587
44763,50089,42465
44650,50002,42330
44530,49912,42192
44415,49825,42056
44301,49731,41915
44186,49630,41768
44074,49532,41628
43969,49444,41497
43860,49356,41365
43747,49267,41230
43639,49185,41105
43542,49113,40990
43445,49040,40876
43347,48966,40759
43259,48899,40649
43181,48836,40542
43102,48768,40432
43023,48701,40324
42959,48648,40233
42913,48611,40161
42878,48582,40105
42860,48569,40076
42884,48590,40095
42962,48652,40172
43094,48749,40305
43285,48892,40503
43542,49088,40773
43855,49328,41107
44210,49600,41493
44610,49902,41930
45050,50234,42419
45512,50583,42946
45982,50936,43495
46460,51296,44062
46945,51661,44645
47425,52022,45229
47885,52367,45797
48325,52699,46352
48750,53018,46896
49148,53317,47413
49511,53587,47890
49844,53838,48332
50155,54075,48745
50439,54290,49121
50690,54478,49459
50919,54646,49770
51134,54803,50061
51332,54947,50325
51508,55076,50561
51669,55199,50778
51822,55319,50982
51964,55432,51167
52094,55540,51334
52220,55650,51498
52346,55762,51657
52462,55861,51799
52568,55943,51925
52673,56022,52048
52774,56097,52169
52863,56159,52278
52942,56212,52378
53018,56268,52476
53087,56322,52566
53139,56364,52638
53180,56396,52696
53222,56429,52753
53263,56459,52806
53289,56479,52843
53303,56491,52869
53312,56502,52891
53310,56505,52900
53289,56489,52886
53257,56463,52857
53221,56435,52820
53174,56398,52767
53112,56346,52694
53045,56289,52612
52982,56235,52529
52916,56178,52437
52841,56115,52337
52767,56055,52242
52699,56004,52157
52634,55954,52076
52572,55905,51993
52521,55866,51920
52484,55838,51863
52449,55814,51812
52412,55787,51764
52382,55763,51727
52360,55746,51703
52338,55730,51680
52314,55711,51655
52296,55695,51634
52281,55682,51614
52260,55666,51584
52232,55645,51547
52205,55626,51511
52178,55607,51473
52141,55577,51423
52095,55539,51365
52050,55503,51309
52002,55466,51253
51944,55419,51188
51879,55367,51118
51819,55321,51051
51757,55276,50979
51684,55220,50895
51603,55156,50800
51521,55093,50701
51434,55024,50594
51333,54946,50472
51222,54861,50342
51108,54775,50211
50986,54681,50071
50854,54577,49918
50725,54476,49764
50609,54383,49618
50497,54292,49473
50382,54198,49324
50273,54111,49182
50174,54035,49054
50078,53958,48926
49978,53876,48792
49883,53797,48661
49793,53723,48538
49697,53641,48411
49591,53551,48279
49487,53469,48154
49388,53396,48038
49287,53322,47920
49180,53243,47799
49077,53169,47682
48981,53099,47567
48880,53018,47445
48774,52929,47320
48673,52846,47205
48582,52768,47095
48489,52685,46978
48395,52602,46859
48310,52531,46750
48232,52471,46646
48149,52410,46540
48065,52349,46435
47991,52299,46341
47926,52254,46255
47854,52205,46164
47775,52148,46068
47699,52095,45979
47626,52040,45890
47549,51980,45794
47473,51920,45696
47402,51865,45605
47328,51808,45512
47246,51740,45411
47161,51667,45308
47082,51599,45210
47002,51530,45109
46916,51454,44998
46829,51380,44884
46746,51315,44774
46661,51252,44663
46568,51182,44546
46474,51113,44434
46384,51049,44329
46292,50984,44221
46196,50912,44107
46104,50840,43995
46018,50772,43885
45930,50701,43775
45839,50628,43663
45752,50562,43557
45670,50501,43455
45585,50436,43343
45496,50365,43226
45412,50299,43115
