green_channel,red_channel,ir_channel
30122,56761,5237
30193,56779,5314
30266,56795,5394
30339,56810,5476
30413,56826,5560
30487,56843,5644
30558,56860,5726
30628,56876,5807
30694,56891,5884
30756,56903,5957
30812,56914,6025
30863,56925,6088
30908,56937,6146
30950,56948,6197
30986,56958,6239
31012,56967,6270
31030,56974,6291
31037,56977,6303
31038,56977,6307
31032,56975,6305
31021,56972,6297
31004,56968,6285
30985,56964,6273
30966,56959,6257
30946,56954,6239
30922,56949,6218
30898,56944,6197
30875,56940,6177
30851,56935,6158
30829,56928,6140
30814,56923,6127
30808,56921,6118
30807,56920,6112
30810,56919,6111
30812,56916,6112
30814,56913,6114
30817,56912,6116
30822,56913,6120
30828,56915,6126
30833,56918,6135
30836,56920,6144
30839,56922,6155
30842,56923,6166
30844,56924,6174
30845,56923,6179
30843,56922,6181
30840,56920,6183
30837,56919,6183
30833,56917,6181
30831,56916,6177
30831,56917,6171
30829,56920,6162
30824,56923,6150
30819,56925,6134
30816,56925,6117
30813,56923,6101
30808,56920,6086
30799,56917,6071
30786,56914,6060
30777,56913,6051
30771,56912,6045
30770,56911,6040
30771,56909,6036
30773,56909,6033
30774,56910,6032
30773,56911,6033
30770,56912,6031
30763,56911,6028
30752,56909,6023
30740,56906,6020
30726,56901,6015
30714,56895,6008
30705,56889,6004
30700,56885,6002
30696,56882,6000
30692,56880,5995
30686,56878,5987
30675,56875,5976
30663,56871,5966
30651,56866,5955
30635,56861,5943
30615,56855,5931
30596,56847,5918
30579,56840,5903
30559,56832,5887
30536,56826,5868
30511,56819,5848
30484,56812,5827
30455,56806,5804
30426,56801,5780
30398,56797,5755
30372,56793,5730
30345,56788,5702
30317,56783,5673
30290,56779,5643
30263,56773,5613
30238,56767,5584
30213,56761,5557
30189,56757,5532
30164,56753,5508
30140,56749,5485
30116,56744,5462
30091,56736,5437
30064,56727,5411
30037,56715,5385
30010,56702,5356
29985,56689,5328
29960,56676,5299
29933,56665,5271
29906,56657,5245
29879,56651,5220
29850,56647,5196
29822,56644,5174
29798,56643,5155
29780,56643,5139
29767,56643,5123
29756,56642,5108
29745,56639,5093
29734,56635,5077
29725,56630,5061
29717,56626,5046
29709,56624,5033
29700,56621,5019
29687,56618,5002
29669,56614,4982
29648,56611,4961
29628,56609,4937
29608,56608,4910
29588,56607,4885
29568,56605,4863
29549,56603,4845
29529,56598,4831
29508,56591,4816
29485,56584,4799
29463,56576,4778
29443,56568,4759
29419,56558,4739
29390,56549,4718
29360,56543,4696
29337,56539,4673
29318,56534,4649
29302,56531,4627
29286,56528,4607
29273,56526,4588
29263,56524,4575
29260,56524,4569
29264,56527,4571
29275,56532,4580
29296,56540,4595
29328,56550,4618
29368,56560,4651
29415,56572,4693
29468,56584,4745
29527,56596,4807
29591,56611,4877
29660,56626,4952
29735,56644,5032
29811,56665,5116
29887,56688,5203
29965,56710,5292
30041,56731,5382
30117,56751,5472
30192,56770,5561
30263,56787,5645
30331,56802,5725
30396,56815,5801
30456,56828,5870
30508,56843,5930
30550,56855,5979
30581,56864,6016
30602,56871,6043
30618,56876,6062
30629,56880,6074
30636,56881,6078
30639,56880,6078
30637,56880,6075
30634,56879,6069
30632,56878,6062
30633,56875,6055
30637,56873,6049
30642,56874,6045
30649,56875,6045
30654,56876,6047
30657,56877,6048
30655,56877,6045
30649,56878,6041
30642,56880,6040
30635,56881,6040
30629,56879,6038
30628,56876,6037
30632,56873,6038
30642,56873,6043
30656,56875,6052
30675,56880,6065
30695,56884,6082
30716,56890,6099
30734,56898,6115
30751,56907,6130
30764,56913,6144
30774,56917,6152
30781,56918,6156
30783,56919,6154
30781,56919,6146
30777,56917,6137
30775,56915,6127
30773,56913,6118
30771,56912,6111
30770,56911,6104
30769,56909,6099
30770,56907,6096
30771,56905,6095
30772,56903,6094
30773,56902,6094
30774,56901,6094
30778,56902,6093
30787,56906,6091
30797,56909,6090
30807,56911,6093
30817,56913,6097
30826,56915,6102
30834,56916,6109
30842,56919,6117
30851,56923,6128
30862,56927,6141
30875,56931,6155
30889,56936,6168
30905,56940,6180
30921,56944,6190
30935,56947,6195
30947,56949,6196
30957,56950,6195
30965,56949,6193
30971,56948,6194
30976,56947,6196
30983,56948,6197
30987,56950,6197
30986,56950,6195
30980,56949,6191
30973,56948,6184
30966,56946,6176
30957,56945,6164
30947,56943,6149
30935,56941,6132
30921,56939,6114
30908,56939,6097
30892,56936,6079
30874,56932,6058
30854,56927,6038
30834,56921,6018
30816,56914,5998
30800,56908,5978
30785,56902,5959
30769,56897,5941
30754,56893,5923
30740,56890,5905
30729,56887,5888
30721,56887,5873
30713,56887,5862
30705,56886,5852
30696,56884,5843
30689,56882,5835
30682,56879,5827
30673,56877,5818
30662,56875,5807
30651,56872,5795
30639,56869,5783
30628,56865,5770
30617,56861,5754
30606,56857,5736
30594,56855,5715
30583,56852,5694
30572,56850,5673
30561,56846,5655
30547,56842,5640
30530,56839,5626
30518,56836,5612
30512,56834,5599
30508,56833,5585
30502,56831,5572
30493,56827,5557
30480,56822,5540
30462,56814,5520
30439,56805,5496
30412,56795,5469
30383,56785,5442
30352,56776,5415
30321,56767,5388
30291,56758,5360
30262,56750,5334
30236,56741,5307
30213,56735,5281
30193,56732,5257
30176,56730,5237
30158,56730,5220
30139,56729,5203
30121,56729,5182
30100,56730,5159
30077,56729,5134
30055,56726,5111
30034,56721,5087
30015,56714,5063
29997,56707,5036
29978,56700,5011
29961,56694,4989
29947,56690,4975
29941,56688,4968
29945,56690,4971
29959,56694,4984
29986,56699,5012
30027,56708,5056
30083,56722,5114
30155,56740,5188
30239,56762,5273
30334,56787,5369
30438,56815,5473
30546,56842,5582
30657,56870,5694
30769,56901,5811
30882,56933,5928
30992,56964,6044
31096,56992,6159
31195,57018,6269
31289,57042,6375
31377,57065,6476
31458,57084,6568
31533,57101,6651
31602,57117,6726
31664,57130,6793
31718,57142,6851
31766,57152,6903
31809,57161,6949
31847,57168,6988
31879,57175,7022
31905,57181,7050
31924,57187,7071
31939,57193,7086
31948,57198,7096
31956,57201,7106
31966,57204,7117
31975,57207,7129
31986,57211,7140
32000,57215,7153
32022,57219,7169
32049,57223,7186
32078,57228,7205
32107,57235,7226
32132,57241,7249
32155,57246,7273
32180,57251,7296
32205,57256,7319
32234,57260,7342
32263,57265,7365
32292,57270,7386
32317,57274,7407
32338,57277,7430
32356,57281,7452
32373,57286,7476
32390,57291,7501
32406,57294,7526
32421,57297,7548
32432,57298,7564
32441,57299,7574
32447,57300,7578
32450,57301,7576
32450,57300,7569
32447,57299,7560
32440,57296,7551
32430,57295,7543
32418,57294,7533
32403,57291,7523
32386,57287,7511
32368,57282,7498
32351,57276,7485
32336,57272,7473
32322,57270,7466
32311,57270,7461
32303,57270,7459
32301,57271,7459
32300,57273,7458
32301,57276,7458
32308,57281,7460
32317,57285,7465
32328,57288,7471
32339,57291,7478
32350,57293,7484
32362,57294,7490
32379,57294,7498
32399,57295,7511
32419,57297,7526
32437,57300,7541
32453,57304,7555
32467,57307,7568
32481,57310,7581
32492,57312,7592
32500,57313,7599
32506,57312,7601
32509,57310,7598
32511,57308,7594
32512,57309,7589
32511,57309,7585
32507,57308,7578
32500,57307,7568
32493,57307,7554
32488,57306,7538
32481,57306,7524
32473,57305,7510
32462,57302,7496
32449,57297,7481
32434,57292,7465
32416,57286,7447
32397,57280,7428
32376,57273,7405
32357,57267,7380
32338,57263,7355
32316,57259,7329
32293,57254,7306
32268,57250,7284
32244,57245,7260
32220,57240,7234
32195,57235,7207
32173,57229,7181
32151,57222,7154
32129,57213,7129
32107,57205,7106
32085,57198,7083
32064,57193,7059
32045,57186,7036
32028,57180,7014
32010,57176,6993
31991,57173,6974
31973,57169,6956
31954,57165,6935
31936,57160,6911
31917,57154,6889
31900,57147,6869
31885,57140,6849
31872,57135,6830
31861,57131,6811
31853,57127,6793
31846,57125,6777
31839,57125,6764
31835,57124,6751
31831,57123,6736
31823,57122,6721
31814,57121,6705
31803,57119,6688
31789,57118,6670
31775,57119,6651
31760,57118,6630
31744,57114,6610
31728,57112,6592
31714,57110,6574
31701,57108,6555
31690,57105,6536
31681,57101,6518
31671,57096,6502
31656,57091,6486
31636,57086,6469
31613,57082,6449
31592,57077,6429
31572,57071,6408
31553,57065,6385
31534,57061,6363
31514,57057,6340
31494,57054,6318
31474,57051,6297
31456,57047,6276
31437,57043,6255
31417,57038,6234
31401,57034,6214
31391,57031,6199
31386,57030,6189
31387,57032,6187
31397,57036,6194
31416,57041,6213
31445,57048,6244
