green_channel,red_channel,ir_channel
35763,43286,23293
35778,43316,23288
35757,43286,23239
35749,43265,23207
35813,43329,23262
35891,43406,23336
35915,43413,23352
35932,43421,23370
36003,43502,23457
36077,43586,23549
36097,43609,23586
36112,43630,23631
36168,43707,23728
36216,43769,23808
36216,43762,23824
36219,43757,23848
36257,43802,23909
36273,43820,23928
36237,43774,23883
36209,43739,23858
36213,43743,23871
36184,43708,23836
36111,43622,23751
36063,43571,23701
36043,43555,23674
35978,43484,23582
35872,43360,23437
35792,43274,23327
35726,43215,23229
35607,43091,23057
35456,42925,22844
35346,42810,22683
35253,42721,22542
35114,42574,22340
34959,42409,22125
34860,42316,21982
34787,42250,21861
34675,42127,21682
34560,41998,21503
34504,41944,21396
34464,41904,21296
34371,41798,21126
34269,41686,20946
34222,41644,20836
34178,41605,20732
34074,41492,20555
33967,41377,20375
33920,41332,20262
33873,41288,20153
33768,41175,19983
33667,41063,19822
33624,41014,19732
33576,40959,19639
33479,40844,19493
33389,40742,19365
33342,40697,19286
33285,40635,19176
33195,40527,19027
33135,40456,18921
33118,40439,18857
33074,40386,18748
32992,40288,18598
32938,40231,18496
32917,40213,18433
32862,40143,18325
32779,40036,18183
32737,39981,18087
32717,39957,18016
32647,39872,17889
32547,39759,17739
32500,39718,17660
32492,39721,17627
32449,39676,17557
32404,39625,17497
32440,39671,17548
32536,39778,17676
32620,39861,17802
32733,39977,17981
32950,40220,18304
33229,40528,18713
33490,40797,19116
33770,41082,19565
34131,41468,20132
34508,41879,20738
34828,42221,21298
35146,42561,21869
35523,42978,22514
35896,43392,23151
36201,43724,23705
36497,44038,24246
36834,44398,24824
37140,44722,25350
37362,44952,25766
37561,45165,26149
37779,45408,26543
37955,45594,26867
38049,45689,27090
38126,45780,27290
38212,45888,27478
38242,45919,27566
38207,45870,27558
38187,45845,27552
38183,45848,27549
38122,45787,27466
38017,45673,27331
37942,45601,27233
37887,45558,27146
37783,45452,26983
37649,45304,26776
37564,45206,26620
37505,45134,26485
37395,45006,26283
37264,44859,26059
37185,44781,25902
37127,44722,25762
37013,44593,25555
36880,44450,25333
36802,44383,25181
36739,44328,25037
36622,44193,24819
36501,44046,24600
36443,43981,24462
36391,43928,24326
36281,43799,24120
36171,43666,23928
36132,43620,23831
36113,43597,23756
36052,43518,23632
36003,43449,23529
36022,43465,23512
36048,43491,23506
36026,43459,23452
36013,43439,23428
36051,43480,23471
36081,43506,23496
36066,43476,23478
36075,43482,23504
36131,43552,23588
36161,43589,23638
36157,43576,23649
36194,43609,23708
36274,43691,23808
36319,43725,23857
36329,43716,23871
36372,43763,23935
36434,43844,24027
36435,43857,24049
36394,43823,24032
36392,43840,24065
36409,43882,24111
36374,43855,24082
36313,43795,24020
36299,43794,24009
36306,43809,24005
36256,43748,23924
36179,43659,23820
36145,43627,23772
36120,43595,23719
36030,43481,23580
35924,43352,23423
35875,43298,23333
35835,43255,23248
35737,43144,23087
35636,43029,22918
35593,42982,22813
35543,42931,22705
35430,42811,22531
35322,42699,22364
35278,42658,22266
35237,42612,22157
35149,42503,21985
35071,42404,21830
35042,42370,21739
34995,42321,21629
34901,42217,21468
34830,42141,21343
34803,42117,21267
34747,42056,21149
34653,41945,20986
34588,41875,20875
34554,41851,20812
34484,41779,20698
34383,41671,20549
34332,41627,20466
34320,41623,20423
34265,41559,20324
34175,41457,20192
34129,41413,20125
34115,41404,20089
34062,41339,19990
33989,41249,19869
33958,41218,19812
33939,41203,19765
33870,41121,19649
33794,41026,19527
33772,41004,19482
33763,40998,19450
33701,40919,19345
33634,40836,19234
33630,40836,19199
33636,40850,19177
33586,40795,19097
33539,40756,19038
33573,40817,19082
33645,40909,19173
33699,40966,19248
33798,41068,19391
34006,41288,19676
34262,41555,20033
34508,41806,20408
34799,42108,20868
35167,42504,21447
35541,42907,22054
35876,43264,22642
36238,43654,23289
36657,44110,24006
37058,44544,24694
37415,44924,25329
37792,45328,25987
38187,45752,26663
38515,46100,27249
38768,46368,27740
39020,46645,28225
39264,46919,28688
39431,47102,29037
39538,47221,29294
39663,47371,29556
39789,47521,29797
39837,47580,29926
39836,47585,29982
39867,47629,30057
39901,47673,30115
39862,47630,30072
39784,47546,29982
39740,47513,29935
39695,47480,29870
39582,47357,29701
39459,47219,29509
39408,47167,29392
39368,47123,29279
39259,46996,29087
39151,46866,28896
39114,46815,28785
39077,46757,28674
38966,46613,28480
38842,46467,28273
38772,46399,28129
38694,46322,27977
38552,46171,27759
38416,46034,27556
38338,45965,27410
38252,45871,27236
38118,45713,27008
38007,45590,26822
37951,45536,26702
37879,45452,26556
37780,45330,26387
37730,45271,26290
37730,45271,26255
37692,45222,26177
37618,45136,26070
37595,45124,26039
37623,45172,26063
37622,45171,26043
37607,45140,26009
37653,45185,26056
37727,45270,26145
37746,45284,26171
37741,45266,26173
37795,45322,26252
37869,45405,26350
37877,45409,26361
37855,45384,26350
37890,45433,26424
37938,45499,26516
37918,45481,26524
37892,45458,26520
37942,45525,26597
37998,45593,26668
37974,45562,26637
37926,45514,26576
37932,45532,26571
37926,45530,26546
37842,45426,26430
37753,45315,26307
37727,45278,26248
37696,45231,26172
37595,45109,26019
37497,45005,25880
37464,44981,25806
37420,44934,25698
37310,44808,25518
37209,44696,25359
37151,44638,25245
37061,44539,25086
36927,44383,24878
36833,44279,24721
36789,44237,24614
36711,44149,24458
36594,44011,24263
36520,43932,24131
36482,43899,24044
36389,43798,23893
36256,43651,23699
36175,43570,23569
36133,43527,23475
36035,43411,23314
35905,43263,23127
35834,43195,23014
35792,43157,22927
35692,43042,22767
35573,42910,22596
35523,42866,22517
35495,42845,22459
35404,42744,22322
35299,42635,22178
35263,42615,22114
35236,42597,22051
35138,42487,21901
35039,42375,21747
35017,42358,21681
35003,42350,21625
34917,42260,21495
34827,42169,21369
34801,42156,21320
34766,42135,21260
34665,42032,21121
34576,41933,20992
34552,41907,20926
34520,41866,20829
34431,41757,20664
34352,41670,20535
34320,41642,20465
34266,41579,20360
34175,41466,20211
34122,41403,20122
34119,41402,20096
34086,41362,20036
34033,41295,19966
34061,41326,20005
34165,41447,20138
34256,41549,20269
34357,41654,20442
34565,41882,20766
34862,42211,21210
35152,42520,21664
35452,42832,22160
35841,43250,22785
36278,43722,23478
36670,44131,24126
37044,44519,24774
37468,44981,25505
37886,45447,26231
38211,45802,26837
38487,46105,27386
38795,46465,27978
39082,46808,28531
39273,47033,28945
39439,47221,29299
39656,47467,29686
39853,47686,30016
39952,47787,30204
40018,47853,30341
40117,47962,30505
40175,48030,30611
40137,47992,30601
40085,47939,30566
40073,47937,30559
40038,47901,30495
39944,47785,30346
39860,47683,30214
39816,47636,30123
39742,47546,29972
39615,47387,29755
39513,47266,29577
39452,47204,29444
39347,47091,29256
39192,46926,29024
39079,46820,28856
39012,46763,28737
38906,46649,28560
38770,46494,28343
38693,46407,28186
38653,46360,28066
38557,46245,27880
38431,46100,27672
38367,46032,27550
38338,46002,27464
38259,45904,27311
38164,45786,27150
38132,45753,27082
38119,45748,27038
38044,45664,26917
37964,45572,26794
37967,45582,26770
37996,45619,26767
37966,45579,26693
37938,45543,26627
37990,45605,26656
38054,45679,26701
38057,45672,26680
38063,45669,26669
