green_channel,red_channel,ir_channel
29344,59796,37882
29299,59761,37836
29257,59725,37791
29216,59690,37749
29175,59658,37706
29131,59627,37658
29086,59595,37608
29043,59563,37559
28997,59530,37509
28950,59497,37455
28903,59467,37402
28854,59433,37348
28802,59394,37291
28748,59355,37229
28696,59317,37170
28644,59280,37119
28594,59245,37075
28548,59214,37036
28504,59187,36998
28464,59164,36960
28427,59143,36921
28390,59122,36880
28351,59101,36839
28308,59077,36800
28266,59051,36764
28228,59026,36730
28192,59004,36696
28155,58984,36658
28120,58964,36614
28092,58945,36570
28073,58926,36529
28057,58908,36494
28041,58888,36464
28024,58865,36436
28004,58842,36408
27980,58816,36374
27951,58788,36333
27918,58760,36286
27882,58736,36242
27843,58712,36199
27806,58689,36154
27775,58670,36110
27747,58652,36069
27716,58630,36023
27683,58602,35969
27649,58572,35910
27610,58541,35852
27568,58510,35797
27528,58481,35742
27492,58454,35687
27457,58429,35636
27423,58406,35589
27394,58387,35543
27368,58370,35501
27339,58350,35461
27302,58321,35416
27262,58288,35364
27223,58256,35313
27185,58227,35260
27149,58200,35206
27117,58178,35152
27090,58155,35102
27066,58129,35058
27045,58101,35019
27030,58079,34987
27022,58066,34969
27022,58063,34968
27031,58067,34986
27051,58082,35026
27082,58109,35089
27122,58150,35173
27175,58206,35279
27243,58275,35406
27327,58356,35553
27422,58444,35713
27522,58531,35878
27622,58617,36042
27719,58703,36208
27813,58784,36376
27904,58860,36538
27991,58930,36689
28071,58993,36829
28142,59047,36951
28201,59091,37053
28250,59127,37137
28289,59154,37205
28316,59171,37256
28333,59178,37291
28345,59181,37315
28353,59184,37334
28355,59187,37348
28353,59187,37359
28353,59187,37370
28355,59188,37381
28357,59189,37386
28358,59191,37387
28358,59196,37388
28359,59201,37388
28362,59209,37392
28370,59216,37403
28380,59222,37421
28390,59227,37449
28401,59232,37479
28417,59239,37508
28434,59245,37535
28446,59250,37556
28455,59250,37568
28458,59243,37571
28456,59233,37570
28447,59223,37565
28436,59213,37557
28429,59206,37548
28424,59199,37540
28418,59188,37531
28414,59176,37517
28413,59166,37499
28410,59157,37481
28404,59149,37464
28398,59143,37450
28394,59138,37441
28396,59133,37441
28403,59130,37446
28412,59128,37450
28425,59130,37457
28435,59133,37466
28438,59131,37472
28436,59124,37471
28433,59117,37468
28430,59112,37469
28427,59107,37475
28426,59103,37481
28426,59102,37480
28425,59103,37475
28422,59101,37466
28415,59095,37450
28405,59083,37427
28390,59064,37400
28369,59036,37365
28345,59004,37324
28318,58976,37284
28288,58952,37249
28257,58929,37214
28232,58907,37182
28213,58887,37152
28194,58866,37122
28171,58842,37084
28145,58813,37038
28117,58783,36991
28085,58752,36945
28050,58723,36901
28018,58699,36857
27990,58675,36813
27961,58648,36770
27931,58616,36723
27904,58585,36673
27877,58556,36627
27847,58526,36582
27814,58494,36534
27780,58463,36484
27743,58432,36436
27703,58403,36392
27662,58376,36350
27624,58352,36310
27589,58329,36273
27556,58306,36237
27525,58284,36200
27497,58264,36166
27467,58245,36135
27434,58223,36102
27400,58199,36064
27365,58175,36027
27332,58153,35990
27304,58134,35954
27278,58120,35920
27254,58109,35889
27227,58094,35859
27195,58071,35825
27161,58043,35786
27128,58015,35748
27094,57988,35712
27059,57960,35677
27027,57935,35640
26997,57913,35603
26967,57888,35564
26936,57856,35521
26905,57824,35475
26874,57797,35429
26841,57771,35383
26807,57742,35333
26771,57710,35282
26738,57680,35236
26707,57655,35196
26679,57633,35156
26658,57618,35116
26639,57610,35080
26617,57599,35042
26591,57584,34998
26565,57570,34955
26538,57557,34916
26506,57542,34881
26473,57522,34845
26444,57503,34808
26418,57485,34773
26390,57464,34734
26358,57432,34686
26323,57394,34632
26288,57353,34577
26250,57312,34522
26209,57272,34469
26166,57238,34417
26128,57212,34367
26095,57190,34316
26067,57171,34266
26044,57154,34217
26017,57134,34169
25988,57111,34127
25965,57092,34096
25951,57083,34085
25947,57084,34098
25956,57099,34132
25982,57125,34188
26020,57163,34265
26068,57210,34362
26126,57266,34474
26197,57335,34602
26281,57416,34755
26373,57505,34929
26471,57597,35115
26575,57690,35306
26680,57782,35498
26782,57870,35681
26875,57949,35850
26963,58021,36007
27044,58086,36153
27115,58144,36283
27177,58194,36394
27230,58239,36489
27275,58278,36572
27313,58309,36645
27350,58335,36705
27388,58358,36759
27424,58382,36809
27453,58401,36852
27475,58414,36885
27493,58425,36913
27508,58439,36941
27523,58456,36969
27540,58476,36995
27559,58497,37022
27579,58518,37054
27597,58535,37087
27616,58548,37120
27631,58558,37157
27641,58564,37193
27647,58566,37225
27650,58566,37252
27653,58565,37279
27656,58564,37309
27659,58564,37338
27665,58568,37363
27672,58575,37387
27679,58585,37410
27687,58594,37430
27689,58599,37441
27685,58596,37447
27674,58586,37447
27664,58572,37445
27657,58561,37445
27657,58555,37449
27658,58554,37455
27660,58556,37459
27663,58561,37459
27665,58566,37460
27662,58569,37460
27654,58568,37458
27643,58565,37456
27632,58564,37461
27624,58566,37468
27620,58570,37474
27623,58576,37480
27629,58582,37489
27633,58584,37496
27634,58578,37494
27632,58569,37486
27627,58555,37473
27617,58535,37454
27607,58515,37431
27599,58500,37413
27592,58485,37403
27585,58471,37397
27578,58459,37390
27571,58447,37382
27563,58434,37373
27553,58415,37355
27539,58394,37324
27522,58371,37286
27502,58344,37244
27480,58315,37199
27455,58287,37154
27430,58262,37111
27407,58237,37069
27385,58213,37025
27364,58192,36981
27344,58175,36938
27322,58156,36896
27298,58135,36852
27271,58110,36806
27240,58082,36761
27205,58053,36719
27171,58025,36678
27138,58000,36641
27104,57978,36611
27072,57955,36585
27041,57928,36555
27010,57901,36524
26974,57875,36494
26933,57848,36458
26895,57822,36414
26860,57799,36367
26822,57772,36317
26782,57743,36265
26739,57713,36212
26694,57682,36160
26647,57650,36111
26600,57619,36067
26560,57592,36026
26528,57573,35990
26499,57558,35958
26471,57546,35926
26445,57532,35895
26423,57519,35867
26400,57508,35839
26369,57492,35811
26332,57471,35784
26295,57449,35757
26255,57429,35726
26210,57406,35693
26162,57380,35660
26116,57355,35627
26072,57332,35593
26030,57310,35555
25989,57289,35515
25950,57270,35477
25909,57248,35440
25866,57222,35400
25819,57191,35356
25770,57159,35313
25717,57124,35269
25663,57088,35227
25611,57056,35187
25564,57029,35149
25522,57004,35110
25479,56977,35065
25436,56950,35016
25388,56920,34965
25332,56888,34912
25270,56855,34858
25205,56826,34804
25141,56799,34751
25076,56771,34699
25015,56746,34647
24962,56726,34595
24911,56707,34544
24860,56684,34490
24808,56656,34431
24759,56624,34373
24708,56591,34320
24654,56555,34265
24599,56519,34210
24547,56489,34164
24504,56467,34133
24473,56455,34117
24454,56451,34119
24444,56457,34141
24447,56472,34182
24462,56495,34239
24491,56528,34314
24534,56575,34413
24587,56636,34538
24649,56710,34680
24719,56796,34836
24797,56892,35004
24882,56993,35180
24972,57093,35357
25067,57190,35531
25161,57281,35700
25245,57363,35857
25317,57432,35996
25379,57492,36115
25431,57541,36220
25474,57580,36313
25507,57607,36392
