green_channel,red_channel,ir_channel
61128,27316,41008
61442,27636,41604
61760,27955,42200
62066,28258,42771
62347,28529,43290
62597,28761,43744
62809,28952,44126
62974,29096,44427
63092,29195,44643
63169,29253,44783
63209,29276,44853
63211,29266,44857
63180,29224,44801
63121,29158,44697
63043,29079,44554
62951,28990,44382
62845,28891,44189
62735,28794,43989
62624,28700,43787
62514,28603,43583
62401,28500,43375
62288,28394,43170
62178,28293,42972
62070,28194,42779
61967,28098,42595
61873,28010,42425
61789,27930,42273
61715,27856,42136
61649,27787,42014
61593,27728,41910
61546,27679,41821
61508,27637,41741
61474,27600,41666
61446,27569,41592
61416,27536,41519
61379,27498,41441
61339,27456,41358
61296,27416,41272
61251,27378,41181
61203,27338,41083
61156,27296,40985
61112,27251,40891
61070,27207,40798
61024,27159,40704
60977,27111,40613
60934,27072,40532
60897,27042,40465
60866,27017,40411
60845,26998,40370
60831,26987,40344
60821,26982,40329
60814,26978,40321
60811,26975,40320
60818,26979,40330
60833,26989,40347
60851,27001,40365
60867,27016,40386
60882,27032,40414
60893,27048,40447
60904,27062,40481
60914,27076,40512
60919,27089,40536
60919,27094,40546
60914,27090,40546
60906,27082,40539
60898,27073,40521
60885,27061,40492
60868,27045,40456
60851,27031,40417
60835,27018,40376
60816,27002,40330
60793,26982,40277
60764,26960,40216
60731,26934,40151
60695,26906,40085
60660,26875,40018
60627,26842,39956
60596,26808,39899
60563,26772,39846
60530,26737,39795
60501,26705,39749
60475,26677,39709
60449,26649,39669
60423,26620,39629
60399,26594,39589
60379,26572,39549
60359,26551,39510
60338,26531,39473
60317,26513,39439
60294,26492,39406
60271,26470,39372
60250,26450,39339
60232,26435,39318
60217,26428,39305
60202,26423,39293
60191,26421,39281
60184,26421,39271
60180,26417,39258
60173,26409,39240
60165,26401,39222
60158,26397,39209
60151,26390,39196
60143,26380,39177
60136,26372,39155
60130,26368,39136
60122,26362,39117
60109,26350,39097
60095,26337,39080
60083,26324,39065
60072,26308,39049
60061,26291,39031
60050,26279,39013
60039,26273,39000
60030,26268,38986
60022,26264,38972
60020,26263,38962
60021,26262,38959
60020,26258,38956
60018,26255,38952
60019,26254,38947
60016,26254,38940
60009,26250,38928
59998,26246,38913
59986,26242,38898
59975,26238,38883
59962,26230,38865
59949,26221,38843
59939,26216,38820
59932,26214,38800
59927,26212,38780
59923,26208,38763
59919,26204,38754
59917,26203,38752
59919,26207,38758
59931,26219,38779
59960,26244,38821
60006,26286,38890
60072,26345,38989
60162,26425,39127
60282,26540,39320
60439,26696,39589
60635,26898,39951
60872,27145,40408
61145,27429,40943
61443,27737,41523
61752,28049,42116
62061,28356,42698
62353,28646,43246
62614,28906,43737
62838,29129,44153
63024,29310,44494
63171,29448,44759
63274,29541,44943
63333,29592,45050
63356,29606,45086
63346,29586,45057
63305,29536,44974
63242,29464,44851
63163,29379,44697
63066,29283,44518
62953,29173,44316
62834,29057,44099
62713,28939,43874
62589,28819,43644
62459,28694,43413
62329,28568,43187
62203,28446,42969
62085,28333,42759
61974,28228,42559
61875,28129,42374
61789,28037,42207
61709,27952,42057
61637,27878,41924
61575,27814,41806
61523,27761,41701
61473,27714,41606
61426,27670,41517
61383,27629,41432
61340,27593,41350
61293,27554,41266
61241,27510,41175
61187,27463,41082
61132,27417,40988
61077,27369,40896
61022,27320,40806
60973,27273,40720
60932,27234,40647
60895,27201,40586
60863,27172,40533
60837,27146,40488
60815,27127,40450
60795,27112,40420
60779,27101,40399
60770,27095,40390
60771,27094,40392
60778,27093,40401
60790,27094,40410
60806,27101,40423
60824,27115,40443
60844,27131,40470
60865,27149,40504
60888,27171,40543
60909,27195,40582
60924,27217,40617
60934,27235,40646
60943,27252,40669
60949,27265,40685
60951,27272,40692
60948,27272,40689
60943,27268,40679
60931,27258,40661
60913,27240,40633
60889,27217,40597
60861,27192,40557
60829,27166,40512
60797,27139,40460
60768,27109,40407
60742,27079,40353
60714,27050,40296
60683,27018,40232
60653,26988,40170
60626,26962,40112
60600,26936,40056
60576,26907,39998
60556,26880,39941
60536,26855,39887
60511,26827,39835
60483,26799,39788
60457,26774,39749
60434,26751,39716
60412,26727,39686
60393,26704,39657
60379,26686,39634
60367,26671,39616
60353,26656,39595
60339,26639,39573
60328,26627,39553
60321,26619,39537
60315,26613,39518
60309,26609,39500
60302,26605,39487
60295,26602,39477
60285,26594,39462
60275,26585,39444
60264,26580,39428
60253,26572,39411
60241,26561,39393
60231,26552,39378
60224,26547,39365
60217,26543,39354
60210,26536,39342
60206,26530,39330
60206,26527,39317
60202,26521,39305
60195,26511,39293
60188,26501,39283
60181,26494,39273
60169,26483,39259
60152,26470,39239
60133,26459,39216
60115,26448,39192
60095,26435,39167
60077,26420,39140
60063,26405,39116
60053,26395,39099
60041,26383,39082
60025,26365,39062
60014,26348,39043
60006,26334,39024
59996,26322,39005
59984,26314,38985
59972,26313,38971
59963,26322,38968
59961,26336,38975
59973,26354,38990
60006,26384,39024
60059,26433,39088
60129,26500,39186
60219,26585,39327
60340,26704,39534
60502,26866,39825
60708,27075,40207
60956,27327,40676
61238,27613,41219
61538,27918,41805
61844,28229,42400
62145,28531,42973
62429,28813,43508
62685,29064,43985
62903,29273,44390
63084,29439,44718
63225,29564,44969
63322,29645,45142
63377,29683,45234
63400,29689,45257
63395,29669,45224
63362,29624,45140
63303,29557,45012
63225,29474,44851
63134,29382,44669
63031,29282,44470
62917,29174,44257
62798,29063,44041
62678,28954,43829
62558,28845,43617
62440,28734,43405
62331,28627,43198
62229,28526,43002
62133,28430,42818
62042,28338,42646
61960,28253,42488
61887,28177,42346
61819,28104,42215
61753,28031,42091
61692,27963,41980
61637,27907,41881
61588,27859,41786
61540,27813,41691
61493,27773,41598
61447,27734,41505
61404,27691,41412
61362,27646,41319
61318,27604,41232
61274,27567,41151
61227,27533,41073
61179,27497,40999
61137,27465,40937
61102,27439,40886
61073,27417,40842
61053,27399,40806
61043,27388,40778
61040,27382,40757
61038,27379,40743
61040,27379,40737
61046,27385,40739
61053,27394,40746
61061,27402,40755
61070,27412,40771
61085,27427,40793
61105,27443,40818
61129,27459,40843
61155,27479,40871
61179,27502,40907
61201,27522,40946
61218,27535,40983
61232,27544,41014
61240,27553,41038
61241,27557,41048
61237,27557,41046
61229,27552,41033
61219,27544,41010
61203,27531,40976
61182,27513,40933
61160,27493,40886
61137,27471,40836
61107,27444,40779
61070,27411,40716
61034,27377,40653
60998,27344,40594
60959,27311,40534
60921,27277,40472
60887,27242,40413
60856,27208,40358
60825,27175,40304
60796,27145,40252
60772,27118,40203
60750,27092,40159
60730,27069,40117
60713,27050,40080
60701,27035,40049
60689,27023,40020
60676,27009,39991
60663,26995,39967
60654,26982,39950
60645,26968,39936
60637,26956,39921
60629,26948,39908
60624,26944,39895
60619,26941,39880
60615,26936,39863
60610,26932,39848
60604,26927,39834
60595,26919,39817
60583,26906,39795
60571,26894,39774
60560,26885,39759
60546,26876,39745
60532,26865,39726
60520,26855,39706
60511,26846,39691
60505,26840,39681
60498,26834,39671
60492,26829,39661
60486,26827,39651
60478,26823,39638
60470,26817,39622
60465,26811,39606
60458,26807,39591
60446,26800,39574
60432,26788,39556
60421,26775,39540
60411,26764,39527
60403,26754,39517
60397,26745,39507
60393,26738,39497
60389,26733,39488
60383,26728,39477
60376,26725,39464
60370,26724,39452
60364,26722,39439
60356,26717,39423
60345,26708,39403
60333,26696,39383
60321,26682,39364
60307,26666,39344
60294,26649,39327
60282,26637,39317
60274,26633,39314
60273,26636,39321
60288,26653,39347
60325,26693,39401
60384,26755,39486
60461,26835,39606
60564,26938,39776
60705,27079,40024
60890,27267,40368
61121,27504,40809
61394,27782,41337
61703,28092,41928
62032,28419,42552
62361,28746,43176
62681,29063,43774
62982,29359,44325
63252,29621,44810
63484,29838,45218
63675,30008,45546
63821,30137,45794
63920,30222,45962
63975,30266,46051
63988,30272,46068
63965,30245,46021
63910,30191,45921
63829,30114,45779
63730,30024,45607
63617,29920,45415
63495,29805,45207
63370,29683,44989
63247,29561,44768
63124,29441,44548
63003,29323,44330
62888,29208,44116
62782,29101,43914
62682,29002,43725
62586,28906,43547
62496,28816,43386
62413,28735,43240
62336,28665,43106
62266,28602,42979
62208,28547,42864
62158,28501,42762
62112,28458,42668
62064,28413,42578
62014,28366,42492
61965,28320,42409
61915,28272,42324
61862,28217,42232
61805,28158,42132
61747,28098,42029
61689,28038,41925
61634,27979,41821
61583,27925,41721
61537,27878,41628
61498,27838,41541
61464,27801,41461
61437,27771,41394
61413,27750,41340
61392,27731,41296
61375,27714,41262
61366,27705,41237
61366,27704,41221
61370,27709,41214
61377,27720,41216
61389,27736,41230
61406,27757,41255
61424,27778,41282
61442,27796,41308
61463,27815,41336
61481,27835,41363
61495,27853,41384
61508,27868,41397
61519,27881,41404
61525,27887,41405
61523,27883,41399
61516,27869,41385
61507,27852,41366
61494,27831,41340
61473,27803,41303
61448,27773,41257
61420,27742,41205
61388,27710,41144
61350,27674,41076
61313,27635,41007
61280,27595,40942
61247,27554,40877
61211,27511,40812
61176,27475,40747
61142,27445,40685
61108,27417,40626
61072,27388,40568
61042,27363,40516
61019,27343,40473
60996,27323,40437
60971,27302,40399
60948,27282,40361
60928,27263,40326
60906,27244,40293
60885,27223,40260
60869,27204,40231
60858,27188,40205
60844,27177,40180
60831,27167,40155
60819,27161,40133
60806,27157,40114
60790,27150,40099
60772,27140,40083
60758,27131,40067
60747,27122,40054
60739,27112,40043
60732,27101,40034
60728,27093,40024
60723,27085,40011
60715,27074,39994
60707,27063,39976
60702,27058,39959
60696,27055,39943
60686,27048,39926
60674,27042,39912
60665,27038,39901
60657,27033,39890
60650,27028,39880
60646,27025,39872
60645,27026,39866
60642,27025,39856
60634,27021,39842
60627,27017,39830
60622,27018,39819
60615,27015,39807
60605,27006,39793
60596,26998,39780
60590,26995,39774
60583,26993,39771
60574,26988,39765
60563,26979,39755
60550,26971,39740
60536,26963,39720
60523,26951,39695
60511,26935,39668
60498,26919,39645
60483,26903,39624
60469,26887,39603
60458,26875,39582
60453,26867,39563
60452,26861,39548
60454,26856,39536
60460,26858,39534
60474,26873,39553
60498,26904,39595
60539,26955,39667
60604,27027,39778
60699,27123,39935
60829,27252,40152
60998,27422,40451
61213,27639,40849
61473,27900,41339
61765,28193,41899
62080,28508,42501
62404,28829,43117
62717,29135,43712
63006,29413,44258
63263,29660,44742
63483,29873,45153
63658,30044,45481
63787,30168,45723
63873,30249,45885
63922,30290,45975
63933,30292,45994
63913,30262,45947
63867,30211,45849
63800,30144,45712
63711,30060,45543
63606,29959,45347
63493,29849,45133
63376,29736,44908
63255,29617,44675
63134,29493,44440
63018,29371,44209
62906,29257,43988
62795,29149,43777
62684,29044,43572
62579,28946,43381
62480,28856,43208
62387,28773,43051
62303,28695,42909
62230,28626,42783
62168,28568,42671
62114,28517,42571
62065,28470,42480
62020,28426,42398
61976,28386,42320
61930,28345,42243
61886,28301,42165
61847,28257,42087
