green_channel,red_channel,ir_channel
50217,6839,36763
50254,6871,36817
50281,6894,36864
50301,6913,36909
50316,6929,36942
50326,6941,36966
50333,6953,36992
50340,6964,37018
50349,6972,37035
50359,6977,37044
50366,6981,37054
50369,6981,37064
50375,6981,37068
50384,6985,37071
50390,6991,37082
50394,6997,37094
50402,7004,37100
50412,7011,37103
50418,7015,37107
50419,7017,37109
50422,7015,37100
50422,7010,37085
50418,7002,37074
50414,6995,37064
50410,6987,37047
50402,6976,37028
50392,6965,37010
50379,6951,36987
50362,6933,36957
50338,6909,36924
50308,6882,36895
50280,6853,36866
50256,6825,36836
50238,6806,36813
50228,6794,36800
50224,6786,36788
50220,6776,36774
50212,6765,36765
50200,6754,36758
50190,6746,36745
50183,6742,36731
50182,6741,36726
50188,6744,36730
50200,6752,36730
50215,6765,36727
50228,6778,36729
50243,6792,36732
50261,6806,36728
50279,6819,36725
50293,6829,36729
50301,6833,36734
50307,6830,36729
50308,6824,36718
50301,6814,36708
50287,6798,36695
50272,6781,36675
50255,6764,36654
50236,6747,36635
50216,6730,36613
50198,6711,36582
50177,6693,36550
50149,6675,36524
50119,6654,36497
50088,6629,36459
50056,6600,36417
50023,6570,36382
49995,6542,36344
49970,6515,36296
49941,6488,36249
49908,6459,36210
49874,6430,36169
49844,6402,36129
49816,6374,36091
49786,6346,36053
49754,6316,36008
49721,6286,35957
49685,6257,35907
49647,6227,35858
49613,6197,35808
49584,6167,35754
49559,6141,35707
49537,6119,35667
49515,6096,35627
49489,6070,35584
49458,6042,35544
49425,6015,35510
49395,5990,35476
49366,5966,35441
49336,5944,35409
49304,5923,35383
49273,5903,35349
49243,5881,35307
49214,5858,35265
49183,5833,35224
49153,5808,35177
49124,5785,35130
49097,5766,35092
49074,5751,35058
49059,5739,35023
49051,5730,34989
49050,5725,34965
49052,5720,34949
49055,5713,34928
49059,5703,34904
49063,5696,34884
49068,5692,34861
49070,5685,34833
49065,5675,34804
49055,5662,34775
49046,5648,34741
49035,5632,34703
49019,5614,34670
48999,5598,34651
48986,5586,34643
48983,5582,34647
48992,5591,34668
49012,5615,34705
49041,5652,34752
49083,5701,34809
49136,5762,34882
49203,5838,34978
49278,5922,35091
49358,6011,35217
49444,6105,35362
49538,6203,35522
49642,6303,35688
49748,6404,35856
49856,6504,36029
49967,6602,36204
50077,6696,36365
50180,6782,36513
50275,6861,36658
50361,6933,36794
50436,6996,36910
50503,7051,37010
50566,7103,37106
50622,7152,37197
50671,7197,37271
50710,7236,37328
50740,7271,37376
50762,7300,37418
50773,7320,37452
50776,7331,37477
50778,7340,37502
50782,7346,37525
50787,7348,37538
50790,7348,37543
50790,7347,37545
50791,7348,37548
50795,7349,37550
50803,7353,37557
50814,7361,37570
50830,7369,37577
50851,7376,37578
50873,7381,37576
50891,7387,37572
50908,7389,37560
50920,7389,37545
50928,7389,37535
50931,7389,37532
50935,7387,37527
50942,7385,37517
50948,7383,37505
50950,7377,37487
50948,7369,37462
50939,7361,37437
50923,7351,37421
50904,7339,37406
50891,7328,37384
50881,7318,37355
50870,7308,37330
50861,7297,37310
50853,7283,37285
50850,7273,37262
50847,7268,37252
50842,7264,37242
50840,7261,37225
50842,7260,37208
50843,7261,37199
50847,7263,37194
50855,7265,37190
50863,7267,37189
50871,7270,37195
50878,7275,37205
50888,7281,37212
50899,7287,37216
50909,7291,37217
50915,7292,37214
50910,7288,37204
50898,7279,37192
50883,7268,37182
50871,7257,37169
50863,7248,37153
50852,7241,37139
50838,7234,37126
50821,7222,37108
50799,7205,37083
50774,7183,37060
50745,7157,37041
50716,7129,37018
50686,7103,36989
50656,7080,36959
50627,7060,36928
50599,7037,36888
50569,7011,36844
50539,6982,36807
50509,6953,36771
50481,6926,36730
50456,6899,36686
50431,6875,36644
50407,6855,36600
