green_channel,red_channel,ir_channel
39670,15106,58383
39562,14980,58187
39465,14865,58006
39381,14763,57843
39309,14677,57703
39248,14605,57586
39200,14546,57492
39166,14504,57422
39144,14474,57373
39128,14454,57338
39117,14442,57310
39104,14431,57280
39085,14415,57243
39059,14387,57192
39022,14344,57119
38972,14285,57024
38910,14209,56903
38835,14116,56758
38750,14009,56596
38655,13895,56423
38558,13777,56246
38464,13662,56071
38372,13555,55903
38288,13457,55746
38212,13371,55602
38150,13301,55476
38102,13245,55373
38066,13203,55294
38042,13173,55240
38030,13159,55209
38027,13158,55195
38031,13166,55193
38041,13179,55205
38056,13193,55226
38076,13210,55251
38097,13230,55278
38116,13250,55303
38131,13268,55323
38140,13277,55331
38139,13271,55320
38125,13249,55289
38098,13211,55237
38062,13161,55167
38017,13102,55076
37961,13032,54967
37894,12952,54841
37818,12865,54696
37735,12769,54538
37646,12663,54369
37550,12548,54191
37449,12425,54005
37342,12296,53813
37228,12162,53614
37110,12027,53407
36990,11889,53192
36869,11750,52972
36747,11610,52750
36626,11471,52533
36509,11336,52322
36396,11203,52113
36287,11071,51905
36180,10947,51699
36074,10828,51499
35967,10708,51303
35858,10587,51111
35753,10464,50923
35655,10342,50741
35562,10227,50564
35472,10119,50392
35387,10019,50227
35304,9924,50068
35222,9832,49912
35142,9740,49759
35062,9648,49612
34982,9557,49468
34902,9467,49327
34823,9378,49186
34744,9291,49046
34665,9204,48909
34584,9117,48776
34502,9031,48647
34422,8946,48518
34346,8863,48390
34273,8782,48260
34206,8701,48129
34143,8620,48001
34080,8542,47878
34016,8466,47758
33952,8391,47639
33889,8316,47519
33825,8240,47397
33760,8164,47272
33695,8089,47147
33630,8015,47021
33565,7940,46894
33500,7864,46763
33432,7786,46631
33361,7701,46499
33285,7611,46365
33205,7519,46226
33122,7425,46082
33035,7329,45929
32944,7228,45767
32848,7120,45597
32752,7010,45424
32657,6902,45251
32561,6795,45078
32464,6685,44906
32365,6575,44733
32263,6464,44556
32158,6350,44376
32049,6233,44190
31937,6110,43998
31821,5981,43797
31702,5848,43588
31581,5716,43370
31461,5584,43151
31344,5452,42935
31234,5326,42730
31137,5214,42549
31066,5130,42419
31039,5096,42372
31074,5136,42444
31194,5279,42673
31423,5548,43095
31775,5956,43732
32250,6506,44582
32835,7180,45622
33507,7952,46809
34235,8784,48088
34984,9635,49402
35722,10470,50701
36427,11260,51942
37076,11984,53092
37656,12630,54129
38161,13191,55041
38589,13666,55823
38940,14059,56474
39217,14373,56998
39425,14611,57403
39571,14778,57702
39660,14879,57901
39699,14925,58008
39697,14923,58034
39661,14879,57990
39598,14798,57882
39510,14687,57722
39402,14551,57522
39277,14399,57293
39142,14237,57044
39001,14067,56782
38858,13895,56517
38717,13723,56253
38581,13558,56000
38451,13401,55761
38331,13256,55541
38223,13125,55343
38129,13013,55171
38051,12921,55026
37987,12847,54906
37934,12784,54808
37889,12731,54725
37849,12685,54652
37810,12643,54582
37769,12600,54506
37721,12549,54417
37665,12486,54309
37601,12407,54179
37526,12317,54030
37440,12219,53862
37347,12114,53682
37253,12005,53495
37158,11894,53307
37063,11784,53124
36970,11679,52951
36887,11587,52797
36820,11511,52669
36772,11455,52574
36742,11422,52511
36730,11412,52481
36733,11422,52483
36751,11447,52513
36782,11486,52567
36822,11539,52637
36868,11598,52714
36915,11659,52791
36962,11716,52862
37007,11766,52924
37043,11804,52971
37065,11827,52998
37073,11832,53002
37066,11820,52983
37044,11792,52944
37008,11748,52881
36958,11690,52793
36896,11617,52679
36816,11526,52541
36723,11420,52382
36621,11302,52206
36513,11176,52014
36397,11042,51809
36273,10897,51593
36141,10742,51367
36004,10582,51134
35864,10420,50894
35721,10260,50646
35580,10103,50395
35445,9948,50145
35315,9794,49897
35186,9643,49655
35060,9496,49423
34937,9353,49200
34817,9215,48983
34696,9079,48767
34577,8945,48554
34461,8812,48346
34348,8682,48146
34236,8555,47951
34126,8434,47764
34021,8321,47582
33922,8214,47405
33830,8112,47233
33743,8014,47068
33660,7919,46909
33578,7825,46755
33496,7732,46607
33416,7644,46467
33337,7560,46333
33261,7478,46205
33189,7399,46083
33123,7327,45963
33059,7259,45846
32999,7194,45734
32944,7133,45626
32891,7077,45525
32841,7025,45427
32793,6974,45332
32745,6922,45238
32694,6867,45143
32640,6809,45044
32585,6749,44943
32532,6688,44841
32477,6624,44736
32416,6557,44627
32349,6487,44511
32279,6413,44389
32210,6337,44261
32143,6254,44131
32072,6165,43995
31993,6075,43852
31913,5983,43702
31832,5888,43546
31746,5789,43383
31655,5688,43212
31560,5581,43035
31458,5466,42852
31352,5345,42662
31240,5221,42467
31123,5097,42267
31005,4974,42064
30893,4855,41867
30794,4749,41692
30722,4671,41562
30695,4640,41510
30733,4684,41577
30857,4826,41802
31087,5087,42220
31434,5484,42846
31899,6016,43677
32467,6669,44690
33121,7420,45849
33831,8235,47104
34566,9073,48400
35291,9898,49685
35980,10681,50914
36615,11401,52051
37181,12044,53072
37676,12603,53967
38098,13078,54732
38447,13467,55364
38725,13772,55868
38934,13997,56252
39080,14150,56524
39166,14235,56694
39200,14261,56771
39190,14237,56767
39138,14170,56691
39051,14068,56553
38937,13937,56365
38801,13783,56138
38649,13613,55880
38489,13431,55601
38325,13243,55313
38165,13056,55024
38010,12873,54738
37860,12697,54463
37720,12533,54205
37592,12383,53970
37475,12249,53758
37370,12131,53570
37279,12030,53408
37202,11945,53269
37136,11871,53149
37080,11805,53040
37027,11743,52937
36973,11681,52832
36911,11614,52719
36840,11535,52593
36760,11446,52452
36674,11351,52295
36580,11251,52127
36483,11146,51950
36388,11040,51772
36296,10936,51598
36209,10840,51435
36133,10757,51292
36072,10690,51174
36028,10641,51084
36000,10611,51023
35987,10599,50991
35989,10606,50988
36008,10628,51015
36041,10663,51068
36087,10709,51140
36141,10765,51224
36200,10826,51314
36259,10889,51406
36315,10950,51493
36365,11006,51574
36408,11052,51641
36442,11083,51691
36460,11098,51716
36460,11097,51715
36442,11077,51686
36408,11037,51631
36360,10981,51554
36300,10911,51453
36226,10827,51325
36139,10729,51172
36042,10619,50996
35936,10497,50802
35819,10363,50591
35693,10222,50363
35559,10073,50125
35418,9918,49879
35273,9758,49629
35125,9592,49371
34975,9421,49108
34823,9246,48840
34671,9070,48568
34520,8895,48299
34368,8722,48033
34216,8552,47772
34068,8385,47514
33925,8225,47262
33789,8074,47016
33656,7929,46778
33527,7787,46548
33403,7652,46331
33287,7524,46127
33177,7402,45931
33075,7286,45744
32979,7176,45567
32888,7070,45397
32798,6967,45233
32709,6868,45079
32623,6773,44934
32541,6684,44795
32463,6602,44660
32389,6523,44530
32321,6448,44406
32258,6378,44287
32199,6310,44170
32141,6241,44054
32083,6171,43939
32025,6101,43830
31968,6033,43726
31914,5968,43624
31861,5909,43520
31807,5851,43415
31754,5792,43304
31698,5728,43189
31636,5658,43070
31567,5583,42947
31493,5500,42818
31417,5412,42680
31338,5322,42537
31258,5230,42387
31176,5133,42234
31088,5034,42078
30995,4933,41920
30898,4831,41758
30799,4727,41591
30699,4625,41424
30603,4531,41268
30523,4456,41142
30471,4414,41069
30467,4426,41077
30533,4515,41204
30689,4702,41490
30953,5010,41967
31333,5449,42653
31827,6019,43540
32425,6703,44604
33103,7477,45806
33832,8308,47095
34582,9159,48415
35322,9995,49714
36026,10789,50951
36674,11519,52095
37253,12169,53126
37758,12734,54031
38190,13212,54805
38549,13606,55448
38836,13917,55967
39055,14151,56368
39212,14316,56658
39311,14421,56846
39358,14469,56945
39358,14466,56965
39320,14416,56910
39250,14329,56792
39153,14211,56623
39032,14068,56414
38894,13908,56178
38747,13734,55922
38597,13555,55657
38447,13377,55389
38299,13204,55125
38157,13042,54871
38023,12893,54634
37899,12759,54416
37790,12640,54222
37696,12541,54054
37619,12459,53911
37557,12392,53790
37504,12334,53689
37462,12283,53603
37425,12236,53523
37388,12186,53444
37345,12129,53357
37292,12062,53256
37228,11985,53139
37157,11897,53005
37077,11802,52857
36987,11698,52697
36889,11587,52528
36789,11476,52354
36691,11371,52183
36600,11274,52023
36519,11189,51880
36452,11118,51759
36401,11063,51664
36366,11027,51597
36346,11010,51558
36343,11013,51548
36357,11033,51565
36385,11066,51604
36422,11110,51661
36462,11159,51729
36502,11210,51801
36542,11261,51873
36579,11309,51941
36612,11351,52001
36638,11381,52049
36656,11396,52078
36662,11397,52084
36655,11386,52063
36634,11360,52014
36596,11316,51936
36543,11257,51832
36477,11185,51706
36400,11100,51559
36313,11001,51392
36213,10891,51206
36103,10770,51007
35983,10637,50794
35854,10493,50568
35718,10342,50331
35580,10186,50091
35440,10027,49849
35300,9866,49607
35163,9702,49363
35027,9535,49116
34893,9369,48867
34759,9206,48618
34624,9048,48371
34489,8894,48128
34356,8742,47888
34227,8593,47653
34104,8450,47427
33989,8314,47210
33880,8184,47001
33773,8058,46797
33669,7939,46598
33566,7827,46411
33467,7720,46236
33371,7618,46072
33278,7520,45916
33189,7423,45769
33106,7329,45626
33025,7241,45487
32948,7160,45352
32872,7082,45223
32798,7005,45094
32726,6928,44962
32653,6850,44826
32579,6768,44688
32503,6683,44551
32428,6599,44415
32355,6518,44282
32285,6441,44152
32217,6366,44023
32147,6290,43896
32076,6213,43769
32006,6137,43643
31937,6061,43518
31868,5984,43389
31799,5905,43257
31728,5825,43122
31654,5740,42981
31576,5652,42838
31493,5560,42689
31408,5466,42536
31322,5371,42384
31238,5282,42241
31168,5209,42122
31127,5170,42053
31129,5182,42067
31197,5267,42202
31356,5453,42493
31623,5757,42972
32004,6190,43649
32496,6748,44518
33086,7418,45556
33751,8178,46729
34458,8989,47983
35178,9814,49262
35885,10620,50518
36557,11385,51713
37178,12089,52819
37732,12718,53815
38215,13265,54691
38624,13729,55441
38963,14115,56068
39235,14423,56573
39443,14654,56964
39590,14813,57247
39682,14908,57428
39726,14948,57519
39727,14938,57531
39690,14888,57477
39625,14807,57367
39535,14699,57211
39426,14569,57022
39304,14421,56810
39174,14267,56582
39043,14111,56346
38911,13957,56109
38785,13812,55879
38667,13679,55662
38563,13558,55464
38473,13447,55288
38392,13349,55131
38323,13265,54995
38265,13196,54882
38216,13140,54790
38173,13094,54716
38136,13056,54655
38103,13023,54599
38069,12991,54540
38028,12949,54470
37977,12894,54381
37918,12827,54269
37851,12747,54135
37773,12653,53982
37688,12550,53817
37598,12444,53647
37506,12338,53475
37412,12236,53307
37322,12139,53148
37239,12050,53001
37165,11970,52872
37102,11901,52764
37050,11844,52678
37013,11804,52615
36992,11783,52575
36984,11778,52556
36987,11784,52556
36996,11801,52571
37010,11823,52599
37027,11847,52638
37048,11871,52681
37072,11896,52721
37097,11919,52756
37117,11939,52783
37131,11950,52797
37135,11948,52792
37130,11934,52766
37113,11909,52720
37086,11871,52653
