green_channel,red_channel,ir_channel
61121,32972,39720
61089,32929,39655
61057,32891,39593
61021,32857,39529
60983,32825,39464
60951,32794,39401
60918,32763,39341
60875,32727,39281
60831,32688,39218
60795,32653,39154
60764,32620,39093
60728,32581,39030
60689,32539,38962
60657,32498,38896
60626,32458,38837
60593,32417,38786
60564,32377,38738
60541,32339,38688
60517,32302,38638
60487,32268,38588
60459,32242,38542
60437,32223,38499
60415,32207,38459
60390,32193,38419
60370,32183,38379
60354,32172,38339
60331,32155,38299
60302,32133,38257
60279,32115,38219
60262,32101,38184
60245,32084,38151
60225,32063,38117
60210,32043,38081
60200,32030,38050
60190,32020,38025
60175,32007,38001
60161,31992,37977
60148,31976,37957
60129,31957,37939
60106,31938,37922
60088,31927,37905
60076,31920,37888
60060,31910,37867
60042,31894,37837
60026,31875,37805
60014,31855,37772
59993,31831,37736
59969,31808,37697
59951,31791,37657
59936,31780,37622
59919,31766,37589
59905,31750,37556
59899,31738,37526
59892,31726,37498
59880,31706,37466
59866,31684,37434
59854,31666,37408
59840,31655,37387
59825,31650,37369
59820,31653,37358
59825,31662,37363
59833,31679,37392
59847,31706,37448
59883,31750,37537
59946,31817,37661
60024,31902,37814
60113,31995,37989
60222,32101,38183
60352,32225,38404
60491,32361,38650
60629,32498,38906
60771,32640,39166
60918,32787,39431
61059,32930,39693
61190,33064,39947
61318,33197,40192
61444,33330,40423
61556,33450,40628
61655,33551,40803
61748,33639,40951
61828,33714,41074
61881,33772,41172
61914,33817,41248
61942,33855,41308
61966,33885,41354
61976,33900,41380
61979,33906,41388
61985,33909,41389
61988,33907,41385
61980,33896,41375
61967,33878,41356
61954,33862,41332
61938,33845,41304
61912,33823,41273
61885,33801,41241
61868,33782,41213
61858,33765,41189
61847,33748,41166
61837,33734,41140
61830,33722,41110
61820,33709,41080
61802,33689,41049
61783,33663,41011
61766,33638,40967
61742,33612,40916
61708,33580,40858
61669,33541,40796
61631,33503,40734
61589,33465,40671
61542,33425,40606
61501,33388,40545
61465,33357,40487
61429,33330,40428
61394,33304,40370
61370,33285,40321
61354,33272,40283
61335,33259,40253
61316,33248,40229
61309,33241,40213
61310,33240,40207
61312,33241,40210
61316,33243,40217
61330,33255,40230
61353,33271,40255
61375,33283,40290
61387,33293,40325
61397,33307,40359
61415,33323,40388
61426,33335,40403
61424,33343,40406
61427,33349,40408
61437,33353,40412
61443,33352,40414
61443,33348,40412
61442,33345,40408
61436,33342,40401
61423,33330,40385
61406,33314,40362
61393,33302,40339
61379,33290,40314
61356,33270,40281
61329,33242,40241
61306,33213,40201
61278,33182,40159
61242,33147,40112
61210,33115,40063
61186,33087,40012
61159,33059,39956
61123,33027,39891
61085,32998,39825
61053,32974,39767
61018,32950,39712
60978,32919,39654
60944,32882,39593
60916,32846,39536
60886,32808,39476
60847,32764,39409
60809,32721,39342
60778,32684,39280
60744,32651,39224
60708,32616,39168
60678,32583,39111
60652,32553,39055
60619,32520,38999
60579,32481,38939
60546,32444,38878
60521,32413,38821
60496,32386,38767
60471,32361,38712
60449,32341,38660
60429,32323,38614
60406,32300,38572
60387,32276,38534
60379,32255,38497
60372,32236,38461
60353,32214,38425
60327,32190,38385
60306,32169,38347
60290,32152,38314
60271,32136,38280
60248,32121,38242
60227,32107,38206
60206,32093,38178
60183,32076,38157
60166,32059,38137
60156,32043,38118
60140,32027,38097
60120,32005,38069
60103,31985,38036
60091,31971,38004
60075,31956,37975
60054,31936,37945
60038,31920,37915
60032,31910,37889
60027,31902,37868
60017,31890,37842
60010,31881,37810
60008,31874,37778
59998,31863,37745
59979,31845,37712
59962,31830,37681
59945,31814,37652
59919,31789,37619
59888,31760,37581
59863,31734,37543
59844,31714,37508
59823,31696,37475
59800,31676,37441
59782,31661,37406
59765,31649,37378
59741,31633,37350
59719,31615,37321
59708,31605,37298
59702,31604,37289
59700,31612,37296
59707,31632,37324
59730,31666,37377
59768,31715,37457
59821,31779,37568
59897,31859,37710
59999,31962,37887
60114,32080,38091
60234,32204,38312
60369,32335,38549
60518,32475,38800
60668,32616,39058
60809,32749,39311
60946,32878,39553
61078,33005,39785
61192,33122,40005
61285,33221,40207
61371,33306,40389
61453,33387,40551
61522,33459,40687
61575,33519,40797
61622,33571,40885
61662,33619,40957
61689,33651,41008
61705,33670,41035
61721,33684,41046
61732,33693,41049
61728,33689,41041
61718,33679,41022
61711,33670,41001
61704,33660,40978
61687,33644,40949
61666,33623,40913
61651,33604,40876
61645,33588,40844
61636,33572,40813
61623,33554,40781
61615,33541,40750
61602,33530,40722
61574,33511,40690
61539,33482,40651
61510,33452,40607
61482,33426,40563
61444,33397,40511
61401,33361,40447
61362,33322,40376
61320,33278,40303
61271,33230,40229
61224,33182,40153
61189,33140,40083
61158,33100,40018
61120,33059,39955
61089,33022,39897
61071,32998,39848
61059,32982,39806
61042,32966,39772
61031,32952,39748
61028,32946,39735
61027,32947,39729
61026,32953,39729
61033,32966,39733
61047,32981,39742
61056,32994,39752
61063,33005,39760
61077,33020,39777
61095,33035,39804
61108,33047,39835
61117,33058,39863
61132,33073,39887
61147,33091,39909
61152,33100,39927
61151,33100,39936
61156,33099,39944
61164,33102,39951
61167,33104,39951
61161,33101,39941
61152,33091,39923
61141,33077,39898
61125,33059,39866
61110,33040,39828
61102,33021,39784
61090,33002,39734
61063,32976,39681
61030,32945,39629
60998,32917,39581
60964,32891,39534
60927,32860,39481
60890,32823,39423
60856,32785,39363
60821,32745,39305
60779,32701,39248
60744,32656,39190
60720,32620,39135
60696,32590,39077
60664,32558,39012
60634,32529,38943
60611,32505,38875
60586,32480,38810
60557,32448,38749
60530,32417,38692
60507,32389,38637
60479,32361,38583
60446,32332,38529
60415,32306,38478
60388,32284,38428
60358,32258,38381
60324,32224,38334
60291,32187,38287
60258,32154,38241
60223,32126,38195
60190,32096,38149
60169,32069,38106
60161,32049,38068
60149,32035,38034
60123,32024,37998
60096,32012,37961
60075,31999,37925
60056,31981,37889
60038,31961,37853
60029,31939,37822
60025,31921,37799
60015,31908,37782
60002,31897,37766
59991,31885,37750
59979,31871,37735
59960,31849,37715
59940,31824,37686
59927,31803,37654
59916,31786,37621
59900,31770,37587
59885,31756,37549
59873,31746,37511
59859,31734,37474
59839,31716,37435
59822,31697,37403
59813,31684,37381
59800,31672,37360
59781,31656,37331
59768,31640,37296
59760,31629,37267
59751,31621,37244
59737,31611,37222
59724,31601,37199
59718,31592,37179
59714,31583,37164
59712,31578,37161
59724,31587,37175
59747,31608,37208
59771,31634,37259
59802,31670,37330
59856,31724,37428
59930,31797,37558
60016,31884,37714
60112,31979,37891
60223,32088,38084
60343,32209,38293
60462,32337,38513
60580,32465,38737
60701,32594,38965
60822,32723,39196
60934,32845,39416
61040,32960,39621
61149,33072,39815
61249,33174,39992
61330,33258,40148
61399,33329,40284
61464,33394,40401
61518,33451,40498
61556,33496,40575
61582,33525,40629
61602,33541,40660
61609,33547,40673
61605,33542,40670
61598,33529,40655
61594,33512,40631
61584,33490,40599
61565,33463,40561
61549,33437,40523
61538,33414,40485
61517,33389,40441
61485,33355,40388
61453,33319,40334
61426,33287,40283
61398,33257,40232
61364,33227,40177
