green_channel,red_channel,ir_channel
23009,47094,10287
22923,47020,10152
22842,46947,10019
22761,46873,9887
22682,46802,9758
22606,46736,9634
22531,46670,9515
22453,46603,9396
22370,46535,9279
22286,46466,9165
22201,46394,9051
22112,46318,8929
22022,46242,8804
21934,46172,8680
21851,46109,8566
21783,46063,8472
21748,46045,8418
21761,46066,8428
21838,46142,8528
21995,46284,8749
22249,46511,9127
22615,46839,9698
23105,47275,10475
23706,47808,11433
24383,48410,12515
25092,49041,13654
25795,49668,14790
26469,50269,15877
27098,50831,16888
27673,51340,17799
28181,51784,18593
28614,52158,19265
28974,52464,19817
29266,52710,20261
29494,52899,20610
29663,53032,20874
29785,53121,21067
29867,53180,21201
29912,53215,21282
29927,53230,21315
29924,53227,21308
29910,53211,21277
29887,53185,21228
29851,53154,21159
29805,53121,21078
29753,53084,20996
29696,53038,20910
29640,52987,20816
29589,52938,20718
29538,52890,20617
29478,52835,20510
29412,52773,20402
29346,52705,20296
29276,52634,20191
29201,52562,20080
29119,52487,19958
29030,52411,19825
28935,52330,19681
28835,52243,19525
28731,52152,19363
28627,52058,19201
28518,51964,19042
28408,51874,18886
28308,51793,18738
28223,51721,18606
28151,51657,18494
28087,51601,18399
28029,51554,18320
27982,51518,18257
27943,51494,18211
27911,51474,18180
27883,51460,18157
27858,51453,18139
27842,51450,18126
27835,51450,18119
27834,51453,18117
27833,51452,18112
27826,51447,18101
27815,51442,18082
27804,51436,18060
27793,51426,18035
27778,51408,17996
27753,51381,17941
27719,51345,17875
27675,51298,17803
27619,51240,17714
27551,51174,17604
27473,51101,17480
27385,51021,17343
27287,50933,17195
27188,50844,17038
27089,50754,16878
26982,50660,16714
26869,50564,16546
26758,50471,16379
26652,50381,16215
26547,50288,16052
26440,50194,15887
26333,50099,15720
26226,50003,15553
26117,49907,15388
26006,49813,15224
25901,49722,15062
25805,49634,14905
25712,49549,14756
25618,49469,14611
25527,49391,14465
25439,49313,14320
25354,49238,14182
25264,49165,14045
25168,49088,13900
25068,49005,13752
24965,48912,13600
24857,48816,13443
24746,48721,13285
24632,48623,13128
24510,48522,12969
24383,48420,12806
24258,48321,12645
24140,48223,12486
24026,48125,12322
23915,48030,12149
23810,47940,11974
23708,47850,11801
23604,47763,11630
23503,47679,11463
23408,47597,11300
23313,47512,11137
23213,47425,10975
23110,47339,10815
23007,47256,10657
22904,47173,10501
22798,47085,10348
22693,46996,10196
22597,46911,10045
22505,46828,9894
22413,46746,9748
22321,46665,9608
22232,46583,9471
22147,46503,9333
22063,46427,9197
21983,46356,9072
21904,46289,8959
21824,46223,8852
21747,46161,8746
21673,46101,8643
21598,46040,8539
21518,45977,8433
21439,45913,8323
21363,45849,8212
21288,45785,8097
21209,45716,7979
21131,45648,7862
21056,45583,7747
20983,45521,7633
20908,45456,7518
20826,45388,7399
20744,45319,7277
20664,45253,7154
20582,45191,7031
20501,45132,6915
20429,45079,6811
20373,45038,6730
20341,45017,6684
20350,45034,6699
20419,45103,6805
20562,45239,7027
20796,45453,7391
21130,45758,7921
21573,46162,8631
22120,46658,9515
22756,47229,10544
23449,47850,11666
24161,48484,12814
24860,49101,13926
25515,49674,14957
26106,50188,15883
26626,50640,16696
27068,51025,17389
27432,51342,17957
27729,51597,18410
27965,51795,18764
28144,51941,19027
28268,52041,19209
28348,52104,19323
28395,52140,19386
28415,52152,19410
28408,52142,19396
28378,52115,19346
28332,52077,19271
28276,52026,19178
28215,51965,19067
28149,51898,18946
28076,51827,18817
27993,51752,18680
27906,51674,18535
27821,51594,18386
27735,51512,18239
27642,51428,18089
27544,51340,17932
27442,51251,17771
27337,51159,17608
27225,51062,17441
27108,50963,17267
26990,50865,17093
26872,50765,16922
26761,50666,16755
26661,50576,16594
26571,50499,16441
26487,50430,16298
26410,50368,16171
26344,50314,16061
26291,50271,15968
26254,50241,15897
26234,50225,15852
26227,50221,15830
26227,50223,15829
26236,50233,15844
26257,50249,15870
26283,50271,15904
26311,50296,15949
26337,50322,15998
26359,50341,16041
26377,50356,16075
26389,50367,16101
26395,50373,16115
26394,50374,16114
26384,50367,16098
26365,50352,16071
26340,50330,16030
26309,50303,15973
26268,50269,15901
26216,50224,15816
26156,50169,15720
26092,50106,15610
26023,50038,15486
25947,49966,15355
25863,49890,15215
25773,49809,15068
25681,49724,14920
25586,49633,14772
25484,49535,14622
25372,49433,14461
25253,49329,14289
25133,49223,14113
25013,49113,13933
24888,48998,13745
24759,48885,13556
24630,48774,13369
24500,48660,13176
24365,48543,12979
24227,48425,12783
24091,48308,12592
23954,48191,12404
23816,48077,12216
23683,47970,12030
23560,47871,11847
23445,47773,11665
23330,47676,11482
23215,47581,11301
23098,47485,11119
22976,47383,10933
22851,47277,10742
22722,47169,10547
22586,47057,10348
22451,46942,10147
22319,46827,9951
22192,46715,9763
22071,46606,9581
21949,46500,9400
21829,46400,9225
21715,46305,9053
21606,46215,8886
21500,46128,8731
21396,46046,8585
21289,45966,8440
21178,45883,8289
21066,45799,8136
20961,45715,7986
20860,45635,7840
20760,45556,7696
20659,45476,7554
20558,45394,7416
20449,45308,7278
20334,45219,7141
20220,45129,7008
20112,45043,6877
20006,44959,6741
19898,44871,6594
19783,44778,6439
19665,44683,6282
19549,44589,6126
19433,44492,5964
19315,44391,5798
19195,44288,5631
19068,44183,5462
18934,44072,5297
18803,43963,5138
18686,43865,4992
18590,43784,4869
18526,43731,4787
18513,43724,4775
18568,43778,4857
18702,43900,5051
18921,44099,5382
19236,44385,5872
19655,44764,6530
20182,45238,7359
20804,45796,8349
21491,46415,9459
22208,47063,10624
22919,47703,11769
23595,48305,12840
24210,48849,13809
24746,49326,14658
25198,49725,15376
25568,50048,15963
25864,50304,16429
26092,50499,16785
26261,50641,17046
26381,50737,17230
26461,50796,17349
26501,50820,17404
26508,50815,17404
26490,50790,17361
26454,50753,17291
26403,50705,17203
26339,50647,17100
26264,50583,16984
26181,50514,16862
26094,50440,16733
26003,50363,16595
25911,50286,16454
25822,50209,16315
25735,50133,16179
25648,50053,16043
25560,49973,15901
25471,49896,15755
25379,49814,15605
25283,49724,15445
25184,49629,15272
25081,49532,15090
24971,49429,14901
24857,49323,14704
24741,49219,14500
24622,49117,14292
24499,49015,14087
24373,48913,13887
24255,48817,13699
24151,48728,13530
24057,48645,13382
23970,48570,13256
23895,48508,13152
23836,48459,13069
23786,48416,13002
23739,48378,12948
23701,48348,12908
23671,48321,12881
23640,48296,12864
23611,48279,12852
23591,48271,12845
23577,48267,12843
23564,48259,12836
23547,48246,12819
23525,48230,12792
23497,48206,12760
23465,48179,12723
23433,48152,12678
23398,48126,12622
23364,48098,12559
23330,48069,12493
23292,48038,12418
23250,48004,12337
23206,47967,12252
23151,47920,12155
23082,47866,12044
23010,47810,11930
22939,47751,11817
22867,47687,11697
22791,47620,11562
22711,47547,11419
22623,47468,11266
22522,47382,11099
22415,47293,10918
22306,47196,10733
22190,47087,10546
22067,46974,10359
21942,46865,10174
21817,46761,9992
21693,46659,9815
21569,46558,9644
21443,46456,9475
21316,46354,9305
21187,46248,9131
21060,46140,8954
20938,46034,8779
20825,45933,8607
20716,45839,8438
20607,45748,8274
20504,45664,8115
20413,45584,7958
20325,45501,7800
20240,45416,7643
20157,45335,7489
20072,45259,7337
19982,45182,7187
19888,45106,7044
19790,45027,6908
19688,44943,6771
19585,44855,6630
19484,44766,6485
19382,44678,6342
19277,44592,6202
19170,44506,6066
19067,44426,5933
18973,44354,5801
18884,44282,5668
18794,44209,5530
18705,44137,5392
18616,44061,5256
18530,43982,5121
18448,43905,4992
18369,43836,4874
18293,43772,4760
18221,43711,4647
18152,43654,4539
18090,43604,4437
18033,43559,4338
17975,43514,4241
17916,43468,4145
17860,43416,4051
17803,43361,3957
17742,43308,3866
17681,43258,3782
17629,43215,3706
17592,43180,3638
17569,43158,3586
17566,43152,3567
17600,43178,3606
17691,43253,3726
17850,43390,3949
18087,43598,4296
18416,43890,4792
18845,44273,5450
19371,44742,6269
19988,45293,7241
20679,45911,8341
21410,46561,9510
22137,47206,10677
22828,47816,11786
23462,48370,12800
24021,48863,13700
