green_channel,red_channel,ir_channel
4003,55534,44809
4028,55557,44842
4035,55575,44864
4028,55587,44879
4015,55596,44889
4000,55605,44896
3986,55612,44899
3973,55615,44900
3961,55616,44898
3949,55614,44894
3937,55609,44885
3929,55601,44871
3923,55594,44855
3919,55589,44837
3913,55583,44819
3900,55575,44795
3882,55566,44764
3858,55554,44730
3828,55538,44692
3797,55518,44648
3766,55494,44600
3731,55465,44549
3693,55432,44495
3654,55397,44436
3616,55361,44374
3578,55325,44314
3544,55290,44258
3515,55259,44207
3492,55233,44164
3475,55212,44130
3458,55199,44107
3444,55188,44091
3434,55180,44078
3426,55174,44069
3422,55171,44064
3425,55172,44064
3433,55173,44066
3443,55174,44068
3454,55176,44072
3465,55180,44077
3476,55184,44080
3481,55187,44078
3481,55188,44075
3476,55186,44068
3468,55179,44055
3455,55168,44033
3439,55156,44004
3421,55143,43973
3402,55128,43942
3379,55110,43912
3352,55089,43879
3321,55064,43841
3286,55033,43798
3248,55001,43752
3212,54969,43703
3176,54938,43652
3139,54906,43599
3099,54872,43542
3057,54837,43479
3013,54798,43410
2967,54756,43337
2918,54710,43263
2866,54663,43190
2814,54618,43117
2763,54575,43044
2712,54534,42970
2661,54496,42896
2613,54458,42825
2566,54420,42759
2519,54383,42695
2475,54347,42633
2432,54311,42573
2390,54273,42515
2349,54236,42459
2309,54198,42404
2271,54162,42348
2235,54129,42291
2203,54099,42237
2177,54070,42185
2151,54040,42135
2122,54009,42087
2091,53980,42040
2059,53953,41992
2026,53929,41944
1993,53904,41898
1964,53881,41854
1941,53862,41813
1920,53845,41774
1899,53826,41737
1878,53806,41700
1856,53783,41663
1831,53757,41626
1802,53730,41587
1773,53701,41548
1742,53673,41510
1708,53644,41468
1669,53613,41421
1631,53583,41370
1594,53554,41316
1555,53523,41265
1518,53493,41215
1485,53463,41165
1453,53432,41112
1421,53403,41060
1387,53373,41011
1352,53340,40961
1314,53305,40909
1274,53271,40858
1231,53240,40803
1189,53209,40742
1147,53177,40677
1103,53141,40609
1055,53100,40540
1005,53056,40468
952,53011,40394
896,52963,40319
836,52915,40243
777,52868,40167
724,52824,40096
674,52784,40032
630,52751,39977
595,52727,39932
571,52711,39901
559,52705,39888
568,52717,39899
602,52752,39942
663,52810,40026
757,52892,40155
883,53000,40328
1041,53134,40542
1228,53295,40797
1446,53479,41092
1690,53681,41421
1951,53896,41772
2217,54118,42138
2485,54344,42508
2752,54568,42875
3012,54788,43232
3257,54996,43570
3488,55189,43889
3704,55367,44184
3901,55528,44451
4077,55672,44689
4233,55798,44902
4370,55908,45088
4489,56003,45251
4588,56082,45391
4668,56144,45506
4734,56191,45600
4786,56226,45674
4826,56253,45734
4857,56273,45782
4882,56290,45821
4902,56301,45853
4916,56310,45875
4924,56318,45892
4931,56329,45906
4941,56341,45920
4952,56353,45931
4964,56364,45940
4977,56375,45948
4989,56385,45955
5000,56397,45964
5012,56410,45977
5024,56424,45992
5036,56436,46008
5046,56444,46022
5054,56448,46032
5056,56448,46034
5051,56442,46025
5039,56432,46005
5023,56418,45973
5004,56399,45935
4981,56375,45893
4953,56348,45846
4923,56320,45796
4894,56295,45747
4862,56269,45697
4830,56239,45642
4799,56208,45586
4770,56175,45536
4741,56144,45493
4713,56118,45457
4687,56099,45429
4665,56087,45408
4648,56078,45391
4632,56072,45374
4619,56069,45360
