green_channel,red_channel,ir_channel
22575,17617,29178
22567,17613,29166
22549,17607,29152
22528,17586,29122
22519,17567,29093
22513,17562,29080
22492,17556,29064
22461,17539,29035
22437,17519,29006
22413,17503,28982
22381,17484,28952
22357,17460,28912
22345,17442,28878
22327,17434,28854
22293,17420,28821
22259,17399,28775
22241,17384,28735
22223,17378,28708
22195,17364,28676
22171,17340,28636
22159,17321,28606
22142,17309,28586
22112,17291,28554
22087,17268,28509
22074,17255,28475
22057,17247,28450
22026,17230,28416
21997,17208,28376
21977,17195,28348
21951,17183,28326
21914,17155,28288
21883,17121,28242
21866,17103,28209
21842,17096,28183
21808,17082,28146
21780,17067,28111
21762,17064,28092
21735,17060,28076
21699,17043,28039
21678,17025,27998
21677,17020,27974
21672,17018,27959
21657,17005,27931
21645,16991,27899
21639,16986,27881
21625,16981,27863
21606,16965,27829
21597,16951,27794
21593,16952,27775
21578,16952,27755
21554,16936,27723
21538,16920,27697
21523,16911,27684
21498,16900,27666
21474,16885,27638
21462,16876,27619
21447,16876,27613
21415,16867,27595
21387,16845,27559
21379,16830,27529
21375,16826,27512
21357,16815,27489
21339,16795,27458
21334,16781,27435
21328,16774,27421
21310,16763,27399
21296,16747,27371
21290,16741,27352
21279,16740,27340
21257,16733,27316
21239,16720,27282
21233,16718,27261
21224,16722,27249
21208,16717,27226
21201,16708,27200
21205,16712,27192
21201,16719,27191
21182,16711,27171
21168,16695,27143
21166,16690,27130
21161,16688,27120
21148,16673,27094
21143,16658,27066
21147,16660,27061
21146,16668,27066
21145,16673,27064
21167,16689,27075
21211,16726,27117
21262,16772,27178
21324,16816,27243
21406,16867,27325
21503,16936,27438
21605,17011,27568
21716,17082,27702
21844,17161,27854
21979,17254,28032
22103,17344,28214
22226,17426,28387
22360,17514,28567
22490,17608,28757
22606,17697,28937
22723,17777,29099
22850,17860,29262
22967,17943,29426
23060,18011,29567
23142,18062,29682
23223,18109,29788
23286,18152,29887
23327,18182,29962
23365,18201,30016
23409,18222,30070
23442,18243,30123
23457,18250,30155
23468,18248,30170
23478,18246,30184
23475,18244,30194
23460,18232,30183
23451,18218,30165
23448,18217,30164
23433,18216,30165
23402,18199,30142
23373,18176,30103
23349,18161,30069
23318,18148,30037
23286,18126,29992
23267,18103,29949
23253,18090,29924
23223,18074,29901
23180,18045,29862
23147,18017,29825
23123,18002,29804
23094,17991,29786
23068,17973,29758
23058,17961,29737
23055,17960,29732
23045,17956,29723
23033,17943,29701
23033,17936,29685
23033,17934,29678
23020,17926,29661
23010,17912,29631
23013,17907,29609
23010,17911,29599
22990,17907,29579
22972,17893,29545
22968,17886,29520
22964,17888,29507
22950,17885,29488
22944,17879,29464
22947,17880,29454
22944,17883,29455
