green_channel,red_channel,ir_channel
26571,7851,28535
26525,7834,28492
26507,7819,28450
26493,7807,28411
26451,7791,28373
26404,7772,28334
26381,7753,28298
26357,7733,28266
26311,7711,28239
26267,7691,28210
26246,7671,28178
26220,7649,28145
26176,7628,28110
26142,7608,28075
26131,7592,28043
26113,7582,28017
26074,7574,27993
26047,7564,27967
26039,7554,27941
26019,7544,27914
25980,7532,27881
25956,7516,27843
25949,7502,27807
25926,7492,27774
25886,7483,27743
25866,7477,27716
25859,7469,27689
25832,7460,27660
25788,7448,27629
25761,7432,27593
25745,7418,27552
25708,7401,27510
25659,7381,27464
25630,7364,27418
25610,7351,27375
25566,7336,27331
25510,7316,27285
25469,7294,27234
25431,7271,27180
25371,7246,27124
25311,7220,27068
25285,7202,27018
25271,7192,26979
25244,7186,26953
25231,7189,26948
25266,7207,26978
25330,7239,27045
25403,7285,27146
25508,7344,27280
25668,7419,27445
25851,7508,27641
26034,7607,27863
26237,7711,28103
26473,7820,28357
26705,7935,28622
26911,8050,28888
27119,8159,29142
27338,8259,29379
27537,8351,29602
27702,8436,29809
27864,8512,29999
28027,8583,30173
28158,8649,30331
28254,8705,30471
28348,8749,30591
28437,8782,30693
28483,8803,30774
28492,8813,30831
28505,8816,30867
28526,8817,30889
28524,8815,30898
28504,8810,30894
28499,8802,30883
28498,8793,30865
28470,8782,30841
28426,8768,30812
28402,8755,30781
28389,8744,30747
28358,8733,30714
28321,8721,30681
28303,8707,30650
28290,8694,30621
28256,8683,30594
28218,8671,30564
28204,8660,30531
28192,8650,30493
28151,8635,30449
28103,8615,30398
28076,8595,30342
28050,8574,30284
28003,8551,30227
27960,8528,30169
27941,8509,30114
27916,8495,30068
27867,8480,30030
27821,8465,29995
27798,8453,29963
27775,8447,29936
27739,8439,29913
27718,8428,29893
27726,8422,29883
27731,8421,29882
27725,8423,29889
27737,8428,29902
27770,8437,29917
27786,8447,29932
27786,8455,29946
27805,8465,29960
27845,8479,29978
27869,8495,29994
27875,8507,30006
27897,8516,30015
27929,8523,30024
27939,8528,30035
27933,8528,30042
27939,8526,30043
27951,8523,30039
27938,8518,30030
27910,8511,30016
27905,8505,29999
27911,8500,29983
27894,8494,29964
27862,8483,29938
27843,8467,29901
27824,8449,29856
27773,8426,29810
27714,8399,29760
27673,8371,29703
27634,8347,29641
27574,8323,29580
27509,8297,29520
27463,8274,29459
27417,8252,29398
27348,8228,29332
27279,8199,29262
27229,8170,29192
27171,8141,29126
27095,8113,29061
27031,8086,28996
26996,8064,28934
26957,8045,28876
26899,8023,28820
26850,7998,28762
26819,7975,28703
26772,7952,28647
26708,7929,28593
26662,7908,28539
26639,7891,28491
26606,7875,28448
26554,7856,28405
26516,7836,28363
26493,7815,28319
26456,7794,28271
26406,7770,28218
26375,7747,28165
26361,7726,28119
26328,7708,28080
26285,7692,28046
26264,7682,28017
26256,7678,27993
26227,7675,27970
26184,7668,27942
26156,7656,27910
26133,7643,27873
26087,7628,27834
26037,7611,27793
26013,7595,27756
25997,7580,27725
25962,7565,27696
25924,7548,27662
25907,7532,27628
25893,7523,27600
25861,7517,27574
25832,7512,27543
25826,7506,27508
25821,7500,27477
25799,7493,27450
25781,7485,27428
25782,7477,27406
25776,7469,27385
25748,7459,27361
25725,7446,27332
25716,7429,27296
25692,7411,27257
25648,7391,27216
25613,7371,27171
25592,7355,27130
25554,7340,27091
25493,7325,27047
25444,7307,27000
25415,7287,26951
25374,7265,26897
25318,7241,26840
25281,7219,26783
25267,7205,26735
25248,7201,26705
25231,7204,26697
25258,7218,26718
25327,7248,26778
25410,7293,26879
25515,7350,27017
25673,7423,27188
25869,7511,27391
26068,7613,27618
26275,7723,27861
26516,7839,28116
26772,7958,28385
27006,8078,28665
27228,8195,28941
27464,8311,29209
27697,8424,29467
27898,8526,29709
28081,8618,29929
28267,8702,30128
28433,8780,30309
28558,8847,30468
28668,8904,30605
28775,8951,30722
28855,8987,30820
28894,9015,30899
28919,9034,30958
28945,9042,30997
28942,9039,31016
28898,9024,31015
28847,9000,30994
28806,8971,30958
28754,8941,30914
28684,8911,30866
28631,8886,30817
28602,8870,30776
28565,8857,30745
28519,8842,30717
28496,8828,30695
28496,8819,30678
28486,8811,30660
28470,8805,30640
28475,8803,30621
28490,8803,30604
28480,8800,30585
28449,8788,30556
28424,8771,30520
28401,8754,30482
28353,8733,30436
28291,8710,30378
28244,8687,30316
28201,8667,30255
28137,8647,30193
28068,8623,30129
28019,8599,30066
27975,8574,30007
27913,8548,29950
27850,8521,29894
27813,8496,29846
27789,8476,29809
27758,8462,29784
27740,8453,29768
27753,8452,29765
27773,8460,29773
27780,8471,29793
27794,8485,29820
27835,8502,29848
27877,8521,29876
27902,8536,29903
27936,8547,29931
27992,8562,29959
28040,8580,29984
28068,8599,30006
28103,8619,30028
28151,8641,30048
28178,8660,30066
28182,8673,30077
28195,8684,30083
28222,8691,30085
28230,8692,30079
28222,8690,30066
28231,8689,30048
28252,8689,30028
28251,8686,30006
28230,8678,29982
28222,8669,29954
28220,8659,29926
28195,8646,29894
28153,8628,29855
28124,8608,29808
28099,8587,29760
28055,8565,29712
28004,8542,29662
27973,8521,29614
27941,8499,29565
27880,8476,29510
27810,8448,29447
27764,8420,29381
27727,8394,29316
27673,8368,29253
27623,8343,29190
27599,8322,29132
27579,8305,29078
27541,8288,29029
27509,8271,28987
27500,8260,28949
27485,8248,28913
27447,8232,28877
27412,8210,28836
27398,8187,28793
27379,8166,28753
27340,8147,28717
27312,8128,28684
27306,8113,28654
27292,8100,28626
27258,8090,28593
27234,8082,28557
27229,8076,28523
27210,8070,28490
27178,8061,28457
27167,8051,28425
27176,8043,28399
27173,8038,28382
27163,8032,28366
27182,8023,28355
27218,8014,28353
27226,8008,28352
27211,8002,28340
27202,7995,28319
27197,7989,28297
27170,7984,28275
27125,7978,28249
27094,7970,28218
27066,7962,28185
27017,7950,28148
26959,7933,28107
26919,7913,28062
26886,7893,28016
26841,7876,27969
26801,7863,27923
26789,7854,27883
26782,7846,27849
26750,7835,27815
26707,7818,27779
26678,7801,27741
26644,7780,27699
26585,7754,27649
26526,7722,27591
26491,7689,27529
26455,7655,27467
26398,7620,27407
26347,7587,27350
26325,7564,27305
26305,7554,27279
26283,7554,27273
26294,7567,27290
26352,7598,27339
26431,7647,27425
26522,7709,27545
26651,7780,27698
26818,7862,27883
26989,7954,28095
27160,8052,28328
27358,8154,28571
27580,8258,28818
27793,8362,29065
27996,8465,29309
28215,8565,29549
28443,8662,29787
28647,8754,30018
28822,8838,30234
28993,8916,30435
29152,8987,30619
29273,9051,30779
29369,9105,30912
29465,9151,31021
29552,9188,31113
29607,9216,31186
29643,9236,31242
29683,9251,31289
29714,9262,31327
29716,9267,31352
29707,9268,31361
29708,9265,31360
29703,9261,31351
29673,9254,31335
29642,9245,31313
29633,9237,31286
29625,9230,31257
29601,9221,31227
29581,9209,31199
29581,9196,31174
29580,9185,31150
29559,9175,31126
29537,9164,31098
29521,9153,31065
29486,9140,31026
29427,9125,30981
29380,9110,30932
29354,9098,30885
29322,9088,30842
29278,9077,30801
29250,9066,30761
29240,9056,30723
29218,9046,30687
29178,9031,30652
29150,9013,30619
29141,8998,30592
29121,8985,30568
29095,8973,30544
