green_channel,red_channel,ir_channel
27914,31393,60692
27831,31305,60572
27751,31220,60452
27681,31147,60339
27612,31080,60232
27545,31018,60128
27489,30970,60033
27452,30939,59956
27432,30922,59896
27427,30918,59854
27442,30930,59836
27472,30956,59841
27511,30987,59859
27553,31021,59884
27600,31061,59919
27652,31109,59964
27700,31154,60013
27746,31194,60060
27797,31235,60106
27846,31278,60149
27887,31313,60184
27923,31338,60209
27957,31362,60233
27988,31387,60260
28013,31407,60280
28031,31419,60289
28051,31432,60297
28070,31443,60304
28077,31444,60296
28071,31433,60271
28064,31423,60240
28059,31415,60207
28049,31400,60170
28033,31383,60129
28019,31368,60088
28003,31350,60044
27980,31321,59990
27955,31290,59929
27935,31266,59868
27915,31242,59805
27892,31215,59737
27873,31192,59670
27859,31176,59612
27842,31159,59555
27813,31133,59493
27777,31101,59428
27738,31069,59370
27695,31036,59313
27648,30996,59251
27605,30956,59190
27571,30922,59135
27535,30887,59075
27496,30845,59008
27462,30804,58943
27433,30770,58884
27402,30738,58826
27366,30700,58767
27328,30661,58707
27289,30622,58647
27247,30576,58582
27200,30524,58513
27156,30473,58448
27110,30421,58388
27054,30363,58328
26990,30303,58267
26932,30249,58212
26876,30201,58162
26821,30153,58109
26770,30110,58058
26730,30077,58018
26698,30055,57984
26668,30034,57943
26642,30014,57897
26629,30005,57859
26628,30004,57828
26626,29999,57798
26620,29994,57771
26615,29996,57751
26609,29994,57730
26597,29980,57700
26584,29961,57667
26573,29945,57638
26557,29928,57609
26537,29908,57574
26524,29892,57539
26519,29882,57505
26513,29870,57468
26499,29850,57424
26481,29826,57379
26467,29807,57340
26454,29789,57306
26437,29769,57276
26425,29757,57262
26425,29761,57273
26439,29781,57311
26471,29820,57377
26531,29888,57484
26628,29994,57643
26763,30136,57854
26934,30312,58118
27143,30529,58448
27384,30781,58838
27642,31047,59257
27907,31312,59685
28167,31576,60114
28409,31826,60523
28621,32045,60892
28806,32230,61217
28971,32394,61508
29117,32539,61766
29241,32662,61987
29347,32762,62173
29441,32848,62332
29522,32921,62464
29582,32974,62562
29624,33011,62632
29659,33044,62685
29684,33070,62720
29692,33075,62728
29686,33067,62720
29677,33059,62709
29668,33048,62692
29652,33022,62662
29631,32986,62621
29609,32954,62579
29583,32927,62535
29550,32898,62482
29519,32867,62423
29494,32844,62370
29469,32823,62322
29439,32795,62270
29411,32767,62218
29391,32747,62173
29367,32726,62121
29334,32696,62055
29299,32662,61986
29266,32630,61922
29233,32593,61854
29199,32546,61778
29166,32495,61700
29127,32446,61621
29082,32397,61537
29033,32346,61450
28984,32293,61366
28934,32240,61285
28879,32184,61202
28822,32126,61119
28772,32078,61050
28732,32042,61001
28702,32012,60962
28683,31989,60931
28677,31978,60913
28680,31980,60908
28682,31986,60907
28687,31994,60908
28702,32010,60920
28721,32029,60938
28732,32041,60952
28739,32046,60961
28745,32051,60972
28748,32054,60979
28744,32047,60976
28738,32036,60965
28736,32027,60955
28731,32015,60940
28717,31992,60912
28701,31968,60874
28686,31950,60832
28668,31933,60784
28644,31910,60726
28618,31885,60662
28591,31862,60602
28558,31834,60540
28513,31794,60466
28462,31748,60385
28408,31701,60302
28344,31649,60217
28270,31585,60124
28193,31517,60031
28119,31452,59941
28049,31385,59848
27983,31316,59753
27927,31255,59664
27882,31204,59583
27843,31156,59505
27813,31110,59430
27798,31080,59368
27792,31063,59318
27786,31050,59270
27780,31041,59227
27777,31038,59193
27774,31035,59164
27762,31024,59128
27745,31003,59085
27728,30981,59043
27708,30960,59002
27678,30933,58955
27642,30901,58902
27609,30872,58854
27577,30843,58809
27543,30809,58760
27518,30778,58713
27505,30758,58676
27493,30738,58642
27476,30716,58605
27459,30695,58569
27451,30682,58539
27445,30669,58509
27433,30648,58470
27420,30624,58431
27410,30605,58401
27398,30588,58371
27374,30563,58333
27343,30531,58292
27310,30497,58249
27269,30457,58197
27216,30408,58132
27160,30358,58065
27108,30310,58003
27058,30260,57941
27013,30209,57882
26976,30166,57831
26944,30135,57787
26911,30106,57742
26878,30072,57695
26851,30039,57648
26826,30010,57602
26791,29971,57548
26747,29921,57488
26707,29876,57433
26674,29844,57392
26649,29820,57368
26641,29815,57373
26664,29839,57422
26719,29893,57522
26803,29979,57667
26918,30103,57863
27066,30269,58122
27238,30469,58441
27430,30689,58802
27642,30925,59198
27871,31176,59619
28106,31431,60043
28332,31669,60445
28546,31888,60817
28750,32088,61155
28935,32262,61454
29095,32409,61711
29230,32535,61931
29342,32640,62116
29426,32719,62261
29480,32772,62362
29513,32804,62430
29529,32822,62475
29531,32823,62498
29522,32808,62502
29511,32792,62498
29505,32784,62492
29497,32775,62478
29488,32759,62451
29484,32742,62420
29479,32727,62391
29468,32708,62355
29449,32682,62311
29428,32654,62264
29406,32630,62221
29377,32603,62170
29343,32571,62111
29313,32541,62053
29286,32518,61999
29258,32494,61939
29230,32468,61873
29205,32438,61805
29177,32403,61732
29141,32354,61649
29096,32296,61557
29041,32236,61459
28970,32170,61354
28883,32093,61239
28788,32008,61115
28698,31923,60993
28609,31841,60876
28523,31761,60760
28449,31688,60652
28395,31633,60565
28353,31593,60497
28316,31561,60440
28288,31537,60395
28270,31522,60369
28254,31511,60355
28236,31495,60343
28222,31480,60335
28218,31476,60335
28219,31472,60338
28219,31465,60337
28222,31463,60337
28229,31468,60346
28231,31471,60352
28228,31469,60351
28230,31470,60350
28241,31481,60352
28251,31494,60346
28253,31495,60325
28252,31488,60299
28250,31480,60274
28239,31466,60247
28219,31442,60210
28202,31419,60170
28190,31403,60128
28175,31385,60078
28153,31360,60019
28126,31332,59956
28092,31301,59888
28047,31258,59813
27994,31204,59733
27940,31148,59649
27882,31090,59563
27819,31029,59472
27754,30966,59376
27691,30906,59284
27629,30846,59194
27565,30784,59102
27505,30722,59008
27453,30665,58923
27403,30611,58846
27350,30554,58769
27298,30497,58691
27255,30449,58619
27213,30407,58551
27162,30360,58480
27110,30310,58412
27066,30266,58349
27025,30225,58287
26985,30185,58221
26949,30149,58156
26914,30121,58097
26878,30093,58040
26842,30062,57982
26811,30033,57932
26782,30006,57894
26746,29972,57856
26704,29927,57810
26665,29880,57760
26629,29839,57711
26590,29796,57659
26546,29749,57599
26507,29708,57539
26477,29676,57484
26445,29638,57428
26407,29593,57373
26371,29552,57328
26342,29523,57292
26313,29494,57256
26284,29464,57215
26259,29440,57174
26235,29419,57137
26209,29395,57097
26184,29369,57054
26165,29347,57015
26150,29326,56979
26132,29299,56940
26119,29273,56897
26114,29255,56857
26110,29242,56818
26101,29226,56773
26094,29214,56726
26096,29215,56688
26101,29223,56658
26098,29223,56628
26094,29219,56602
26098,29223,56592
26109,29236,56602
26122,29255,56628
26148,29290,56681
26197,29353,56777
26271,29443,56921
26371,29557,57113
26504,29704,57364
26674,29890,57675
26875,30103,58034
27099,30337,58430
27342,30588,58857
27598,30848,59303
27848,31100,59742
28080,31327,60150
28286,31529,60520
28457,31704,60848
28590,31843,61122
28692,31950,61339
28773,32035,61510
28836,32104,61643
28883,32153,61741
28918,32186,61806
28947,32214,61851
28971,32240,61883
28991,32257,61896
29008,32268,61889
29026,32282,61877
29041,32297,61863
29048,32301,61836
29049,32297,61794
29049,32291,61747
29044,32280,61695
29028,32259,61636
29008,32232,61573
28987,32204,61511
28961,32174,61446
28925,32137,61369
28886,32096,61287
28850,32060,61206
28810,32025,61125
28763,31979,61035
28713,31926,60942
28664,31872,60850
28612,31812,60757
28549,31741,60653
28478,31668,60542
28407,31601,60432
28335,31531,60323
28259,31453,60210
28190,31380,60100
28133,31320,60004
28081,31270,59920
28041,31230,59847
28021,31205,59794
28018,31196,59768
28023,31197,59759
28037,31206,59758
28063,31227,59770
28098,31262,59798
28130,31300,59831
28154,31334,59864
28177,31364,59902
28199,31387,59939
28214,31393,59963
28219,31387,59975
28217,31378,59983
28207,31366,59987
28188,31347,59979
28168,31325,59960
28153,31306,59936
28135,31288,59908
28109,31263,59874
28079,31230,59833
28055,31202,59797
28035,31182,59762
28008,31157,59714
27973,31123,59655
27941,31089,59593
27909,31053,59525
27867,31005,59445
27816,30951,59358
27764,30902,59273
27708,30854,59186
27643,30797,59094
27577,30734,59002
27514,30671,58913
27452,30605,58821
27390,30535,58724
27337,30473,58634
27295,30425,58558
27260,30383,58490
27227,30342,58418
27196,30305,58350
27170,30277,58291
27146,30251,58235
27122,30220,58175
27100,30190,58119
27074,30159,58067
27035,30121,58007
26988,30073,57938
26940,30024,57873
26893,29981,57815
26846,29937,57757
26801,29894,57695
26762,29859,57640
26729,29833,57596
26697,29810,57556
26672,29789,57518
26657,29779,57487
26650,29776,57463
26645,29770,57440
26642,29766,57418
26644,29768,57403
26646,29774,57390
26646,29775,57372
26650,29772,57350
26659,29770,57335
26667,29771,57326
26672,29769,57313
26679,29764,57295
26690,29764,57280
26702,29766,57265
26705,29761,57243
26698,29752,57218
26690,29742,57194
26678,29729,57168
26662,29710,57135
26651,29695,57103
26646,29687,57074
26638,29678,57042
26624,29665,57004
26616,29653,56971
26617,29647,56952
26623,29650,56948
26636,29664,56960
26661,29694,56999
26701,29740,57073
26756,29798,57181
26828,29871,57328
26924,29971,57525
27050,30105,57779
27200,30265,58079
27371,30446,58415
27568,30652,58786
27782,30876,59182
27997,31102,59579
28206,31319,59960
28410,31524,60319
28600,31714,60648
28765,31880,60932
28902,32017,61170
29018,32135,61368
29113,32235,61531
29188,32312,61659
29248,32371,61757
29301,32418,61833
29342,32450,61884
29364,32462,61907
29374,32464,61908
29381,32465,61901
29385,32462,61883
29378,32445,61847
29362,32418,61798
29345,32393,61748
29329,32367,61692
29308,32334,61626
29286,32300,61559
29270,32275,61499
29251,32255,61436
29227,32232,61367
29205,32210,61297
29185,32193,61234
29161,32178,61173
29136,32157,61110
29117,32138,61050
29102,32124,60993
29080,32105,60929
29045,32071,60852
29004,32030,60766
28963,31990,60682
28921,31947,60600
28880,31900,60518
28844,31859,60439
28815,31829,60367
28790,31804,60300
28773,31781,60242
28769,31770,60198
28778,31773,60167
28796,31783,60146
28821,31798,60137
28853,31823,60147
28884,31853,60172
28911,31877,60199
28939,31900,60228
28970,31928,60262
29003,31959,60298
29029,31986,60327
29047,32007,60351
29064,32030,60378
29080,32049,60402
29087,32053,60415
29090,32050,60415
29097,32047,60409
29097,32037,60394
29083,32015,60365
29061,31989,60326
29034,31958,60284
28995,31918,60236
28949,31870,60179
28908,31823,60118
28870,31780,60057
28831,31736,59991
28788,31686,59915
28746,31636,59839
28707,31592,59768
28662,31543,59693
28603,31483,59606
28537,31420,59514
28473,31360,59424
28407,31295,59334
28338,31228,59243
28274,31168,59158
28217,31116,59082
28163,31063,59008
28114,31010,58932
28077,30963,58864
28049,30927,58802
28016,30891,58737
27978,30852,58666
27946,30820,58601
27920,30796,58543
27890,30771,58486
27860,30742,58426
27836,30719,58372
27817,30704,58326
27797,30687,58280
27779,30667,58236
27764,30649,58198
27748,30631,58164
27725,30609,58124
27699,30586,58082
27682,30568,58048
27671,30554,58021
27659,30533,57990
27648,30513,57958
27645,30501,57936
27646,30491,57918
27643,30477,57892
27639,30465,57862
27638,30461,57837
27636,30459,57811
27628,30452,57779
27617,30444,57745
27608,30440,57718
27600,30436,57692
27596,30431,57666
27602,30428,57645
27611,30429,57628
27611,30426,57607
27603,30415,57577
27592,30403,57548
27582,30397,57521
27568,30387,57492
27551,30370,57457
27536,30352,57427
27524,30338,57404
27512,30325,57386
27509,30321,57376
27525,30338,57395
27558,30381,57453
27609,30444,57546
27688,30533,57680
27805,30659,57875
27959,30822,58133
28144,31010,58443
28358,31221,58799
28604,31462,59202
28873,31725,59639
29145,31992,60083
29411,32253,60516
29663,32504,60929
29893,32733,61307
30093,32930,61636
30269,33099,61921
30426,33248,62171
30559,33374,62385
30663,33472,62558
30745,33548,62698
30807,33609,62812
30845,33651,62896
30863,33674,62950
30877,33685,62978
30888,33691,62988
30887,33687,62979
30871,33667,62949
30846,33638,62903
30815,33608,62854
30781,33575,62802
30742,33533,62742
30708,33492,62682
30682,33457,62631
30657,33424,62582
30630,33389,62529
30604,33360,62480
30579,33341,62439
30552,33322,62394
30525,33298,62340
30505,33274,62286
30487,33247,62231
30458,33212,62165
30417,33170,62089
30371,33127,62008
30319,33083,61924
30258,33025,61829
30190,32958,61724
30125,32891,61618
30067,32828,61517
30010,32768,61417
29957,32715,61326
29918,32679,61251
29892,32655,61191
29866,32630,61138
29841,32606,61090
29823,32588,61055
29807,32569,61029
29790,32544,61004
29780,32524,60987
29780,32519,60981
29785,32522,60981
29791,32525,60980
29800,32532,60985
29817,32549,61001
29837,32570,61022
29851,32583,61037
29858,32588,61044
29862,32593,61049
29861,32594,61048
29849,32586,61036
29834,32576,61018
29822,32568,61001
29808,32559,60978
29792,32544,60945
29778,32529,60906
29763,32514,60865
29742,32490,60818
29715,32457,60761
29687,32423,60704
29655,32391,60648
29615,32352,60586
29570,32306,60512
29526,32260,60435
29483,32217,60362
29433,32170,60289
29378,32117,60212
29329,32069,60137
29289,32032,60068
29251,31994,59995
29213,31948,59916
29176,31902,59839
29136,31859,59765
29093,31813,59692
29052,31768,59622
29018,31728,59557
28985,31691,59492
28946,31651,59419
28903,31608,59342
28862,31570,59271
28821,31534,59204
28775,31495,59138
28731,31457,59074
28696,31429,59016
28667,31403,58964
28634,31370,58909
28598,31336,58857
28565,31304,58812
28534,31271,58764
28504,31233,58710
28481,31201,58660
28464,31178,58621
28442,31155,58582
28412,31124,58540
28381,31090,58498
28354,31061,58462
28330,31036,58425
28305,31009,58387
28281,30986,58352
28262,30968,58322
28245,30948,58290
28227,30925,58251
28210,30908,58214
28196,30898,58183
28183,30885,58148
28171,30868,58109
28166,30857,58076
28165,30852,58050
28158,30841,58019
28145,30821,57982
28130,30802,57947
28113,30787,57915
28091,30767,57877
28065,30742,57833
28046,30723,57795
28031,30715,57772
28023,30715,57764
28032,30729,57781
28067,30767,57837
28129,30832,57936
28216,30921,58080
28334,31040,58280
28490,31200,58545
28675,31397,58867
28883,31614,59235
29113,31847,59641
29358,32098,60075
29598,32353,60518
29822,32590,60941
30027,32799,61327
30212,32986,61670
30373,33145,61961
30504,33275,62201
30613,33387,62404
30707,33485,62576
30781,33561,62715
30836,33615,62819
30880,33656,62896
30917,33691,62954
30944,33715,62992
30961,33726,63012
30976,33732,63024
30989,33736,63025
30989,33729,63010
30972,33711,62978
30950,33695,62942
30927,33688,62909
30906,33681,62871
30888,33670,62826
30879,33663,62781
30878,33659,62739
30879,33647,62695
30877,33626,62648
30875,33605,62607
30874,33585,62569
30867,33558,62522
30852,33524,62462
30829,33486,62395
30792,33442,62317
30744,33388,62224
30691,33330,62124
30639,33275,62029
30585,33219,61936
30519,33155,61834
30447,33083,61728
30377,33015,61627
30308,32949,61531
30238,32883,61436
30174,32822,61347
30119,32768,61271
30066,32715,61203
30013,32662,61139
29964,32614,61085
29920,32577,61044
29875,32542,61005
29828,32499,60960
29783,32455,60919
29743,32416,60887
29702,32378,60857
29659,32337,60823
29619,32297,60790
29583,32262,60760
29547,32225,60728
29511,32184,60692
29478,32143,60657
29447,32103,60626
29412,32060,60589
29378,32018,60546
29352,31987,60506
29332,31967,60470
29312,31947,60430
29293,31930,60387
29285,31923,60350
29286,31928,60320
29283,31932,60286
29274,31929,60245
29266,31924,60201
29257,31917,60156
29243,31899,60100
29228,31874,60033
29215,31853,59969
29198,31836,59909
29175,31815,59845
29154,31798,59783
29140,31790,59730
29127,31780,59678
29112,31763,59620
29103,31749,59563
29101,31740,59514
29096,31726,59468
29083,31701,59415
29065,31669,59358
29046,31643,59306
29021,31617,59255
28984,31582,59199
28941,31543,59138
28899,31506,59079
28854,31467,59019
28805,31424,58954
28756,31382,58891
28706,31343,58832
28653,31298,58770
28597,31244,58698
28541,31188,58625
28486,31132,58553
28425,31066,58475
28359,30991,58392
28295,30919,58317
28234,30853,58254
28172,30786,58191
28114,30722,58122
28067,30671,58061
28029,30634,58011
27995,30601,57964
27967,30568,57915
27949,30543,57871
27937,30524,57834
27922,30503,57797
27903,30479,57761
27880,30454,57728
27848,30424,57691
27805,30386,57646
27757,30347,57597
27710,30312,57549
27664,30278,57501
27615,30237,57446
27566,30192,57386
27522,30151,57328
27478,30110,57269
27433,30061,57202
27386,30010,57133
27339,29964,57070
27290,29919,57009
27237,29871,56945
27191,29831,56892
27163,29812,56866
27152,29810,56871
27158,29828,56905
27191,29872,56983
27255,29950,57114
27351,30060,57295
27482,30203,57525
27650,30383,57815
27854,30602,58166
28089,30853,58568
28349,31125,59007
28629,31412,59470
28919,31704,59942
29201,31981,60398
29460,32230,60816
29692,32452,61191
29892,32644,61516
30054,32800,61783
30180,32924,61994
30281,33025,62163
30360,33103,62294
30415,33153,62383
30449,33181,62433
30471,33199,62460
30485,33209,62470
30491,33207,62461
30490,33196,62437
30486,33181,62404
30476,33158,62362
30455,33124,62310
30424,33083,62251
30385,33040,62192
30336,32993,62126
