green_channel,red_channel,ir_channel
46062,22066,55583
46015,22042,55526
45975,22026,55477
45939,22014,55431
45908,22000,55382
45880,21985,55331
45856,21969,55281
45833,21948,55230
45808,21920,55175
45776,21887,55119
45738,21855,55064
45700,21828,55012
45663,21804,54969
45628,21781,54933
45596,21761,54905
45568,21744,54880
45544,21728,54854
45518,21713,54823
45489,21697,54784
45456,21678,54739
45417,21658,54694
45377,21639,54652
45339,21623,54613
45308,21610,54575
45283,21602,54540
45266,21598,54506
45253,21595,54471
45240,21587,54433
45223,21570,54393
45199,21546,54352
45165,21515,54303
45120,21481,54252
45071,21450,54205
45023,21424,54163
44979,21403,54125
44943,21386,54092
44916,21373,54062
44892,21362,54027
44866,21350,53988
44836,21330,53944
44801,21307,53895
44764,21282,53845
44725,21255,53794
44680,21228,53743
44632,21203,53696
44587,21182,53653
44547,21161,53611
44508,21141,53566
44473,21123,53523
44442,21105,53481
44412,21083,53439
44383,21056,53392
44348,21029,53345
44306,21001,53295
44258,20974,53242
44208,20948,53188
44160,20922,53133
44119,20897,53079
44081,20870,53028
44048,20844,52982
44016,20822,52937
43982,20803,52888
43946,20781,52833
43907,20755,52776
43864,20725,52719
43820,20692,52660
43775,20657,52601
43727,20620,52544
43678,20586,52492
43631,20557,52445
43589,20535,52400
43554,20519,52359
43524,20508,52322
43493,20499,52281
43460,20486,52234
43429,20467,52183
43395,20447,52130
43357,20425,52077
43314,20398,52023
43267,20371,51971
43220,20345,51916
43171,20323,51860
43123,20303,51804
43084,20283,51751
43057,20265,51708
43042,20251,51680
43045,20248,51675
43075,20269,51708
43142,20320,51794
43257,20405,51939
43416,20522,52144
43618,20671,52407
43858,20845,52720
44126,21037,53066
44409,21239,53428
44689,21442,53792
44961,21635,54147
45219,21813,54483
45452,21973,54794
45657,22114,55073
45836,22234,55320
45991,22336,55538
46125,22420,55729
46240,22490,55894
46336,22547,56032
46410,22591,56141
46461,22622,56223
46491,22639,56278
46504,22643,56309
46499,22631,56317
46479,22611,56308
46452,22588,56288
46421,22565,56262
46390,22542,56230
46362,22521,56199
46342,22510,56174
46327,22506,56157
46314,22503,56139
46301,22500,56118
46287,22493,56097
46270,22482,56076
46249,22468,56057
46232,22454,56043
46227,22444,56039
46234,22439,56040
46246,22437,56044
46259,22435,56051
46272,22435,56059
46286,22437,56073
46299,22440,56089
46307,22445,56107
46311,22449,56121
46315,22453,56132
46319,22456,56141
46320,22457,56150
46322,22460,56160
46325,22464,56167
46328,22466,56170
46328,22463,56163
46325,22455,56144
46315,22438,56114
46293,22413,56076
46258,22383,56031
46212,22350,55981
46159,22315,55927
46108,22282,55878
46063,22254,55832
46026,22232,55791
45997,22213,55755
45977,22196,55720
45960,22179,55687
45942,22164,55652
45921,22151,55618
45901,22140,55589
45884,22129,55565
45866,22116,55543
45851,22105,55530
45845,22098,55526
45849,22101,55533
45859,22113,55547
45868,22125,55559
45870,22133,55568
45867,22136,55572
45862,22136,55569
45857,22128,55558
45850,22117,55542
45840,22106,55524
45829,22095,55504
45818,22082,55481
45808,22070,55460
45796,22060,55443
45783,22049,55423
45770,22035,55396
45755,22019,55363
45736,22000,55323
45711,21977,55273
45680,21949,55216
45641,21917,55154
45595,21880,55088
45544,21844,55024
45489,21808,54965
45435,21775,54910
45388,21749,54863
45348,21729,54825
45315,21714,54791
45287,21701,54755
45264,21689,54718
45242,21674,54676
45216,21656,54629
45188,21635,54577
45157,21610,54519
45122,21582,54461
45088,21554,54411
45057,21530,54368
45027,21511,54329
44997,21494,54294
44970,21478,54264
44948,21467,54238
44930,21457,54212
44911,21443,54183
44891,21426,54148
44870,21405,54106
44847,21380,54059
44818,21351,54010
44783,21321,53961
44746,21292,53913
44709,21268,53872
44673,21247,53839
44641,21232,53813
44617,21221,53791
44601,21212,53772
44590,21206,53755
44585,21200,53739
44582,21192,53718
44571,21180,53689
44552,21162,53653
44529,21141,53616
44501,21118,53579
44471,21092,53540
44439,21065,53501
44408,21039,53462
44376,21016,53422
44347,20995,53383
44322,20979,53347
44306,20967,53314
44298,20956,53284
44295,20945,53257
44287,20931,53227
44270,20916,53191
44247,20897,53147
44218,20873,53094
44186,20845,53038
44152,20817,52980
44114,20790,52924
44072,20763,52873
44027,20736,52825
43984,20712,52780
43943,20690,52736
43905,20666,52696
43869,20644,52661
43839,20627,52629
43813,20613,52597
43787,20595,52561
43760,20572,52518
43729,20547,52470
43693,20522,52422
43653,20495,52372
43618,20469,52323
43593,20449,52281
43573,20436,52243
43557,20427,52208
43542,20422,52171
43527,20416,52130
43506,20400,52087
43476,20373,52039
43439,20340,51987
43396,20303,51930
43350,20265,51874
43301,20228,51823
43252,20195,51775
43206,20168,51726
43165,20143,51674
43127,20118,51622
43090,20093,51572
43050,20065,51521
43006,20033,51469
42958,20000,51414
42911,19968,51356
42863,19936,51297
42818,19904,51242
42783,19880,51197
42762,19870,51171
42764,19879,51176
42802,19913,51223
42884,19976,51322
43008,20073,51476
43176,20199,51683
43381,20348,51934
43615,20514,52219
43868,20693,52528
44132,20877,52855
44394,21054,53185
44645,21224,53510
44878,21387,53826
45088,21537,54124
45276,21670,54396
45448,21788,54641
45607,21897,54857
45746,21991,55039
45862,22066,55189
45954,22123,55315
46022,22160,55414
46063,22181,55482
46084,22189,55524
46087,22186,55545
46075,22175,55549
46055,22159,55540
46034,22142,55528
46019,22127,55516
46006,22116,55501
45995,22105,55482
45985,22093,55460
45978,22084,55436
45975,22078,55417
45970,22070,55403
45959,22061,55393
45947,22049,55383
45937,22034,55371
45926,22016,55359
45914,22002,55351
45905,21995,55351
45902,21995,55360
45907,22003,55378
45924,22018,55408
45954,22041,55448
45994,22068,55497
46031,22094,55548
46065,22119,55590
46098,22144,55623
46126,22163,55650
46145,22171,55672
46159,22174,55688
46166,22176,55698
46162,22173,55700
46148,22163,55697
46129,22151,55689
46109,22138,55673
46085,22122,55646
46057,22103,55607
46029,22079,55561
45999,22049,55512
45966,22017,55460
45928,21987,55407
45888,21959,55356
45847,21932,55308
45807,21905,55264
45767,21878,55226
45733,21857,55197
45710,21844,55175
45692,21834,55158
45678,21827,55142
45670,21821,55126
45666,21814,55109
45662,21802,55088
45656,21789,55066
45650,21781,55047
45643,21779,55029
45638,21782,55016
45634,21788,55009
45633,21793,55003
45635,21794,54998
45637,21791,54991
45638,21785,54985
45637,21777,54976
45630,21769,54962
45615,21755,54941
45594,21736,54917
45572,21715,54893
45552,21692,54866
45530,21667,54835
45505,21643,54803
45475,21623,54772
45440,21603,54741
45403,21583,54708
45367,21564,54673
45336,21546,54638
45306,21528,54600
45276,21509,54559
45248,21491,54513
45224,21469,54462
45195,21442,54406
45158,21410,54345
45117,21373,54284
45077,21336,54221
45035,21302,54157
44990,21273,54098
44950,21248,54048
44920,21226,54002
44895,21206,53958
44870,21185,53917
44847,21166,53881
44825,21150,53844
44799,21131,53802
44770,21108,53756
44739,21081,53709
44708,21055,53663
44672,21027,53620
44632,20998,53581
44593,20973,53547
44556,20952,53517
44524,20934,53491
44496,20920,53465
44471,20909,53438
44449,20900,53410
44430,20889,53378
44412,20875,53343
44392,20860,53307
44371,20844,53267
44346,20824,53221
44316,20799,53172
44283,20772,53125
44245,20746,53082
44206,20722,53040
44169,20703,53002
44138,20690,52971
44109,20677,52943
44080,20662,52916
44053,20646,52887
44030,20631,52859
44011,20613,52830
43993,20596,52799
43974,20580,52768
43952,20563,52733
43927,20543,52690
43898,20520,52639
43866,20497,52585
43833,20479,52534
43799,20460,52488
43767,20438,52447
43738,20420,52408
43711,20404,52370
43684,20387,52331
43653,20369,52291
43618,20348,52248
43580,20325,52203
43539,20297,52155
43498,20267,52107
43457,20238,52057
43415,20209,52003
43372,20180,51949
43331,20153,51900
43293,20132,51854
43260,20116,51812
43227,20102,51774
43197,20089,51735
43171,20076,51696
43146,20063,51657
43117,20047,51613
43084,20024,51561
43049,19997,51502
