green_channel,red_channel,ir_channel
23476,6658,27747
23559,6705,27887
23691,6777,28052
23810,6837,28181
23828,6846,28222
23812,6838,28239
23851,6853,28292
23886,6862,28322
23837,6836,28282
23778,6811,28241
23784,6817,28237
23775,6814,28202
23683,6769,28106
23586,6723,28018
23549,6701,27967
23497,6668,27885
23378,6602,27754
23277,6548,27647
23238,6523,27575
23170,6482,27460
23035,6414,27303
22923,6364,27181
22867,6336,27091
22765,6280,26945
22592,6191,26752
22453,6123,26600
22370,6075,26477
22245,6005,26306
22079,5919,26109
21979,5866,25975
21941,5837,25885
21857,5791,25765
21736,5741,25649
21683,5727,25605
21683,5730,25595
21641,5708,25551
21583,5680,25511
21604,5692,25537
21670,5724,25586
21692,5734,25602
21705,5743,25638
21789,5788,25748
21898,5843,25870
21943,5868,25939
21973,5890,26005
22072,5944,26122
22174,5991,26230
22199,5999,26273
22220,6008,26318
22318,6052,26410
22416,6094,26484
22433,6098,26501
22438,6100,26522
22498,6126,26574
22533,6132,26584
22487,6098,26530
22443,6070,26491
22455,6071,26488
22442,6061,26450
22357,6025,26369
22289,6005,26317
22272,6006,26295
22216,5983,26225
22098,5931,26113
22018,5896,26041
21984,5876,25994
21899,5826,25894
21763,5756,25761
21685,5718,25676
21666,5704,25622
21593,5665,25514
21465,5608,25374
21380,5573,25275
21326,5546,25185
21211,5486,25034
21062,5413,24867
20979,5369,24752
20940,5337,24651
20849,5277,24499
20735,5213,24344
20689,5187,24255
20665,5171,24183
20574,5127,24062
20465,5083,23943
20430,5074,23885
20410,5063,23829
20314,5015,23717
20216,4966,23616
20203,4956,23577
20201,4951,23536
20127,4920,23447
20051,4892,23371
20046,4892,23337
20031,4880,23274
19946,4835,23159
19876,4797,23072
19879,4788,23038
19869,4768,22980
19790,4723,22884
19732,4697,22823
19742,4701,22802
19731,4692,22744
19665,4663,22654
19631,4655,22617
19646,4670,22625
19615,4661,22592
19526,4627,22520
19483,4614,22490
19495,4618,22490
19458,4596,22444
19372,4553,22377
19340,4537,22370
19358,4543,22392
19320,4525,22364
19235,4490,22315
19201,4481,22313
19196,4479,22313
19123,4444,22245
19011,4396,22153
18957,4375,22107
18932,4360,22061
18849,4316,21959
18752,4274,21859
18724,4269,21818
18705,4266,21764
18613,4225,21641
18511,4181,21522
18482,4166,21455
18455,4145,21376
18358,4093,21249
18268,4049,21148
18260,4043,21112
18264,4042,21080
18220,4026,21028
18216,4037,21037
18326,4100,21147
18472,4174,21299
18605,4243,21484
18818,4351,21779
19155,4511,22186
19514,4678,22614
19844,4834,23049
20226,5018,23557
20681,5235,24114
21097,5431,24615
21441,5597,25062
21805,5776,25527
22194,5962,25987
22512,6111,26360
22758,6228,26672
23032,6365,27005
23330,6516,27339
23545,6624,27596
23678,6696,27796
23830,6779,28008
23992,6861,28197
24071,6897,28298
24097,6910,28362
24163,6946,28466
24242,6987,28562
24243,6989,28583
24208,6981,28582
24225,6998,28621
24247,7009,28640
24185,6975,28586
24104,6933,28527
24093,6927,28517
24088,6921,28494
24005,6880,28414
23911,6839,28339
23886,6831,28308
23856,6814,28247
23751,6759,28121
23653,6707,28000
23627,6682,27922
23586,6645,27821
23468,6574,27673
23360,6516,27547
23312,6487,27461
23233,6443,27337
23079,6372,27167
22946,6315,27034
22868,6279,26936
22757,6222,26794
22599,6144,26620
22497,6095,26504
22468,6075,26436
22412,6038,26338
22323,5991,26231
22296,5978,26190
22327,5993,26194
22315,5986,26167
22266,5967,26135
22284,5979,26170
22359,6010,26236
22389,6016,26262
22393,6013,26282
22467,6046,26367
22578,6099,26481
22631,6127,26558
22651,6152,26634
22721,6207,26759
22801,6260,26875
22809,6270,26923
22803,6269,26956
22870,6303,27034
22948,6340,27101
22948,6341,27103
22935,6338,27102
22990,6365,27142
23032,6383,27154
22986,6359,27099
22928,6327,27043
22934,6319,27022
22929,6301,26969
22849,6251,26856
22778,6210,26766
22766,6201,26725
22726,6179,26655
22612,6126,26541
22512,6084,26460
22468,6061,26413
22399,6017,26317
22277,5947,26178
22190,5899,26076
22161,5874,26005
22086,5828,25884
21954,5764,25732
21867,5727,25628
21825,5711,25557
21726,5666,25436
21575,5597,25285
21479,5553,25178
21438,5527,25090
21351,5474,24950
21228,5407,24793
21166,5372,24692
21144,5353,24614
21070,5313,24493
20972,5270,24373
20936,5257,24317
20919,5248,24272
20835,5206,24173
20733,5159,24072
20696,5138,24030
20667,5112,23982
20568,5051,23870
20470,4998,23762
20459,4991,23717
20461,4992,23676
20393,4962,23588
20324,4934,23520
20332,4940,23511
20338,4944,23488
20271,4916,23415
20203,4891,23357
20197,4891,23345
20179,4881,23306
20100,4844,23223
20053,4823,23175
20078,4829,23169
20082,4819,23128
20030,4788,23053
20011,4781,23025
20045,4799,23036
20032,4794,23001
19957,4764,22930
19921,4753,22900
19929,4758,22894
19888,4737,22836
19802,4698,22750
19771,4683,22716
19790,4684,22714
19755,4659,22667
19671,4621,22600
19639,4611,22582
19645,4614,22581
19589,4589,22521
19490,4550,22437
19443,4532,22398
19419,4517,22357
19333,4472,22249
19223,4425,22136
19177,4413,22085
19152,4411,22038
19069,4380,21937
18984,4345,21843
18977,4341,21811
18992,4338,21785
18955,4313,21729
18944,4307,21724
19046,4355,21822
19197,4421,21963
19331,4480,22117
19523,4571,22355
19832,4717,22706
20174,4879,23092
20482,5032,23482
20821,5207,23932
21231,5415,24446
21620,5611,24932
21941,5780,25374
22276,5956,25835
22651,6143,26303
22971,6296,26701
23215,6413,27042
23479,6543,27404
23776,6686,27770
24008,6795,28062
24174,6874,28294
24369,6976,28548
24587,7090,28800
24726,7163,28973
24794,7204,29095
24888,7260,29237
24993,7317,29367
25020,7333,29421
24993,7329,29439
25009,7345,29484
25044,7359,29517
25012,7331,29482
24948,7292,29433
24938,7286,29433
24943,7287,29428
24881,7258,29362
24805,7226,29292
24791,7224,29272
24775,7219,29243
24679,7175,29152
24571,7124,29056
24530,7100,29001
24490,7071,28927
24382,7008,28796
24274,6948,28677
24228,6917,28603
24168,6878,28505
24038,6809,28359
23915,6751,28235
23855,6723,28153
23777,6680,28044
23638,6610,27894
23532,6556,27780
23500,6533,27709
23455,6502,27614
23370,6454,27500
23333,6434,27448
23361,6447,27454
23357,6447,27441
23310,6433,27414
23314,6447,27446
23373,6483,27512
23393,6494,27535
23377,6485,27537
23421,6506,27593
23516,6547,27675
23566,6565,27711
23585,6572,27732
23658,6610,27803
23759,6658,27891
23794,6673,27929
23793,6674,27957
23840,6701,28027
23902,6730,28087
23896,6723,28082
23867,6708,28070
23900,6724,28106
23944,6745,28136
23915,6732,28112
23873,6717,28091
23896,6731,28112
23912,6740,28112
23849,6711,28048
23777,6676,27981
23769,6665,27947
23753,6644,27881
23667,6590,27758
23592,6547,27657
23582,6536,27600
23553,6516,27522
23455,6469,27411
23369,6434,27331
23338,6424,27290
23276,6393,27213
23148,6335,27102
23044,6292,27027
22992,6268,26981
22910,6221,26887
22785,6151,26758
22708,6106,26672
22688,6085,26618
22630,6046,26520
22532,5995,26403
22479,5972,26334
22462,5965,26286
22393,5929,26192
22286,5878,26081
22231,5854,26015
22210,5838,25961
22136,5792,25858
22039,5737,25744
22004,5715,25682
22001,5705,25635
21945,5668,25546
21874,5629,25460
21862,5624,25432
21857,5623,25407
21776,5590,25328
21684,5555,25249
21666,5553,25225
21658,5551,25192
21584,5515,25106
21512,5481,25035
21514,5479,25017
21518,5476,24986
21458,5448,24917
21404,5426,24873
21413,5430,24874
21404,5422,24849
21325,5388,24780
21262,5368,24734
21262,5372,24720
21242,5361,24674
21167,5325,24599
21121,5306,24567
21132,5312,24573
21111,5302,24543
21041,5271,24482
21010,5263,24466
21026,5274,24477
20995,5260,24435
20914,5223,24353
20881,5205,24305
20895,5202,24270
20857,5172,24185
20772,5124,24082
20732,5098,24026
20723,5079,23977
20659,5036,23879
20562,4988,23775
20518,4970,23722
20496,4962,23673
20417,4928,23570
20316,4891,23461
20276,4884,23407
20259,4878,23362
20189,4838,23273
20126,4803,23208
20160,4816,23235
20242,4851,23303
20297,4876,23375
20397,4928,23522
20619,5040,23788
20889,5171,24098
21126,5291,24405
21396,5431,24768
21758,5616,25211
22137,5806,25661
22469,5975,26083
22819,6159,26538
23227,6371,27033
23606,6562,27489
23908,6717,27890
24210,6877,28303
24543,7049,28723
24824,7191,29073
25027,7295,29348
25242,7409,29630
25486,7532,29912
25663,7617,30121
25763,7666,30272
25881,7727,30438
26020,7798,30603
26091,7830,30685
26095,7834,30697
26131,7854,30725
26194,7880,30751
26194,7867,30698
26149,7833,30601
26145,7824,30555
26156,7823,30531
26101,7789,30452
26013,7742,30361
25978,7724,30330
25957,7710,30301
25871,7659,30190
25767,7605,30063
25728,7589,30004
25701,7578,29953
25606,7531,29833
25502,7484,29710
25463,7468,29652
25416,7444,29597
25285,7380,29489
25143,7313,29390
25065,7275,29328
24984,7229,29243
24839,7156,29117
24715,7097,29016
24669,7071,28958
24625,7040,28888
24532,6989,28798
24469,6961,28754
24475,6964,28759
24467,6958,28737
24409,6936,28687
24394,6941,28695
24447,6972,28753
24473,6981,28770
24456,6968,28753
24490,6985,28790
24587,7028,28873
24647,7048,28924
24663,7051,28955
24728,7084,29034
24832,7135,29131
24876,7158,29176
24879,7165,29201
24931,7194,29263
25006,7227,29326
25017,7226,29333
24996,7213,29322
25031,7231,29353
25088,7258,29388
25083,7253,29374
25053,7243,29354
25079,7266,29378
25107,7288,29389
25052,7267,29332
24972,7234,29264
24952,7228,29236
24933,7215,29191
24837,7164,29081
24738,7112,28975
24713,7097,28920
24688,7080,28858
24596,7035,28758
24508,7001,28679
24482,6995,28638
24437,6973,28568
24322,6918,28452
24220,6871,28361
24180,6850,28302
24122,6814,28206
24008,6752,28073
23925,6709,27979
23901,6690,27920
23847,6652,27823
23747,6598,27699
23689,6571,27625
23679,6567,27584
23619,6537,27496
23504,6485,27373
23429,6454,27292
23397,6437,27238
23321,6393,27142
23209,6337,27029
23155,6309,26964
23142,6290,26913
23077,6243,26815
22985,6188,26713
22955,6165,26672
22951,6155,26649
22886,6120,26581
22797,6085,26511
22771,6087,26495
22767,6092,26476
22702,6062,26395
22624,6029,26316
22614,6027,26294
22615,6019,26268
22551,5978,26190
22488,5942,26126
22503,5943,26120
22527,5948,26112
22490,5929,26063
22459,5923,26031
22492,5948,26042
22509,5960,26029
22448,5937,25971
