green_channel,red_channel,ir_channel
19507,27789,56313
19674,27901,56629
19828,28006,56922
19979,28108,57197
20132,28216,57456
20285,28326,57695
20435,28438,57912
20586,28551,58115
20733,28660,58302
20868,28757,58466
20990,28842,58607
21105,28924,58734
21218,29003,58855
21321,29077,58963
21410,29143,59063
21494,29209,59165
21578,29274,59264
21655,29333,59357
21731,29389,59446
21809,29445,59538
21886,29499,59634
21955,29544,59729
22014,29582,59819
22067,29615,59907
22111,29644,59991
22143,29670,60071
22175,29699,60153
22219,29737,60243
22275,29782,60344
22340,29835,60448
22418,29896,60554
22506,29964,60658
22589,30028,60751
22660,30078,60824
22721,30118,60879
22774,30155,60918
22815,30187,60940
22842,30208,60944
22867,30225,60938
22896,30245,60930
22921,30260,60913
22932,30268,60883
22937,30273,60845
22940,30277,60799
22935,30274,60742
22917,30261,60672
22886,30239,60597
22842,30208,60526
22781,30163,60454
22711,30108,60384
22645,30057,60317
22587,30016,60257
22533,29982,60204
22486,29954,60160
22455,29936,60129
22437,29931,60108
22426,29932,60092
22423,29936,60080
22432,29945,60080
22445,29960,60088
22454,29971,60095
22460,29975,60098
22469,29979,60098
22478,29984,60092
22474,29984,60072
22457,29976,60038
22435,29967,59998
22403,29954,59952
22358,29930,59894
22310,29900,59830
22268,29869,59764
22219,29832,59694
22152,29785,59616
22073,29737,59535
21992,29692,59453
21906,29640,59362
21808,29576,59253
21707,29506,59134
21608,29436,59015
21510,29362,58900
21415,29288,58786
21336,29227,58679
21282,29187,58592
21247,29164,58526
21227,29154,58475
21220,29157,58437
21221,29166,58407
21218,29172,58374
21202,29167,58328
21178,29154,58272
21146,29135,58212
21092,29101,58144
21017,29053,58063
20934,28997,57973
20848,28935,57875
20751,28864,57765
20641,28784,57646
20521,28697,57522
20397,28606,57393
20267,28509,57256
20134,28410,57116
20007,28317,56984
19889,28235,56861
19777,28163,56744
19676,28102,56633
19596,28052,56533
19531,28009,56440
19476,27973,56354
19436,27948,56283
19418,27939,56231
19412,27938,56193
19405,27936,56156
19395,27933,56119
19379,27925,56080
19346,27906,56030
19288,27869,55961
19208,27815,55880
19118,27753,55793
19021,27685,55696
18921,27612,55594
18821,27541,55489
18720,27472,55380
18611,27395,55258
18486,27304,55120
18350,27201,54972
18203,27092,54820
18041,26975,54661
17863,26848,54489
17681,26718,54312
17500,26589,54145
17321,26461,53984
17148,26340,53827
16998,26236,53686
16878,26149,53563
16778,26077,53447
16688,26019,53334
16612,25969,53234
16548,25922,53146
16485,25873,53055
16421,25829,52961
16365,25797,52876
16317,25776,52803
16270,25758,52733
16225,25738,52665
16188,25717,52601
16153,25694,52536
16107,25661,52462
16053,25622,52380
16002,25584,52303
15955,25548,52231
15905,25511,52157
15847,25472,52077
15783,25431,51995
15707,25386,51905
15616,25332,51807
15521,25270,51708
15429,25206,51609
15325,25133,51499
15198,25042,51372
15058,24942,51235
14920,24843,51104
14794,24745,50987
14672,24655,50875
14553,24576,50765
14438,24503,50652
14319,24424,50530
14197,24341,50402
14086,24262,50279
13994,24197,50165
13911,24143,50061
13832,24094,49966
13768,24052,49887
13719,24023,49824
13677,24013,49783
13652,24021,49772
13661,24043,49804
13705,24081,49883
13776,24133,50008
13872,24197,50178
13997,24277,50391
14145,24372,50643
14303,24472,50922
14467,24574,51217
14633,24677,51526
14793,24781,51847
14940,24878,52170
15078,24968,52490
15215,25057,52807
15348,25142,53114
15469,25220,53403
15582,25290,53680
15691,25360,53942
15788,25428,54184
15866,25486,54397
15930,25536,54583
15983,25579,54745
16021,25612,54878
16044,25634,54983
16061,25655,55072
16078,25681,55158
16096,25714,55243
16122,25753,55317
16160,25802,55379
16209,25857,55444
16254,25904,55508
16289,25933,55561
16317,25946,55602
16338,25945,55628
16344,25934,55637
16333,25914,55629
16319,25889,55621
16312,25868,55625
16309,25849,55639
16310,25837,55665
16325,25842,55711
16354,25867,55778
16388,25897,55855
16421,25922,55928
16456,25944,55999
16490,25964,56068
16515,25976,56122
16530,25985,56154
16543,25995,56172
16549,26003,56176
16540,26000,56163
16521,25988,56135
16501,25973,56096
16476,25955,56045
16431,25924,55976
16361,25880,55888
16275,25829,55789
16175,25771,55681
16067,25703,55564
15964,25632,55443
