green_channel,red_channel,ir_channel
49073,59443,47961
49019,59375,47876
48964,59298,47789
48901,59217,47700
48827,59136,47604
48750,59060,47494
48692,58996,47382
48655,58938,47276
48620,58873,47170
48580,58806,47064
48544,58752,46973
48517,58713,46904
48499,58682,46854
48483,58657,46812
48460,58631,46757
48418,58590,46689
48359,58532,46622
48294,58476,46559
48247,58434,46499
48223,58404,46448
48207,58369,46401
48184,58323,46339
48152,58276,46266
48122,58230,46192
48103,58183,46126
48097,58149,46076
48094,58130,46038
48085,58116,45997
48079,58097,45946
48081,58069,45882
48068,58032,45811
48032,57990,45742
47993,57951,45675
47963,57914,45611
47931,57866,45543
47883,57805,45461
47827,57745,45368
47765,57684,45272
47696,57612,45169
47636,57541,45071
47583,57470,44979
47517,57390,44882
47433,57303,44772
47343,57218,44652
47260,57137,44532
47201,57066,44430
47164,57014,44361
47131,56977,44315
47095,56947,44272
47071,56932,44235
47082,56949,44230
47126,56998,44268
47192,57066,44339
47281,57163,44449
47404,57305,44619
47570,57493,44856
47774,57719,45148
48011,57975,45483
48282,58257,45847
48577,58557,46236
48880,58868,46644
49188,59191,47059
49498,59515,47479
49797,59827,47891
50072,60114,48277
50320,60378,48633
50541,60616,48957
50728,60815,49235
50871,60966,49461
50971,61075,49637
51033,61146,49771
51071,61190,49876
51095,61221,49961
51109,61246,50023
51118,61261,50057
51117,61256,50067
51095,61225,50051
51059,61180,50010
51022,61140,49951
50988,61098,49876
50948,61036,49782
50901,60961,49675
50847,60887,49568
50791,60822,49467
50745,60764,49379
50713,60715,49311
50690,60680,49258
50672,60657,49206
50652,60630,49156
50626,60592,49112
50596,60551,49079
50547,60505,49045
50471,60447,48996
50386,60379,48925
50315,60313,48842
50264,60253,48766
50223,60194,48700
50188,60141,48639
50157,60094,48571
50121,60048,48487
50083,60003,48397
50044,59956,48317
50003,59907,48248
49963,59858,48185
49918,59806,48119
49855,59746,48038
49785,59683,47946
49734,59629,47861
49704,59582,47790
49684,59539,47738
49671,59508,47713
49662,59486,47706
49655,59474,47705
49644,59462,47695
49621,59442,47668
49588,59413,47632
49549,59375,47596
49516,59338,47572
49501,59314,47560
49500,59306,47548
49507,59309,47528
49520,59319,47510
49537,59332,47504
49549,59341,47507
49545,59342,47509
49514,59330,47494
49469,59303,47454
49420,59256,47393
49369,59191,47324
49317,59117,47248
49264,59045,47165
49216,58988,47088
49180,58941,47024
49148,58892,46965
49125,58843,46907
49106,58799,46843
49077,58756,46770
49049,58720,46696
49028,58685,46619
49005,58647,46539
48976,58610,46461
48935,58563,46385
48878,58501,46315
48817,58436,46243
48758,58382,46163
48705,58336,46088
48658,58291,46024
48607,58246,45963
48554,58206,45901
48512,58166,45837
48471,58112,45763
48418,58046,45682
48354,57980,45600
48299,57925,45525
48268,57883,45459
48251,57843,45391
48239,57806,45324
48227,57772,45262
48217,57739,45198
48210,57703,45132
48191,57664,45067
48157,57624,45005
48131,57591,44945
48114,57556,44883
48084,57512,44820
48040,57466,44757
48000,57418,44690
47971,57367,44624
47946,57321,44565
47919,57283,44506
47899,57250,44442
47879,57222,44380
47853,57199,44323
47824,57179,44276
47796,57155,44238
47769,57128,44200
47750,57104,44157
47741,57076,44103
47732,57046,44041
47722,57028,43987
47715,57011,43938
47707,56980,43882
47697,56940,43818
47683,56901,43753
47660,56861,43688
47625,56817,43628
47588,56771,43579
47564,56737,43540
47556,56719,43507
47557,56706,43476
47549,56692,43447
47532,56682,43420
47521,56679,43391
47520,56674,43364
47522,56666,43340
47516,56648,43303
47497,56620,43250
47473,56587,43188
47450,56551,43114
47426,56518,43027
47398,56482,42933
47361,56438,42842
47311,56391,42759
47262,56341,42677
47221,56282,42591
47181,56220,42503
47145,56160,42408
47107,56093,42308
47053,56019,42209
46987,55949,42121
46916,55877,42038
46839,55796,41948
46764,55718,41850
46694,55640,41753
46613,55548,41656
46515,55446,41556
46419,55349,41456
46345,55268,41370
46296,55207,41309
46266,55171,41266
46252,55158,41229
46256,55169,41214
46293,55216,41255
46366,55305,41348
46464,55429,41477
46590,55585,41651
46752,55775,41878
46947,55998,42155
47174,56245,42473
47421,56505,42822
47680,56781,43192
47946,57068,43563
48209,57348,43929
48451,57605,44283
48652,57828,44600
48820,58018,44867
48967,58174,45088
49081,58292,45269
49156,58380,45414
49207,58437,45521
49228,58457,45591
49223,58454,45630
49219,58446,45642
49219,58427,45630
49205,58391,45594
49170,58348,45546
49126,58298,45491
49074,58233,45425
49014,58163,45353
48950,58098,45275
48892,58040,45199
48845,57984,45134
48809,57939,45076
48786,57911,45021
48770,57891,44973
48753,57871,44938
48726,57848,44905
48701,57823,44868
48681,57792,44826
48646,57746,44767
48591,57684,44690
48533,57618,44613
48481,57555,44545
48427,57496,44478
48373,57431,44400
48329,57359,44311
48293,57296,44228
48259,57247,44156
48222,57200,44085
48185,57154,44025
48161,57125,43981
48153,57117,43947
48158,57119,43920
48176,57126,43905
48191,57129,43897
48181,57120,43885
48155,57106,43866
48137,57097,43850
48134,57092,43838
48130,57085,43827
48117,57077,43818
48102,57070,43813
48086,57052,43813
48071,57034,43816
48056,57022,43810
48039,57006,43801
48032,56993,43796
48035,56987,43793
48039,56982,43784
48040,56965,43758
48024,56935,43718
47990,56904,43675
47958,56883,43633
47943,56874,43601
47940,56870,43585
47933,56863,43580
47911,56845,43568
47874,56809,43538
47831,56759,43492
47789,56701,43435
47744,56640,43361
47706,56586,43278
47688,56549,43210
47682,56519,43161
47669,56485,43116
47638,56444,43064
47595,56400,43002
47547,56352,42937
47508,56304,42880
47484,56266,42834
47458,56233,42787
47424,56196,42719
47400,56159,42639
47395,56133,42571
47395,56114,42524
47378,56089,42482
47343,56058,42435
47312,56027,42387
47291,55995,42341
47261,55952,42293
47222,55904,42234
47192,55870,42169
47173,55841,42098
47156,55800,42018
47142,55756,41939
47131,55722,41867
47113,55692,41791
47083,55650,41706
47055,55601,41628
47034,55558,41573
47007,55521,41532
46964,55482,41486
46918,55448,41435
46888,55427,41396
46874,55411,41373
46864,55393,41359
46842,55365,41337
46805,55328,41294
46759,55282,41240
46719,55229,41186
46687,55177,41133
46650,55127,41073
46602,55076,41006
46549,55028,40943
46499,54981,40891
46452,54937,40841
46407,54896,40776
46371,54862,40697
46356,54839,40618
46358,54821,40552
46361,54799,40502
46345,54763,40454
46308,54713,40396
46257,54657,40330
46207,54600,40260
46167,54547,40196
46142,54508,40147
46126,54486,40113
46116,54482,40086
46111,54488,40056
46115,54499,40027
46124,54508,40003
46127,54507,39982
46123,54492,39966
46115,54465,39949
46104,54427,39915
46083,54382,39865
46039,54333,39808
45978,54285,39749
45920,54245,39685
45869,54211,39613
45823,54175,39532
45774,54130,39440
45715,54073,39342
45648,54004,39242
45577,53924,39141
45507,53837,39046
45439,53748,38961
45373,53660,38877
45308,53573,38788
45248,53494,38700
45205,53435,38619
45180,53401,38546
45162,53380,38483
45144,53359,38427
45132,53337,38385
45139,53330,38374
45174,53351,38401
45227,53402,38458
45285,53476,38536
45359,53578,38638
45463,53713,38775
45594,53870,38946
45758,54044,39155
45952,54246,39415
46157,54473,39718
46362,54715,40039
46572,54963,40355
46782,55206,40659
46983,55429,40945
47176,55628,41213
47356,55801,41463
47502,55945,41684
47610,56064,41870
47699,56167,42017
47770,56243,42125
47814,56285,42198
47835,56296,42248
47831,56275,42275
47804,56225,42265
47761,56165,42226
47709,56110,42176
47653,56059,42114
47598,56004,42035
47540,55941,41941
47481,55873,41846
47433,55806,41759
47393,55743,41685
47351,55678,41622
47312,55616,41568
47277,55560,41514
47240,55508,41454
47197,55466,41388
47151,55432,41315
47111,55400,41241
47077,55362,41171
47035,55310,41103
46982,55249,41031
46919,55180,40945
46853,55097,40851
46790,55016,40761
46731,54947,40670
46678,54887,40581
46634,54834,40504
46601,54794,40441
46575,54770,40393
46548,54749,40354
46519,54718,40318
46501,54691,40289
46498,54681,40274
46503,54687,40270
46506,54691,40262
46500,54684,40246
46495,54670,40227
46494,54660,40218
46485,54650,40220
46455,54633,40218
46411,54611,40207
46370,54587,40190
46345,54563,40178
46330,54545,40177
46319,54533,40181
46326,54539,40187
46353,54566,40192
46390,54595,40191
46429,54613,40188
46455,54619,40192
46460,54621,40198
46445,54623,40198
46424,54622,40190
46405,54616,40170
46386,54597,40140
46369,54564,40102
46362,54530,40064
46357,54503,40028
46347,54489,39997
46333,54478,39963
46316,54460,39915
46291,54427,39856
46260,54382,39800
46234,54334,39760
46223,54297,39737
46223,54274,39721
46218,54261,39702
46203,54249,39666
46190,54234,39612
46183,54213,39552
46168,54176,39488
46145,54130,39423
46123,54090,39365
46096,54057,39303
46066,54029,39230
46039,54006,39158
46019,53988,39097
46001,53968,39049
45985,53944,39014
45973,53925,38988
45960,53908,38953
45939,53876,38898
45910,53824,38822
45877,53763,38741
45846,53706,38661
45814,53655,38579
45780,53604,38499
45749,53553,38428
45711,53498,38359
45662,53440,38289
45604,53385,38220
45556,53340,38153
45525,53303,38096
45492,53265,38050
45449,53231,38011
45406,53206,37977
45366,53178,37937
45332,53143,37891
45298,53113,37856
45266,53093,37830
45247,53073,37796
45238,53045,37747
45227,53016,37696
45220,53003,37656
45218,52995,37621
45218,52977,37588
45219,52953,37560
45206,52925,37533
45172,52897,37496
45131,52868,37448
45093,52835,37394
45065,52796,37343
45047,52763,37302
45022,52735,37268
44986,52708,37230
44947,52680,37185
44912,52645,37132
44879,52600,37076
44843,52554,37023
44810,52522,36978
44794,52508,36942
44800,52502,36912
44813,52491,36883
44820,52469,36838
44814,52442,36776
44790,52406,36709
44754,52358,36645
44724,52314,36586
44701,52279,36536
44671,52240,36482
44631,52193,36424
44594,52152,36374
44570,52123,36333
44545,52093,36293
44497,52055,36243
44434,52015,36181
44376,51979,36108
44322,51939,36030
44260,51882,35945
44198,51810,35858
44140,51734,35779
44072,51651,35699
43993,51567,35612
43921,51495,35522
43865,51432,35431
43815,51368,35344
43761,51299,35264
43710,51238,35192
43660,51184,35119
43599,51118,35037
43526,51035,34948
43446,50953,34866
43364,50890,34794
43298,50845,34725
43264,50812,34657
43247,50785,34596
43229,50758,34538
43217,50741,34487
43234,50749,34462
43288,50791,34483
43372,50867,34558
43482,50981,34681
43605,51126,34839
43733,51289,35029
43875,51464,35250
44032,51646,35498
44200,51842,35777
44381,52066,36089
44578,52307,36412
44780,52539,36720
44969,52754,37012
45142,52959,37297
45311,53154,37567
45465,53322,37811
45591,53449,38020
45692,53541,38185
45774,53607,38305
45835,53655,38383
45875,53678,38425
45895,53673,38439
45899,53648,38437
45885,53615,38423
45856,53581,38395
45818,53541,38351
45774,53487,38290
45718,53420,38219
45642,53337,38133
45556,53248,38028
45475,53165,37916
45407,53090,37809
45357,53025,37721
45326,52970,37649
45300,52918,37590
45269,52869,37535
45237,52829,37488
45209,52805,37448
45187,52789,37412
45169,52767,37372
45141,52730,37319
45100,52687,37262
45056,52649,37213
45012,52615,37172
44970,52582,37131
44939,52560,37094
44921,52546,37062
44910,52529,37030
44887,52507,36996
44857,52482,36965
44833,52455,36937
44809,52426,36901
44790,52396,36855
44788,52373,36808
44797,52361,36774
44801,52356,36757
44798,52350,36750
44795,52342,36740
44796,52336,36726
44806,52345,36718
44826,52367,36715
44850,52387,36712
44864,52402,36712
44867,52414,36711
44860,52419,36712
44849,52422,36718
44837,52426,36724
44819,52426,36733
44805,52424,36745
44799,52423,36754
44790,52414,36757
44771,52386,36750
44741,52348,36734
44709,52315,36715
44690,52294,36686
44687,52275,36645
44690,52248,36601
44693,52224,36560
44688,52200,36516
44675,52171,36470
44668,52146,36437
44661,52126,36404
44638,52097,36354
44597,52052,36292
44560,52001,36241
44537,51958,36196
44528,51921,36140
44521,51887,36077
44508,51862,36026
44486,51848,35987
44461,51837,35955
44436,51822,35932
44406,51803,35909
44372,51772,35878
44336,51723,35841
44300,51675,35803
44267,51640,35764
44228,51598,35711
44180,51537,35645
44127,51472,35565
44075,51413,35484
44024,51363,35417
43967,51317,35350
43914,51270,35280
43870,51230,35222
43827,51198,35171
43792,51171,35119
43766,51143,35068
43740,51108,35017
43714,51077,34967
43694,51056,34930
43677,51033,34900
43654,51005,34860
43625,50971,34804
43602,50933,34739
43576,50896,34675
43538,50864,34617
43495,50828,34560
43452,50781,34504
43418,50737,34451
43406,50710,34413
43412,50697,34392
43417,50682,34366
43408,50663,34330
43387,50639,34295
43365,50612,34264
43347,50588,34231
43336,50566,34189
43333,50543,34140
43323,50514,34086
43301,50486,34033
43278,50462,33991
43253,50433,33954
43233,50406,33919
43234,50392,33889
43250,50383,33861
43256,50369,33830
43243,50351,33795
43226,50335,33758
43208,50319,33725
43175,50296,33690
43136,50270,33656
43107,50246,33622
43084,50225,33587
43063,50201,33551
43043,50169,33511
43020,50130,33461
42993,50093,33400
42968,50056,33337
42933,50014,33277
42877,49970,33220
42811,49919,33162
42736,49855,33103
42656,49792,33049
42589,49742,33002
42543,49700,32963
42519,49664,32918
42510,49635,32871
42499,49609,32836
42489,49596,32814
42497,49603,32804
42523,49626,32808
42563,49664,32834
42617,49719,32887
42690,49802,32963
42793,49918,33056
42919,50055,33169
43055,50200,33305
43202,50361,33467
43362,50537,33665
43525,50719,33898
43675,50895,34146
43816,51064,34404
43965,51235,34674
44121,51408,34945
44268,51575,35204
44399,51725,35444
44523,51860,35667
44637,51982,35870
44723,52086,36039
44779,52161,36169
44817,52211,36269
44837,52240,36336
44843,52242,36363
44837,52216,36354
44815,52172,36316
44784,52116,36258
44745,52049,36187
44693,51977,36106
44624,51901,36014
44539,51817,35919
44447,51724,35823
44363,51636,35730
44302,51561,35647
44260,51495,35578
44219,51428,35519
44162,51358,35462
44090,51295,35403
44015,51239,35341
43945,51186,35282
43891,51138,35237
43861,51102,35201
43845,51080,35164
43836,51071,35131
43838,51068,35095
43848,51052,35044
43850,51020,34978
43840,50983,34906
43825,50953,34835
43808,50924,34764
43802,50895,34704
43810,50881,34670
43819,50883,34659
43820,50900,34660
43817,50921,34663
43810,50933,34659
43808,50932,34647
43812,50922,34630
43814,50914,34613
43813,50917,34608
43808,50922,34616
