green_channel,red_channel,ir_channel
4657,36878,12783
4623,36857,12736
4590,36835,12688
4561,36812,12641
4534,36794,12596
4511,36780,12555
4488,36767,12516
4463,36751,12476
4433,36732,12434
4401,36707,12387
4368,36680,12340
4335,36651,12293
4301,36621,12248
4270,36592,12205
4240,36565,12163
4207,36537,12120
4176,36507,12077
4147,36478,12033
4113,36449,11989
4074,36419,11948
4038,36392,11910
4003,36369,11873
3969,36347,11832
3932,36327,11786
3892,36304,11741
3849,36272,11693
3805,36232,11638
3762,36191,11580
3718,36151,11519
3677,36112,11459
3642,36078,11399
3606,36045,11340
3570,36013,11282
3537,35983,11226
3501,35955,11168
3464,35928,11108
3429,35900,11046
3397,35875,10986
3368,35854,10930
3343,35835,10884
3325,35824,10856
3317,35824,10849
3324,35837,10868
3346,35863,10911
3387,35903,10982
3449,35960,11085
3533,36035,11224
3638,36124,11396
3762,36228,11597
3905,36348,11822
4062,36480,12066
4228,36618,12320
4394,36755,12576
4558,36888,12829
4720,37017,13075
4878,37140,13313
5026,37258,13544
5164,37372,13763
5289,37476,13966
5399,37565,14153
5492,37638,14318
5570,37700,14462
5638,37752,14585
5696,37796,14685
5742,37833,14765
5775,37861,14826
5794,37878,14870
5803,37889,14901
5805,37893,14914
5800,37890,14912
5788,37882,14899
5770,37869,14879
5749,37852,14854
5727,37835,14828
5706,37821,14806
5691,37812,14788
5681,37804,14770
5676,37797,14753
5674,37792,14739
5671,37784,14730
5662,37771,14720
5650,37752,14703
5640,37734,14679
5634,37720,14654
5628,37710,14629
5621,37701,14601
5611,37689,14568
5598,37673,14531
5585,37656,14495
5574,37640,14463
5566,37629,14434
5561,37622,14412
5558,37619,14397
5555,37616,14381
5548,37613,14364
5536,37610,14350
5520,37604,14337
5502,37592,14319
5487,37580,14300
5479,37575,14283
5478,37578,14272
5480,37585,14270
5478,37592,14270
5477,37596,14270
5482,37601,14272
5490,37607,14275
5499,37613,14279
5508,37617,14282
5512,37617,14284
5512,37617,14286
5508,37614,14286
5499,37607,14278
5485,37595,14266
5466,37581,14254
5444,37565,14239
5420,37548,14217
5397,37530,14186
5372,37509,14147
5346,37489,14104
5317,37467,14058
5285,37441,14005
5251,37411,13947
5214,37376,13883
5176,37339,13815
5135,37298,13744
5088,37252,13672
5035,37205,13602
4979,37157,13533
4922,37106,13461
4866,37053,13386
4815,37006,13311
4769,36964,13238
4723,36926,13167
4676,36889,13102
4630,36855,13045
4585,36826,12995
4541,36799,12950
4502,36774,12905
4468,36750,12857
4435,36727,12800
4400,36704,12740
4361,36678,12680
4319,36645,12621
4278,36609,12562
4236,36574,12504
4190,36539,12446
4144,36504,12387
4103,36473,12327
4065,36440,12265
4027,36404,12207
3989,36368,12153
3952,36334,12102
3914,36300,12051
3875,36266,12002
3837,36236,11955
3801,36208,11909
3764,36183,11866
3725,36159,11826
3686,36133,11787
3649,36107,11743
3611,36078,11694
3570,36049,11642
3530,36022,11591
3490,35995,11540
3451,35968,11490
3413,35942,11442
3375,35917,11394
3339,35891,11344
3302,35864,11288
3267,35836,11230
3233,35808,11172
3197,35779,11112
3157,35750,11050
3117,35723,10987
3077,35695,10924
3036,35663,10858
2993,35630,10790
2953,35597,10727
2912,35566,10670
2873,35538,10621
2840,35516,10584
2821,35508,10571
2826,35522,10589
2857,35557,10646
2916,35610,10744
3005,35682,10880
3119,35772,11052
3253,35879,11256
3404,36001,11488
3564,36133,11740
3727,36270,12003
3891,36409,12271
4056,36550,12537
4222,36691,12800
4384,36828,13053
4532,36952,13288
4664,37064,13502
4783,37167,13698
4892,37260,13877
4987,37340,14038
5069,37405,14173
5138,37461,14286
5199,37507,14380
5252,37543,14455
5298,37568,14510
5335,37588,14547
5359,37600,14570
5373,37606,14581
5381,37607,14584
5383,37603,14580
5377,37593,14563
5363,37579,14537
5343,37564,14509
5322,37549,14480
5302,37534,14453
5286,37523,14429
5274,37515,14409
5265,37513,14394
5258,37513,14382
5256,37514,14369
5254,37510,14353
5250,37502,14332
5244,37489,14308
5233,37473,14283
5220,37455,14256
5207,37439,14225
5193,37426,14191
5180,37413,14155
5167,37398,14116
5155,37382,14078
5141,37369,14043
5125,37361,14015
5109,37358,13994
5098,37357,13977
5088,37356,13964
5081,37355,13958
5079,37355,13956
5084,37355,13955
5093,37360,13958
5108,37369,13966
5128,37379,13977
5151,37387,13992
5170,37395,14010
5183,37407,14030
5194,37423,14051
5201,37438,14072
5205,37449,14086
5207,37456,14092
5209,37460,14091
5212,37460,14082
5215,37455,14070
5217,37445,14057
5218,37436,14046
5218,37428,14035
5214,37418,14019
5203,37404,13994
5187,37387,13965
5170,37367,13931
5151,37346,13891
5129,37327,13847
5104,37310,13800
5074,37295,13754
5043,37278,13714
5016,37258,13673
4991,37235,13625
4963,37210,13571
4928,37180,13512
4891,37144,13449
4853,37104,13384
4811,37063,13318
4769,37026,13251
4733,36993,13190
4701,36963,13134
4666,36936,13079
4627,36911,13029
4589,36887,12982
4554,36864,12933
4519,36840,12885
4481,36813,12836
4443,36784,12782
4413,36754,12726
4386,36723,12676
4359,36691,12633
4338,36663,12593
4320,36639,12552
4303,36617,12509
4287,36597,12467
4268,36579,12425
4246,36562,12384
4223,36548,12347
4202,36537,12315
4185,36528,12285
4168,36515,12251
4148,36501,12212
4126,36486,12173
4100,36467,12133
4068,36442,12090
4034,36414,12044
4001,36386,11997
3967,36358,11951
3931,36331,11906
3894,36305,11864
3863,36280,11827
3836,36260,11793
3810,36239,11758
3781,36218,11722
3752,36196,11684
3723,36176,11642
3693,36154,11592
3666,36128,11536
3641,36099,11476
3615,36072,11419
3590,36049,11368
3566,36029,11325
3550,36016,11296
3548,36015,11285
3562,36025,11295
3591,36049,11332
3640,36090,11401
3713,36150,11502
3811,36231,11642
3929,36332,11819
4066,36451,12030
4219,36582,12267
4376,36718,12520
4534,36854,12782
4692,36990,13045
4848,37120,13301
5001,37244,13550
5152,37364,13793
5299,37479,14025
5442,37588,14242
5576,37691,14441
5696,37785,14621
5803,37869,14781
5895,37939,14916
5977,37998,15026
6049,38047,15115
6110,38087,15186
6158,38116,15243
6197,38139,15290
6228,38160,15327
6250,38176,15352
6260,38186,15363
6261,38187,15364
6255,38180,15361
6245,38168,15351
6236,38155,15339
6231,38149,15328
6228,38149,15321
6224,38152,15318
6221,38154,15317
6225,38155,15314
6234,38156,15311
6242,38157,15306
6247,38157,15294
6248,38157,15276
6245,38156,15256
6236,38152,15236
6225,38146,15217
6215,38137,15192
6207,38126,15161
6200,38112,15130
6187,38095,15101
6167,38076,15078
6150,38061,15062
6137,38051,15050
6125,38043,15038
6118,38040,15030
6117,38041,15025
6119,38043,15023
6126,38046,15025
6138,38056,15032
6155,38071,15042
6172,38086,15053
6187,38101,15062
6203,38114,15071
6219,38121,15082
6234,38124,15093
6251,38126,15107
6268,38131,15124
6281,38136,15139
6287,38138,15147
6290,38138,15152
6288,38138,15154
6280,38134,15151
6271,38128,15141
6261,38121,15129
6248,38115,15116
6233,38108,15095
6218,38100,15069
6204,38090,15041
6191,38076,15013
6174,38058,14982
6152,38034,14942
6126,38006,14897
6095,37977,14849
