green_channel,red_channel,ir_channel
54161,28068,54617
54083,28019,54520
54003,27969,54422
53920,27920,54322
53834,27872,54218
53745,27823,54111
53656,27772,54000
53568,27724,53889
53485,27681,53783
53407,27644,53682
53336,27612,53587
53271,27586,53497
53216,27563,53418
53169,27543,53349
53130,27523,53290
53098,27504,53237
53075,27486,53194
53060,27474,53162
53049,27465,53144
53046,27465,53138
53050,27473,53144
53062,27488,53160
53079,27508,53186
53102,27536,53222
53130,27572,53267
53162,27613,53319
53196,27657,53377
53232,27705,53441
53272,27755,53509
53312,27805,53581
53352,27855,53657
53389,27906,53737
53422,27956,53816
53445,28003,53890
53459,28045,53955
53465,28081,54012
53463,28109,54055
53450,28129,54083
53423,28138,54095
53384,28135,54090
53337,28124,54069
53281,28106,54036
53221,28085,53990
53159,28059,53930
53095,28027,53855
53029,27989,53768
52965,27949,53675
52905,27910,53579
52851,27869,53486
52804,27828,53398
52761,27787,53316
52721,27748,53240
52685,27711,53168
52652,27675,53100
52625,27643,53036
52605,27615,52974
52591,27587,52917
52582,27556,52861
52575,27521,52800
52572,27485,52731
52570,27449,52655
52568,27409,52573
52564,27364,52489
52556,27316,52404
52543,27270,52320
52526,27225,52244
52506,27185,52177
52480,27151,52119
52451,27121,52070
52420,27097,52030
52387,27080,51998
52353,27066,51970
52317,27053,51940
52282,27037,51907
52251,27018,51867
52222,26996,51821
52196,26968,51770
52174,26937,51713
52156,26903,51649
52140,26866,51581
52125,26826,51514
52110,26785,51449
52097,26748,51390
52085,26714,51339
52073,26686,51301
52062,26669,51275
52054,26662,51259
52046,26662,51250
52039,26665,51245
52033,26671,51240
52026,26677,51233
52016,26679,51227
52000,26677,51220
51982,26671,51211
51962,26664,51197
51943,26655,51179
51925,26646,51159
51911,26639,51141
51901,26635,51130
51897,26638,51132
51905,26651,51156
51932,26682,51207
51983,26735,51294
52064,26812,51428
52177,26919,51616
52325,27057,51860
52503,27225,52155
52705,27417,52494
52922,27625,52861
53146,27839,53239
53367,28052,53614
53577,28258,53978
53773,28453,54322
53951,28635,54642
54111,28801,54929
54248,28946,55178
54362,29065,55386
54452,29155,55547
54517,29217,55664
54560,29256,55740
54583,29275,55781
54591,29279,55792
54589,29271,55780
54579,29253,55751
54563,29228,55703
54544,29199,55642
54522,29166,55574
54497,29123,55498
54470,29075,55416
54441,29027,55333
54408,28981,55252
54373,28936,55173
54336,28893,55096
54296,28853,55020
54254,28815,54944
54210,28777,54867
54166,28735,54790
54119,28691,54718
54070,28646,54650
54020,28603,54584
53973,28563,54520
53928,28526,54459
53882,28491,54398
53833,28454,54331
53780,28416,54258
53723,28379,54183
53660,28343,54105
53592,28307,54030
53525,28274,53960
53462,28243,53894
53406,28216,53834
53359,28194,53787
53325,28180,53755
53302,28175,53738
53293,28182,53736
53296,28199,53752
53311,28225,53784
53337,28258,53832
53373,28297,53893
53418,28342,53962
53469,28392,54036
53523,28443,54114
53579,28495,54196
53633,28547,54279
53684,28597,54360
53729,28643,54435
53769,28683,54499
53802,28717,54549
53831,28743,54587
53854,28762,54616
53871,28775,54636
53882,28782,54646
53895,28783,54645
53909,28781,54635
53924,28775,54619
53942,28766,54600
53965,28752,54577
53993,28735,54549
54021,28711,54513
54049,28682,54467
54079,28648,54413
54111,28608,54355
54142,28560,54297
54175,28508,54238
54212,28455,54176
54253,28401,54108
54298,28345,54036
54344,28284,53960
54388,28223,53882
54430,28161,53804
54472,28095,53725
54513,28025,53648
54550,27952,53573
54583,27879,53504
54612,27812,53439
54637,27754,53375
54660,27706,53315
54681,27663,53264
54699,27625,53223
54715,27591,53186
54732,27562,53151
54751,27534,53115
54774,27506,53073
54801,27470,53028
54831,27427,52978
54863,27378,52921
54895,27323,52856
54930,27259,52784
54969,27191,52708
55009,27122,52630
55050,27054,52555
55090,26988,52488
55134,26929,52431
55182,26881,52384
55228,26841,52346
55273,26808,52317
55311,26783,52299
55340,26764,52287
55363,26750,52278
55379,26738,52269
55387,26726,52258
55391,26716,52246
55395,26705,52232
55405,26692,52212
55421,26678,52186
55439,26660,52154
55460,26637,52113
55484,26610,52066
55506,26580,52019
55528,26549,51976
55554,26523,51939
55583,26500,51909
55611,26480,51884
55641,26464,51866
55673,26458,51861
55709,26464,51874
55752,26483,51910
55805,26516,51971
55871,26563,52061
55948,26628,52179
56032,26707,52323
56125,26798,52492
56229,26900,52681
56342,27011,52882
56459,27127,53086
56577,27246,53291
56693,27367,53497
56806,27484,53700
56913,27593,53893
57012,27697,54075
57103,27795,54244
57185,27880,54399
57256,27949,54533
57315,28006,54642
57366,28054,54727
57412,28091,54789
57449,28114,54827
57475,28123,54846
57491,28123,54849
57497,28113,54838
57494,28094,54818
57482,28072,54791
57463,28049,54762
57438,28028,54731
57408,28011,54702
57378,27995,54673
57349,27981,54646
57322,27971,54624
57294,27966,54608
57267,27961,54594
57243,27955,54584
57220,27947,54574
57199,27940,54562
57179,27934,54547
57159,27925,54532
57137,27916,54517
57113,27909,54504
57087,27905,54495
57059,27900,54490
57030,27896,54485
57001,27896,54477
56972,27895,54468
56945,27894,54458
56917,27892,54445
56886,27889,54430
56855,27886,54414
56825,27880,54401
56797,27872,54389
56772,27865,54378
56751,27861,54372
56736,27862,54373
56729,27867,54382
56729,27877,54396
56737,27893,54415
56751,27912,54439
56770,27932,54470
56792,27955,54507
56816,27980,54550
56843,28007,54595
56872,28036,54646
56903,28068,54698
56932,28100,54747
56956,28130,54789
56975,28156,54823
56991,28175,54846
57005,28186,54857
57014,28188,54859
57016,28181,54851
57016,28168,54833
57015,28149,54808
57011,28126,54778
57006,28099,54742
57003,28073,54705
57000,28051,54668
56998,28032,54637
56999,28018,54610
57005,28010,54589
57013,28006,54574
57018,28004,54561
57019,28000,54547
57018,27996,54527
57018,27989,54501
57016,27980,54469
57012,27965,54432
57007,27947,54392
57001,27925,54347
56995,27900,54298
56985,27872,54244
56974,27844,54187
56962,27818,54130
56950,27794,54077
56934,27770,54027
56916,27745,53980
56898,27720,53939
56877,27696,53902
56853,27674,53868
56827,27652,53836
56804,27636,53807
56788,27626,53780
56777,27620,53755
56769,27616,53729
56760,27610,53705
56750,27601,53680
56739,27586,53653
56730,27567,53624
56720,27546,53596
56712,27528,53570
56708,27512,53545
56704,27499,53521
56698,27488,53499
56691,27483,53483
56684,27488,53476
56675,27496,53477
56666,27504,53481
56656,27512,53487
56642,27519,53491
56624,27523,53491
56604,27525,53486
56581,27525,53475
