green_channel,red_channel,ir_channel,Anomaly_ch0,Anomaly_ch1,Anomaly_ch2
24841,28374,16144,0,0,0
24781,28323,16061,0,0,0
24721,28272,15971,0,0,0
24664,28224,15883,0,0,0
24606,28174,15796,0,0,0
24543,28123,15706,0,0,0
24476,28076,15608,0,0,0
24404,28034,15504,0,0,0
24326,27983,15391,0,0,0
24245,27924,15273,0,0,0
24159,27864,15155,0,0,0
24071,27805,15042,0,0,0
23984,27746,14929,0,0,0
23897,27688,14811,0,0,0
23817,27635,14694,0,0,0
23748,27585,14587,0,0,0
23688,27535,14487,0,0,0
23633,27488,14388,0,0,0
23583,27446,14290,0,0,0
23532,27407,14198,0,0,0
23476,27368,14109,0,0,0
23419,27328,14014,0,0,0
23363,27286,13916,0,0,0
23307,27241,13825,0,0,0
23247,27193,13736,0,0,0
23178,27145,13641,0,0,0
23104,27092,13538,0,0,0
23032,27034,13437,0,0,0
22963,26974,13338,0,0,0
22892,26914,13236,0,0,0
22815,26855,13131,0,0,0
22733,26795,13023,0,0,0
22647,26733,12910,0,0,0
22559,26670,12793,0,0,0
22474,26611,12679,0,0,0
22400,26556,12572,0,0,0
22328,26501,12467,0,0,0
22257,26447,12361,0,0,0
22192,26396,12258,0,0,0
22133,26346,12164,0,0,0
22074,26299,12076,0,0,0
22011,26258,11990,0,0,0
21949,26219,11901,0,0,0
21887,26178,11804,0,0,0
21823,26137,11702,0,0,0
21758,26101,11598,0,0,0
21694,26060,11495,0,0,0
21627,26005,11389,0,0,0
21557,25945,11276,0,0,0
21485,25887,11157,0,0,0
21409,25827,11035,0,0,0
21325,25764,10910,0,0,0
21236,25698,10783,0,0,0
21147,25633,10657,0,0,0
21066,25572,10545,0,0,0
20996,25519,10453,0,0,0
20944,25476,10384,0,0,0
20918,25454,10351,0,0,0
20928,25459,10369,0,0,0
20983,25501,10451,0,0,0
21090,25588,10611,0,0,0
21262,25725,10862,0,0,0
21505,25913,11212,0,0,0
21818,26153,11657,0,0,0
22198,26446,12192,0,0,0
22643,26791,12823,0,0,0
23143,27179,13549,0,0,0
23679,27594,14347,0,0,0
24241,28029,15190,0,0,0
24823,28481,16061,0,0,0
25414,28935,16942,0,0,0
25991,29379,17810,0,0,0
26541,29805,18648,0,0,0
27058,30207,19442,0,0,0
27535,30576,20177,0,0,0
27968,30911,20841,0,0,0
28356,31212,21432,0,0,0
28691,31471,21946,0,0,0
28965,31681,22378,0,0,0
29181,31845,22726,0,0,0
29349,31970,22996,0,0,0
29472,32056,23203,0,0,0
29549,32109,23353,0,0,0
29583,32137,23442,0,0,0
29586,32143,23472,0,0,0
29566,32129,23459,0,0,0
29524,32095,23412,0,0,0
29460,32045,23334,0,0,0
29377,31985,23230,0,0,0
29289,31922,23113,0,0,0
29206,31858,22994,0,0,0
29127,31796,22874,0,0,0
29054,31738,22758,0,0,0
28988,31680,22653,0,0,0
28927,31627,22562,0,0,0
28875,31582,22482,0,0,0
28833,31547,22420,0,0,0
28800,31518,22375,0,0,0
28767,31490,22336,0,0,0
28734,31467,22295,0,0,0
28708,31452,22260,0,0,0
28691,31444,22241,0,0,0
28675,31436,22230,0,0,0
28648,31424,22206,0,0,0
28611,31403,22163,0,0,0
28568,31372,22105,0,0,0
28523,31333,22040,0,0,0
28472,31283,21962,0,0,0
28410,31224,21868,0,0,0
28339,31159,21760,0,0,0
28261,31094,21642,0,0,0
28177,31033,21515,0,0,0
28087,30970,21378,0,0,0
27994,30901,21236,0,0,0
27902,30831,21092,0,0,0
27811,30766,20949,0,0,0
27724,30706,20819,0,0,0
27645,30649,20706,0,0,0
27570,30590,20602,0,0,0
27492,30528,20501,0,0,0
27421,30469,20410,0,0,0
27361,30415,20333,0,0,0
27302,30364,20259,0,0,0
27245,30320,20186,0,0,0
27197,30283,20122,0,0,0
27160,30250,20063,0,0,0
27123,30224,20006,0,0,0
27084,30205,19950,0,0,0
27043,30186,19896,0,0,0
27005,30159,19846,0,0,0
26966,30128,19799,0,0,0
26930,30102,19754,0,0,0
26897,30082,19711,0,0,0
26863,30060,19666,0,0,0
26823,30034,19616,0,0,0
26778,30003,19560,0,0,0
26731,29968,19498,0,0,0
26680,29929,19428,0,0,0
26618,29884,19339,0,0,0
26547,29835,19234,0,0,0
26472,29781,19127,0,0,0
26396,29725,19022,0,0,0
26316,29669,18911,0,0,0
26233,29611,18794,0,0,0
26143,29546,18670,0,0,0
26050,29472,18540,0,0,0
25958,29398,18404,0,0,0
25864,29326,18262,0,0,0
25763,29248,18113,0,0,0
25656,29163,17956,0,0,0
25547,29073,17792,0,0,0
25433,28978,17622,0,0,0
25313,28878,17447,0,0,0
25182,28775,17260,0,0,0
25046,28673,17065,0,0,0
24914,28575,16876,0,0,0
24789,28476,16693,0,0,0
24662,28378,16511,0,0,0
24535,28286,16330,0,0,0
24409,28197,16153,0,0,0
24283,28109,15980,0,0,0
24159,28020,15812,0,0,0
24040,27935,15651,0,0,0
23927,27855,15496,0,0,0
23818,27779,15344,0,0,0
23713,27704,15192,0,0,0
23615,27630,15042,0,0,0
23524,27558,14904,0,0,0
23437,27487,14776,0,0,0
23347,27417,14645,0,0,0
23255,27350,14510,0,0,0
23170,27288,14382,0,0,0
23094,27228,14265,0,0,0
23019,27172,14156,0,0,0
22943,27120,14050,0,0,0
22869,27071,13948,0,0,0
22798,27020,13854,0,0,0
22727,26968,13762,0,0,0
22657,26918,13669,0,0,0
22587,26870,13577,0,0,0
22516,26821,13482,0,0,0
22451,26776,13390,0,0,0
22391,26739,13308,0,0,0
22340,26705,13241,0,0,0
22291,26668,13175,0,0,0
22237,26627,13099,0,0,0
22182,26588,13017,0,0,0
22136,26552,12937,0,0,0
22093,26516,12858,0,0,0
22044,26476,12774,0,0,0
21988,26432,12688,0,0,0
21931,26388,12601,0,0,0
21873,26345,12512,0,0,0
21814,26300,12421,0,0,0
21754,26250,12327,0,0,0
21691,26194,12234,0,0,0
21620,26135,12137,0,0,0
21544,26081,12036,0,0,0
21469,26031,11938,0,0,0
21395,25985,11846,0,0,0
21318,25936,11749,0,0,0
21235,25881,11639,0,0,0
21152,25823,11525,0,0,0
21073,25764,11411,0,0,0
20992,25702,11294,0,0,0
20910,25640,11175,0,0,0
20828,25578,11060,0,0,0
20740,25513,10944,0,0,0
20649,25448,10825,0,0,0
20559,25385,10703,0,0,0
20474,25322,10585,0,0,0
20391,25259,10472,0,0,0
20310,25197,10358,0,0,0
20230,25140,10244,0,0,0
20157,25091,10139,0,0,0
20093,25048,10042,0,0,0
20034,25007,9946,0,0,0
19973,24962,9849,0,0,0
19911,24917,9758,0,0,0
19850,24873,9672,0,0,0
19792,24832,9585,0,0,0
19735,24797,9499,0,0,0
19681,24760,9416,0,0,0
19626,24717,9331,0,0,0
19564,24669,9237,0,0,0
19494,24616,9131,0,0,0
19425,24560,9024,0,0,0
19360,24507,8924,0,0,0
19295,24458,8828,0,0,0
19226,24410,8729,0,0,0
19152,24359,8624,0,0,0
19075,24305,8514,0,0,0
18998,24252,8401,0,0,0
18920,24201,8290,0,0,0
18843,24145,8182,0,0,0
18757,24081,8065,0,0,0
18659,24014,7937,0,0,0
18561,23948,7805,0,0,0
18470,23883,7673,0,0,0
18382,23821,7542,0,0,0
18295,23760,7415,0,0,0
18211,23698,7291,0,0,0
18129,23631,7173,0,0,0
18045,23565,7057,0,0,0
17960,23504,6948,0,0,0
17877,23450,6851,0,0,0
17799,23402,6764,0,0,0
17738,23369,6689,0,0,0
17705,23360,6641,0,0,0
17711,23382,6646,0,0,0
17766,23435,6717,0,0,0
17875,23519,6860,0,0,0
18043,23641,7087,0,0,0
18276,23807,7411,0,0,0
18572,24023,7838,0,0,0
18930,24289,8362,0,0,0
19345,24602,8976,0,0,0
19808,24951,9668,0,0,0
20310,25327,10423,0,0,0
20843,25724,11222,0,0,0
21392,26136,12044,0,0,0
21945,26550,12871,0,0,0
22486,26954,13682,0,0,0
23000,27338,14455,0,0,0
23483,27701,15176,0,0,0
23930,28036,15839,0,0,0
24332,28335,16435,0,0,0
24677,28592,16953,0,0,0
24963,28807,17392,0,0,0
25195,28983,17764,0,0,0
25380,29123,18071,0,0,0
25521,29230,18305,0,0,0
25612,29300,18462,0,0,0
25652,29334,18549,0,0,0
25648,29334,18572,0,0,0
25610,29309,18541,0,0,0
25549,29268,18472,0,0,0
25468,29210,18368,0,0,0
25365,29132,18234,0,0,0
25250,29041,18079,0,0,0
25129,28942,17914,0,0,0
25006,28840,17745,0,0,0
24882,28742,17576,0,0,0
24763,28653,17413,0,0,0
24650,28572,17259,0,0,0
24547,28495,17117,0,0,0
24455,28425,16988,0,0,0
24378,28367,16872,0,0,0
24313,28320,16771,0,0,0
24255,28278,16684,0,0,0
24202,28240,16602,0,0,0
24152,28208,16523,0,0,0
24109,28178,16451,0,0,0
24073,28143,16386,0,0,0
24034,28104,16318,0,0,0
23985,28065,16239,0,0,0
23925,28020,16151,0,0,0
23856,27966,16057,0,0,0
23778,27908,15950,0,0,0
23693,27849,15829,0,0,0
23606,27788,15699,0,0,0
23515,27718,15567,0,0,0
23424,27646,15431,0,0,0
