green_channel,red_channel,ir_channel,Anomaly_ch0,Anomaly_ch1,Anomaly_ch2
58272,30958,46993,0,0,0
58355,31039,47149,0,0,0
58413,31102,47270,0,0,0
58467,31156,47352,0,0,0
58501,31192,47408,0,0,0
58500,31202,47443,0,0,0
58490,31202,47456,0,0,0
58488,31203,47451,0,0,0
58472,31195,47438,0,0,0
58432,31169,47418,0,0,0
58393,31139,47381,0,0,0
58372,31115,47333,0,0,0
58350,31087,47285,0,0,0
58315,31050,47239,0,0,0
58295,31021,47186,0,0,0
58296,31006,47135,0,0,0
58291,30989,47096,0,0,0
58273,30963,47066,0,0,0
58264,30949,47034,0,0,0
58273,30949,47004,0,0,0
58276,30946,46985,0,0,0
58270,30935,46973,0,0,0
58277,30928,46957,0,0,0
58291,30924,46937,0,0,0
58281,30909,46922,0,0,0
58253,30884,46905,0,0,0
58235,30866,46876,0,0,0
58224,30851,46838,0,0,0
58190,30822,46798,0,0,0
58141,30783,46748,0,0,0
58107,30751,46683,0,0,0
58083,30728,46617,0,0,0
58038,30697,46554,0,0,0
57985,30658,46491,0,0,0
57952,30624,46426,0,0,0
57928,30594,46369,0,0,0
57891,30556,46323,0,0,0
57852,30523,46280,0,0,0
57839,30509,46239,0,0,0
57842,30506,46211,0,0,0
57837,30497,46199,0,0,0
57837,30491,46192,0,0,0
57861,30498,46186,0,0,0
57888,30512,46189,0,0,0
57901,30523,46199,0,0,0
57915,30536,46209,0,0,0
57944,30557,46217,0,0,0
57968,30573,46235,0,0,0
57970,30578,46255,0,0,0
57972,30582,46268,0,0,0
57987,30592,46273,0,0,0
57994,30595,46280,0,0,0
57979,30583,46290,0,0,0
57968,30575,46292,0,0,0
57974,30579,46285,0,0,0
57976,30580,46279,0,0,0
57963,30571,46272,0,0,0
57956,30565,46253,0,0,0
57959,30566,46227,0,0,0
57947,30560,46208,0,0,0
57918,30543,46188,0,0,0
57899,30532,46159,0,0,0
57892,30528,46127,0,0,0
57871,30517,46101,0,0,0
57836,30497,46074,0,0,0
57811,30482,46040,0,0,0
57799,30471,46006,0,0,0
57774,30450,45973,0,0,0
57737,30418,45932,0,0,0
57715,30389,45876,0,0,0
57701,30361,45817,0,0,0
57665,30322,45764,0,0,0
57617,30278,45709,0,0,0
57583,30244,45645,0,0,0
57558,30216,45582,0,0,0
57518,30181,45529,0,0,0
57473,30144,45479,0,0,0
57449,30121,45428,0,0,0
57432,30099,45380,0,0,0
57391,30063,45336,0,0,0
57343,30023,45286,0,0,0
57316,29989,45226,0,0,0
57298,29955,45163,0,0,0
57266,29913,45100,0,0,0
57236,29872,45032,0,0,0
57225,29842,44960,0,0,0
57213,29813,44897,0,0,0
57182,29775,44843,0,0,0
57156,29745,44792,0,0,0
57152,29730,44742,0,0,0
57144,29717,44701,0,0,0
57118,29695,44671,0,0,0
57095,29675,44638,0,0,0
57089,29662,44602,0,0,0
57082,29648,44573,0,0,0
57060,29626,44549,0,0,0
57044,29609,44521,0,0,0
57044,29601,44490,0,0,0
57034,29589,44463,0,0,0
57007,29571,44440,0,0,0
56993,29559,44412,0,0,0
56996,29554,44384,0,0,0
56989,29541,44361,0,0,0
56965,29519,44339,0,0,0
56954,29504,44314,0,0,0
56959,29498,44288,0,0,0
56947,29479,44262,0,0,0
56916,29447,44231,0,0,0
56898,29418,44190,0,0,0
56891,29394,44150,0,0,0
56868,29365,44122,0,0,0
56833,29329,44094,0,0,0
56809,29303,44057,0,0,0
56796,29287,44020,0,0,0
56769,29266,43989,0,0,0
56735,29243,43954,0,0,0
56719,29231,43910,0,0,0
56718,29224,43869,0,0,0
56702,29209,43839,0,0,0
56681,29193,43809,0,0,0
56676,29186,43777,0,0,0
56679,29180,43751,0,0,0
56671,29162,43732,0,0,0
56664,29142,43707,0,0,0
56676,29136,43678,0,0,0
56689,29130,43651,0,0,0
56680,29113,43623,0,0,0
56665,29095,43587,0,0,0
56663,29084,43543,0,0,0
56656,29066,43503,0,0,0
56627,29034,43468,0,0,0
56597,28997,43424,0,0,0
56583,28970,43372,0,0,0
56560,28940,43322,0,0,0
56515,28901,43278,0,0,0
56474,28871,43240,0,0,0
56461,28864,43216,0,0,0
56459,28869,43222,0,0,0
56460,28885,43261,0,0,0
56491,28931,43331,0,0,0
56563,29011,43440,0,0,0
56653,29111,43598,0,0,0
56752,29225,43797,0,0,0
56886,29365,44025,0,0,0
57055,29532,44281,0,0,0
57228,29708,44564,0,0,0
57399,29886,44863,0,0,0
57589,30077,45162,0,0,0
57796,30283,45461,0,0,0
57988,30484,45764,0,0,0
58164,30672,46061,0,0,0
58354,30862,46341,0,0,0
58548,31049,46608,0,0,0
58709,31209,46860,0,0,0
58837,31345,47084,0,0,0
58964,31475,47270,0,0,0
59084,31594,47430,0,0,0
59170,31683,47568,0,0,0
59224,31746,47674,0,0,0
59275,31801,47743,0,0,0
59314,31841,47788,0,0,0
59316,31851,47816,0,0,0
59297,31839,47818,0,0,0
59285,31824,47796,0,0,0
59264,31800,47760,0,0,0
59214,31753,47714,0,0,0
59157,31697,47648,0,0,0
59120,31649,47568,0,0,0
59089,31604,47494,0,0,0
59043,31554,47430,0,0,0
59002,31510,47364,0,0,0
58989,31479,47297,0,0,0
58978,31449,47239,0,0,0
58949,31410,47189,0,0,0
58927,31374,47136,0,0,0
58931,31351,47080,0,0,0
58934,31328,47035,0,0,0
58920,31297,46998,0,0,0
58907,31272,46955,0,0,0
58905,31259,46909,0,0,0
58891,31242,46872,0,0,0
58857,31213,46839,0,0,0
58834,31189,46797,0,0,0
58828,31173,46749,0,0,0
58809,31146,46707,0,0,0
58772,31107,46663,0,0,0
58747,31076,46606,0,0,0
58737,31052,46545,0,0,0
58707,31021,46493,0,0,0
58659,30983,46445,0,0,0
58631,30957,46394,0,0,0
58621,30943,46348,0,0,0
58598,30922,46315,0,0,0
58567,30899,46290,0,0,0
58562,30892,46266,0,0,0
58573,30893,46251,0,0,0
58565,30883,46249,0,0,0
58543,30867,46250,0,0,0
58542,30864,46252,0,0,0
58560,30870,46259,0,0,0
58560,30866,46273,0,0,0
58547,30858,46280,0,0,0
58553,30862,46281,0,0,0
58573,30875,46288,0,0,0
58584,30882,46305,0,0,0
58600,30887,46316,0,0,0
