green_channel,red_channel,ir_channel,Anomaly_ch0,Anomaly_ch1,Anomaly_ch2
27877,40152,45037,0,0,0
28182,40436,45492,0,0,0
28493,40726,45960,0,0,0
28798,41011,46422,0,0,0
29094,41284,46864,0,0,0
29373,41539,47277,0,0,0
29624,41771,47654,0,0,0
29843,41975,47987,0,0,0
30031,42151,48274,0,0,0
30187,42298,48516,0,0,0
30308,42412,48711,0,0,0
30400,42496,48859,0,0,0
30464,42554,48963,0,0,0
30501,42586,49024,0,0,0
30507,42588,49045,0,0,0
30491,42565,49027,0,0,0
30455,42520,48972,0,0,0
30401,42456,48887,0,0,0
30326,42378,48777,0,0,0
30234,42289,48645,0,0,0
30131,42189,48496,0,0,0
30013,42080,48332,0,0,0
29879,41959,48156,0,0,0
29737,41831,47969,0,0,0
29594,41701,47774,0,0,0
29451,41570,47574,0,0,0
29309,41438,47370,0,0,0
29167,41308,47162,0,0,0
29032,41184,46954,0,0,0
28900,41064,46750,0,0,0
28768,40945,46551,0,0,0
28639,40829,46356,0,0,0
28513,40717,46164,0,0,0
28388,40602,45975,0,0,0
28259,40487,45787,0,0,0
28134,40377,45603,0,0,0
28014,40273,45422,0,0,0
27897,40171,45249,0,0,0
27785,40072,45087,0,0,0
27684,39983,44938,0,0,0
27597,39907,44808,0,0,0
27524,39844,44699,0,0,0
27465,39792,44613,0,0,0
27424,39756,44553,0,0,0
27399,39740,44519,0,0,0
27389,39742,44514,0,0,0
27395,39762,44535,0,0,0
27420,39799,44580,0,0,0
27462,39848,44646,0,0,0
27518,39906,44733,0,0,0
27589,39974,44839,0,0,0
27677,40052,44961,0,0,0
27775,40140,45100,0,0,0
27874,40232,45249,0,0,0
27972,40326,45399,0,0,0
28072,40422,45547,0,0,0
28169,40514,45691,0,0,0
28253,40593,45822,0,0,0
28327,40660,45937,0,0,0
28395,40721,46037,0,0,0
28453,40774,46124,0,0,0
28496,40816,46196,0,0,0
28529,40849,46254,0,0,0
28553,40873,46294,0,0,0
28563,40886,46312,0,0,0
28560,40889,46311,0,0,0
28547,40881,46290,0,0,0
28525,40863,46254,0,0,0
28491,40835,46203,0,0,0
28445,40796,46139,0,0,0
28392,40750,46062,0,0,0
28333,40700,45975,0,0,0
28269,40643,45884,0,0,0
28198,40578,45786,0,0,0
28124,40507,45678,0,0,0
28049,40433,45563,0,0,0
27971,40357,45448,0,0,0
27889,40279,45332,0,0,0
27806,40200,45212,0,0,0
27722,40120,45089,0,0,0
27634,40038,44962,0,0,0
27542,39952,44831,0,0,0
27451,39865,44702,0,0,0
27364,39779,44577,0,0,0
27280,39691,44454,0,0,0
27198,39606,44332,0,0,0
27119,39529,44214,0,0,0
27043,39462,44102,0,0,0
26966,39398,43995,0,0,0
26889,39334,43888,0,0,0
26817,39272,43782,0,0,0
26749,39213,43678,0,0,0
26680,39153,43575,0,0,0
26611,39094,43472,0,0,0
26548,39041,43373,0,0,0
26491,38992,43282,0,0,0
