green_channel,red_channel,ir_channel,Anomaly_ch0,Anomaly_ch1,Anomaly_ch2
14381,5159,46645,0,0,0
14280,5107,46503,0,0,0
14187,5061,46371,0,0,0
14107,5022,46252,0,0,0
14040,4989,46148,0,0,0
13987,4961,46064,0,0,0
13944,4940,45995,0,0,0
13910,4924,45937,0,0,0
13884,4913,45888,0,0,0
13866,4905,45849,0,0,0
13855,4900,45818,0,0,0
13846,4897,45789,0,0,0
13834,4893,45759,0,0,0
13818,4884,45722,0,0,0
13798,4871,45681,0,0,0
13772,4856,45637,0,0,0
13741,4840,45588,0,0,0
13708,4823,45531,0,0,0
13673,4803,45464,0,0,0
13632,4779,45389,0,0,0
13577,4749,45303,0,0,0
13510,4712,45208,0,0,0
13432,4672,45111,0,0,0
13347,4629,45012,0,0,0
13259,4586,44911,0,0,0
13174,4543,44815,0,0,0
13102,4506,44727,0,0,0
13045,4478,44649,0,0,0
12999,4458,44579,0,0,0
12959,4444,44516,0,0,0
12926,4432,44460,0,0,0
12896,4419,44405,0,0,0
12862,4403,44347,0,0,0
12826,4385,44285,0,0,0
12784,4365,44221,0,0,0
12737,4343,44154,0,0,0
12687,4318,44082,0,0,0
12632,4292,44005,0,0,0
12572,4263,43922,0,0,0
12505,4229,43829,0,0,0
12431,4194,43727,0,0,0
12357,4158,43620,0,0,0
12286,4125,43516,0,0,0
12220,4095,43415,0,0,0
12155,4067,43318,0,0,0
12094,4038,43229,0,0,0
12044,4013,43159,0,0,0
12015,4000,43121,0,0,0
12015,4005,43134,0,0,0
12055,4029,43210,0,0,0
12145,4077,43361,0,0,0
12287,4152,43593,0,0,0
12487,4252,43909,0,0,0
12742,4377,44308,0,0,0
13052,4531,44784,0,0,0
13413,4712,45330,0,0,0
13816,4917,45935,0,0,0
14245,5140,46582,0,0,0
14685,5372,47253,0,0,0
15124,5605,47928,0,0,0
15554,5834,48590,0,0,0
15971,6054,49227,0,0,0
16365,6260,49824,0,0,0
16724,6445,50370,0,0,0
17043,6610,50854,0,0,0
17322,6754,51272,0,0,0
17558,6875,51621,0,0,0
17753,6975,51903,0,0,0
17910,7055,52123,0,0,0
18036,7120,52288,0,0,0
18135,7171,52407,0,0,0
18209,7209,52485,0,0,0
18260,7233,52528,0,0,0
18288,7244,52541,0,0,0
18290,7242,52529,0,0,0
18268,7229,52494,0,0,0
18231,7207,52439,0,0,0
18185,7180,52370,0,0,0
18139,7150,52295,0,0,0
18101,7123,52220,0,0,0
18077,7103,52154,0,0,0
18063,7088,52094,0,0,0
18056,7075,52038,0,0,0
18053,7063,51984,0,0,0
18054,7052,51932,0,0,0
18053,7043,51882,0,0,0
18046,7032,51831,0,0,0
18034,7019,51774,0,0,0
18018,7004,51711,0,0,0
17994,6984,51641,0,0,0
17956,6957,51557,0,0,0
17902,6923,51457,0,0,0
17836,6882,51341,0,0,0
17764,6837,51216,0,0,0
17690,6791,51087,0,0,0
17618,6742,50956,0,0,0
17554,6693,50829,0,0,0
17500,6649,50716,0,0,0
17456,6612,50621,0,0,0
17421,6583,50543,0,0,0
17394,6561,50481,0,0,0
17375,6544,50438,0,0,0
17362,6533,50414,0,0,0
17355,6526,50405,0,0,0
17346,6520,50406,0,0,0
17337,6516,50413,0,0,0
17334,6515,50430,0,0,0
17338,6518,50453,0,0,0
17347,6524,50477,0,0,0
17362,6532,50502,0,0,0
17384,6541,50526,0,0,0
17412,6552,50550,0,0,0
17441,6564,50568,0,0,0
17467,6576,50578,0,0,0
17490,6583,50577,0,0,0
17509,6587,50568,0,0,0
17520,6587,50553,0,0,0
17522,6582,50531,0,0,0
17514,6570,50496,0,0,0
17499,6551,50449,0,0,0
17477,6527,50392,0,0,0
17445,6500,50326,0,0,0
17400,6465,50248,0,0,0
17344,6423,50156,0,0,0
17278,6378,50048,0,0,0
17202,6331,49923,0,0,0
17115,6281,49786,0,0,0
17017,6226,49637,0,0,0
16908,6166,49476,0,0,0
16792,6102,49307,0,0,0
16673,6037,49133,0,0,0
16552,5970,48956,0,0,0
16434,5905,48781,0,0,0
16322,5842,48611,0,0,0
16221,5783,48454,0,0,0
16135,5730,48317,0,0,0
16063,5686,48198,0,0,0
15999,5645,48088,0,0,0
15943,5608,47983,0,0,0
15894,5576,47888,0,0,0
15849,5548,47803,0,0,0
15808,5522,47724,0,0,0
15769,5496,47650,0,0,0
15728,5468,47580,0,0,0
15681,5438,47509,0,0,0
15628,5404,47431,0,0,0
15574,5368,47347,0,0,0
15518,5331,47259,0,0,0
15454,5290,47165,0,0,0
15381,5246,47063,0,0,0
15301,5202,46957,0,0,0
15218,5160,46852,0,0,0
15138,5119,46746,0,0,0
15062,5079,46639,0,0,0
14991,5039,46536,0,0,0
14925,5001,46439,0,0,0
14866,4965,46347,0,0,0
14815,4933,46260,0,0,0
14775,4908,46182,0,0,0
14743,4888,46116,0,0,0
14718,4871,46059,0,0,0
14702,4855,46010,0,0,0
14693,4841,45968,0,0,0
14684,4827,45930,0,0,0
14670,4814,45892,0,0,0
14649,4798,45850,0,0,0
14622,4779,45804,0,0,0
14593,4758,45752,0,0,0
14559,4735,45694,0,0,0
14519,4709,45627,0,0,0
14471,4681,45551,0,0,0
14419,4651,45468,0,0,0
14364,4620,45384,0,0,0
14311,4589,45302,0,0,0
14263,4560,45224,0,0,0
14219,4532,45150,0,0,0
14177,4503,45076,0,0,0
14135,4474,45000,0,0,0
14094,4447,44925,0,0,0
14055,4424,44852,0,0,0
14015,4400,44776,0,0,0
13970,4374,44692,0,0,0
13918,4345,44601,0,0,0
13861,4312,44506,0,0,0
13797,4277,44408,0,0,0
13730,4244,44311,0,0,0
13667,4213,44222,0,0,0
13619,4188,44149,0,0,0
13591,4173,44107,0,0,0
13594,4175,44116,0,0,0
13637,4200,44193,0,0,0
13727,4251,44345,0,0,0
13873,4329,44583,0,0,0
14081,4436,44912,0,0,0
14354,4572,45332,0,0,0
14684,4737,45837,0,0,0
15066,4929,46418,0,0,0
15491,5144,47058,0,0,0
15947,5376,47736,0,0,0
16415,5617,48431,0,0,0
16878,5856,49120,0,0,0
17325,6087,49781,0,0,0
17744,6303,50397,0,0,0
18127,6499,50957,0,0,0
18465,6673,51454,0,0,0
18760,6826,51883,0,0,0
19010,6955,52242,0,0,0
19212,7060,52533,0,0,0
19370,7141,52762,0,0,0
19494,7203,52939,0,0,0
19589,7248,53066,0,0,0
19658,7279,53150,0,0,0
19706,7299,53202,0,0,0
19736,7313,53228,0,0,0
19755,7320,53236,0,0,0
19764,7320,53227,0,0,0
19765,7312,53202,0,0,0
19761,7302,53169,0,0,0
19754,7289,53131,0,0,0
19738,7271,53086,0,0,0
19713,7247,53029,0,0,0
19680,7220,52963,0,0,0
19638,7189,52889,0,0,0
19585,7152,52802,0,0,0
19519,7108,52696,0,0,0
19443,7058,52575,0,0,0
19353,7002,52439,0,0,0
19249,6941,52284,0,0,0
19132,6872,52110,0,0,0
19009,6800,51920,0,0,0
18882,6725,51720,0,0,0
18754,6650,51517,0,0,0
18628,6577,51316,0,0,0
18509,6506,51124,0,0,0
18398,6438,50940,0,0,0
18296,6376,50770,0,0,0
18206,6321,50619,0,0,0
18132,6275,50494,0,0,0
18079,6242,50396,0,0,0
18049,6221,50328,0,0,0
18036,6210,50287,0,0,0
18037,6208,50269,0,0,0
18049,6213,50270,0,0,0
18068,6221,50283,0,0,0
18088,6230,50299,0,0,0
18106,6238,50316,0,0,0
18116,6240,50330,0,0,0
18117,6236,50337,0,0,0
18109,6230,50338,0,0,0
18099,6220,50335,0,0,0
18090,6209,50327,0,0,0
18080,6197,50314,0,0,0
