green_channel,red_channel,ir_channel,Anomaly_ch0,Anomaly_ch1,Anomaly_ch2
4003,55534,44809,0,0,0
4028,55557,44842,0,0,0
4035,55575,44864,0,0,0
4028,55587,44879,0,0,0
4015,55596,44889,0,0,0
4000,55605,44896,0,0,0
3986,55612,44899,0,0,0
3973,55615,44900,0,0,0
3961,55616,44898,0,0,0
3949,55614,44894,0,0,0
3937,55609,44885,0,0,0
3929,55601,44871,0,0,0
3923,55594,44855,0,0,0
3919,55589,44837,0,0,0
3913,55583,44819,0,0,0
3900,55575,44795,0,0,0
3882,55566,44764,0,0,0
3858,55554,44730,0,0,0
3828,55538,44692,0,0,0
3797,55518,44648,0,0,0
3766,55494,44600,0,0,0
3731,55465,44549,0,0,0
3693,55432,44495,0,0,0
3654,55397,44436,0,0,0
3616,55361,44374,0,0,0
3578,55325,44314,0,0,0
3544,55290,44258,0,0,0
3515,55259,44207,0,0,0
3492,55233,44164,0,0,0
3475,55212,44130,0,0,0
3458,55199,44107,0,0,0
3444,55188,44091,0,0,0
3434,55180,44078,0,0,0
3426,55174,44069,0,0,0
3422,55171,44064,0,0,0
3425,55172,44064,0,0,0
3433,55173,44066,0,0,0
3443,55174,44068,0,0,0
3454,55176,44072,0,0,0
3465,55180,44077,0,0,0
3476,55184,44080,0,0,0
3481,55187,44078,0,0,0
3481,55188,44075,0,0,0
3476,55186,44068,0,0,0
3468,55179,44055,0,0,0
3455,55168,44033,0,0,0
3439,55156,44004,0,0,0
3421,55143,43973,0,0,0
3402,55128,43942,0,0,0
3379,55110,43912,0,0,0
3352,55089,43879,0,0,0
3321,55064,43841,0,0,0
3286,55033,43798,0,0,0
3248,55001,43752,0,0,0
3212,54969,43703,0,0,0
3176,54938,43652,0,0,0
3139,54906,43599,0,0,0
3099,54872,43542,0,0,0
3057,54837,43479,0,0,0
3013,54798,43410,0,0,0
2967,54756,43337,0,0,0
2918,54710,43263,0,0,0
2866,54663,43190,0,0,0
2814,54618,43117,0,0,0
2763,54575,43044,0,0,0
2712,54534,42970,0,0,0
2661,54496,42896,0,0,0
2613,54458,42825,0,0,0
2566,54420,42759,0,0,0
2519,54383,42695,0,0,0
2475,54347,42633,0,0,0
2432,54311,42573,0,0,0
2390,54273,42515,0,0,0
2349,54236,42459,0,0,0
2309,54198,42404,0,0,0
2271,54162,42348,0,0,0
2235,54129,42291,0,0,0
2203,54099,42237,0,0,0
2177,54070,42185,0,0,0
2151,54040,42135,0,0,0
2122,54009,42087,0,0,0
2091,53980,42040,0,0,0
2059,53953,41992,0,0,0
2026,53929,41944,0,0,0
1993,53904,41898,0,0,0
1964,53881,41854,0,0,0
1941,53862,41813,0,0,0
1920,53845,41774,0,0,0
1899,53826,41737,0,0,0
1878,53806,41700,0,0,0
1856,53783,41663,0,0,0
1831,53757,41626,0,0,0
1802,53730,41587,0,0,0
1773,53701,41548,0,0,0
1742,53673,41510,0,0,0
1708,53644,41468,0,0,0
1669,53613,41421,0,0,0
1631,53583,41370,0,0,0
1594,53554,41316,0,0,0
1555,53523,41265,0,0,0
1518,53493,41215,0,0,0
1485,53463,41165,0,0,0
1453,53432,41112,0,0,0
1421,53403,41060,0,0,0
1387,53373,41011,0,0,0
1352,53340,40961,0,0,0
1314,53305,40909,0,0,0
1274,53271,40858,0,0,0
1231,53240,40803,0,0,0
1189,53209,40742,0,0,0
1147,53177,40677,0,0,0
1103,53141,40609,0,0,0
1055,53100,40540,0,0,0
1005,53056,40468,0,0,0
952,53011,40394,0,0,0
896,52963,40319,0,0,0
836,52915,40243,0,0,0
777,52868,40167,0,0,0
724,52824,40096,0,0,0
674,52784,40032,0,0,0
630,52751,39977,0,0,0
595,52727,39932,0,0,0
571,52711,39901,0,0,0
559,52705,39888,0,0,0
568,52717,39899,0,0,0
602,52752,39942,0,0,0
663,52810,40026,0,0,0
757,52892,40155,0,0,0
883,53000,40328,0,0,0
1041,53134,40542,0,0,0
1228,53295,40797,0,0,0
1446,53479,41092,0,0,0
1690,53681,41421,0,0,0
1951,53896,41772,0,0,0
2217,54118,42138,0,0,0
2485,54344,42508,0,0,0
2752,54568,42875,0,0,0
3012,54788,43232,0,0,0
3257,54996,43570,0,0,0
3488,55189,43889,0,0,0
3704,55367,44184,0,0,0
3901,55528,44451,0,0,0
4077,55672,44689,0,0,0
4233,55798,44902,0,0,0
4370,55908,45088,0,0,0
4489,56003,45251,0,0,0
4588,56082,45391,0,0,0
4668,56144,45506,0,0,0
4734,56191,45600,0,0,0
4786,56226,45674,0,0,0
4826,56253,45734,0,0,0
4857,56273,45782,0,0,0
4882,56290,45821,0,0,0
4902,56301,45853,0,0,0
4916,56310,45875,0,0,0
4924,56318,45892,0,0,0
4931,56329,45906,0,0,0
4941,56341,45920,0,0,0
4952,56353,45931,0,0,0
4964,56364,45940,0,0,0
4977,56375,45948,0,0,0
4989,56385,45955,0,0,0
5000,56397,45964,0,0,0
5012,56410,45977,0,0,0
5024,56424,45992,0,0,0
5036,56436,46008,0,0,0
5046,56444,46022,0,0,0
5054,56448,46032,0,0,0
5056,56448,46034,0,0,0
5051,56442,46025,0,0,0
5039,56432,46005,0,0,0
5023,56418,45973,0,0,0
5004,56399,45935,0,0,0
4981,56375,45893,0,0,0
4953,56348,45846,0,0,0
4923,56320,45796,0,0,0
4894,56295,45747,0,0,0
4862,56269,45697,0,0,0
4830,56239,45642,0,0,0
4799,56208,45586,0,0,0
4770,56175,45536,0,0,0
4741,56144,45493,0,0,0
4713,56118,45457,0,0,0
4687,56099,45429,0,0,0
4665,56087,45408,0,0,0
4648,56078,45391,0,0,0
4632,56072,45374,0,0,0
4619,56069,45360,0,0,0
4610,56066,45348,0,0,0
4604,56062,45338,0,0,0
4605,56058,45331,0,0,0
4611,56053,45326,0,0,0
4618,56048,45321,0,0,0
4623,56044,45315,0,0,0
