green_channel,red_channel,ir_channel,Anomaly_ch0,Anomaly_ch1,Anomaly_ch2
49073,59443,47961,0,0,0
49019,59375,47876,0,0,0
48964,59298,47789,0,0,0
48901,59217,47700,0,0,0
48827,59136,47604,0,0,0
48750,59060,47494,0,0,0
48692,58996,47382,0,0,0
48655,58938,47276,0,0,0
48620,58873,47170,0,0,0
48580,58806,47064,0,0,0
48544,58752,46973,0,0,0
48517,58713,46904,0,0,0
48499,58682,46854,0,0,0
48483,58657,46812,0,0,0
48460,58631,46757,0,0,0
48418,58590,46689,0,0,0
48359,58532,46622,0,0,0
48294,58476,46559,0,0,0
48247,58434,46499,0,0,0
48223,58404,46448,0,0,0
48207,58369,46401,0,0,0
48184,58323,46339,0,0,0
48152,58276,46266,0,0,0
48122,58230,46192,0,0,0
48103,58183,46126,0,0,0
48097,58149,46076,0,0,0
48094,58130,46038,0,0,0
48085,58116,45997,0,0,0
48079,58097,45946,0,0,0
48081,58069,45882,0,0,0
48068,58032,45811,0,0,0
48032,57990,45742,0,0,0
47993,57951,45675,0,0,0
47963,57914,45611,0,0,0
47931,57866,45543,0,0,0
47883,57805,45461,0,0,0
47827,57745,45368,0,0,0
47765,57684,45272,0,0,0
47696,57612,45169,0,0,0
47636,57541,45071,0,0,0
47583,57470,44979,0,0,0
47517,57390,44882,0,0,0
47433,57303,44772,0,0,0
47343,57218,44652,0,0,0
47260,57137,44532,0,0,0
47201,57066,44430,0,0,0
47164,57014,44361,0,0,0
47131,56977,44315,0,0,0
47095,56947,44272,0,0,0
47071,56932,44235,0,0,0
47082,56949,44230,0,0,0
47126,56998,44268,0,0,0
47192,57066,44339,0,0,0
47281,57163,44449,0,0,0
47404,57305,44619,0,0,0
47570,57493,44856,0,0,0
47774,57719,45148,0,0,0
48011,57975,45483,0,0,0
48282,58257,45847,0,0,0
48577,58557,46236,0,0,0
48880,58868,46644,0,0,0
49188,59191,47059,0,0,0
49498,59515,47479,0,0,0
49797,59827,47891,0,0,0
50072,60114,48277,0,0,0
50320,60378,48633,0,0,0
50541,60616,48957,0,0,0
50728,60815,49235,0,0,0
50871,60966,49461,0,0,0
50971,61075,49637,0,0,0
51033,61146,49771,0,0,0
51071,61190,49876,0,0,0
51095,61221,49961,0,0,0
51109,61246,50023,0,0,0
51118,61261,50057,0,0,0
51117,61256,50067,0,0,0
51095,61225,50051,0,0,0
51059,61180,50010,0,0,0
