green_channel,red_channel,ir_channel,Anomaly_ch0,Anomaly_ch1,Anomaly_ch2
52877,51764,21063,0,0,0
52892,51765,21062,0,0,0
52908,51762,21060,0,0,0
52921,51758,21062,0,0,0
52926,51754,21068,0,0,0
52925,51749,21072,0,0,0
52920,51742,21070,0,0,0
52912,51736,21061,0,0,0
52901,51734,21048,0,0,0
52889,51731,21030,0,0,0
52870,51727,21008,0,0,0
52843,51719,20981,0,0,0
52807,51703,20943,0,0,0
52765,51677,20891,0,0,0
52722,51642,20830,0,0,0
52682,51606,20768,0,0,0
52648,51572,20710,0,0,0
52620,51538,20655,0,0,0
52590,51504,20598,0,0,0
52556,51472,20540,0,0,0
52523,51445,20491,0,0,0
52492,51422,20448,0,0,0
52457,51400,20403,0,0,0
52421,51375,20353,0,0,0
52389,51348,20301,0,0,0
52359,51321,20246,0,0,0
52332,51292,20190,0,0,0
52309,51260,20136,0,0,0
52292,51226,20087,0,0,0
52272,51186,20034,0,0,0
52242,51140,19973,0,0,0
52199,51090,19907,0,0,0
52156,51042,19837,0,0,0
52122,51001,19768,0,0,0
52094,50969,19705,0,0,0
52064,50940,19645,0,0,0
52027,50911,19583,0,0,0
51986,50882,19516,0,0,0
51945,50857,19452,0,0,0
51907,50838,19392,0,0,0
51868,50819,19331,0,0,0
51827,50795,19268,0,0,0
51782,50767,19203,0,0,0
51732,50736,19134,0,0,0
51682,50702,19065,0,0,0
51640,50669,19001,0,0,0
51607,50640,18945,0,0,0
51578,50615,18890,0,0,0
51547,50592,18830,0,0,0
51514,50565,18768,0,0,0
51478,50536,18707,0,0,0
51439,50507,18648,0,0,0
51402,50481,18596,0,0,0
51373,50462,18554,0,0,0
51353,50450,18520,0,0,0
51336,50442,18491,0,0,0
51324,50439,18466,0,0,0
51315,50438,18443,0,0,0
51307,50437,18415,0,0,0
51295,50430,18378,0,0,0
51273,50413,18330,0,0,0
51246,50388,18282,0,0,0
51215,50355,18235,0,0,0
51187,50320,18190,0,0,0
51163,50289,18150,0,0,0
51135,50259,18109,0,0,0
51102,50228,18067,0,0,0
51070,50201,18023,0,0,0
51047,50177,17979,0,0,0
51025,50153,17930,0,0,0
50994,50126,17875,0,0,0
50948,50092,17818,0,0,0
50895,50054,17762,0,0,0
50848,50014,17708,0,0,0
50816,49979,17657,0,0,0
50789,49947,17610,0,0,0
50758,49917,17567,0,0,0
50722,49888,17523,0,0,0
50690,49859,17473,0,0,0
50668,49837,17424,0,0,0
50657,49823,17381,0,0,0
50651,49813,17347,0,0,0
50643,49801,17314,0,0,0
50631,49780,17274,0,0,0
50611,49754,17227,0,0,0
50589,49730,17184,0,0,0
50565,49706,17142,0,0,0
50538,49678,17095,0,0,0
50508,49646,17045,0,0,0
50476,49610,16995,0,0,0
50444,49579,16950,0,0,0
50416,49555,16913,0,0,0
50389,49533,16882,0,0,0
50367,49513,16862,0,0,0
50364,49507,16867,0,0,0
50399,49536,16917,0,0,0
50472,49603,17017,0,0,0
50574,49702,17163,0,0,0
50700,49828,17351,0,0,0
50846,49970,17573,0,0,0
51010,50124,17821,0,0,0
51195,50292,18094,0,0,0
51396,50475,18388,0,0,0
51604,50669,18694,0,0,0
51810,50863,18999,0,0,0
52009,51049,19296,0,0,0
52194,51222,19578,0,0,0
52366,51382,19847,0,0,0
52526,51529,20102,0,0,0
52670,51658,20333,0,0,0
52788,51764,20529,0,0,0
52884,51852,20694,0,0,0
52965,51926,20839,0,0,0
