green_channel,red_channel,ir_channel,Anomaly_ch0,Anomaly_ch1,Anomaly_ch2
19203,36705,44911,0,0,0
19179,36677,44835,0,0,0
19118,36596,44702,0,0,0
19040,36498,44553,0,0,0
18997,36454,44464,0,0,0
18966,36426,44393,0,0,0
18899,36347,44268,0,0,0
18828,36264,44141,0,0,0
18800,36241,44077,0,0,0
18781,36228,44019,0,0,0
18727,36162,43902,0,0,0
18669,36092,43787,0,0,0
18648,36076,43731,0,0,0
18629,36057,43670,0,0,0
18571,35979,43551,0,0,0
18519,35906,43444,0,0,0
18508,35892,43400,0,0,0
18495,35872,43346,0,0,0
18442,35799,43236,0,0,0
18393,35739,43144,0,0,0
18379,35731,43107,0,0,0
18356,35709,43047,0,0,0
18298,35638,42931,0,0,0
18249,35585,42837,0,0,0
18232,35573,42790,0,0,0
18198,35536,42714,0,0,0
18131,35454,42589,0,0,0
18082,35397,42497,0,0,0
18066,35383,42449,0,0,0
18032,35340,42362,0,0,0
17971,35259,42235,0,0,0
17930,35211,42153,0,0,0
17916,35201,42106,0,0,0
17877,35150,42006,0,0,0
17810,35064,41871,0,0,0
17771,35022,41790,0,0,0
17756,35009,41745,0,0,0
17708,34947,41645,0,0,0
17638,34856,41512,0,0,0
17601,34817,41434,0,0,0
17583,34806,41381,0,0,0
17531,34742,41271,0,0,0
17460,34654,41139,0,0,0
17423,34615,41058,0,0,0
17399,34594,40991,0,0,0
17340,34518,40862,0,0,0
17268,34426,40718,0,0,0
17233,34387,40634,0,0,0
17208,34361,40563,0,0,0
17149,34283,40435,0,0,0
17083,34200,40304,0,0,0
17053,34173,40234,0,0,0
17030,34152,40167,0,0,0
16973,34079,40041,0,0,0
16915,34002,39922,0,0,0
16893,33977,39867,0,0,0
16870,33950,39808,0,0,0
16811,33869,39685,0,0,0
16755,33796,39571,0,0,0
16738,33779,39518,0,0,0
16720,33754,39453,0,0,0
16663,33674,39333,0,0,0
16610,33607,39232,0,0,0
16593,33591,39184,0,0,0
16568,33561,39113,0,0,0
16509,33483,38991,0,0,0
16461,33427,38897,0,0,0
16444,33416,38851,0,0,0
16411,33378,38775,0,0,0
16348,33296,38652,0,0,0
16303,33242,38564,0,0,0
16290,33229,38519,0,0,0
16256,33183,38433,0,0,0
16193,33098,38302,0,0,0
16150,33049,38214,0,0,0
16132,33034,38162,0,0,0
16089,32977,38061,0,0,0
16022,32891,37925,0,0,0
15982,32851,37842,0,0,0
15962,32840,37790,0,0,0
15912,32778,37682,0,0,0
15844,32689,37544,0,0,0
15809,32650,37463,0,0,0
15794,32636,37405,0,0,0
15746,32568,37289,0,0,0
15680,32476,37151,0,0,0
15644,32436,37071,0,0,0
15624,32414,37009,0,0,0
15575,32348,36899,0,0,0
15524,32283,36800,0,0,0
15520,32292,36794,0,0,0
15547,32341,36846,0,0,0
15569,32375,36901,0,0,0
15622,32447,37028,0,0,0
15749,32619,37297,0,0,0
15919,32838,37647,0,0,0
16091,33045,38012,0,0,0
16294,33292,38448,0,0,0
16563,33622,39000,0,0,0
16849,33964,39582,0,0,0
17108,34261,40127,0,0,0
17376,34567,40697,0,0,0
17682,34924,41325,0,0,0
17974,35260,41925,0,0,0
18213,35524,42441,0,0,0
18443,35787,42944,0,0,0
18691,36080,43459,0,0,0
18905,36330,43903,0,0,0
19061,36505,44249,0,0,0
19208,36676,44575,0,0,0
19364,36866,44901,0,0,0
19477,37003,45149,0,0,0
19537,37073,45314,0,0,0
19601,37152,45482,0,0,0
19684,37255,45661,0,0,0
19735,37310,45772,0,0,0
19750,37318,45827,0,0,0
19785,37357,45916,0,0,0
19844,37427,46037,0,0,0
19875,37453,46109,0,0,0
19887,37451,46154,0,0,0
19936,37506,46260,0,0,0
20013,37600,46407,0,0,0
20061,37651,46508,0,0,0
20093,37679,46589,0,0,0
20166,37764,46733,0,0,0
20261,37877,46904,0,0,0
20321,37937,47021,0,0,0
20364,37977,47122,0,0,0
20447,38069,47280,0,0,0
20544,38176,47449,0,0,0
20600,38229,47558,0,0,0
20642,38267,47655,0,0,0
20718,38356,47806,0,0,0
20792,38448,47952,0,0,0
20816,38477,48022,0,0,0
20822,38491,48070,0,0,0
20853,38543,48157,0,0,0
20876,38580,48213,0,0,0
20846,38544,48172,0,0,0
20804,38497,48106,0,0,0
20787,38490,48073,0,0,0
20756,38459,48003,0,0,0
20674,38356,47850,0,0,0
20588,38247,47691,0,0,0
20537,38186,47577,0,0,0
20476,38111,47440,0,0,0
20375,37987,47248,0,0,0
20283,37882,47079,0,0,0
20232,37831,46969,0,0,0
20174,37764,46842,0,0,0
20089,37661,46679,0,0,0
20030,37594,46560,0,0,0
20014,37580,46503,0,0,0
19986,37547,46431,0,0,0
19934,37481,46333,0,0,0
19908,37454,46286,0,0,0
19919,37472,46290,0,0,0
19913,37458,46262,0,0,0
19881,37414,46207,0,0,0
19876,37413,46205,0,0,0
19895,37445,46236,0,0,0
19881,37430,46213,0,0,0
19841,37382,46159,0,0,0
19833,37380,46158,0,0,0
19846,37404,46180,0,0,0
19822,37372,46135,0,0,0
19774,37308,46052,0,0,0
19757,37288,46012,0,0,0
19757,37285,45981,0,0,0
19719,37226,45887,0,0,0
19664,37147,45773,0,0,0
19639,37119,45710,0,0,0
19623,37103,45653,0,0,0
19567,37031,45528,0,0,0
19499,36947,45392,0,0,0
19465,36916,45314,0,0,0
19437,36889,45238,0,0,0
19368,36804,45102,0,0,0
19295,36712,44967,0,0,0
19258,36674,44892,0,0,0
19220,36633,44811,0,0,0
19140,36537,44664,0,0,0
19064,36449,44524,0,0,0
19029,36420,44448,0,0,0
18995,36385,44365,0,0,0
18924,36296,44228,0,0,0
18861,36220,44109,0,0,0
18838,36202,44049,0,0,0
18807,36169,43971,0,0,0
