green_channel,red_channel,ir_channel,Anomaly_ch0,Anomaly_ch1,Anomaly_ch2
33447,2847,44317,0,0,0
33390,2822,44246,0,0,0
33328,2795,44172,0,0,0
33266,2770,44098,0,0,0
33206,2747,44025,0,0,0
33152,2725,43954,0,0,0
33103,2706,43890,0,0,0
33060,2686,43834,0,0,0
33026,2669,43787,0,0,0
33001,2656,43751,0,0,0
32983,2648,43724,0,0,0
32970,2642,43705,0,0,0
32961,2637,43695,0,0,0
32958,2636,43694,0,0,0
32960,2636,43702,0,0,0
32967,2640,43718,0,0,0
32980,2646,43739,0,0,0
32993,2653,43763,0,0,0
33006,2659,43786,0,0,0
33018,2663,43806,0,0,0
33031,2666,43818,0,0,0
33038,2667,43821,0,0,0
33035,2663,43813,0,0,0
33021,2656,43798,0,0,0
33005,2646,43777,0,0,0
32986,2636,43753,0,0,0
32962,2628,43723,0,0,0
32938,2619,43691,0,0,0
32915,2612,43659,0,0,0
32894,2605,43627,0,0,0
32872,2597,43595,0,0,0
32854,2590,43568,0,0,0
32843,2584,43546,0,0,0
32836,2579,43529,0,0,0
32833,2576,43516,0,0,0
32834,2575,43510,0,0,0
32838,2575,43510,0,0,0
32842,2579,43516,0,0,0
32848,2587,43528,0,0,0
32859,2599,43548,0,0,0
32878,2612,43572,0,0,0
32900,2624,43600,0,0,0
32920,2633,43627,0,0,0
32941,2640,43653,0,0,0
32962,2644,43677,0,0,0
32977,2645,43695,0,0,0
32984,2645,43704,0,0,0
32984,2644,43701,0,0,0
32981,2642,43690,0,0,0
32975,2635,43675,0,0,0
32963,2628,43656,0,0,0
32947,2622,43635,0,0,0
32930,2615,43612,0,0,0
32908,2605,43586,0,0,0
32879,2592,43553,0,0,0
32843,2576,43511,0,0,0
32800,2558,43461,0,0,0
32752,2539,43408,0,0,0
32701,2521,43351,0,0,0
32651,2502,43290,0,0,0
32600,2483,43227,0,0,0
32543,2462,43164,0,0,0
32481,2440,43098,0,0,0
32424,2419,43030,0,0,0
32370,2397,42961,0,0,0
32317,2374,42893,0,0,0
32265,2350,42828,0,0,0
32217,2329,42769,0,0,0
32170,2309,42712,0,0,0
32123,2291,42655,0,0,0
32076,2276,42602,0,0,0
32033,2264,42553,0,0,0
31992,2254,42506,0,0,0
31951,2245,42460,0,0,0
31911,2236,42417,0,0,0
31878,2227,42374,0,0,0
31846,2217,42331,0,0,0
31811,2203,42287,0,0,0
31776,2190,42244,0,0,0
31744,2179,42202,0,0,0
31715,2168,42161,0,0,0
31689,2156,42121,0,0,0
31666,2144,42083,0,0,0
31645,2132,42048,0,0,0
31626,2120,42017,0,0,0
31607,2109,41990,0,0,0
31587,2101,41966,0,0,0
31564,2095,41945,0,0,0
31541,2089,41925,0,0,0
31520,2083,41906,0,0,0
31501,2078,41887,0,0,0
31486,2074,41870,0,0,0
31473,2069,41852,0,0,0
31458,2062,41832,0,0,0
31441,2055,41809,0,0,0
31423,2047,41785,0,0,0
31403,2036,41760,0,0,0
31381,2025,41733,0,0,0
31361,2014,41703,0,0,0
31342,2004,41671,0,0,0
31322,1995,41635,0,0,0
31301,1986,41600,0,0,0
31278,1977,41564,0,0,0
31253,1967,41530,0,0,0
31223,1955,41495,0,0,0
31189,1942,41457,0,0,0
31153,1929,41416,0,0,0
31119,1915,41377,0,0,0
31083,1899,41340,0,0,0
31045,1883,41305,0,0,0
31011,1870,41270,0,0,0
30981,1858,41234,0,0,0
30950,1847,41198,0,0,0
30922,1836,41160,0,0,0
30896,1829,41120,0,0,0
30871,1822,41079,0,0,0
30844,1813,41038,0,0,0
30816,1803,40998,0,0,0
30787,1792,40958,0,0,0
30756,1782,40916,0,0,0
30722,1769,40874,0,0,0
30684,1754,40831,0,0,0
30643,1738,40786,0,0,0
30599,1722,40738,0,0,0
30553,1705,40687,0,0,0
30507,1690,40634,0,0,0
30459,1674,40582,0,0,0
30411,1658,40531,0,0,0
30361,1642,40482,0,0,0
30312,1625,40430,0,0,0
30266,1611,40377,0,0,0
30221,1597,40321,0,0,0
30176,1582,40262,0,0,0
30131,1566,40201,0,0,0
30089,1548,40140,0,0,0
30044,1527,40079,0,0,0
29996,1502,40018,0,0,0
29947,1477,39956,0,0,0
29896,1454,39896,0,0,0
29845,1436,39837,0,0,0
29800,1422,39783,0,0,0
29768,1411,39737,0,0,0
29751,1404,39707,0,0,0
29751,1402,39703,0,0,0
29779,1412,39737,0,0,0
29851,1440,39824,0,0,0
29975,1490,39976,0,0,0
30156,1563,40199,0,0,0
30391,1656,40490,0,0,0
30677,1768,40837,0,0,0
31003,1895,41224,0,0,0
31353,2032,41638,0,0,0
31710,2173,42067,0,0,0
32065,2313,42494,0,0,0
32406,2447,42908,0,0,0
32726,2572,43297,0,0,0
33020,2689,43656,0,0,0
33286,2795,43979,0,0,0
33513,2888,44259,0,0,0
33701,2967,44497,0,0,0
33854,3030,44694,0,0,0
33978,3079,44849,0,0,0
34068,3113,44962,0,0,0
34125,3134,45033,0,0,0
34155,3144,45067,0,0,0
34164,3144,45071,0,0,0
34152,3135,45051,0,0,0
34123,3120,45014,0,0,0
34083,3101,44965,0,0,0
34036,3078,44908,0,0,0
33983,3054,44843,0,0,0
33923,3027,44776,0,0,0
33859,3000,44706,0,0,0
33797,2974,44637,0,0,0
33740,2949,44570,0,0,0
33687,2927,44507,0,0,0
33640,2910,44450,0,0,0
33602,2898,44405,0,0,0
33574,2889,44373,0,0,0
33561,2883,44351,0,0,0
33563,2882,44340,0,0,0
33575,2883,44337,0,0,0
33587,2884,44340,0,0,0
33597,2885,44345,0,0,0
33605,2887,44350,0,0,0
33613,2890,44358,0,0,0
33623,2893,44369,0,0,0
33633,2896,44380,0,0,0
33641,2897,44388,0,0,0
33647,2896,44393,0,0,0
33644,2893,44395,0,0,0
33632,2890,44389,0,0,0
33616,2887,44375,0,0,0
33595,2882,44353,0,0,0
33568,2871,44325,0,0,0
33540,2857,44294,0,0,0
33516,2843,44261,0,0,0
33495,2830,44230,0,0,0
33474,2815,44198,0,0,0
33454,2802,44167,0,0,0
33438,2795,44139,0,0,0
33424,2790,44115,0,0,0
33408,2787,44096,0,0,0
33395,2786,44084,0,0,0
33387,2787,44078,0,0,0
33379,2789,44078,0,0,0
33372,2792,44084,0,0,0
33371,2798,44095,0,0,0
33379,2805,44112,0,0,0
33394,2814,44135,0,0,0
33413,2820,44158,0,0,0
33433,2824,44177,0,0,0
33455,2829,44191,0,0,0
33473,2834,44202,0,0,0
33484,2836,44206,0,0,0
33493,2838,44203,0,0,0
33499,2839,44199,0,0,0
33498,2836,44193,0,0,0
33489,2831,44184,0,0,0
33475,2824,44172,0,0,0
33457,2815,44156,0,0,0
33432,2803,44133,0,0,0
33404,2789,44105,0,0,0
33373,2776,44071,0,0,0
33338,2763,44031,0,0,0
33297,2749,43985,0,0,0
33250,2734,43934,0,0,0
33201,2717,43877,0,0,0
33153,2700,43814,0,0,0
33107,2681,43749,0,0,0
33061,2663,43684,0,0,0
33015,2645,43620,0,0,0
32965,2625,43559,0,0,0
32912,2602,43496,0,0,0
32858,2578,43433,0,0,0
32807,2552,43371,0,0,0
32759,2528,43312,0,0,0
32712,2506,43255,0,0,0
32668,2485,43198,0,0,0
32628,2466,43142,0,0,0
32592,2449,43087,0,0,0
32558,2433,43038,0,0,0
32527,2419,42993,0,0,0
32499,2406,42952,0,0,0
32467,2393,42911,0,0,0
32430,2380,42868,0,0,0
32392,2368,42825,0,0,0
32358,2359,42782,0,0,0
32325,2350,42740,0,0,0
32291,2341,42700,0,0,0
32259,2332,42662,0,0,0
32230,2323,42626,0,0,0
32201,2312,42593,0,0,0
32172,2300,42560,0,0,0
32146,2288,42527,0,0,0
32123,2277,42495,0,0,0
32100,2266,42468,0,0,0
32078,2255,42444,0,0,0
32057,2245,42420,0,0,0
32038,2235,42393,0,0,0
32018,2223,42365,0,0,0
31996,2212,42335,0,0,0
31976,2200,42306,0,0,0
31954,2191,42278,0,0,0
31931,2185,42253,0,0,0
31910,2180,42228,0,0,0
31891,2175,42205,0,0,0
31874,2170,42183,0,0,0
31855,2166,42161,0,0,0
31833,2161,42137,0,0,0
31811,2154,42112,0,0,0
31790,2147,42086,0,0,0
31766,2138,42057,0,0,0
31740,2129,42026,0,0,0
31715,2119,41992,0,0,0
31691,2107,41955,0,0,0
31661,2092,41918,0,0,0
31626,2077,41881,0,0,0
31588,2063,41844,0,0,0
31549,2049,41806,0,0,0
31509,2035,41764,0,0,0
31471,2021,41721,0,0,0
31435,2008,41678,0,0,0
31403,1996,41637,0,0,0
31372,1985,41594,0,0,0
31341,1971,41551,0,0,0
31312,1955,41510,0,0,0
31283,1941,41471,0,0,0
31248,1927,41430,0,0,0
31212,1914,41385,0,0,0
31177,1902,41335,0,0,0
31140,1892,41285,0,0,0
31102,1881,41235,0,0,0
31062,1869,41180,0,0,0
31021,1854,41123,0,0,0
30978,1837,41067,0,0,0
30933,1817,41008,0,0,0
30884,1797,40947,0,0,0
30831,1777,40882,0,0,0
30773,1753,40816,0,0,0
30711,1726,40751,0,0,0
30649,1697,40685,0,0,0
30586,1671,40614,0,0,0
30519,1645,40541,0,0,0
30449,1621,40465,0,0,0
30384,1599,40391,0,0,0
30325,1580,40320,0,0,0
30269,1562,40254,0,0,0
30217,1543,40193,0,0,0
30175,1528,40139,0,0,0
30147,1520,40099,0,0,0
30135,1519,40080,0,0,0
30147,1527,40091,0,0,0
30195,1550,40146,0,0,0
30292,1590,40259,0,0,0
30442,1651,40438,0,0,0
30645,1735,40685,0,0,0
30899,1839,40994,0,0,0
31197,1957,41355,0,0,0
31521,2086,41747,0,0,0
31855,2222,42153,0,0,0
32193,2360,42559,0,0,0
32522,2494,42958,0,0,0
32832,2618,43340,0,0,0
33121,2731,43696,0,0,0
33382,2832,44020,0,0,0
