green_channel,red_channel,ir_channel,Anomaly_ch0,Anomaly_ch1,Anomaly_ch2
51447,54991,50122,0,0,0
51353,54925,50004,0,0,0
51255,54859,49885,0,0,0
51149,54786,49757,0,0,0
51043,54710,49629,0,0,0
50945,54637,49505,0,0,0
50846,54562,49378,0,0,0
50741,54481,49245,0,0,0
50638,54402,49116,0,0,0
50539,54328,48993,0,0,0
50437,54247,48867,0,0,0
50329,54158,48737,0,0,0
50223,54073,48611,0,0,0
50122,53992,48495,0,0,0
50017,53906,48378,0,0,0
49907,53816,48259,0,0,0
49805,53737,48148,0,0,0
49709,53669,48045,0,0,0
49608,53601,47938,0,0,0
49504,53530,47829,0,0,0
49409,53464,47725,0,0,0
49321,53401,47624,0,0,0
49232,53331,47514,0,0,0
49142,53257,47401,0,0,0
49059,53192,47295,0,0,0
48979,53133,47193,0,0,0
48894,53072,47086,0,0,0
48809,53009,46979,0,0,0
48733,52954,46885,0,0,0
48659,52898,46794,0,0,0
48577,52833,46696,0,0,0
48490,52764,46594,0,0,0
48405,52699,46497,0,0,0
48318,52636,46400,0,0,0
48224,52566,46297,0,0,0
48128,52492,46192,0,0,0
48037,52419,46091,0,0,0
47945,52344,45987,0,0,0
47847,52265,45876,0,0,0
47754,52194,45769,0,0,0
47674,52138,45674,0,0,0
47601,52086,45581,0,0,0
47525,52029,45485,0,0,0
47447,51971,45393,0,0,0
47369,51915,45306,0,0,0
47283,51853,45212,0,0,0
47187,51783,45109,0,0,0
47094,51712,45005,0,0,0
47007,51647,44905,0,0,0
46916,51579,44800,0,0,0
46818,51508,44689,0,0,0
46722,51442,44582,0,0,0
46632,51378,44474,0,0,0
46540,51307,44355,0,0,0
46443,51231,44231,0,0,0
46347,51159,44112,0,0,0
46254,51089,43995,0,0,0
46155,51015,43869,0,0,0
46051,50936,43738,0,0,0
45950,50863,43612,0,0,0
45853,50793,43489,0,0,0
45751,50717,43362,0,0,0
45647,50637,43235,0,0,0
45549,50564,43116,0,0,0
45454,50496,43001,0,0,0
45353,50421,42882,0,0,0
45247,50342,42765,0,0,0
45142,50266,42653,0,0,0
45037,50191,42541,0,0,0
44925,50106,42420,0,0,0
44812,50015,42292,0,0,0
44708,49930,42165,0,0,0
