green_channel,red_channel,ir_channel,Anomaly_ch0,Anomaly_ch1,Anomaly_ch2
22310,9718,43957,0,0,0
22266,9675,43873,0,0,0
22220,9628,43788,0,0,0
22175,9583,43707,0,0,0
22135,9548,43634,0,0,0
22092,9516,43561,0,0,0
22043,9477,43482,0,0,0
21995,9441,43408,0,0,0
21954,9411,43345,0,0,0
21915,9383,43281,0,0,0
21874,9348,43209,0,0,0
21839,9313,43139,0,0,0
21813,9285,43078,0,0,0
21786,9256,43020,0,0,0
21753,9221,42962,0,0,0
21719,9189,42908,0,0,0
21691,9165,42862,0,0,0
21663,9143,42819,0,0,0
21637,9118,42782,0,0,0
21618,9097,42756,0,0,0
21605,9086,42740,0,0,0
21592,9078,42727,0,0,0
21580,9072,42718,0,0,0
21574,9072,42719,0,0,0
21574,9078,42728,0,0,0
21576,9080,42740,0,0,0
21579,9078,42756,0,0,0
21590,9084,42784,0,0,0
21604,9098,42818,0,0,0
21613,9108,42847,0,0,0
21620,9117,42872,0,0,0
21636,9137,42904,0,0,0
21658,9164,42940,0,0,0
21678,9184,42970,0,0,0
21695,9195,42998,0,0,0
21718,9212,43034,0,0,0
21746,9232,43071,0,0,0
21764,9243,43094,0,0,0
21772,9247,43107,0,0,0
21777,9252,43120,0,0,0
21775,9251,43125,0,0,0
21763,9235,43112,0,0,0
21747,9210,43089,0,0,0
21734,9186,43065,0,0,0
21719,9162,43036,0,0,0
21695,9131,42992,0,0,0
21663,9096,42941,0,0,0
21630,9069,42895,0,0,0
21595,9044,42845,0,0,0
21557,9016,42785,0,0,0
21519,8992,42724,0,0,0
21488,8975,42667,0,0,0
21457,8956,42608,0,0,0
21423,8926,42544,0,0,0
21392,8897,42486,0,0,0
21370,8878,42437,0,0,0
21344,8857,42387,0,0,0
21311,8828,42330,0,0,0
21278,8799,42276,0,0,0
21249,8774,42225,0,0,0
21216,8742,42169,0,0,0
21178,8705,42111,0,0,0
21142,8674,42056,0,0,0
21111,8649,42003,0,0,0
21076,8621,41945,0,0,0
21038,8588,41884,0,0,0
21005,8558,41830,0,0,0
20981,8533,41784,0,0,0
20959,8508,41739,0,0,0
20938,8482,41694,0,0,0
20920,8459,41655,0,0,0
20900,8436,41617,0,0,0
20872,8409,41572,0,0,0
20843,8383,41530,0,0,0
20824,8368,41500,0,0,0
20810,8359,41475,0,0,0
20789,8343,41444,0,0,0
20767,8323,41410,0,0,0
20754,8314,41387,0,0,0
20747,8313,41370,0,0,0
20739,8309,41351,0,0,0
20731,8302,41331,0,0,0
20730,8297,41315,0,0,0
20729,8291,41300,0,0,0
20719,8278,41279,0,0,0
20703,8262,41257,0,0,0
20688,8252,41238,0,0,0
20669,8243,41218,0,0,0
20639,8227,41192,0,0,0
20608,8210,41164,0,0,0
20585,8201,41139,0,0,0
20566,8193,41116,0,0,0
20544,8176,41091,0,0,0
20528,8162,41073,0,0,0
20523,8158,41066,0,0,0
20521,8153,41061,0,0,0
20515,8141,41051,0,0,0
20513,8136,41042,0,0,0
20520,8140,41038,0,0,0
20525,8141,41029,0,0,0
20523,8134,41019,0,0,0
20523,8130,41021,0,0,0
20535,8141,41040,0,0,0
20554,8159,41069,0,0,0
20580,8187,41112,0,0,0
20624,8238,41184,0,0,0
20690,8316,41294,0,0,0
20776,8409,41439,0,0,0
20886,8520,41628,0,0,0
21027,8657,41875,0,0,0
21200,8820,42177,0,0,0
21397,9000,42523,0,0,0
21615,9195,42907,0,0,0
21857,9412,43332,0,0,0
22117,9645,43788,0,0,0
22380,9875,44256,0,0,0
22639,10101,44720,0,0,0
22896,10328,45174,0,0,0
23138,10540,45602,0,0,0
23350,10722,45979,0,0,0
23535,10877,46304,0,0,0
23701,11016,46583,0,0,0
23844,11129,46812,0,0,0
23947,11207,46980,0,0,0
24015,11255,47092,0,0,0
24058,11284,47158,0,0,0
24074,11289,47177,0,0,0
24059,11264,47146,0,0,0
24018,11219,47077,0,0,0
23964,11166,46980,0,0,0
23895,11104,46859,0,0,0
23810,11028,46715,0,0,0
23719,10947,46556,0,0,0
23627,10866,46391,0,0,0
23530,10781,46220,0,0,0
23426,10689,46042,0,0,0
23322,10600,45866,0,0,0
23224,10524,45703,0,0,0
23129,10450,45545,0,0,0
23033,10369,45384,0,0,0
22941,10290,45228,0,0,0
22858,10220,45083,0,0,0
22784,10154,44946,0,0,0
22713,10091,44817,0,0,0
22652,10035,44700,0,0,0
22600,9985,44596,0,0,0
22546,9934,44498,0,0,0
22487,9882,44401,0,0,0
22430,9835,44309,0,0,0
22378,9794,44220,0,0,0
22325,9749,44127,0,0,0
22268,9696,44035,0,0,0
22217,9648,43955,0,0,0
22175,9610,43883,0,0,0
22130,9573,43808,0,0,0
22083,9534,43732,0,0,0
22040,9498,43659,0,0,0
21997,9462,43586,0,0,0
21953,9422,43510,0,0,0
21915,9383,43437,0,0,0
21891,9358,43378,0,0,0
21870,9344,43330,0,0,0
21845,9327,43285,0,0,0
21821,9313,43246,0,0,0
21810,9310,43219,0,0,0
21807,9311,43198,0,0,0
21803,9311,43180,0,0,0
21800,9313,43172,0,0,0
21804,9321,43178,0,0,0
21809,9326,43187,0,0,0
21812,9327,43195,0,0,0
21818,9332,43209,0,0,0
21830,9350,43236,0,0,0
21846,9371,43269,0,0,0
21859,9389,43301,0,0,0
21875,9409,43335,0,0,0
21896,9437,43372,0,0,0
21915,9461,43409,0,0,0
21929,9475,43444,0,0,0
21947,9489,43483,0,0,0
21970,9509,43528,0,0,0
21991,9529,43570,0,0,0
22005,9542,43602,0,0,0
22019,9553,43627,0,0,0
22035,9564,43649,0,0,0
22043,9570,43661,0,0,0
22039,9571,43662,0,0,0
22030,9572,43655,0,0,0
22019,9570,43640,0,0,0
21999,9557,43610,0,0,0
21970,9532,43570,0,0,0
21946,9507,43535,0,0,0
21929,9487,43501,0,0,0
21911,9466,43459,0,0,0
21888,9444,43411,0,0,0
21864,9423,43367,0,0,0
21838,9403,43326,0,0,0
21805,9374,43276,0,0,0
21770,9340,43219,0,0,0
21742,9311,43163,0,0,0
21713,9280,43102,0,0,0
21676,9239,43030,0,0,0
21634,9196,42955,0,0,0
21602,9166,42894,0,0,0
21580,9147,42841,0,0,0
21555,9125,42784,0,0,0
21530,9099,42725,0,0,0
21509,9077,42673,0,0,0
21487,9054,42625,0,0,0
21457,9026,42572,0,0,0
21424,8998,42520,0,0,0
21397,8978,42474,0,0,0
21369,8956,42427,0,0,0
21336,8927,42373,0,0,0
21304,8897,42320,0,0,0
21280,8876,42279,0,0,0
21259,8857,42244,0,0,0
21235,8829,42207,0,0,0
21215,8800,42169,0,0,0
21203,8776,42134,0,0,0
21188,8754,42099,0,0,0
21167,8731,42062,0,0,0
21148,8712,42028,0,0,0
21134,8701,42001,0,0,0
21117,8688,41971,0,0,0
21092,8668,41935,0,0,0
21069,8650,41903,0,0,0
21053,8639,41877,0,0,0
21036,8628,41851,0,0,0
21017,8612,41823,0,0,0
21005,8596,41800,0,0,0
21000,8584,41780,0,0,0
20989,8568,41752,0,0,0
20969,8547,41715,0,0,0
20948,8530,41681,0,0,0
20928,8518,41653,0,0,0
20903,8501,41622,0,0,0
20874,8480,41589,0,0,0
20852,8470,41561,0,0,0
20838,8467,41534,0,0,0
20822,8455,41500,0,0,0
20807,8441,41472,0,0,0
20806,8437,41460,0,0,0
20810,8439,41460,0,0,0
20813,8444,41467,0,0,0
20824,8459,41494,0,0,0
20859,8496,41553,0,0,0
20919,8555,41645,0,0,0
20998,8628,41773,0,0,0
21101,8722,41949,0,0,0
21238,8849,42184,0,0,0
21403,9006,42474,0,0,0
21593,9184,42812,0,0,0
21810,9384,43199,0,0,0
22055,9614,43634,0,0,0
22318,9860,44101,0,0,0
22586,10105,44583,0,0,0
22851,10347,45069,0,0,0
23111,10587,45551,0,0,0
23356,10811,46006,0,0,0
23574,11007,46416,0,0,0
23768,11180,46780,0,0,0
23940,11333,47097,0,0,0
24080,11458,47360,0,0,0
24184,11545,47559,0,0,0
24258,11603,47702,0,0,0
24312,11642,47792,0,0,0
24337,11657,47823,0,0,0
24332,11646,47801,0,0,0
24308,11619,47743,0,0,0
24271,11583,47658,0,0,0
24214,11529,47542,0,0,0
24134,11459,47403,0,0,0
24042,11385,47254,0,0,0
23948,11311,47101,0,0,0
23852,11229,46937,0,0,0
23754,11140,46765,0,0,0
23662,11060,46598,0,0,0
23575,10987,46438,0,0,0
23487,10913,46278,0,0,0
23400,10837,46122,0,0,0
23321,10768,45981,0,0,0
23250,10709,45851,0,0,0
23180,10652,45727,0,0,0
23111,10596,45611,0,0,0
23053,10547,45510,0,0,0
23006,10503,45417,0,0,0
22954,10458,45326,0,0,0
22902,10416,45241,0,0,0
22856,10383,45166,0,0,0
22814,10354,45097,0,0,0
22765,10316,45025,0,0,0
22713,10275,44953,0,0,0
22672,10244,44887,0,0,0
22636,10217,44820,0,0,0
22594,10184,44746,0,0,0
22551,10148,44672,0,0,0
22512,10116,44603,0,0,0
22472,10084,44534,0,0,0
22425,10046,44462,0,0,0
22381,10006,44395,0,0,0
22345,9975,44334,0,0,0
22311,9950,44279,0,0,0
22274,9922,44226,0,0,0
22241,9895,44178,0,0,0
22216,9875,44137,0,0,0
22190,9856,44101,0,0,0
22164,9836,44069,0,0,0
22144,9825,44048,0,0,0
22136,9823,44039,0,0,0
22134,9821,44036,0,0,0
22138,9815,44038,0,0,0
22153,9818,44054,0,0,0
22180,9835,44080,0,0,0
22207,9856,44107,0,0,0
22229,9874,44133,0,0,0
22252,9895,44167,0,0,0
22277,9922,44210,0,0,0
22298,9946,44254,0,0,0
22316,9967,44296,0,0,0
22341,9996,44346,0,0,0
22369,10030,44399,0,0,0
22390,10056,44441,0,0,0
22404,10075,44471,0,0,0
22424,10097,44501,0,0,0
22440,10115,44528,0,0,0
22443,10119,44543,0,0,0
22438,10115,44548,0,0,0
22435,10116,44552,0,0,0
22434,10112,44547,0,0,0
22427,10096,44522,0,0,0
22416,10076,44485,0,0,0
22407,10061,44448,0,0,0
22387,10040,44403,0,0,0
22352,10006,44344,0,0,0
22314,9968,44279,0,0,0
22279,9937,44218,0,0,0
22242,9907,44155,0,0,0
22199,9870,44084,0,0,0
22156,9830,44011,0,0,0
22124,9798,43948,0,0,0
22095,9768,43886,0,0,0
22061,9734,43819,0,0,0
22028,9700,43750,0,0,0
21998,9671,43683,0,0,0
21962,9637,43612,0,0,0
21916,9592,43536,0,0,0
21872,9546,43464,0,0,0
21840,9510,43403,0,0,0
21811,9475,43342,0,0,0
21779,9438,43274,0,0,0
21748,9407,43209,0,0,0
21724,9385,43149,0,0,0
21700,9362,43087,0,0,0
