green_channel,red_channel,ir_channel,Anomaly_ch0,Anomaly_ch1,Anomaly_ch2
21575,48860,15637,0,0,0
22045,49339,16453,0,0,0
22494,49805,17219,0,0,0
22883,50208,17880,0,0,0
23203,50539,18430,0,0,0
23484,50834,18909,0,0,0
23720,51091,19309,0,0,0
23891,51276,19596,0,0,0
24010,51406,19794,0,0,0
24105,51519,19952,0,0,0
24169,51603,20061,0,0,0
24181,51622,20090,0,0,0
24160,51598,20061,0,0,0
24139,51576,20018,0,0,0
24104,51541,19951,0,0,0
24036,51462,19833,0,0,0
23953,51364,19690,0,0,0
23881,51285,19560,0,0,0
23808,51205,19426,0,0,0
23714,51092,19255,0,0,0
23611,50969,19068,0,0,0
23522,50871,18903,0,0,0
23436,50779,18741,0,0,0
23333,50661,18554,0,0,0
23223,50535,18364,0,0,0
23124,50431,18196,0,0,0
23027,50329,18027,0,0,0
22925,50213,17842,0,0,0
22831,50107,17669,0,0,0
22748,50022,17522,0,0,0
22659,49932,17364,0,0,0
22560,49818,17179,0,0,0
22467,49709,16998,0,0,0
22381,49618,16833,0,0,0
22280,49513,16647,0,0,0
22162,49381,16429,0,0,0
22052,49257,16216,0,0,0
21953,49152,16024,0,0,0
21844,49036,15823,0,0,0
21722,48902,15610,0,0,0
21617,48790,15426,0,0,0
21536,48709,15280,0,0,0
21457,48626,15140,0,0,0
21378,48536,15006,0,0,0
21320,48471,14913,0,0,0
21284,48434,14853,0,0,0
21249,48396,14797,0,0,0
21222,48360,14756,0,0,0
21223,48361,14761,0,0,0
21241,48389,14798,0,0,0
21254,48402,14831,0,0,0
21270,48407,14868,0,0,0
21307,48440,14939,0,0,0
21353,48488,15022,0,0,0
21380,48511,15073,0,0,0
21398,48525,15111,0,0,0
21428,48563,15173,0,0,0
21464,48608,15242,0,0,0
21482,48624,15277,0,0,0
21488,48624,15290,0,0,0
21501,48644,15314,0,0,0
21515,48665,15332,0,0,0
21507,48654,15309,0,0,0
21482,48625,15264,0,0,0
21460,48602,15219,0,0,0
21429,48568,15151,0,0,0
21379,48505,15045,0,0,0
21325,48440,14931,0,0,0
21275,48388,14827,0,0,0
21209,48319,14704,0,0,0
21119,48220,14550,0,0,0
21032,48127,14399,0,0,0
20957,48056,14262,0,0,0
20867,47972,14101,0,0,0
