green_channel,red_channel,ir_channel,Anomaly_ch0,Anomaly_ch1,Anomaly_ch2
12590,31644,49508,0,0,0
12560,31611,49455,0,0,0
12526,31576,49400,0,0,0
12486,31537,49342,0,0,0
12445,31500,49278,0,0,0
12403,31465,49210,0,0,0
12358,31426,49136,0,0,0
12309,31380,49053,0,0,0
12255,31328,48966,0,0,0
12198,31273,48879,0,0,0
12136,31213,48792,0,0,0
12072,31149,48704,0,0,0
12008,31080,48614,0,0,0
11944,31006,48519,0,0,0
11874,30925,48416,0,0,0
11800,30842,48307,0,0,0
11725,30764,48197,0,0,0
11649,30692,48086,0,0,0
11573,30623,47977,0,0,0
11498,30554,47869,0,0,0
11425,30486,47763,0,0,0
11353,30415,47658,0,0,0
11283,30342,47557,0,0,0
11214,30270,47463,0,0,0
11150,30206,47379,0,0,0
11090,30144,47298,0,0,0
11030,30083,47217,0,0,0
10970,30026,47135,0,0,0
10914,29976,47056,0,0,0
10866,29929,46982,0,0,0
10821,29885,46914,0,0,0
10777,29840,46848,0,0,0
10731,29795,46786,0,0,0
10681,29749,46722,0,0,0
10628,29702,46653,0,0,0
10573,29655,46579,0,0,0
10521,29611,46502,0,0,0
10469,29565,46422,0,0,0
10420,29519,46342,0,0,0
10376,29475,46265,0,0,0
10335,29433,46193,0,0,0
10294,29392,46123,0,0,0
10252,29351,46051,0,0,0
10208,29308,45980,0,0,0
10166,29264,45915,0,0,0
10129,29221,45854,0,0,0
10094,29179,45796,0,0,0
10060,29137,45739,0,0,0
10024,29096,45685,0,0,0
9982,29051,45627,0,0,0
9935,29005,45560,0,0,0
9887,28960,45490,0,0,0
9838,28914,45416,0,0,0
9785,28864,45336,0,0,0
9734,28817,45260,0,0,0
9693,28781,45201,0,0,0
9671,28762,45172,0,0,0
9675,28769,45187,0,0,0
9718,28817,45265,0,0,0
9818,28920,45421,0,0,0
9980,29084,45661,0,0,0
10204,29305,45988,0,0,0
10481,29576,46391,0,0,0
10804,29889,46855,0,0,0
11159,30234,47363,0,0,0
11535,30598,47897,0,0,0
11924,30974,48447,0,0,0
12315,31352,48995,0,0,0
12692,31712,49522,0,0,0
13038,32042,50008,0,0,0
13346,32335,50445,0,0,0
13616,32589,50827,0,0,0
13846,32801,51150,0,0,0
14034,32970,51412,0,0,0
14180,33104,51616,0,0,0
14290,33205,51769,0,0,0
14364,33272,51876,0,0,0
14408,33307,51940,0,0,0
14432,33319,51968,0,0,0
14438,33313,51966,0,0,0
14427,33293,51940,0,0,0
14403,33259,51894,0,0,0
14366,33211,51834,0,0,0
14321,33155,51764,0,0,0
14270,33093,51689,0,0,0
14215,33031,51615,0,0,0
14163,32976,51540,0,0,0
14119,32930,51468,0,0,0
14080,32891,51402,0,0,0
14048,32857,51345,0,0,0
14024,32830,51304,0,0,0
14010,32812,51277,0,0,0
14005,32805,51262,0,0,0
14011,32805,51257,0,0,0
14023,32810,51264,0,0,0
14038,32821,51278,0,0,0
14055,32835,51293,0,0,0
14071,32850,51308,0,0,0
14083,32860,51320,0,0,0
14088,32860,51326,0,0,0
14083,32848,51318,0,0,0
14069,32825,51293,0,0,0
14045,32792,51249,0,0,0
14010,32751,51193,0,0,0
13967,32702,51129,0,0,0
13916,32647,51053,0,0,0
13862,32592,50971,0,0,0
13808,32536,50886,0,0,0
13754,32476,50798,0,0,0
13697,32417,50713,0,0,0
13641,32363,50632,0,0,0
13589,32311,50555,0,0,0
13546,32262,50484,0,0,0
13510,32219,50421,0,0,0
13480,32179,50365,0,0,0
13453,32141,50315,0,0,0
13428,32108,50269,0,0,0
13407,32079,50229,0,0,0
13388,32058,50198,0,0,0
13370,32039,50172,0,0,0
13352,32021,50152,0,0,0
13335,32006,50137,0,0,0
13319,31993,50125,0,0,0
13305,31980,50114,0,0,0
13294,31969,50105,0,0,0
13285,31964,50098,0,0,0
13278,31962,50089,0,0,0
13273,31957,50077,0,0,0
13270,31953,50066,0,0,0
13267,31949,50057,0,0,0
13260,31939,50043,0,0,0
13247,31921,50020,0,0,0
13229,31894,49987,0,0,0
13211,31864,49951,0,0,0
13190,31835,49909,0,0,0
13160,31805,49860,0,0,0
13118,31772,49807,0,0,0
13073,31734,49747,0,0,0
13029,31695,49680,0,0,0
12989,31653,49606,0,0,0
12949,31610,49529,0,0,0
12905,31564,49450,0,0,0
12857,31513,49372,0,0,0
12805,31458,49291,0,0,0
12754,31399,49210,0,0,0
12700,31335,49129,0,0,0
12639,31263,49043,0,0,0
12568,31185,48946,0,0,0
12493,31106,48844,0,0,0
12414,31029,48742,0,0,0
12330,30953,48632,0,0,0
12244,30872,48515,0,0,0
12157,30788,48396,0,0,0
12067,30707,48277,0,0,0
11974,30626,48158,0,0,0
11880,30546,48038,0,0,0
11788,30466,47920,0,0,0
11698,30388,47806,0,0,0
11611,30311,47696,0,0,0
11529,30238,47591,0,0,0
11456,30169,47488,0,0,0
11390,30102,47387,0,0,0
11326,30034,47287,0,0,0
11262,29967,47188,0,0,0
11197,29903,47090,0,0,0
11135,29840,46996,0,0,0
11076,29781,46905,0,0,0
11018,29724,46814,0,0,0
10962,29667,46728,0,0,0
10908,29612,46651,0,0,0
10855,29556,46575,0,0,0
10801,29499,46495,0,0,0
10749,29443,46416,0,0,0
10697,29387,46338,0,0,0
10642,29331,46257,0,0,0
10583,29277,46174,0,0,0
10527,29228,46096,0,0,0
10476,29181,46021,0,0,0
10425,29135,45944,0,0,0
10375,29088,45868,0,0,0
10327,29041,45794,0,0,0
10280,28990,45719,0,0,0
10233,28937,45642,0,0,0
10185,28879,45564,0,0,0
10133,28822,45487,0,0,0
10078,28769,45411,0,0,0
10023,28717,45338,0,0,0
9969,28665,45264,0,0,0
9915,28615,45190,0,0,0
9863,28568,45122,0,0,0
9814,28527,45064,0,0,0
9777,28496,45024,0,0,0
9758,28483,45013,0,0,0
9767,28497,45043,0,0,0
9818,28552,45136,0,0,0
9926,28661,45309,0,0,0
10097,28831,45571,0,0,0
10330,29062,45920,0,0,0
10619,29346,46343,0,0,0
10954,29673,46822,0,0,0
11317,30030,47337,0,0,0
11695,30402,47870,0,0,0
12080,30777,48413,0,0,0
12461,31149,48954,0,0,0
12831,31508,49478,0,0,0
13179,31842,49971,0,0,0
13496,32143,50420,0,0,0
13776,32407,50814,0,0,0
14012,32626,51149,0,0,0
14205,32800,51422,0,0,0
14356,32932,51634,0,0,0
14464,33025,51791,0,0,0
14530,33082,51895,0,0,0
14564,33108,51954,0,0,0
14574,33109,51976,0,0,0
14563,33093,51969,0,0,0
14535,33065,51939,0,0,0
14494,33025,51887,0,0,0
14442,32975,51815,0,0,0
14384,32918,51731,0,0,0
14321,32857,51640,0,0,0
14256,32792,51545,0,0,0
14190,32728,51452,0,0,0
14127,32670,51367,0,0,0
14070,32617,51289,0,0,0
14020,32569,51221,0,0,0
13981,32526,51166,0,0,0
13952,32492,51126,0,0,0
13931,32468,51097,0,0,0
13919,32450,51076,0,0,0
13914,32435,51065,0,0,0
13913,32425,51062,0,0,0
13911,32419,51064,0,0,0
13908,32414,51065,0,0,0
13904,32409,51060,0,0,0
13896,32403,51050,0,0,0
13881,32393,51033,0,0,0
13855,32375,51003,0,0,0
13822,32349,50959,0,0,0
13781,32314,50902,0,0,0
13734,32267,50835,0,0,0
13677,32207,50760,0,0,0
13608,32138,50675,0,0,0
13530,32063,50580,0,0,0
13447,31982,50477,0,0,0
13363,31901,50366,0,0,0
13283,31822,50254,0,0,0
13208,31745,50143,0,0,0
13140,31670,50037,0,0,0
13077,31598,49939,0,0,0
13020,31536,49853,0,0,0
12971,31484,49782,0,0,0
12928,31441,49723,0,0,0
12892,31406,49676,0,0,0
12863,31381,49642,0,0,0
12840,31362,49620,0,0,0
12822,31346,49602,0,0,0
12810,31331,49587,0,0,0
12806,31321,49575,0,0,0
12803,31316,49565,0,0,0
12799,31312,49557,0,0,0
12793,31307,49551,0,0,0
12786,31302,49544,0,0,0
12776,31297,49535,0,0,0
12765,31290,49521,0,0,0
12754,31283,49503,0,0,0
12744,31271,49481,0,0,0
12729,31255,49458,0,0,0
12709,31235,49432,0,0,0
12684,31212,49400,0,0,0
12658,31186,49363,0,0,0
12628,31157,49318,0,0,0
12594,31123,49266,0,0,0
12554,31082,49208,0,0,0
12510,31035,49141,0,0,0
12461,30981,49065,0,0,0
12407,30921,48981,0,0,0
12348,30859,48892,0,0,0
12284,30794,48797,0,0,0
12216,30724,48693,0,0,0
12145,30650,48582,0,0,0
12072,30577,48467,0,0,0
11997,30504,48353,0,0,0
11916,30427,48237,0,0,0
11832,30347,48119,0,0,0
11746,30265,48000,0,0,0
11657,30179,47878,0,0,0
11563,30088,47751,0,0,0
